Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,542246,-,-,-,45.3,-122.77,0,44,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,GHI,Dew Point,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2022,1,2,11,0,-0.4,0,6,0,-2.4000000000000004,86.35000000000001,139.8,1.2000000000000002,0.6000000000000001,155
2022,1,2,12,0,-0.1,0,6,0,-2.1,86.13,129.55,1.3,0.6000000000000001,153
2022,1,2,13,0,0.2,0,7,0,-1.7000000000000002,87.07000000000001,119.02,1.4000000000000001,0.7000000000000001,150
2022,1,2,14,0,1.1,0,6,0,-0.8,87.38,108.61,1.4000000000000001,0.9,162
2022,1,2,15,0,2,0,6,0,0.30000000000000004,88.36,98.65,1.5,1.1,167
2022,1,2,16,0,2.2,0,6,0,0.6000000000000001,89.24,89.02,1.5,1.3,164
2022,1,2,17,0,2.5,122,6,28,0.9,89.3,81.23,1.5,1.4000000000000001,166
2022,1,2,18,0,2.8000000000000003,240,7,124,1.2000000000000002,89.08,74.73,1.4000000000000001,1.5,171
2022,1,2,19,0,3.1,326,8,76,1.4000000000000001,88.92,70.24,1.4000000000000001,1.7000000000000002,176
2022,1,2,20,0,3.4000000000000004,364,4,142,1.7000000000000002,88.5,68.21000000000001,1.4000000000000001,1.7000000000000002,177
2022,1,2,21,0,3.7,351,4,21,2,88.45,68.87,1.4000000000000001,1.8,176
2022,1,2,22,0,4,289,4,107,2.2,88.34,72.15,1.4000000000000001,1.9000000000000001,176
2022,1,2,23,0,4,185,4,8,2.3000000000000003,88.71000000000001,77.69,1.5,1.8,175
2022,1,3,0,0,3.9000000000000004,62,4,9,2.2,88.86,84.96000000000001,1.5,1.8,173
2022,1,3,1,0,3.9000000000000004,0,4,0,2.3000000000000003,89.31,93.82000000000001,1.6,1.9000000000000001,174
2022,1,3,2,0,4.1000000000000005,0,4,0,2.5,89.12,103.44,1.6,2,177
2022,1,3,3,0,4.3,0,4,0,2.7,89.58,113.66,1.5,2.1,179
2022,1,3,4,0,4.3,0,8,0,2.8000000000000003,90.10000000000001,124.16,1.6,2,173
2022,1,3,5,0,4.4,0,7,0,3,90.31,134.61,1.7000000000000002,2.1,174
2022,1,3,6,0,4.9,0,8,0,3.4000000000000004,90.3,144.5,1.7000000000000002,2.1,181
2022,1,3,7,0,4.9,0,7,0,3.6,91.19,152.77,1.7000000000000002,2,185
2022,1,3,8,0,4.800000000000001,0,7,0,3.6,92.09,157.29,1.7000000000000002,1.7000000000000002,186
2022,1,3,9,0,4.3,0,6,0,3.2,92.82000000000001,155.75,1.6,1.4000000000000001,183
2022,1,3,10,0,4,0,6,0,3,92.95,149.06,1.6,1.3,186
2022,1,3,11,0,3.8000000000000003,0,7,0,2.9000000000000004,93.58,139.82,1.5,0.9,196
2022,1,3,12,0,3.5,0,6,0,2.6,93.74,129.57,1.5,0.5,207
2022,1,3,13,0,3.2,0,7,0,2.3000000000000003,93.91,119.04,1.4000000000000001,0.4,199
2022,1,3,14,0,3.1,0,7,0,2.1,93.35000000000001,108.63,1.4000000000000001,0.5,181
2022,1,3,15,0,3.1,0,7,0,2.2,93.97,98.65,1.3,0.9,186
2022,1,3,16,0,3.3000000000000003,0,7,0,2.4000000000000004,93.62,89.02,1.3,0.8,189
2022,1,3,17,0,3.6,104,7,3,2.7,93.54,81.21000000000001,1.2000000000000002,1,198
2022,1,3,18,0,3.8000000000000003,216,7,9,2.8000000000000003,93.31,74.69,1.2000000000000002,1,213
2022,1,3,19,0,3.8000000000000003,303,7,66,2.8000000000000003,93.36,70.17,1.1,0.9,235
2022,1,3,20,0,3.8000000000000003,349,7,31,2.7,92.57000000000001,68.12,1.1,0.7000000000000001,246
2022,1,3,21,0,3.6,345,7,30,2.5,92.66,68.76,1,0.6000000000000001,237
2022,1,3,22,0,3.4000000000000004,285,6,5,2.3000000000000003,92.29,72.03,1,0.5,217
2022,1,3,23,0,2.9000000000000004,184,7,57,1.9000000000000001,92.87,77.56,1,0.4,205
2022,1,4,0,0,2.4000000000000004,62,6,16,1.4000000000000001,93.06,84.82000000000001,1,0.30000000000000004,196
2022,1,4,1,0,2.2,0,7,0,1.2000000000000002,93.16,93.68,1,0.30000000000000004,193
2022,1,4,2,0,2.2,0,1,0,1.2000000000000002,93.21000000000001,103.3,1,0.4,197
2022,1,4,3,0,2.3000000000000003,0,8,0,1.3,93.18,113.51,1,0.4,200
2022,1,4,4,0,2.3000000000000003,0,7,0,1.3,93.3,124.02,1,0.5,198
2022,1,4,5,0,2.3000000000000003,0,7,0,1.3,93.27,134.47,1,0.5,196
2022,1,4,6,0,2.3000000000000003,0,7,0,1.3,93.19,144.35,1,0.6000000000000001,198
2022,1,4,7,0,2.3000000000000003,0,1,0,1.3,93.10000000000001,152.63,1,0.6000000000000001,195
2022,1,4,8,0,2.2,0,4,0,1.2000000000000002,93.37,157.18,1,0.6000000000000001,190
2022,1,4,9,0,2.2,0,9,0,1.3,93.75,155.69,1,0.7000000000000001,188
2022,1,4,10,0,2.3000000000000003,0,9,0,1.4000000000000001,93.64,149.04,1,0.7000000000000001,187
2022,1,4,11,0,2.4000000000000004,0,9,0,1.4000000000000001,93.43,139.82,1.1,0.7000000000000001,194
2022,1,4,12,0,2.4000000000000004,0,6,0,1.4000000000000001,93.33,129.58,1.1,0.6000000000000001,189
2022,1,4,13,0,2.4000000000000004,0,6,0,1.5,93.83,119.05,1.1,0.6000000000000001,187
2022,1,4,14,0,2.6,0,7,0,1.6,93.24,108.64,1.1,0.7000000000000001,189
2022,1,4,15,0,2.6,0,7,0,1.7000000000000002,93.87,98.65,1.1,0.7000000000000001,189
2022,1,4,16,0,2.8000000000000003,0,6,0,1.9000000000000001,93.58,89,1.1,0.7000000000000001,188
2022,1,4,17,0,3,113,7,81,2.1,93.87,81.18,1.1,0.7000000000000001,183
2022,1,4,18,0,3.3000000000000003,229,7,62,2.4000000000000004,93.88,74.63,1.2000000000000002,0.7000000000000001,184
2022,1,4,19,0,3.6,315,7,144,2.7,94.10000000000001,70.09,1.2000000000000002,0.7000000000000001,183
2022,1,4,20,0,3.9000000000000004,355,6,114,3,94.08,68.02,1.3,0.8,179
2022,1,4,21,0,4.1000000000000005,344,6,85,3.3000000000000003,94.44,68.64,1.4000000000000001,0.8,181
2022,1,4,22,0,4.2,283,6,38,3.4000000000000004,94.39,71.89,1.6,0.8,178
2022,1,4,23,0,4.2,183,7,28,3.3000000000000003,93.82000000000001,77.41,1.7000000000000002,0.7000000000000001,177
2022,1,5,0,0,3.8000000000000003,63,7,13,2.9000000000000004,94.09,84.68,1.8,0.6000000000000001,175
2022,1,5,1,0,3.6,0,7,0,2.6,93.45,93.53,1.8,0.5,171
2022,1,5,2,0,3.4000000000000004,0,7,0,2.4000000000000004,93.45,103.15,1.9000000000000001,0.5,170
2022,1,5,3,0,3.2,0,8,0,2.3000000000000003,93.57000000000001,113.36,1.9000000000000001,0.5,171
2022,1,5,4,0,3,0,7,0,2.1,93.78,123.87,1.9000000000000001,0.4,177
2022,1,5,5,0,3,0,7,0,2.1,93.66,134.32,1.9000000000000001,0.30000000000000004,186
2022,1,5,6,0,3.1,0,7,0,2.2,93.54,144.20000000000002,1.9000000000000001,0.30000000000000004,195
2022,1,5,7,0,3.2,0,7,0,2.3000000000000003,93.68,152.48,1.9000000000000001,0.4,205
2022,1,5,8,0,3.3000000000000003,0,7,0,2.3000000000000003,93.47,157.06,1.9000000000000001,0.4,216
2022,1,5,9,0,3.3000000000000003,0,7,0,2.3000000000000003,93.16,155.62,1.9000000000000001,0.4,219
2022,1,5,10,0,3.3000000000000003,0,6,0,2.3000000000000003,93.01,149.01,1.9000000000000001,0.4,227
2022,1,5,11,0,3.2,0,6,0,2.2,93.18,139.82,1.9000000000000001,0.4,229
2022,1,5,12,0,3.1,0,6,0,2.1,93.25,129.58,1.9000000000000001,0.4,219
2022,1,5,13,0,3,0,7,0,2.1,93.60000000000001,119.06,1.9000000000000001,0.4,211
2022,1,5,14,0,3.1,0,6,0,2.2,93.55,108.64,2,0.4,212
2022,1,5,15,0,3.1,0,7,0,2.2,93.49,98.64,2,0.4,209
2022,1,5,16,0,3.2,13,6,2,2.2,93.34,88.98,1.9000000000000001,0.4,197
2022,1,5,17,0,3.7,119,7,66,2.8000000000000003,93.54,81.14,1.9000000000000001,0.4,182
2022,1,5,18,0,3.9000000000000004,233,7,68,3,93.62,74.57000000000001,2.1,0.7000000000000001,172
2022,1,5,19,0,3.9000000000000004,318,7,7,3,93.60000000000001,70.01,2.2,0.6000000000000001,175
2022,1,5,20,0,3.7,358,7,20,2.8000000000000003,93.72,67.91,2.3000000000000003,0.6000000000000001,159
2022,1,5,21,0,3.5,348,7,6,2.5,93.28,68.51,2.3000000000000003,0.6000000000000001,146
2022,1,5,22,0,3.1,288,7,27,2.1,93.2,71.75,2.4000000000000004,0.6000000000000001,135
2022,1,5,23,0,2.8000000000000003,188,7,27,1.8,93.22,77.26,2.4000000000000004,0.7000000000000001,128
2022,1,6,0,0,2.8000000000000003,67,7,11,1.7000000000000002,92.74,84.53,2.5,0.7000000000000001,123
2022,1,6,1,0,2.9000000000000004,0,7,0,1.9000000000000001,92.96000000000001,93.37,2.6,0.8,120
2022,1,6,2,0,3.1,0,7,0,2.1,93.39,102.99000000000001,2.6,0.8,120
2022,1,6,3,0,3.4000000000000004,0,7,0,2.5,93.63,113.21000000000001,2.7,0.8,123
2022,1,6,4,0,3.9000000000000004,0,7,0,3.1,94.21000000000001,123.71000000000001,2.7,0.8,139
2022,1,6,5,0,4.9,0,7,0,4.2,95.16,134.16,2.7,0.6000000000000001,174
2022,1,6,6,0,5.9,0,6,0,5.4,96.5,144.04,2.7,0.7000000000000001,199
2022,1,6,7,0,6.6000000000000005,0,8,0,6.1000000000000005,96.69,152.33,2.8000000000000003,0.8,194
2022,1,6,8,0,7.4,0,7,0,6.800000000000001,96.08,156.93,3,1.3,196
2022,1,6,9,0,8,0,7,0,7.4,95.94,155.54,3,1.6,205
2022,1,6,10,0,8.6,0,7,0,7.9,95.66,148.98,3,1.7000000000000002,210
2022,1,6,11,0,9.200000000000001,0,7,0,8.4,94.82000000000001,139.81,3,1.7000000000000002,212
2022,1,6,12,0,9.5,0,7,0,8.700000000000001,94.85000000000001,129.58,2.9000000000000004,1.7000000000000002,212
2022,1,6,13,0,9.8,0,7,0,8.9,94.3,119.06,2.9000000000000004,1.6,213
2022,1,6,14,0,9.9,0,7,0,9,94.39,108.63,2.8000000000000003,1.6,210
2022,1,6,15,0,10,0,7,0,9.1,94.19,98.63,2.8000000000000003,1.7000000000000002,207
2022,1,6,16,0,10.100000000000001,13,7,1,9.200000000000001,94.06,88.97,2.7,1.8,205
2022,1,6,17,0,10.3,119,9,27,9.4,93.89,81.10000000000001,2.6,1.9000000000000001,205
2022,1,6,18,0,10.4,234,7,70,9.5,94.07000000000001,74.51,2.5,1.9000000000000001,206
2022,1,6,19,0,10.600000000000001,319,7,191,9.600000000000001,93.46000000000001,69.92,2.5,1.9000000000000001,206
2022,1,6,20,0,10.8,361,7,192,9.700000000000001,92.97,67.8,2.3000000000000003,1.9000000000000001,206
2022,1,6,21,0,10.9,353,7,97,9.700000000000001,92.42,68.38,2.1,1.8,207
2022,1,6,22,0,10.700000000000001,294,7,55,9.4,91.83,71.60000000000001,2.1,1.6,207
2022,1,6,23,0,10.5,192,6,20,9.200000000000001,91.73,77.11,2.2,1.6,204
2022,1,7,0,0,10.200000000000001,70,7,18,8.9,91.72,84.38,2.3000000000000003,1.5,199
2022,1,7,1,0,9.8,0,6,0,8.6,92.03,93.21000000000001,2.4000000000000004,1.6,196
2022,1,7,2,0,9.4,0,7,0,8.1,91.61,102.84,2.4000000000000004,1.6,194
2022,1,7,3,0,9,0,7,0,7.7,91.53,113.05,2.4000000000000004,1.7000000000000002,191
2022,1,7,4,0,8.700000000000001,0,9,0,7.300000000000001,91,123.56,2.4000000000000004,1.7000000000000002,186
2022,1,7,5,0,8.4,0,9,0,7,91.19,134.01,2.3000000000000003,1.9000000000000001,185
2022,1,7,6,0,8.5,0,6,0,7,90.54,143.88,2.1,2,191
2022,1,7,7,0,8.6,0,6,0,7.2,90.72,152.17000000000002,2,1.9000000000000001,192
2022,1,7,8,0,8.6,0,9,0,7.2,91.2,156.79,1.9000000000000001,1.8,193
2022,1,7,9,0,8.700000000000001,0,6,0,7.4,91.4,155.45000000000002,1.7000000000000002,1.8,192
2022,1,7,10,0,8.9,0,9,0,7.6000000000000005,91.43,148.94,1.6,1.9000000000000001,190
2022,1,7,11,0,9.1,0,4,0,7.800000000000001,91.81,139.79,1.6,1.9000000000000001,189
2022,1,7,12,0,9.3,0,4,0,8.1,92.42,129.58,1.7000000000000002,1.9000000000000001,190
2022,1,7,13,0,9.5,0,7,0,8.200000000000001,91.61,119.05,1.7000000000000002,1.9000000000000001,200
2022,1,7,14,0,8.6,0,6,0,7.300000000000001,91.59,108.62,1.7000000000000002,1.9000000000000001,220
2022,1,7,15,0,7.1000000000000005,0,9,0,5.7,90.82000000000001,98.61,1.6,1.7000000000000002,235
2022,1,7,16,0,6.1000000000000005,13,9,2,4.7,90.92,88.93,1.5,1.5,238
2022,1,7,17,0,6,121,7,76,4.6000000000000005,90.45,81.04,1.3,1.4000000000000001,239
2022,1,7,18,0,6.300000000000001,244,6,94,4.6000000000000005,89.17,74.43,1,1.4000000000000001,244
2022,1,7,19,0,6.6000000000000005,329,6,167,4.5,86.26,69.82000000000001,1,1.4000000000000001,253
2022,1,7,20,0,6.800000000000001,366,5,140,4.1000000000000005,83.12,67.67,1,1.4000000000000001,254
2022,1,7,21,0,6.7,358,8,282,3.8000000000000003,81.57000000000001,68.24,1,1.3,254
2022,1,7,22,0,6.4,298,4,11,3.5,81.49,71.45,1,1.1,251
2022,1,7,23,0,5.800000000000001,194,0,194,3.3000000000000003,84.16,76.95,1,0.8,246
2022,1,8,0,0,4.800000000000001,70,7,19,3,87.83,84.22,1.1,0.5,242
2022,1,8,1,0,4.3,0,7,0,2.8000000000000003,90.02,93.05,1.1,0.4,231
2022,1,8,2,0,4.1000000000000005,0,7,0,2.7,90.74,102.67,1.2000000000000002,0.4,219
2022,1,8,3,0,3.8000000000000003,0,7,0,2.6,92.01,112.89,1.2000000000000002,0.4,214
2022,1,8,4,0,3.5,0,7,0,2.4000000000000004,92.42,123.4,1.2000000000000002,0.4,208
2022,1,8,5,0,3.3000000000000003,0,8,0,2.2,92.74,133.84,1.2000000000000002,0.4,210
2022,1,8,6,0,3.2,0,4,0,2.2,93.19,143.72,1.2000000000000002,0.4,214
2022,1,8,7,0,3.3000000000000003,0,4,0,2.3000000000000003,92.9,152.01,1.2000000000000002,0.5,212
2022,1,8,8,0,3.2,0,4,0,2.3000000000000003,93.54,156.65,1.1,0.5,208
2022,1,8,9,0,3.2,0,4,0,2.3000000000000003,93.61,155.36,1.1,0.5,208
2022,1,8,10,0,3.2,0,4,0,2.3000000000000003,93.60000000000001,148.89000000000001,1.1,0.5,203
2022,1,8,11,0,3.3000000000000003,0,4,0,2.3000000000000003,93.23,139.77,1.1,0.5,204
2022,1,8,12,0,3.3000000000000003,0,1,0,2.3000000000000003,93.35000000000001,129.56,1.1,0.4,205
2022,1,8,13,0,3.2,0,4,0,2.3000000000000003,93.92,119.04,1.1,0.4,204
2022,1,8,14,0,3.1,0,0,0,2.2,94.02,108.61,1.1,0.4,194
2022,1,8,15,0,3,0,4,0,2.1,93.67,98.58,1.1,0.4,186
2022,1,8,16,0,3.4000000000000004,14,4,5,2.4000000000000004,93.13,88.89,1.1,0.5,174
2022,1,8,17,0,4.3,127,4,37,3.1,92.16,80.98,1.1,0.8,172
2022,1,8,18,0,5.300000000000001,249,4,122,3.9000000000000004,90.62,74.35000000000001,1.2000000000000002,0.9,179
2022,1,8,19,0,6.300000000000001,336,4,126,4.3,87.11,69.71000000000001,1.3,0.9,186
2022,1,8,20,0,7.1000000000000005,377,1,377,4.4,83.07000000000001,67.54,1.4000000000000001,0.8,189
2022,1,8,21,0,7.6000000000000005,366,0,366,4.3,79.81,68.09,1.5,0.6000000000000001,191
2022,1,8,22,0,7.800000000000001,305,0,305,4.2,78.13,71.29,1.5,0.4,189
2022,1,8,23,0,7.5,203,0,203,4.6000000000000005,81.79,76.79,1.5,0.2,140
2022,1,9,0,0,5.9,77,0,77,2.8000000000000003,80.56,84.05,1.5,0.6000000000000001,75
2022,1,9,1,0,4.1000000000000005,0,1,0,2,86.32000000000001,92.88,1.5,0.7000000000000001,79
2022,1,9,2,0,3.1,0,7,0,1.7000000000000002,90.53,102.51,1.4000000000000001,0.5,85
2022,1,9,3,0,2.8000000000000003,0,0,0,1.4000000000000001,90.25,112.73,1.4000000000000001,0.5,92
2022,1,9,4,0,2.7,0,8,0,1.1,89.14,123.23,1.3,0.4,100
2022,1,9,5,0,2.3000000000000003,0,7,0,0.8,89.60000000000001,133.68,1.3,0.4,106
2022,1,9,6,0,1.9000000000000001,0,7,0,0.5,90.25,143.55,1.3,0.4,100
2022,1,9,7,0,1.4000000000000001,0,0,0,0.2,91.71000000000001,151.84,1.3,0.4,94
2022,1,9,8,0,1.1,0,0,0,0,92.44,156.49,1.3,0.4,91
2022,1,9,9,0,1.1,0,7,0,0,92.27,155.25,1.2000000000000002,0.4,90
2022,1,9,10,0,1.4000000000000001,0,8,0,0.1,91.27,148.83,1.2000000000000002,0.5,89
2022,1,9,11,0,1.4000000000000001,0,1,0,0.1,90.88,139.73,1.1,0.6000000000000001,87
2022,1,9,12,0,1.4000000000000001,0,1,0,0.1,90.89,129.54,1.1,0.6000000000000001,87
2022,1,9,13,0,1.3,0,7,0,0.1,91.39,119.02,1,0.4,85
2022,1,9,14,0,1.2000000000000002,0,1,0,0,91.63,108.58,0.9,0.4,82
2022,1,9,15,0,1.1,0,0,0,-0.2,91.13,98.55,0.9,0.5,83
2022,1,9,16,0,1.6,16,0,16,-0.1,88.67,88.84,0.9,0.6000000000000001,85
2022,1,9,17,0,3.2,134,0,134,0.8,84.45,80.91,0.9,0.7000000000000001,80
2022,1,9,18,0,5.6000000000000005,258,0,258,2.4000000000000004,80.15,74.26,0.8,0.7000000000000001,73
2022,1,9,19,0,8,348,0,348,4.2,76.75,69.60000000000001,0.8,0.6000000000000001,74
2022,1,9,20,0,9.9,388,0,388,5.300000000000001,73.07000000000001,67.41,0.9,0.6000000000000001,84
2022,1,9,21,0,10.9,378,0,378,5.9,71.33,67.94,0.9,0.6000000000000001,87
2022,1,9,22,0,11,317,0,317,6.7,74.66,71.12,0.9,0.5,78
2022,1,9,23,0,9.5,213,0,213,6.5,81.8,76.61,0.9,0.4,87
2022,1,10,0,0,6.9,83,0,83,4.7,85.89,83.88,0.9,0.5,90
2022,1,10,1,0,5.5,0,0,0,3.5,87.16,92.71000000000001,0.8,0.5,101
2022,1,10,2,0,4.5,0,0,0,2.7,87.8,102.34,0.8,0.5,97
2022,1,10,3,0,3.8000000000000003,0,4,0,1.9000000000000001,87.16,112.56,0.8,0.5,96
2022,1,10,4,0,3.3000000000000003,0,4,0,1.3,86.47,123.07000000000001,0.8,0.4,99
2022,1,10,5,0,3,0,7,0,0.9,86.06,133.51,0.8,0.4,102
2022,1,10,6,0,2.6,0,8,0,0.6000000000000001,86.82000000000001,143.38,0.8,0.4,95
2022,1,10,7,0,2.5,0,8,0,0.4,86,151.67000000000002,0.8,0.5,94
2022,1,10,8,0,2.7,0,8,0,0.30000000000000004,84.15,156.34,0.8,0.5,95
2022,1,10,9,0,2.7,0,7,0,0.2,83.8,155.14000000000001,0.8,0.5,94
2022,1,10,10,0,2.7,0,7,0,0.2,83.81,148.77,0.9,0.5,95
2022,1,10,11,0,2.9000000000000004,0,7,0,0.4,83.77,139.70000000000002,1.1,0.5,98
2022,1,10,12,0,3.3000000000000003,0,6,0,0.8,83.63,129.52,1.4000000000000001,0.6000000000000001,111
2022,1,10,13,0,3.7,0,7,0,1.2000000000000002,83.76,118.99000000000001,1.8,0.5,133
2022,1,10,14,0,4.5,0,6,0,2,83.73,108.55,2,0.5,155
2022,1,10,15,0,5.1000000000000005,0,7,0,3.1,86.69,98.51,2.1,0.5,154
2022,1,10,16,0,5.9,14,7,3,4.1000000000000005,88.24,88.79,2,0.6000000000000001,149
2022,1,10,17,0,6.6000000000000005,124,7,54,5,89.35000000000001,80.84,1.8,0.7000000000000001,156
2022,1,10,18,0,7.300000000000001,246,4,100,5.7,89.57000000000001,74.16,1.6,0.7000000000000001,155
2022,1,10,19,0,8.1,336,7,141,6.5,89.62,69.48,1.5,0.8,157
2022,1,10,20,0,8.9,380,1,380,7.2,88.85000000000001,67.26,1.4000000000000001,0.8,163
2022,1,10,21,0,9.4,370,4,94,7.7,89.03,67.78,1.4000000000000001,0.6000000000000001,168
2022,1,10,22,0,9.700000000000001,310,4,134,8.1,89.52,70.95,1.4000000000000001,0.5,163
2022,1,10,23,0,9.4,208,8,134,8,90.91,76.44,1.4000000000000001,0.4,158
2022,1,11,0,0,8.8,81,7,34,7.5,91.43,83.71000000000001,1.4000000000000001,0.5,153
2022,1,11,1,0,8.6,0,4,0,7.300000000000001,91.44,92.54,1.4000000000000001,0.5,160
2022,1,11,2,0,8.5,0,7,0,7.2,91.3,102.17,1.5,0.5,170
2022,1,11,3,0,8.6,0,7,0,7.2,90.9,112.39,1.6,0.5,170
2022,1,11,4,0,8.8,0,6,0,7.300000000000001,90.21000000000001,122.9,1.9000000000000001,0.5,173
2022,1,11,5,0,8.9,0,6,0,7.300000000000001,89.78,133.34,2,0.5,175
2022,1,11,6,0,9.1,0,6,0,7.4,89.36,143.21,2.1,0.5,182
