Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,551275,-,-,-,45.36,-122.61,0,44,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2021,1,1,0,0,7.4,56,8,6.6000000000000005,31,85.31,94.37,1.8,0.5,184
2021,1,1,1,0,7.1000000000000005,0,4,6.4,0,94.19,95.02,2,0.5,177
2021,1,1,2,0,7,0,7,6.300000000000001,0,103.81,95.33,2.2,0.6000000000000001,174
2021,1,1,3,0,6.800000000000001,0,7,6.1000000000000005,0,114.02,95.10000000000001,2.3000000000000003,0.6000000000000001,173
2021,1,1,4,0,6.800000000000001,0,4,6,0,124.52,94.84,2.3000000000000003,0.6000000000000001,173
2021,1,1,5,0,6.800000000000001,0,4,6,0,134.95,94.69,2.4000000000000004,0.7000000000000001,170
2021,1,1,6,0,6.7,0,7,5.9,0,144.81,94.47,2.4000000000000004,0.7000000000000001,166
2021,1,1,7,0,6.6000000000000005,0,8,5.800000000000001,0,153.03,94.41,2.4000000000000004,0.8,164
2021,1,1,8,0,6.6000000000000005,0,7,5.7,0,157.43,94.03,2.4000000000000004,0.9,165
2021,1,1,9,0,6.7,0,8,5.7,0,155.73,93.57000000000001,2.3000000000000003,1.1,169
2021,1,1,10,0,7,0,8,5.9,0,148.95000000000002,92.72,2.3000000000000003,1.1,171
2021,1,1,11,0,7.300000000000001,0,4,6.2,0,139.67000000000002,92.65,2.2,1,177
2021,1,1,12,0,7.5,0,4,6.4,0,129.41,92.53,2.1,0.9,175
2021,1,1,13,0,7.7,0,7,6.5,0,118.89,92.42,1.9000000000000001,0.8,171
2021,1,1,14,0,7.800000000000001,0,7,6.7,0,108.51,92.95,1.8,0.7000000000000001,171
2021,1,1,15,0,8.1,0,7,7,0,98.56,92.51,1.8,0.7000000000000001,172
2021,1,1,16,0,8.4,13,6,7.2,2,88.98,92.42,1.8,0.7000000000000001,173
2021,1,1,17,0,8.8,120,6,7.5,24,81.22,91.77,1.8,0.7000000000000001,177
2021,1,1,18,0,9.3,235,5,7.9,131,74.76,90.7,1.9000000000000001,1,178
2021,1,1,19,0,9.9,317,4,8.200000000000001,121,70.31,88.98,1.9000000000000001,1.2000000000000002,174
2021,1,1,20,0,10.200000000000001,354,4,8.3,128,68.33,88.03,1.9000000000000001,1.4000000000000001,170
2021,1,1,21,0,10,337,8,8.1,115,69.03,88.09,2,1.5,169
2021,1,1,22,0,9.600000000000001,274,6,7.7,23,72.35000000000001,88.02,2.1,1.6,181
2021,1,1,23,0,9,174,6,7.5,13,77.91,90.28,2,1.5,193
2021,1,2,0,0,8.3,56,7,7.1000000000000005,13,85.19,92.14,1.8,1.3,195
2021,1,2,1,0,8,0,6,6.9,0,94.05,92.82000000000001,1.7000000000000002,1.2000000000000002,196
2021,1,2,2,0,7.800000000000001,0,6,6.800000000000001,0,103.67,93.61,1.6,1.1,197
2021,1,2,3,0,7.4,0,7,6.6000000000000005,0,113.88,94.48,1.6,0.8,191
2021,1,2,4,0,7.300000000000001,0,4,6.5,0,124.38000000000001,94.36,1.5,0.9,185
2021,1,2,5,0,7.2,0,4,6.4,0,134.81,94.37,1.5,1,183
2021,1,2,6,0,7.1000000000000005,0,4,6.300000000000001,0,144.67000000000002,94.34,1.5,1,184
2021,1,2,7,0,6.9,0,4,6.1000000000000005,0,152.9,94.82000000000001,1.5,1.1,183
2021,1,2,8,0,6.9,0,8,6.1000000000000005,0,157.33,94.5,1.5,1.1,184
2021,1,2,9,0,7.1000000000000005,0,4,6.300000000000001,0,155.69,94.72,1.6,1.2000000000000002,184
2021,1,2,10,0,7.4,0,8,6.6000000000000005,0,148.94,94.36,1.7000000000000002,1.3,185
2021,1,2,11,0,7.5,0,5,6.7,0,139.68,94.76,1.8,1.3,189
2021,1,2,12,0,7.800000000000001,0,6,6.9,0,129.44,93.88,1.9000000000000001,1.6,192
2021,1,2,13,0,7.9,0,6,6.9,0,118.92,93.58,2,1.6,192
2021,1,2,14,0,7.9,0,6,6.9,0,108.52,93.42,2,1.6,191
2021,1,2,15,0,7.9,0,6,6.9,0,98.57000000000001,93.61,2.1,1.6,191
2021,1,2,16,0,8,12,6,7.1000000000000005,1,88.97,93.78,2.1,1.8,192
2021,1,2,17,0,8.3,115,6,7.300000000000001,28,81.19,93.22,2.1,1.9000000000000001,192
2021,1,2,18,0,8.5,228,6,7.4,10,74.71000000000001,92.99,2.1,2,193
2021,1,2,19,0,8.700000000000001,310,6,7.6000000000000005,22,70.25,92.65,2.1,2.2,193
2021,1,2,20,0,8.9,350,6,7.7,9,68.24,92.17,2.1,2.2,193
2021,1,2,21,0,9.1,338,6,7.800000000000001,47,68.93,91.74,2.1,2.3000000000000003,195
2021,1,2,22,0,9.200000000000001,276,7,7.9,14,72.22,91.3,2.1,2.3000000000000003,197
2021,1,2,23,0,9,174,7,7.7,36,77.78,91.67,2.1,2.2,197
2021,1,3,0,0,8.8,56,7,7.5,12,85.05,91.65,2.1,2.1,194
2021,1,3,1,0,8.6,0,6,7.4,0,93.91,91.96000000000001,2.2,2.1,192
2021,1,3,2,0,8.4,0,6,7.2,0,103.53,92.19,2.2,2.2,190
2021,1,3,3,0,8.3,0,9,7.1000000000000005,0,113.74000000000001,92.27,2.2,2.2,191
2021,1,3,4,0,8.4,0,6,7.2,0,124.23,92.18,2.2,2.3000000000000003,193
2021,1,3,5,0,8.700000000000001,0,7,7.5,0,134.67000000000002,91.92,2.2,2.3000000000000003,197
2021,1,3,6,0,9,0,7,7.7,0,144.53,91.4,2.1,2.4000000000000004,198
2021,1,3,7,0,9.200000000000001,0,7,7.9,0,152.76,91.39,2.1,2.6,196
2021,1,3,8,0,9.600000000000001,0,7,8.200000000000001,0,157.22,91.05,2.2,2.6,202
2021,1,3,9,0,10,0,6,8.700000000000001,0,155.63,91.61,2.1,2.2,217
2021,1,3,10,0,9.700000000000001,0,6,8.6,0,148.93,92.58,1.9000000000000001,1.5,245
2021,1,3,11,0,8.5,0,4,7.4,0,139.69,92.96000000000001,1.5,0.8,275
2021,1,3,12,0,6.9,0,4,5.9,0,129.45,93.64,1.1,0.4,275
