Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,551275,-,-,-,45.36,-122.61,0,44,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2020,1,1,0,0,8,51,6,5.4,9,85.41,83.78,2.8000000000000003,2.1,189
2020,1,1,1,0,7.9,0,9,6,0,94.29,87.63,2.8000000000000003,2,200
2020,1,1,2,0,8.1,0,6,6.5,0,103.91,89.88,2.7,2,202
2020,1,1,3,0,8.3,0,7,7,0,114.12,91.51,2.5,2.3000000000000003,204
2020,1,1,4,0,8.8,0,4,7.7,0,124.62,92.54,2.3000000000000003,2.2,207
2020,1,1,5,0,9.4,0,4,8.3,0,135.05,93.15,2.2,1.8,208
2020,1,1,6,0,9.9,0,0,8.9,0,144.91,93.3,2.2,1.6,215
2020,1,1,7,0,10.200000000000001,0,0,9.3,0,153.12,94,2.1,1.4000000000000001,221
2020,1,1,8,0,10.5,0,4,9.600000000000001,0,157.5,93.96000000000001,2,1.3,223
2020,1,1,9,0,10.5,0,8,9.600000000000001,0,155.76,94.47,2,1.1,227
2020,1,1,10,0,10.3,0,8,9.4,0,148.95000000000002,94.43,1.8,0.9,231
2020,1,1,11,0,9.8,0,4,9,0,139.65,94.64,1.6,0.9,239
2020,1,1,12,0,9.3,0,7,8.5,0,129.39000000000001,94.48,1.5,0.8,242
2020,1,1,13,0,8.8,0,0,8,0,118.87,94.47,1.5,0.7000000000000001,240
2020,1,1,14,0,8.6,0,1,7.800000000000001,0,108.49000000000001,94.85000000000001,1.4000000000000001,0.7000000000000001,236
2020,1,1,15,0,8.200000000000001,0,0,7.4,0,98.55,94.7,1.4000000000000001,0.6000000000000001,238
2020,1,1,16,0,8.5,13,8,7.7,3,88.98,94.45,1.4000000000000001,0.7000000000000001,237
2020,1,1,17,0,9.3,119,0,8.200000000000001,119,81.23,93.12,1.4000000000000001,1,240
2020,1,1,18,0,9.8,237,4,8.6,112,74.78,92.4,1.4000000000000001,1.2000000000000002,239
2020,1,1,19,0,10.200000000000001,321,4,8.8,12,70.35000000000001,90.81,1.4000000000000001,1.3,242
2020,1,1,20,0,10.3,356,0,8.700000000000001,356,68.39,89.64,1.5,1.4000000000000001,244
2020,1,1,21,0,10.200000000000001,345,0,8.700000000000001,345,69.11,90.11,1.5,1.4000000000000001,242
2020,1,1,22,0,9.9,282,4,8.6,67,72.43,91.68,1.5,1.2000000000000002,242
2020,1,1,23,0,9.4,179,4,8.200000000000001,110,78,92.35000000000001,1.4000000000000001,1.1,248
2020,1,2,0,0,8.6,56,6,7.5,18,85.28,92.93,1.4000000000000001,0.8,253
2020,1,2,1,0,7.9,0,7,6.9,0,94.16,93.36,1.3,0.6000000000000001,254
2020,1,2,2,0,7.4,0,7,6.4,0,103.78,93.57000000000001,1.3,0.5,246
2020,1,2,3,0,7,0,7,6.1000000000000005,0,113.99000000000001,94.18,1.3,0.5,237
2020,1,2,4,0,6.7,0,6,5.800000000000001,0,124.48,93.95,1.3,0.5,235
2020,1,2,5,0,6.5,0,7,5.7,0,134.92000000000002,94.44,1.3,0.5,234
2020,1,2,6,0,6.4,0,8,5.5,0,144.77,94.13,1.4000000000000001,0.5,232
2020,1,2,7,0,6,0,8,5.2,0,152.99,94.74,1.4000000000000001,0.4,229
2020,1,2,8,0,5.800000000000001,0,8,5.1000000000000005,0,157.41,95.16,1.5,0.4,223
2020,1,2,9,0,5.800000000000001,0,8,5,0,155.72,94.79,1.5,0.4,216
2020,1,2,10,0,5.5,0,7,4.800000000000001,0,148.95000000000002,95.38,1.5,0.4,214
2020,1,2,11,0,5.4,0,7,4.7,0,139.67000000000002,95.09,1.5,0.6000000000000001,209
2020,1,2,12,0,5.300000000000001,0,8,4.5,0,129.42000000000002,94.83,1.6,0.6000000000000001,208
2020,1,2,13,0,5.2,0,8,4.4,0,118.9,94.78,1.7000000000000002,0.6000000000000001,199
2020,1,2,14,0,5.2,0,8,4.4,0,108.51,94.43,1.7000000000000002,0.7000000000000001,178
2020,1,2,15,0,5.2,0,8,4.4,0,98.57000000000001,94.38,1.8,0.7000000000000001,178
2020,1,2,16,0,5.300000000000001,12,4,4.5,2,88.97,94.31,1.8,0.9,175
2020,1,2,17,0,5.800000000000001,114,8,4.9,24,81.21000000000001,93.95,1.9000000000000001,1,177
2020,1,2,18,0,6.5,228,4,5.5,30,74.75,93.45,1.9000000000000001,1.1,177
2020,1,2,19,0,7.1000000000000005,312,4,6,71,70.29,92.7,1.9000000000000001,1.2000000000000002,178
2020,1,2,20,0,7.5,351,4,6.2,18,68.3,91.65,1.8,1.4000000000000001,180
2020,1,2,21,0,7.6000000000000005,340,4,6.4,13,69.01,91.88,1.6,1.4000000000000001,181
2020,1,2,22,0,7.6000000000000005,279,4,6.4,30,72.31,91.86,1.5,1.4000000000000001,182
2020,1,2,23,0,7.5,177,4,6.300000000000001,50,77.87,92.22,1.5,1.4000000000000001,184
2020,1,3,0,0,7.5,57,4,6.4,26,85.15,92.72,1.5,1.4000000000000001,185
2020,1,3,1,0,7.800000000000001,0,0,6.7,0,94.02,92.67,1.6,1.5,185
2020,1,3,2,0,8.1,0,4,7.1000000000000005,0,103.64,93.32000000000001,1.8,1.5,185
2020,1,3,3,0,8.4,0,0,7.5,0,113.85000000000001,93.8,1.7000000000000002,1.5,187
2020,1,3,4,0,8.700000000000001,0,7,7.800000000000001,0,124.34,93.82000000000001,1.5,1.5,189
2020,1,3,5,0,8.9,0,8,8,0,134.78,93.99,1.4000000000000001,1.6,192
2020,1,3,6,0,9,0,8,8.1,0,144.64000000000001,93.89,1.4000000000000001,1.6,193
2020,1,3,7,0,9,0,7,8,0,152.86,93.57000000000001,1.6,1.5,193
