Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2774883,-,-,-,35.56,-97.29,0,350,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2021,1,1,0,0,-0.1,0,9,-3.3000000000000003,0,96.96000000000001,78.9,2.2,6.800000000000001,24
2021,1,1,1,0,-0.2,0,9,-2.8000000000000003,0,108.45,82.38,2.3000000000000003,7.300000000000001,25
2021,1,1,2,0,-0.2,0,9,-2.7,0,120.38,83.39,2.3000000000000003,7.6000000000000005,24
2021,1,1,3,0,-0.4,0,7,-2.5,0,132.54,85.82000000000001,2.4000000000000004,7.6000000000000005,22
2021,1,1,4,0,-0.4,0,9,-2.2,0,144.68,87.65,2.4000000000000004,7.6000000000000005,22
2021,1,1,5,0,-0.7000000000000001,0,7,-1.9000000000000001,0,156.29,91.58,2.3000000000000003,7.2,25
2021,1,1,6,0,-0.8,0,7,-1.7000000000000002,0,165.55,93.46000000000001,2.1,6.800000000000001,24
2021,1,1,7,0,-0.9,0,6,-1.6,0,166.09,94.79,1.8,6.6000000000000005,16
2021,1,1,8,0,-1,0,7,-1.7000000000000002,0,157.27,95.24,1.6,5.9,12
2021,1,1,9,0,-1.2000000000000002,0,7,-1.9000000000000001,0,145.76,95.14,1.5,5.800000000000001,7
2021,1,1,10,0,-1.4000000000000001,0,7,-2.1,0,133.64000000000001,95.03,1.5,5.800000000000001,4
2021,1,1,11,0,-1.6,0,7,-2.3000000000000003,0,121.47,95.05,1.5,5.800000000000001,0
2021,1,1,12,0,-1.7000000000000002,0,8,-2.5,0,109.5,94.23,1.4000000000000001,6.1000000000000005,358
2021,1,1,13,0,-1.9000000000000001,0,4,-2.7,0,97.95,94.03,1.4000000000000001,6,355
2021,1,1,14,0,-1.9000000000000001,32,4,-2.8000000000000003,10,86.83,93.91,1.4000000000000001,5.6000000000000005,351
2021,1,1,15,0,-1.4000000000000001,185,4,-2.4000000000000004,25,77.12,93.14,1.4000000000000001,5.6000000000000005,349
2021,1,1,16,0,-0.7000000000000001,345,4,-1.9000000000000001,25,68.75,91.9,1.4000000000000001,6.1000000000000005,352
2021,1,1,17,0,0,471,4,-1.4000000000000001,60,62.47,90.37,1.4000000000000001,6,353
2021,1,1,18,0,0.4,536,8,-1.1,28,58.99,89.48,1.4000000000000001,5.4,352
2021,1,1,19,0,0.7000000000000001,543,4,-0.9,57,58.82,88.9,1.5,4.800000000000001,354
2021,1,1,20,0,1,488,4,-0.7000000000000001,107,61.980000000000004,88.24,1.5,3.9000000000000004,359
2021,1,1,21,0,1.2000000000000002,375,4,-0.6000000000000001,66,68.01,87.58,1.4000000000000001,2.8000000000000003,2
