Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,540005,-,-,-,45.48,-122.81,0,66,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Relative Humidity,Dew Point,Cloud Type,Wind Direction,Wind Speed,Precipitable Water,Solar Zenith Angle
2020,1,1,0,0,8.1,51,8,86.94,6.1000000000000005,6,189,1.9000000000000001,2.8000000000000003,85.38
2020,1,1,1,0,8.1,0,0,89.68,6.5,6,200,1.8,2.8000000000000003,94.22
2020,1,1,2,0,8.3,0,0,91.64,7,6,202,1.8,2.7,103.82000000000001
2020,1,1,3,0,8.6,0,0,92.84,7.5,8,204,2,2.5,114
2020,1,1,4,0,9.200000000000001,0,0,93.84,8.3,8,207,2,2.3000000000000003,124.47
2020,1,1,5,0,9.700000000000001,0,0,94.52,8.9,8,208,1.7000000000000002,2.2,134.89000000000001
2020,1,1,6,0,10.100000000000001,0,0,94.56,9.3,0,215,1.5,2.2,144.73
2020,1,1,7,0,10.4,0,0,94.73,9.600000000000001,0,221,1.3,2.1,152.94
2020,1,1,8,0,10.600000000000001,0,0,94.74,9.8,8,223,1.2000000000000002,2,157.36
2020,1,1,9,0,10.5,0,0,95.09,9.700000000000001,8,227,1,1.9000000000000001,155.72
2020,1,1,10,0,10.200000000000001,0,0,95.28,9.5,4,231,0.8,1.7000000000000002,148.99
2020,1,1,11,0,9.700000000000001,0,0,95.39,9,7,239,0.8,1.5,139.75
2020,1,1,12,0,9.200000000000001,0,0,95.19,8.5,7,242,0.8,1.5,129.52
2020,1,1,13,0,8.700000000000001,0,0,95.5,8,1,240,0.7000000000000001,1.5,119.02
2020,1,1,14,0,8.6,0,0,95.26,7.9,0,236,0.6000000000000001,1.4000000000000001,108.66
2020,1,1,15,0,8.1,0,0,95.76,7.5,1,238,0.6000000000000001,1.4000000000000001,98.73
2020,1,1,16,0,8.5,0,0,94.83,7.7,8,237,0.6000000000000001,1.4000000000000001,89.14
2020,1,1,17,0,9.3,116,116,93.76,8.3,0,240,0.9,1.4000000000000001,81.41
2020,1,1,18,0,9.9,233,96,92.65,8.8,4,239,1.1,1.4000000000000001,74.96000000000001
2020,1,1,19,0,10.3,318,187,91.26,8.9,3,242,1.2000000000000002,1.4000000000000001,70.51
2020,1,1,20,0,10.4,353,35,90.13,8.9,4,244,1.3,1.5,68.51
2020,1,1,21,0,10.200000000000001,343,228,91.06,8.8,3,242,1.2000000000000002,1.5,69.2
2020,1,1,22,0,9.9,282,68,92.03,8.700000000000001,4,242,1,1.4000000000000001,72.48
2020,1,1,23,0,9.3,178,92,92.5,8.1,7,248,1,1.4000000000000001,78.01
2020,1,2,0,0,8.4,56,25,93.56,7.4,7,253,0.7000000000000001,1.3,85.25
2020,1,2,1,0,7.800000000000001,0,0,93.87,6.9,7,254,0.6000000000000001,1.3,94.09
2020,1,2,2,0,7.300000000000001,0,0,94.35000000000001,6.5,6,246,0.5,1.3,103.68
2020,1,2,3,0,7,0,0,94.39,6.2,7,237,0.4,1.3,113.87
2020,1,2,4,0,6.6000000000000005,0,0,94.81,5.800000000000001,6,235,0.5,1.3,124.34
2020,1,2,5,0,6.5,0,0,94.64,5.7,7,234,0.5,1.3,134.75
2020,1,2,6,0,6.300000000000001,0,0,94.95,5.6000000000000005,8,232,0.5,1.4000000000000001,144.59
2020,1,2,7,0,5.9,0,0,95.64,5.300000000000001,8,229,0.4,1.4000000000000001,152.81
2020,1,2,8,0,5.800000000000001,0,0,95.49,5.1000000000000005,7,223,0.4,1.5,157.27
2020,1,2,9,0,5.7,0,0,95.56,5,8,216,0.4,1.5,155.68
2020,1,2,10,0,5.5,0,0,95.4,4.800000000000001,8,214,0.4,1.5,148.99
2020,1,2,11,0,5.300000000000001,0,0,95.54,4.6000000000000005,7,209,0.6000000000000001,1.6,139.77
2020,1,2,12,0,5.2,0,0,95.45,4.5,8,208,0.5,1.6,129.55
2020,1,2,13,0,5.2,0,0,94.87,4.4,7,199,0.6000000000000001,1.7000000000000002,119.05
2020,1,2,14,0,5.2,0,0,94.32000000000001,4.4,7,178,0.7000000000000001,1.8,108.68
2020,1,2,15,0,5.1000000000000005,0,0,94.75,4.3,8,178,0.7000000000000001,1.8,98.75
2020,1,2,16,0,5.2,0,0,95,4.5,4,175,0.8,1.9000000000000001,89.13
2020,1,2,17,0,5.800000000000001,111,26,94.44,5,8,177,0.9,1.9000000000000001,81.39
2020,1,2,18,0,6.5,225,44,94.06,5.6000000000000005,4,177,1,1.9000000000000001,74.92
2020,1,2,19,0,7.1000000000000005,309,21,93.29,6.1000000000000005,4,178,1.1,1.9000000000000001,70.45
2020,1,2,20,0,7.5,350,57,92.42,6.4,4,180,1.2000000000000002,1.7000000000000002,68.43
2020,1,2,21,0,7.6000000000000005,338,60,92.87,6.5,4,181,1.2000000000000002,1.6,69.10000000000001
2020,1,2,22,0,7.6000000000000005,279,12,93.04,6.5,4,182,1.3,1.5,72.36
2020,1,2,23,0,7.6000000000000005,177,65,92.94,6.5,4,184,1.3,1.5,77.88
2020,1,3,0,0,7.6000000000000005,57,24,93.49,6.6000000000000005,4,185,1.3,1.5,85.12
2020,1,3,1,0,7.9,0,0,93.43,6.9,0,185,1.3,1.7000000000000002,93.95
2020,1,3,2,0,8.200000000000001,0,0,93.88,7.300000000000001,8,185,1.3,1.8,103.54
2020,1,3,3,0,8.5,0,0,94.13,7.6000000000000005,0,187,1.3,1.7000000000000002,113.73
2020,1,3,4,0,8.700000000000001,0,0,94.7,7.9,8,189,1.3,1.5,124.2
2020,1,3,5,0,9,0,0,94.22,8.1,4,192,1.4000000000000001,1.5,134.61
2020,1,3,6,0,9,0,0,94.89,8.200000000000001,8,193,1.4000000000000001,1.5,144.45000000000002
2020,1,3,7,0,9,0,0,94.68,8.200000000000001,7,193,1.4000000000000001,1.6,152.68
2020,1,3,8,0,8.9,0,0,94.56,8.1,7,192,1.3,1.7000000000000002,157.16
2020,1,3,9,0,8.8,0,0,94.38,7.9,7,190,1.2000000000000002,1.7000000000000002,155.63
2020,1,3,10,0,8.8,0,0,94.13,7.9,7,190,1.2000000000000002,1.7000000000000002,148.98
2020,1,3,11,0,8.9,0,0,93.05,7.800000000000001,7,192,1.3,1.6,139.78
2020,1,3,12,0,8.700000000000001,0,0,92.82000000000001,7.6000000000000005,7,190,1.2000000000000002,1.4000000000000001,129.57
2020,1,3,13,0,8.3,0,0,92.75,7.2,7,185,1.1,1.3,119.07000000000001
2020,1,3,14,0,8,0,0,91.60000000000001,6.7,7,181,1,1.3,108.69
2020,1,3,15,0,7.1000000000000005,0,0,91.35000000000001,5.800000000000001,7,177,0.8,1.3,98.75
2020,1,3,16,0,7.300000000000001,0,0,87.34,5.300000000000001,4,178,0.8,1.3,89.13
2020,1,3,17,0,8.5,123,68,81.60000000000001,5.5,7,178,1,1.2000000000000002,81.37
2020,1,3,18,0,10,244,161,76.26,6,7,178,1,1,74.88
2020,1,3,19,0,11.4,330,244,71.97,6.5,7,176,1,1,70.39
2020,1,3,20,0,12.4,371,229,68.02,6.7,7,182,1.2000000000000002,0.9,68.35000000000001
2020,1,3,21,0,13,357,217,64.13,6.4,7,190,1.3,1,68.99
2020,1,3,22,0,12.600000000000001,294,129,64.74,6.1000000000000005,8,190,1.1,1,72.24
2020,1,3,23,0,11.700000000000001,190,78,67.22,5.800000000000001,7,190,0.9,1,77.75
2020,1,4,0,0,10.600000000000001,64,21,69.63,5.300000000000001,7,186,0.8,1,84.99
2020,1,4,1,0,10.3,0,0,69.65,5,6,185,0.9,1.1,93.81
2020,1,4,2,0,10.4,0,0,69.29,5,6,185,1,1.3,103.4
2020,1,4,3,0,10.9,0,0,67.85,5.2,6,184,1.5,1.6,113.58
2020,1,4,4,0,11.200000000000001,0,0,69.05,5.7,8,185,1.9000000000000001,1.9000000000000001,124.05
2020,1,4,5,0,10.8,0,0,74.91,6.5,8,202,1.7000000000000002,2.1,134.47
2020,1,4,6,0,9.3,0,0,85.68,7,4,225,1.5,2,144.31
2020,1,4,7,0,7.5,0,0,91.17,6.2,8,238,1.2000000000000002,1.8,152.54
2020,1,4,8,0,6.4,0,0,91.94,5.2,6,230,1.1,1.6,157.05
2020,1,4,9,0,5.800000000000001,0,0,93,4.800000000000001,7,225,1.2000000000000002,1.4000000000000001,155.57
2020,1,4,10,0,5.7,0,0,93.04,4.7,8,233,1.1,1.3,148.96
2020,1,4,11,0,5.5,0,0,93.91,4.6000000000000005,4,239,0.8,1.1,139.78
2020,1,4,12,0,5.1000000000000005,0,0,93.92,4.2,8,240,0.6000000000000001,0.9,129.58
2020,1,4,13,0,4.6000000000000005,0,0,94.10000000000001,3.7,0,236,0.5,0.8,119.09
2020,1,4,14,0,4.3,0,0,93.61,3.4000000000000004,0,230,0.5,0.8,108.71000000000001
2020,1,4,15,0,4.2,0,0,92.99,3.2,0,216,0.5,0.8,98.75
2020,1,4,16,0,4.6000000000000005,0,0,92.58,3.5,0,197,0.6000000000000001,0.9,89.12
2020,1,4,17,0,5.6000000000000005,113,113,91.43,4.3,0,189,1,1,81.34
2020,1,4,18,0,6.300000000000001,232,150,90.65,4.9,4,190,1.2000000000000002,1.1,74.83
2020,1,4,19,0,7,313,313,88.69,5.300000000000001,0,195,1.2000000000000002,1.2000000000000002,70.31
2020,1,4,20,0,7.1000000000000005,348,215,88.19,5.300000000000001,4,198,1.2000000000000002,1.2000000000000002,68.25
2020,1,4,21,0,6.9,342,199,89.17,5.2,4,198,1.1,1.3,68.87
2020,1,4,22,0,6.7,280,157,91.33,5.4,7,194,1,1.3,72.11
2020,1,4,23,0,6.5,177,29,92.69,5.4,7,193,0.9,1.3,77.61
2020,1,5,0,0,6.2,58,31,93.57000000000001,5.2,4,194,0.8,1.3,84.84
2020,1,5,1,0,6,0,0,94.16,5.1000000000000005,7,191,0.8,1.3,93.66
2020,1,5,2,0,5.9,0,0,93.67,5,6,185,0.8,1.3,103.25
2020,1,5,3,0,5.5,0,0,93.56,4.5,8,181,0.8,1.3,113.44
2020,1,5,4,0,5.1000000000000005,0,0,93.92,4.2,8,176,0.7000000000000001,1.3,123.91
2020,1,5,5,0,4.800000000000001,0,0,93.93,3.9000000000000004,8,168,0.7000000000000001,1.3,134.32
2020,1,5,6,0,4.5,0,0,94.41,3.7,7,166,0.6000000000000001,1.3,144.16
2020,1,5,7,0,4.4,0,0,93.88,3.5,8,164,0.6000000000000001,1.3,152.4
2020,1,5,8,0,4.3,0,0,94.03,3.4000000000000004,7,164,0.6000000000000001,1.3,156.93
2020,1,5,9,0,4.3,0,0,93.91,3.4000000000000004,7,164,0.6000000000000001,1.3,155.5
2020,1,5,10,0,4.3,0,0,93.64,3.4000000000000004,8,166,0.7000000000000001,1.3,148.94
2020,1,5,11,0,4.1000000000000005,0,0,94.09,3.2,4,168,0.7000000000000001,1.4000000000000001,139.78
2020,1,5,12,0,4.1000000000000005,0,0,93.58,3.2,4,167,0.7000000000000001,1.4000000000000001,129.59
2020,1,5,13,0,4.2,0,0,93.63,3.3000000000000003,7,172,0.9,1.4000000000000001,119.09
2020,1,5,14,0,4.2,0,0,94.04,3.3000000000000003,6,175,0.9,1.4000000000000001,108.71000000000001
2020,1,5,15,0,4.4,0,0,93.95,3.5,8,178,1,1.4000000000000001,98.75
2020,1,5,16,0,4.6000000000000005,0,0,93.93,3.7,8,182,1.2000000000000002,1.5,89.10000000000001
2020,1,5,17,0,4.800000000000001,114,69,94.23,4,4,196,1.3,1.4000000000000001,81.31
2020,1,5,18,0,5.6000000000000005,228,119,93.57000000000001,4.6000000000000005,4,211,1.3,1.2000000000000002,74.77
2020,1,5,19,0,6.7,310,236,92.08,5.5,4,228,1.4000000000000001,1.1,70.23
2020,1,5,20,0,7.2,344,218,90.11,5.7,4,242,1.5,1.1,68.14
2020,1,5,21,0,7.300000000000001,343,48,89.05,5.6000000000000005,4,246,1.3,1.1,68.75
2020,1,5,22,0,7.1000000000000005,284,244,89.92,5.6000000000000005,8,240,1.2000000000000002,1.1,71.97
2020,1,5,23,0,6.6000000000000005,180,32,91.02,5.2,4,229,0.9,1.2000000000000002,77.46000000000001
2020,1,6,0,0,5.6000000000000005,60,27,93.79,4.7,6,213,0.6000000000000001,1.2000000000000002,84.69
2020,1,6,1,0,5.300000000000001,0,0,94.56,4.5,6,197,0.6000000000000001,1.3,93.51
2020,1,6,2,0,5.2,0,0,94.75,4.4,6,192,0.7000000000000001,1.4000000000000001,103.10000000000001
2020,1,6,3,0,5.2,0,0,94.35000000000001,4.4,6,188,0.8,1.4000000000000001,113.28
2020,1,6,4,0,5.1000000000000005,0,0,94.74,4.3,8,182,0.9,1.5,123.75
2020,1,6,5,0,5.1000000000000005,0,0,95.2,4.4,8,180,1,1.6,134.17000000000002
2020,1,6,6,0,5.300000000000001,0,0,94.98,4.6000000000000005,8,182,1.1,1.7000000000000002,144.01
2020,1,6,7,0,5.5,0,0,94.87,4.7,8,182,1.2000000000000002,1.8,152.25
2020,1,6,8,0,5.6000000000000005,0,0,94.51,4.800000000000001,8,182,1.3,1.8,156.81
2020,1,6,9,0,5.5,0,0,94.82000000000001,4.7,8,183,1.3,1.9000000000000001,155.43
2020,1,6,10,0,5.5,0,0,94.7,4.7,8,184,1.4000000000000001,1.9000000000000001,148.91
2020,1,6,11,0,5.6000000000000005,0,0,94,4.7,8,190,1.7000000000000002,1.9000000000000001,139.78
2020,1,6,12,0,5.7,0,0,93.77,4.800000000000001,8,194,1.8,2,129.59
2020,1,6,13,0,5.800000000000001,0,0,94.04,4.9,8,194,1.8,2,119.10000000000001
2020,1,6,14,0,6,0,0,94.06,5.1000000000000005,6,194,1.8,2,108.71000000000001
2020,1,6,15,0,6.2,0,0,94.24,5.300000000000001,6,194,1.9000000000000001,2,98.74000000000001
2020,1,6,16,0,6.5,0,0,94.3,5.6000000000000005,6,192,1.9000000000000001,2.1,89.08
2020,1,6,17,0,6.9,116,19,94.10000000000001,6,6,192,2,2.1,81.26
2020,1,6,18,0,7.300000000000001,229,4,94.05,6.4,8,192,2,2.1,74.71000000000001
2020,1,6,19,0,7.6000000000000005,317,99,94.16,6.7,4,192,2,2.1,70.14
2020,1,6,20,0,7.9,357,221,93.78,7,4,194,2,2.1,68.03
2020,1,6,21,0,8.1,346,86,93.59,7.1000000000000005,4,194,1.9000000000000001,2.1,68.62
2020,1,6,22,0,8.200000000000001,286,81,93.78,7.300000000000001,4,193,1.8,2.1,71.83
2020,1,6,23,0,8.200000000000001,187,96,94.02,7.300000000000001,4,194,1.7000000000000002,2,77.31
2020,1,7,0,0,8.200000000000001,66,7,94.24,7.300000000000001,4,195,1.7000000000000002,2,84.54
2020,1,7,1,0,8.3,0,0,94.26,7.4,4,196,1.7000000000000002,2,93.36
2020,1,7,2,0,8.4,0,0,94.18,7.5,1,198,1.6,2,102.94
2020,1,7,3,0,8.4,0,0,94.23,7.5,8,198,1.6,2,113.13
2020,1,7,4,0,8.3,0,0,94.7,7.5,8,196,1.5,2,123.60000000000001
2020,1,7,5,0,8.200000000000001,0,0,94.72,7.4,8,193,1.4000000000000001,2,134.01
2020,1,7,6,0,8.1,0,0,94.63,7.300000000000001,7,190,1.4000000000000001,2,143.85
2020,1,7,7,0,8,0,0,94.3,7.1000000000000005,6,187,1.4000000000000001,1.9000000000000001,152.1
2020,1,7,8,0,7.800000000000001,0,0,94.36,7,7,185,1.3,1.8,156.68
2020,1,7,9,0,7.6000000000000005,0,0,94.57000000000001,6.800000000000001,4,182,1.2000000000000002,1.9000000000000001,155.34
2020,1,7,10,0,7.6000000000000005,0,0,94.08,6.7,8,181,1.2000000000000002,1.9000000000000001,148.87
2020,1,7,11,0,7.5,0,0,94.23,6.6000000000000005,8,180,1.2000000000000002,1.8,139.76
2020,1,7,12,0,7.4,0,0,94.17,6.5,8,179,1.2000000000000002,1.9000000000000001,129.59
2020,1,7,13,0,7.4,0,0,93.65,6.4,7,180,1.2000000000000002,1.9000000000000001,119.09
2020,1,7,14,0,7.4,0,0,93.24,6.4,7,180,1.2000000000000002,1.9000000000000001,108.7
2020,1,7,15,0,7.2,0,0,93.94,6.300000000000001,7,174,1.2000000000000002,1.9000000000000001,98.72
2020,1,7,16,0,7.300000000000001,0,0,93.71000000000001,6.4,7,174,1.3,1.9000000000000001,89.06
2020,1,7,17,0,7.800000000000001,117,19,93.15,6.800000000000001,6,175,1.4000000000000001,1.8,81.22
2020,1,7,18,0,8.5,235,55,92.41,7.300000000000001,6,173,1.4000000000000001,1.8,74.64
2020,1,7,19,0,9.3,323,189,90.86,7.9,6,176,1.6,1.8,70.05
2020,1,7,20,0,9.9,363,149,88.4,8.1,4,182,1.8,1.9000000000000001,67.92
2020,1,7,21,0,9.700000000000001,350,225,88.76,7.9,7,193,1.9000000000000001,1.9000000000000001,68.48
2020,1,7,22,0,9.600000000000001,290,69,90.42,8.1,6,200,1.7000000000000002,1.8,71.68
2020,1,7,23,0,9.3,188,37,91.79,8,7,202,1.5,1.7000000000000002,77.15
2020,1,8,0,0,8.700000000000001,67,21,92.97,7.6000000000000005,4,202,1.4000000000000001,1.6,84.39
2020,1,8,1,0,8.200000000000001,0,0,93.11,7.2,7,205,1.3,1.5,93.19
2020,1,8,2,0,7.6000000000000005,0,0,93.58,6.6000000000000005,8,207,1.2000000000000002,1.5,102.79
2020,1,8,3,0,7.1000000000000005,0,0,93.81,6.2,8,211,1,1.5,112.97
2020,1,8,4,0,6.800000000000001,0,0,94.54,6,8,215,1,1.5,123.44
2020,1,8,5,0,6.6000000000000005,0,0,95.07000000000001,5.9,8,209,0.9,1.4000000000000001,133.86
2020,1,8,6,0,6.5,0,0,95.25,5.800000000000001,4,202,0.7000000000000001,1.3,143.69
2020,1,8,7,0,6.6000000000000005,0,0,95.17,5.9,4,215,0.8,1.3,151.93
2020,1,8,8,0,6.5,0,0,95.14,5.800000000000001,4,236,0.7000000000000001,1.2000000000000002,156.54
2020,1,8,9,0,5.9,0,0,94.87,5.1000000000000005,4,260,0.5,1.1,155.25
2020,1,8,10,0,5,0,0,94.88,4.2,0,268,0.4,1.1,148.82
2020,1,8,11,0,4.4,0,0,94.49,3.6,8,261,0.4,1,139.74
2020,1,8,12,0,3.9000000000000004,0,0,94.58,3.1,7,243,0.4,1,129.58
2020,1,8,13,0,3.6,0,0,95.28,2.9000000000000004,6,222,0.4,1.1,119.08
2020,1,8,14,0,3.7,0,0,94.82000000000001,2.9000000000000004,6,215,0.4,1.2000000000000002,108.68
2020,1,8,15,0,3.8000000000000003,0,0,94.94,3.1,6,211,0.4,1.2000000000000002,98.7
2020,1,8,16,0,4.3,0,0,94.8,3.5,8,207,0.6000000000000001,1.2000000000000002,89.02
2020,1,8,17,0,4.9,117,52,94.89,4.2,8,207,0.9,1.3,81.16
2020,1,8,18,0,5.6000000000000005,236,93,93.52,4.6000000000000005,6,215,0.9,1.3,74.56
2020,1,8,19,0,6,322,140,92.26,4.800000000000001,8,228,0.9,1.4000000000000001,69.95
2020,1,8,20,0,5.9,364,150,91.97,4.7,6,230,0.8,1.4000000000000001,67.79
2020,1,8,21,0,5.6000000000000005,354,38,93.35000000000001,4.6000000000000005,4,221,0.7000000000000001,1.4000000000000001,68.34
2020,1,8,22,0,5.5,297,5,93.18,4.5,7,221,0.7000000000000001,1.3,71.52
2020,1,8,23,0,5.1000000000000005,196,44,93.89,4.2,4,225,0.6000000000000001,1.3,76.99
2020,1,9,0,0,4.5,72,13,94.93,3.8000000000000003,7,226,0.30000000000000004,1.3,84.23
2020,1,9,1,0,4.2,0,0,94.87,3.5,8,222,0.30000000000000004,1.3,93.03
2020,1,9,2,0,4,0,0,95.08,3.3000000000000003,7,215,0.2,1.2000000000000002,102.62
2020,1,9,3,0,3.9000000000000004,0,0,94.66,3.1,7,209,0.2,1.2000000000000002,112.81
2020,1,9,4,0,3.7,0,0,94.77,2.9000000000000004,7,200,0.2,1.2000000000000002,123.28
2020,1,9,5,0,3.6,0,0,94.96000000000001,2.9000000000000004,0,183,0.2,1.1,133.69
2020,1,9,6,0,3.5,0,0,94.42,2.7,0,194,0.1,1,143.53
2020,1,9,7,0,3.3000000000000003,0,0,94.69,2.5,0,345,0.1,1,151.77
2020,1,9,8,0,3,0,0,94.7,2.2,1,9,0.2,0.9,156.39000000000001
2020,1,9,9,0,2.7,0,0,94.57000000000001,1.9000000000000001,0,6,0.30000000000000004,0.8,155.15
2020,1,9,10,0,2.5,0,0,94.03,1.6,0,356,0.30000000000000004,0.8,148.77
2020,1,9,11,0,2.2,0,0,93.85000000000001,1.3,0,326,0.2,0.8,139.71
2020,1,9,12,0,1.8,0,0,93.75,0.9,0,286,0.2,0.8,129.56
2020,1,9,13,0,1.5,0,0,92.77,0.5,1,264,0.2,0.8,119.07000000000001
2020,1,9,14,0,1.1,0,0,93.38,0.2,0,235,0.30000000000000004,0.8,108.66
2020,1,9,15,0,0.9,0,0,93.89,0,0,219,0.30000000000000004,0.9,98.66
2020,1,9,16,0,1.5,14,14,93.37,0.5,0,208,0.5,0.9,88.97
2020,1,9,17,0,2.4000000000000004,126,126,91.84,1.2000000000000002,1,204,0.7000000000000001,1,81.09
2020,1,9,18,0,3.2,247,87,91.16,1.9000000000000001,4,202,0.8,1,74.47
2020,1,9,19,0,3.7,334,39,90.64,2.3000000000000003,8,202,0.9,1,69.84
2020,1,9,20,0,4.1000000000000005,375,181,90.51,2.7,7,211,0.9,1,67.66
2020,1,9,21,0,4.4,362,126,90.76,3,7,214,0.9,1.1,68.19
2020,1,9,22,0,4.5,301,7,91.62,3.3000000000000003,7,208,0.7000000000000001,1.1,71.36
2020,1,9,23,0,4.3,201,46,93.52,3.3000000000000003,4,202,0.5,1.1,76.82000000000001
2020,1,10,0,0,3.4000000000000004,75,16,94.84,2.7,4,197,0.4,1.1,84.06
2020,1,10,1,0,3.1,0,0,94.84,2.4000000000000004,7,195,0.4,1.1,92.86
2020,1,10,2,0,2.9000000000000004,0,0,95.31,2.2,8,195,0.5,1.1,102.46000000000001
2020,1,10,3,0,2.9000000000000004,0,0,94.94,2.2,4,194,0.5,1.2000000000000002,112.64
2020,1,10,4,0,2.8000000000000003,0,0,94.93,2.1,4,200,0.4,1.2000000000000002,123.12
2020,1,10,5,0,3,0,0,94.89,2.3000000000000003,8,197,0.5,1.3,133.53
2020,1,10,6,0,3.1,0,0,94.88,2.4000000000000004,4,183,0.6000000000000001,1.4000000000000001,143.36
2020,1,10,7,0,3.1,0,0,94.58,2.3000000000000003,7,178,0.6000000000000001,1.4000000000000001,151.6
2020,1,10,8,0,2.8000000000000003,0,0,95.27,2.1,7,175,0.5,1.5,156.23
2020,1,10,9,0,2.7,0,0,94.89,2,7,175,0.6000000000000001,1.5,155.05
2020,1,10,10,0,2.7,0,0,94.7,1.9000000000000001,7,169,0.8,1.5,148.71
2020,1,10,11,0,2.7,0,0,94.58,1.9000000000000001,7,170,0.8,1.5,139.68
2020,1,10,12,0,2.9000000000000004,0,0,94.46000000000001,2.1,7,174,0.9,1.7000000000000002,129.54
2020,1,10,13,0,3.2,0,0,93.85000000000001,2.3000000000000003,8,176,1,1.9000000000000001,119.05
2020,1,10,14,0,3.3000000000000003,0,0,93.91,2.4000000000000004,6,178,1.2000000000000002,1.9000000000000001,108.64
2020,1,10,15,0,3.3000000000000003,0,0,93.4,2.3000000000000003,4,177,1.5,1.8,98.63
2020,1,10,16,0,3.3000000000000003,14,2,93.12,2.3000000000000003,4,178,1.7000000000000002,1.7000000000000002,88.93
2020,1,10,17,0,3.7,125,37,91.68,2.5,4,183,1.9000000000000001,1.7000000000000002,81.02
2020,1,10,18,0,4.2,242,116,90.35000000000001,2.8000000000000003,4,188,2.3000000000000003,1.7000000000000002,74.38
2020,1,10,19,0,4.7,329,12,90.27,3.2,4,189,2.3000000000000003,1.7000000000000002,69.72
2020,1,10,20,0,5.1000000000000005,371,58,91.42,3.8000000000000003,4,194,2.2,1.7000000000000002,67.52
2020,1,10,21,0,5.7,355,13,92.28,4.5,4,198,2,1.5,68.03
2020,1,10,22,0,6.300000000000001,298,42,93.32000000000001,5.300000000000001,4,198,1.6,1.3,71.19
2020,1,10,23,0,6.7,194,120,93.96000000000001,5.800000000000001,4,204,1.5,1.3,76.65
2020,1,11,0,0,6.800000000000001,70,20,93.82000000000001,5.9,7,209,1.5,1.4000000000000001,83.89
2020,1,11,1,0,6.6000000000000005,0,0,93.45,5.6000000000000005,8,209,1.5,1.4000000000000001,92.69
2020,1,11,2,0,6.5,0,0,93.41,5.5,8,208,1.7000000000000002,1.5,102.28
2020,1,11,3,0,6.6000000000000005,0,0,93.71000000000001,5.7,7,209,1.8,1.5,112.47
2020,1,11,4,0,6.7,0,0,93.69,5.800000000000001,6,210,1.7000000000000002,1.5,122.95
2020,1,11,5,0,6.6000000000000005,0,0,93.45,5.6000000000000005,6,211,1.7000000000000002,1.5,133.36
2020,1,11,6,0,6.300000000000001,0,0,93.18,5.300000000000001,7,212,1.8,1.5,143.18
2020,1,11,7,0,6,0,0,93.09,5,7,214,1.8,1.5,151.42000000000002
2020,1,11,8,0,6,0,0,93.62,5,7,217,1.7000000000000002,1.5,156.07
2020,1,11,9,0,6.300000000000001,0,0,94.08,5.4,6,223,1.6,1.5,154.93
2020,1,11,10,0,6.7,0,0,93.97,5.800000000000001,8,234,1.4000000000000001,1.5,148.64000000000001
2020,1,11,11,0,6.9,0,0,93.86,6,7,243,1.3,1.5,139.64000000000001
2020,1,11,12,0,6.7,0,0,93.54,5.7,6,251,1.4000000000000001,1.4000000000000001,129.5
2020,1,11,13,0,6,0,0,93.59,5,7,259,1.4000000000000001,1.4000000000000001,119.02
2020,1,11,14,0,5.4,0,0,92.35000000000001,4.3,7,265,1.4000000000000001,1.3,108.60000000000001
2020,1,11,15,0,4.800000000000001,0,0,92.06,3.6,4,266,1.2000000000000002,1.2000000000000002,98.58
2020,1,11,16,0,4.5,10,3,91.63,3.3000000000000003,4,261,1.2000000000000002,1.2000000000000002,88.88
2020,1,11,17,0,4.7,109,71,90.82000000000001,3.3000000000000003,4,254,1.3,1.1,80.95
2020,1,11,18,0,5.1000000000000005,232,28,89.21000000000001,3.5,4,251,1.4000000000000001,1.1,74.28
2020,1,11,19,0,5.5,322,146,87.31,3.6,8,250,1.4000000000000001,1.1,69.60000000000001
2020,1,11,20,0,5.800000000000001,363,248,85.45,3.5,7,253,1.4000000000000001,1,67.37
2020,1,11,21,0,6,357,105,84.03,3.5,7,253,1.3,1,67.86
2020,1,11,22,0,5.9,294,84,85.68,3.7,6,248,1.1,1.1,71.02
2020,1,11,23,0,5.6000000000000005,190,76,89.47,4,7,237,0.8,1.3,76.47
