Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,540005,-,-,-,45.48,-122.81,0,66,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Relative Humidity,Dew Point,Cloud Type,Wind Direction,Wind Speed,Precipitable Water,Solar Zenith Angle
2021,1,2,16,0,8.200000000000001,0,0,94.24,7.300000000000001,6,192,1.6,2.1,89.14
2021,1,2,17,0,8.4,111,7,94.17,7.5,6,192,1.7000000000000002,2.1,81.38
2021,1,2,18,0,8.6,224,12,93.93,7.7,6,193,1.8,2.1,74.89
2021,1,2,19,0,8.9,307,26,92.97,7.800000000000001,6,193,2,2.1,70.4
2021,1,2,20,0,9,347,9,93.14,8,6,193,2,2.1,68.37
2021,1,2,21,0,9.3,335,17,92.25,8.1,6,195,2.1,2.1,69.02
2021,1,2,22,0,9.4,273,32,91.75,8.1,7,197,2,2.2,72.27
2021,1,2,23,0,9.200000000000001,172,25,92.28,8,7,197,2,2.2,77.78
2021,1,3,0,0,9,56,11,92.64,7.9,7,194,1.9000000000000001,2.2,85.02
2021,1,3,1,0,8.8,0,0,93.08,7.7,6,192,1.9000000000000001,2.2,93.85000000000001
2021,1,3,2,0,8.700000000000001,0,0,92.87,7.6000000000000005,9,190,2,2.2,103.44
2021,1,3,3,0,8.6,0,0,93.13,7.6000000000000005,9,191,2,2.2,113.62
2021,1,3,4,0,8.8,0,0,92.61,7.7,6,193,2,2.2,124.09
2021,1,3,5,0,9,0,0,92.69,7.9,6,197,2.1,2.2,134.51
2021,1,3,6,0,9.200000000000001,0,0,92.59,8.1,7,198,2.2,2.2,144.35
2021,1,3,7,0,9.5,0,0,92.13,8.3,7,196,2.3000000000000003,2.2,152.58
2021,1,3,8,0,9.9,0,0,91.99,8.700000000000001,6,202,2.3000000000000003,2.2,157.08
2021,1,3,9,0,10.100000000000001,0,0,92.45,8.9,6,217,2,2.1,155.58
2021,1,3,10,0,9.5,0,0,92.81,8.4,7,245,1.3,1.8,148.97
2021,1,3,11,0,8.1,0,0,93.14,7.1000000000000005,4,275,0.7000000000000001,1.4000000000000001,139.78
2021,1,3,12,0,6.6000000000000005,0,0,93.56,5.6000000000000005,4,275,0.4,1,129.58
2021,1,3,13,0,5.6000000000000005,0,0,94.21000000000001,4.7,4,252,0.30000000000000004,0.9,119.08
2021,1,3,14,0,5.2,0,0,93.99,4.3,0,219,0.4,0.9,108.7
2021,1,3,15,0,5.2,0,0,94.14,4.3,0,205,0.4,0.9,98.75
2021,1,3,16,0,6,0,0,93.71000000000001,5.1000000000000005,1,197,0.6000000000000001,0.9,89.12
2021,1,3,17,0,7,123,63,93.12,6,4,192,1,0.9,81.35000000000001
2021,1,3,18,0,7.7,242,242,92.14,6.5,0,190,1.2000000000000002,0.9,74.84
2021,1,3,19,0,8.5,330,277,89.05,6.800000000000001,7,190,1.3,0.9,70.33
2021,1,3,20,0,9.3,371,236,83.28,6.6000000000000005,5,192,1.2000000000000002,0.9,68.27
2021,1,3,21,0,9.700000000000001,359,241,78.54,6.1000000000000005,8,193,1,0.9,68.9
2021,1,3,22,0,9.5,297,185,80.08,6.2,5,185,0.7000000000000001,0.9,72.14
2021,1,3,23,0,8.4,191,107,89.49,6.800000000000001,5,170,0.4,1,77.64
2021,1,4,0,0,7.300000000000001,65,19,91.39,6,6,153,0.5,1.2000000000000002,84.88
2021,1,4,1,0,7.1000000000000005,0,0,93,6,7,152,0.4,1.5,93.7
2021,1,4,2,0,7.6000000000000005,0,0,93.35000000000001,6.6000000000000005,4,151,0.4,1.7000000000000002,103.29
2021,1,4,3,0,7.9,0,0,93.98,7,8,159,0.5,2,113.47
2021,1,4,4,0,8.5,0,0,94.85000000000001,7.7,8,153,0.5,2.2,123.95
2021,1,4,5,0,9.700000000000001,0,0,93.66,8.700000000000001,8,169,1.2000000000000002,2.2,134.36
2021,1,4,6,0,10,0,0,93.31,9,6,173,1.4000000000000001,2,144.20000000000002
2021,1,4,7,0,9.700000000000001,0,0,92.95,8.6,7,170,1.3,1.8,152.44
2021,1,4,8,0,9.200000000000001,0,0,91.8,7.9,6,173,1.2000000000000002,1.8,156.97
2021,1,4,9,0,8.8,0,0,89.92,7.2,6,169,1.1,1.8,155.52
2021,1,4,10,0,8.700000000000001,0,0,88.36,6.9,6,165,1.1,2,148.94
2021,1,4,11,0,8.8,0,0,88.21000000000001,7,6,162,1.3,2.1,139.78
2021,1,4,12,0,9,0,0,88.98,7.300000000000001,6,156,1.4000000000000001,2.2,129.59
2021,1,4,13,0,9.200000000000001,0,0,89.33,7.5,6,153,1.5,2.3000000000000003,119.09
2021,1,4,14,0,9.4,0,0,89.8,7.800000000000001,9,166,1.3,2.3000000000000003,108.71000000000001
2021,1,4,15,0,9.600000000000001,0,0,90.8,8.200000000000001,6,188,1.3,2.2,98.75
2021,1,4,16,0,9.5,0,0,92.46000000000001,8.3,9,210,1.1,2,89.12
2021,1,4,17,0,8.9,116,17,92.24,7.7,7,239,1.4000000000000001,1.8,81.32000000000001
2021,1,4,18,0,8.1,237,15,91.13,6.7,6,245,1.3,1.5,74.79
2021,1,4,19,0,8,322,211,90.06,6.5,7,224,1.1,1.3,70.25
2021,1,4,20,0,8.6,356,257,88.25,6.800000000000001,8,206,1.2000000000000002,1.3,68.17
2021,1,4,21,0,8.9,339,117,88.17,7,6,203,1.3,1.4000000000000001,68.78
2021,1,4,22,0,8.6,278,149,90.08,7.1000000000000005,8,202,1.1,1.5,72.01
2021,1,4,23,0,7.9,180,49,92.4,6.7,7,203,0.9,1.5,77.5
2021,1,5,0,0,7.2,62,39,93.25,6.2,8,205,0.9,1.5,84.74
2021,1,5,1,0,6.800000000000001,0,0,93.87,5.9,7,206,0.9,1.5,93.55
2021,1,5,2,0,6.6000000000000005,0,0,94.18,5.7,7,209,0.9,1.4000000000000001,103.14
2021,1,5,3,0,6.300000000000001,0,0,94.65,5.5,2,211,0.8,1.3,113.32000000000001
2021,1,5,4,0,6,0,0,94.66,5.2,7,205,0.7000000000000001,1.2000000000000002,123.79
2021,1,5,5,0,5.7,0,0,95.17,5,4,199,0.7000000000000001,1.2000000000000002,134.21
2021,1,5,6,0,5.4,0,0,95.57000000000001,4.7,1,195,0.6000000000000001,1.2000000000000002,144.05
2021,1,5,7,0,5.4,0,0,95.14,4.7,8,193,0.7000000000000001,1.2000000000000002,152.29
2021,1,5,8,0,5.300000000000001,0,0,95.62,4.7,1,191,0.8,1.2000000000000002,156.84
2021,1,5,9,0,5.4,0,0,94.94,4.7,8,193,0.8,1.2000000000000002,155.45000000000002
2021,1,5,10,0,5.300000000000001,0,0,94.94,4.6000000000000005,8,190,1,1.2000000000000002,148.91
2021,1,5,11,0,5.2,0,0,94.54,4.4,7,182,1,1.2000000000000002,139.78
2021,1,5,12,0,5,0,0,94.13,4.1000000000000005,7,176,0.9,1.2000000000000002,129.59
2021,1,5,13,0,4.800000000000001,0,0,93.77,3.9000000000000004,8,169,0.8,1.3,119.10000000000001
2021,1,5,14,0,4.6000000000000005,0,0,93.47,3.6,7,165,0.7000000000000001,1.3,108.71000000000001
2021,1,5,15,0,4.3,0,0,93.59,3.4000000000000004,6,166,0.6000000000000001,1.4000000000000001,98.74000000000001
2021,1,5,16,0,4.800000000000001,0,0,92.24,3.6,7,166,0.8,1.4000000000000001,89.08
2021,1,5,17,0,5.6000000000000005,119,59,91.06,4.3,6,161,1.1,1.5,81.27
2021,1,5,18,0,6.5,234,35,89.12,4.800000000000001,8,157,1.2000000000000002,1.7000000000000002,74.72
2021,1,5,19,0,7.5,319,76,87.15,5.5,6,157,1.2000000000000002,1.8,70.17
2021,1,5,20,0,8.8,358,43,83.94,6.2,7,158,1.3,1.9000000000000001,68.06
2021,1,5,21,0,9.4,347,40,82.74,6.6000000000000005,7,160,1.1,1.9000000000000001,68.65
2021,1,5,22,0,9.3,286,51,82.49,6.5,6,160,1,2,71.87
2021,1,5,23,0,8.9,184,104,82.36,6.1000000000000005,7,162,1,2.1,77.35000000000001
2021,1,6,0,0,8.4,64,13,82.69,5.6000000000000005,7,166,0.9,2.2,84.59
2021,1,6,1,0,8.1,0,0,84.09,5.6000000000000005,7,170,0.9,2.2,93.4
2021,1,6,2,0,8,0,0,85.5,5.7,6,173,1,2.3000000000000003,102.99000000000001
2021,1,6,3,0,8,0,0,87.32000000000001,6,6,176,1,2.4000000000000004,113.17
2021,1,6,4,0,8.1,0,0,88.75,6.4,6,178,1,2.4000000000000004,123.64
2021,1,6,5,0,8.200000000000001,0,0,89.82000000000001,6.6000000000000005,6,183,1,2.3000000000000003,134.06
2021,1,6,6,0,8.1,0,0,90.9,6.7,7,185,0.9,2.3000000000000003,143.89000000000001
2021,1,6,7,0,7.9,0,0,91.10000000000001,6.5,6,185,0.7000000000000001,2.2,152.14000000000001
2021,1,6,8,0,7.9,0,0,91.08,6.5,6,186,0.7000000000000001,2.1,156.71
2021,1,6,9,0,8,0,0,89.89,6.4,6,187,0.7000000000000001,2.1,155.36
2021,1,6,10,0,7.800000000000001,0,0,89.83,6.2,6,186,0.7000000000000001,2.1,148.88
2021,1,6,11,0,7.6000000000000005,0,0,89.27,5.9,6,186,0.7000000000000001,2,139.76
2021,1,6,12,0,7.1000000000000005,0,0,90.94,5.7,7,177,0.6000000000000001,2,129.59
2021,1,6,13,0,6.800000000000001,0,0,91.67,5.5,6,168,0.5,1.9000000000000001,119.09
2021,1,6,14,0,6.6000000000000005,0,0,92.23,5.4,6,169,0.5,1.9000000000000001,108.7
2021,1,6,15,0,6.4,0,0,93.10000000000001,5.4,6,166,0.5,1.8,98.72
2021,1,6,16,0,6.5,0,0,93.01,5.5,6,162,0.5,1.8,89.06
2021,1,6,17,0,6.800000000000001,115,25,92.94,5.7,9,165,0.5,1.7000000000000002,81.23
2021,1,6,18,0,7.300000000000001,234,82,92.38,6.1000000000000005,7,177,0.7000000000000001,1.6,74.65
2021,1,6,19,0,7.9,320,8,92.09,6.7,8,187,0.8,1.6,70.07000000000001
2021,1,6,20,0,8.5,360,133,91.81,7.2,7,197,0.7000000000000001,1.6,67.95
2021,1,6,21,0,8.9,347,45,93.37,7.9,9,206,0.6000000000000001,1.6,68.52
2021,1,6,22,0,8.9,286,5,94.31,8,6,200,0.4,1.6,71.72
2021,1,6,23,0,8.4,185,9,94.93,7.6000000000000005,6,169,0.2,1.6,77.19
2021,1,7,0,0,7.5,65,13,95.32000000000001,6.800000000000001,6,146,0.30000000000000004,1.6,84.43
2021,1,7,1,0,7.1000000000000005,0,0,94.94,6.300000000000001,7,143,0.4,1.7000000000000002,93.24
2021,1,7,2,0,7,0,0,94.5,6.2,6,147,0.4,1.7000000000000002,102.83
2021,1,7,3,0,7,0,0,93.43,6,7,152,0.5,1.7000000000000002,113.01
2021,1,7,4,0,7,0,0,93.11,6,4,156,0.4,1.7000000000000002,123.48
2021,1,7,5,0,6.9,0,0,93.81,6,4,162,0.30000000000000004,1.7000000000000002,133.9
2021,1,7,6,0,7,0,0,93.57000000000001,6,4,186,0.2,1.6,143.73
2021,1,7,7,0,6.9,0,0,93.96000000000001,6,4,224,0.30000000000000004,1.6,151.98
2021,1,7,8,0,6.7,0,0,94.57000000000001,5.9,4,242,0.30000000000000004,1.5,156.57
2021,1,7,9,0,6.4,0,0,95.56,5.7,4,243,0.4,1.3,155.28
2021,1,7,10,0,6.300000000000001,0,0,95.38,5.6000000000000005,0,239,0.4,1.2000000000000002,148.83
2021,1,7,11,0,6.300000000000001,0,0,95.83,5.7,4,231,0.4,1.2000000000000002,139.75
2021,1,7,12,0,6.5,0,0,95.46000000000001,5.800000000000001,0,218,0.30000000000000004,1.1,129.58
2021,1,7,13,0,6.5,0,0,95.56,5.800000000000001,4,198,0.30000000000000004,1.1,119.09
2021,1,7,14,0,6.4,0,0,95.97,5.800000000000001,1,187,0.30000000000000004,1.1,108.69
2021,1,7,15,0,6.300000000000001,0,0,95.45,5.6000000000000005,0,179,0.30000000000000004,1.1,98.7
2021,1,7,16,0,6.4,0,0,95.39,5.7,7,164,0.30000000000000004,1.1,89.03
2021,1,7,17,0,7,123,80,95.64,6.4,7,148,0.30000000000000004,1,81.17
2021,1,7,18,0,7.5,243,146,95.35000000000001,6.800000000000001,6,116,0.2,1,74.58
2021,1,7,19,0,7.800000000000001,333,146,94.74,7,6,88,0.30000000000000004,0.9,69.97
2021,1,7,20,0,8,375,117,93.97,7.1000000000000005,6,83,0.5,0.9,67.82000000000001
2021,1,7,21,0,8.3,365,279,92.96000000000001,7.2,8,95,0.5,0.9,68.37
2021,1,7,22,0,8.8,309,117,92.27,7.6000000000000005,7,94,0.6000000000000001,0.8,71.56
2021,1,7,23,0,8.5,207,207,93.57000000000001,7.5,0,94,0.4,0.7000000000000001,77.03
2021,1,8,0,0,6.800000000000001,77,49,94.71000000000001,6,8,98,0.5,0.7000000000000001,84.27
2021,1,8,1,0,6.1000000000000005,0,0,94.81,5.300000000000001,8,100,0.5,0.7000000000000001,93.07000000000001
2021,1,8,2,0,5.9,0,0,93.81,5,7,99,0.6000000000000001,0.8,102.66
2021,1,8,3,0,5.7,0,0,92.96000000000001,4.6000000000000005,7,99,0.7000000000000001,0.7000000000000001,112.85000000000001
2021,1,8,4,0,5.300000000000001,0,0,92.66,4.2,7,103,0.6000000000000001,0.7000000000000001,123.32000000000001
2021,1,8,5,0,5.2,0,0,91.03,3.9000000000000004,8,112,0.6000000000000001,0.7000000000000001,133.73
2021,1,8,6,0,5.300000000000001,0,0,88.78,3.6,7,121,0.5,0.7000000000000001,143.57
2021,1,8,7,0,5.2,0,0,87.86,3.4000000000000004,6,126,0.5,0.8,151.81
2021,1,8,8,0,5.1000000000000005,0,0,87.58,3.2,6,136,0.5,1,156.43
2021,1,8,9,0,5.1000000000000005,0,0,87.93,3.3000000000000003,6,165,0.4,1.3,155.18
2021,1,8,10,0,5.300000000000001,0,0,88.11,3.5,6,179,0.6000000000000001,1.7000000000000002,148.78
2021,1,8,11,0,5.2,0,0,90.28,3.7,6,168,0.7000000000000001,1.8,139.72
2021,1,8,12,0,4.9,0,0,92.8,3.8000000000000003,6,159,0.8,1.7000000000000002,129.56
2021,1,8,13,0,5,0,0,92.69,3.9000000000000004,6,154,0.7000000000000001,1.6,119.07000000000001
2021,1,8,14,0,5.300000000000001,0,0,92.76,4.2,6,167,0.7000000000000001,1.5,108.67
2021,1,8,15,0,5.5,0,0,93.43,4.5,7,186,0.5,1.5,98.67
2021,1,8,16,0,5.6000000000000005,13,3,94.25,4.7,8,202,0.5,1.4000000000000001,88.99
2021,1,8,17,0,6.2,118,77,94.19,5.300000000000001,7,221,0.6000000000000001,1.4000000000000001,81.11
2021,1,8,18,0,6.9,238,85,93.2,5.9,4,240,0.7000000000000001,1.3,74.49
2021,1,8,19,0,7.5,327,327,92.14,6.300000000000001,0,268,0.7000000000000001,1.3,69.86
2021,1,8,20,0,8.1,370,370,89.48,6.5,0,294,0.8,1.2000000000000002,67.69
2021,1,8,21,0,8.200000000000001,362,168,87.98,6.300000000000001,3,307,0.8,1.1,68.22
2021,1,8,22,0,8.200000000000001,305,76,88.19,6.4,3,312,0.6000000000000001,1,71.4
2021,1,8,23,0,7.6000000000000005,204,113,91.16,6.2,4,319,0.4,0.9,76.87
2021,1,9,0,0,5.6000000000000005,76,29,91.60000000000001,4.3,5,323,0.5,0.9,84.10000000000001
2021,1,9,1,0,4.9,0,0,90.17,3.4000000000000004,1,312,0.8,0.8,92.9
2021,1,9,2,0,4.7,0,0,89.61,3.1,0,309,0.8,0.8,102.5
2021,1,9,3,0,4.6000000000000005,0,0,88.93,2.9000000000000004,0,317,0.8,0.8,112.69
2021,1,9,4,0,4.6000000000000005,0,0,87.85000000000001,2.8000000000000003,0,337,0.8,0.7000000000000001,123.16
2021,1,9,5,0,4.4,0,0,87.79,2.6,1,20,0.7000000000000001,0.7000000000000001,133.57
2021,1,9,6,0,3.7,0,0,90.95,2.4000000000000004,0,61,0.7000000000000001,0.7000000000000001,143.4
2021,1,9,7,0,2.8000000000000003,0,0,94.92,2.1,0,80,0.6000000000000001,0.7000000000000001,151.64000000000001
2021,1,9,8,0,2.4000000000000004,0,0,95.74000000000001,1.8,0,95,0.5,0.7000000000000001,156.27
2021,1,9,9,0,2.2,0,0,95.98,1.6,0,99,0.5,0.7000000000000001,155.07
2021,1,9,10,0,1.9000000000000001,0,0,95.09,1.2000000000000002,0,97,0.4,0.7000000000000001,148.72
2021,1,9,11,0,1.5,0,0,94.65,0.7000000000000001,0,96,0.4,0.7000000000000001,139.69
2021,1,9,12,0,1.2000000000000002,0,0,94.33,0.4,1,89,0.4,0.7000000000000001,129.54
2021,1,9,13,0,0.9,0,0,94.11,0.1,0,86,0.4,0.7000000000000001,119.05
2021,1,9,14,0,0.6000000000000001,0,0,94.34,-0.2,4,88,0.4,0.8,108.64
2021,1,9,15,0,0.7000000000000001,0,0,93.33,-0.30000000000000004,4,87,0.4,0.9,98.64
2021,1,9,16,0,1.4000000000000001,15,4,93.36,0.4,7,84,0.4,1,88.94
2021,1,9,17,0,2.6,128,78,91.74,1.4000000000000001,7,84,0.6000000000000001,1.1,81.04
2021,1,9,18,0,3.7,249,131,90.98,2.4000000000000004,8,85,0.8,1.2000000000000002,74.4
2021,1,9,19,0,5.5,337,229,88.33,3.7,7,87,0.8,1.3,69.75
2021,1,9,20,0,7.2,377,297,84.11,4.7,7,92,0.7000000000000001,1.4000000000000001,67.55
2021,1,9,21,0,8.1,364,132,81.53,5.1000000000000005,8,95,0.7000000000000001,1.6,68.07000000000001
2021,1,9,22,0,8.3,304,119,83.59,5.7,8,87,0.6000000000000001,1.6,71.23
2021,1,9,23,0,7.7,202,150,86.13,5.5,4,104,0.5,1.5,76.69
2021,1,10,0,0,6.2,78,57,88.72,4.5,7,113,0.5,1.3,83.93
2021,1,10,1,0,5.4,0,0,89.31,3.8000000000000003,6,112,0.5,1.2000000000000002,92.73
2021,1,10,2,0,4.9,0,0,89.5,3.3000000000000003,7,111,0.6000000000000001,1.1,102.33
2021,1,10,3,0,4.6000000000000005,0,0,88.79,2.9000000000000004,7,108,0.5,1.2000000000000002,112.52
2021,1,10,4,0,4.3,0,0,88.2,2.5,4,105,0.5,1.3,122.99000000000001
2021,1,10,5,0,4.2,0,0,87.38,2.3000000000000003,7,108,0.6000000000000001,1.5,133.4
2021,1,10,6,0,4.3,0,0,86.84,2.3000000000000003,6,115,0.8,1.7000000000000002,143.23
2021,1,10,7,0,4.7,0,0,86.23,2.6,6,126,0.6000000000000001,1.9000000000000001,151.47
2021,1,10,8,0,4.800000000000001,0,0,89.02,3.1,7,136,0.30000000000000004,2,156.11
2021,1,10,9,0,4.7,0,0,91.60000000000001,3.4000000000000004,7,147,0.30000000000000004,2,154.96
2021,1,10,10,0,4.6000000000000005,0,0,92.86,3.5,8,147,0.30000000000000004,2,148.66
2021,1,10,11,0,4.5,0,0,93.7,3.6,8,136,0.4,1.8,139.65
2021,1,10,12,0,4.5,0,0,94.4,3.7,8,138,0.4,1.6,129.51
2021,1,10,13,0,5,0,0,93.38,4,4,157,0.4,1.4000000000000001,119.02
2021,1,10,14,0,5.300000000000001,0,0,93.86,4.4,1,164,0.4,1.2000000000000002,108.61
2021,1,10,15,0,5.4,0,0,94.46000000000001,4.6000000000000005,0,166,0.4,1.2000000000000002,98.59
2021,1,10,16,0,5.800000000000001,13,13,94.32000000000001,5,0,170,0.30000000000000004,1.2000000000000002,88.89
2021,1,10,17,0,6.5,120,120,94.22,5.6000000000000005,0,169,0.6000000000000001,1.2000000000000002,80.97
2021,1,10,18,0,7.300000000000001,237,237,93.47,6.300000000000001,0,149,0.9,1.2000000000000002,74.3
2021,1,10,19,0,8.5,328,328,91.32000000000001,7.2,1,155,0.9,1.1,69.63
2021,1,10,20,0,9.5,370,90,88.10000000000001,7.6000000000000005,4,170,0.8,1.2000000000000002,67.41
2021,1,10,21,0,9.9,361,86,86.26,7.7,4,180,0.7000000000000001,1.2000000000000002,67.91
2021,1,10,22,0,9.9,301,136,87.47,7.9,8,174,0.5,1.3,71.06
2021,1,10,23,0,9.3,200,20,92.28,8.1,4,164,0.2,1.4000000000000001,76.52
2021,1,11,0,0,7.6000000000000005,75,17,94.51,6.800000000000001,7,155,0.30000000000000004,1.7000000000000002,83.76
2021,1,11,1,0,6.800000000000001,0,0,95.37,6.1000000000000005,7,153,0.4,1.9000000000000001,92.56
2021,1,11,2,0,6.4,0,0,96.37,5.9,6,149,0.4,1.9000000000000001,102.15
2021,1,11,3,0,6.4,0,0,95.79,5.800000000000001,7,147,0.4,1.8,112.35000000000001
2021,1,11,4,0,6.300000000000001,0,0,95.95,5.7,8,147,0.4,1.7000000000000002,122.82000000000001
2021,1,11,5,0,6.6000000000000005,0,0,94.74,5.800000000000001,4,150,0.4,1.5,133.23
2021,1,11,6,0,6.4,0,0,94.72,5.6000000000000005,8,147,0.4,1.4000000000000001,143.05
2021,1,11,7,0,6.1000000000000005,0,0,94.63,5.300000000000001,4,143,0.4,1.4000000000000001,151.29
2021,1,11,8,0,5.800000000000001,0,0,94.95,5.1000000000000005,4,139,0.4,1.5,155.95000000000002
2021,1,11,9,0,5.5,0,0,94.95,4.800000000000001,5,148,0.4,1.6,154.84
2021,1,11,10,0,5.300000000000001,0,0,94.97,4.6000000000000005,7,154,0.4,1.6,148.58
