Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2723172,-,-,-,35.5,-97.77,0,412,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Dew Point,GHI,Cloud Type,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Precipitable Water
2023,1,1,13,0,5.300000000000001,0,4.9,0,7,97.38,98.27,200,2.2,1.5
2023,1,1,14,0,6.5,34,4.800000000000001,21,7,88.77,87.12,211,3,1.4000000000000001
2023,1,1,15,0,8.6,195,4.9,17,7,77.37,77.37,219,3.2,1.4000000000000001
2023,1,1,16,0,11.5,354,5.300000000000001,215,7,65.65,68.95,223,2.8000000000000003,1.4000000000000001
2023,1,1,17,0,14.700000000000001,474,5.6000000000000005,354,7,54.45,62.6,236,3,1.4000000000000001
2023,1,1,18,0,17.2,539,6.1000000000000005,437,8,47.88,59.03,244,3.3000000000000003,1.4000000000000001
2023,1,1,19,0,18.7,544,6.300000000000001,408,7,44.26,58.76,255,3.4000000000000004,1.4000000000000001
2023,1,1,20,0,19.3,488,6.4,271,7,42.9,61.84,268,3.2,1.4000000000000001
2023,1,1,21,0,18.8,376,8.1,338,8,49.77,67.8,281,1.9000000000000001,1.4000000000000001
2023,1,1,22,0,16.6,221,9.200000000000001,123,7,61.800000000000004,75.94,308,0.8,1.4000000000000001
2023,1,1,23,0,14.8,55,6,29,6,55.660000000000004,85.56,3,0.8,1.4000000000000001
2023,1,2,0,0,13.3,0,5.9,0,7,60.76,96.51,62,1.1,1.4000000000000001
2023,1,2,1,0,11.8,0,6.2,0,7,68.75,107.99000000000001,83,1.3,1.4000000000000001
2023,1,2,2,0,11.200000000000001,0,6.9,0,7,74.84,119.92,102,1.3,1.5
2023,1,2,3,0,10.700000000000001,0,8,0,7,83.45,132.09,130,1.4000000000000001,1.6
2023,1,2,4,0,10.3,0,9.600000000000001,0,6,95.41,144.24,154,1.6,1.8
2023,1,2,5,0,9.8,0,9.8,0,7,100,155.89000000000001,164,1.8,1.8
2023,1,2,6,0,9.3,0,9.3,0,6,100,165.33,173,2,1.9000000000000001
2023,1,2,7,0,9.9,0,9.9,0,7,100,166.3,182,2.4000000000000004,1.9000000000000001
2023,1,2,8,0,10.100000000000001,0,10.100000000000001,0,7,100,157.66,187,2.4000000000000004,2
2023,1,2,9,0,9.9,0,9.9,0,7,100,146.17000000000002,187,2.1,2
2023,1,2,10,0,9.700000000000001,0,9.700000000000001,0,7,100,134.06,183,1.9000000000000001,2
2023,1,2,11,0,9.700000000000001,0,9.700000000000001,0,7,100,121.87,175,2.1,2
2023,1,2,12,0,10.3,0,10.3,0,7,100,109.88,169,2.7,2.1
2023,1,2,13,0,11.100000000000001,0,11.100000000000001,0,3,100,98.3,164,3.4000000000000004,2.3000000000000003
2023,1,2,14,0,12.8,26,12.8,26,1,100,87.15,156,4.3,2.5
2023,1,2,15,0,14.600000000000001,167,14,36,8,96.22,77.38,154,4.7,2.7
2023,1,2,16,0,16.2,316,15,70,8,92.32000000000001,68.93,159,4.5,2.8000000000000003
2023,1,2,17,0,17.7,429,15.8,200,7,88.74,62.56,169,5.2,2.9000000000000004
2023,1,2,18,0,18.6,495,16.2,86,6,85.96000000000001,58.96,177,5.5,2.9000000000000004
2023,1,2,19,0,19.200000000000003,508,16.400000000000002,12,6,83.67,58.660000000000004,184,5.300000000000001,2.8000000000000003
2023,1,2,20,0,19.6,463,16.2,179,7,80.92,61.72,193,5.1000000000000005,2.7
2023,1,2,21,0,19.400000000000002,359,15.700000000000001,105,7,79.07000000000001,67.67,198,4.3,2.5
2023,1,2,22,0,18,213,14.8,183,8,81.84,75.81,204,3.2,2.2
2023,1,2,23,0,14.600000000000001,54,13.8,54,1,94.7,85.42,209,2.1,1.9000000000000001
2023,1,3,0,0,12.8,0,12.8,0,0,100,96.37,219,1.9000000000000001,1.8
2023,1,3,1,0,12.3,0,11.8,0,0,96.82000000000001,107.85000000000001,227,2,1.8
2023,1,3,2,0,13,0,10.600000000000001,0,3,85.59,119.79,235,3,1.8
2023,1,3,3,0,13.100000000000001,0,9.1,0,3,76.69,131.95,239,3.8000000000000003,1.6
2023,1,3,4,0,12.100000000000001,0,7,0,3,71.10000000000001,144.1,246,4.1000000000000005,1.1
2023,1,3,5,0,10.5,0,4.3,0,3,65.43,155.75,250,4.1000000000000005,0.8
2023,1,3,6,0,8.9,0,1.7000000000000002,0,7,60.63,165.20000000000002,247,3.3000000000000003,0.7000000000000001
2023,1,3,7,0,8,0,0.1,0,1,57.620000000000005,166.25,241,3.1,0.6000000000000001
2023,1,3,8,0,7.300000000000001,0,-0.6000000000000001,0,1,57.17,157.68,237,3.4000000000000004,0.6000000000000001
2023,1,3,9,0,6.2,0,-0.9,0,0,60.34,146.22,239,3.5,0.7000000000000001
2023,1,3,10,0,5,0,-1,0,0,65.36,134.11,247,3.2,0.7000000000000001
2023,1,3,11,0,3.8000000000000003,0,-0.9,0,0,71.31,121.92,258,2.6,0.7000000000000001
2023,1,3,12,0,2.8000000000000003,0,-0.9,0,0,76.49,109.93,268,2,0.7000000000000001
2023,1,3,13,0,2.1,0,-1,0,0,79.95,98.34,275,1.7000000000000002,0.7000000000000001
2023,1,3,14,0,4.3,35,-0.6000000000000001,35,1,70.61,87.16,279,2.4000000000000004,0.7000000000000001
2023,1,3,15,0,6.800000000000001,201,-1.7000000000000002,201,0,54.71,77.38,295,3.7,0.7000000000000001
2023,1,3,16,0,8.3,363,-3,363,0,44.87,68.91,304,4.4,0.8
2023,1,3,17,0,8.8,487,-3.3000000000000003,353,8,42.5,62.51,301,4.1000000000000005,0.8
2023,1,3,18,0,9.4,556,-3.3000000000000003,435,2,40.79,58.88,295,4,0.8
2023,1,3,19,0,9.9,560,-3.2,416,7,39.69,58.550000000000004,289,4.1000000000000005,0.9
2023,1,3,20,0,10.3,503,-3.1,379,7,38.82,61.59,289,4.2,0.9
2023,1,3,21,0,10,390,-3.2,201,7,39.36,67.53,295,4,0.9
2023,1,3,22,0,8.6,232,-2.7,184,7,44.980000000000004,75.66,301,2.9000000000000004,0.9
2023,1,3,23,0,4.800000000000001,61,-1.6,15,8,63.06,85.28,310,1.5,0.9
2023,1,4,0,0,3.4000000000000004,0,-2.2,0,0,66.93,96.23,315,1.5,0.9
2023,1,4,1,0,2.7,0,-2.6,0,4,68.29,107.71000000000001,317,1.5,0.9
2023,1,4,2,0,2.2,0,-2.9000000000000004,0,1,68.92,119.65,319,1.6,0.9
2023,1,4,3,0,1.7000000000000002,0,-3.2,0,0,70.09,131.81,322,1.7000000000000002,0.9
2023,1,4,4,0,1.2000000000000002,0,-3.3000000000000003,0,1,71.72,143.96,324,1.7000000000000002,0.9
2023,1,4,5,0,0.8,0,-3.5,0,0,73.09,155.61,324,1.7000000000000002,1
2023,1,4,6,0,0.4,0,-3.6,0,0,74.75,165.06,323,1.7000000000000002,1
2023,1,4,7,0,0.30000000000000004,0,-3.6,0,0,75.06,166.20000000000002,326,1.8,1.1
2023,1,4,8,0,0.1,0,-3.6,0,1,75.99,157.70000000000002,329,1.8,1.1
2023,1,4,9,0,0,0,-3.6,0,4,76.63,146.26,332,1.7000000000000002,1.1
2023,1,4,10,0,-0.5,0,-3.7,0,4,78.82000000000001,134.15,333,1.4000000000000001,1.1
2023,1,4,11,0,-1.1,0,-3.9000000000000004,0,0,81.35000000000001,121.96000000000001,328,1.2000000000000002,1.1
2023,1,4,12,0,-1.6,0,-4,0,4,83.68,109.96000000000001,320,1.2000000000000002,1
2023,1,4,13,0,-2.1,0,-4.1000000000000005,0,5,86.10000000000001,98.36,309,1.2000000000000002,1
2023,1,4,14,0,0,34,-3.9000000000000004,12,4,75.12,87.17,299,2.2,1
2023,1,4,15,0,2.9000000000000004,198,-4.2,198,0,59.77,77.37,294,2.1,0.9
2023,1,4,16,0,5.5,362,-4.4,362,0,48.78,68.88,280,1.8,0.9
2023,1,4,17,0,7.4,485,-4.2,485,0,43.67,62.45,267,2.2,0.9
2023,1,4,18,0,9,554,-3.8000000000000003,554,0,40.26,58.79,261,2.6,0.9
2023,1,4,19,0,10.200000000000001,560,-3.4000000000000004,560,0,38.37,58.44,260,2.9000000000000004,0.9
2023,1,4,20,0,10.8,504,-2.9000000000000004,504,0,38.13,61.46,262,3.1,0.9
2023,1,4,21,0,10.8,390,-2.5,390,0,39.28,67.39,267,3.2,0.9
2023,1,4,22,0,9.1,233,-0.9,233,0,49.660000000000004,75.52,267,2.1,0.9
2023,1,4,23,0,5.1000000000000005,63,-0.9,63,0,65.31,85.13,266,1.5,0.9
2023,1,5,0,0,4.2,0,-1.3,0,0,67.23,96.08,268,1.6,0.9
2023,1,5,1,0,3.8000000000000003,0,-1.6,0,1,67.6,107.57000000000001,277,1.8,0.8
2023,1,5,2,0,3.5,0,-2,0,0,67.03,119.5,302,2.2,0.8
2023,1,5,3,0,2.9000000000000004,0,-2.6,0,0,67.16,131.67000000000002,326,2.8000000000000003,0.7000000000000001
2023,1,5,4,0,1.6,0,-3.2,0,0,70.38,143.82,335,2.6,0.7000000000000001
2023,1,5,5,0,0.30000000000000004,0,-3.7,0,0,74.29,155.46,329,2.1,0.6000000000000001
2023,1,5,6,0,-0.4,0,-4,0,0,76.4,164.91,314,2.1,0.6000000000000001
2023,1,5,7,0,-0.7000000000000001,0,-4.1000000000000005,0,0,77.48,166.13,306,2.4000000000000004,0.6000000000000001
2023,1,5,8,0,-1.1,0,-4.2,0,0,79.36,157.71,302,2.4000000000000004,0.6000000000000001
2023,1,5,9,0,-1.3,0,-4.3,0,0,80.05,146.29,297,2.8000000000000003,0.5
2023,1,5,10,0,-1.5,0,-4.5,0,0,79.85000000000001,134.19,295,2.9000000000000004,0.5
2023,1,5,11,0,-1.8,0,-5,0,0,78.81,122,296,2.9000000000000004,0.5
2023,1,5,12,0,-2,0,-5.5,0,0,76.88,110,298,2.9000000000000004,0.5
2023,1,5,13,0,-2.3000000000000003,0,-5.9,0,0,76.27,98.39,301,3,0.5
2023,1,5,14,0,-0.6000000000000001,37,-5.9,37,0,67.55,87.17,304,3.9000000000000004,0.4
2023,1,5,15,0,1.9000000000000001,208,-5.4,208,0,58.300000000000004,77.36,303,3.6,0.4
2023,1,5,16,0,5.7,373,-5.6000000000000005,373,0,44.12,68.85000000000001,317,3.9000000000000004,0.5
2023,1,5,17,0,8.700000000000001,500,-6.800000000000001,500,1,32.68,62.38,329,4.2,0.5
2023,1,5,18,0,10.3,570,-6.9,484,7,29.28,58.69,322,3.7,0.5
2023,1,5,19,0,11.4,572,-6.7,572,0,27.45,58.32,312,3.2,0.6000000000000001
2023,1,5,20,0,11.8,516,-6.6000000000000005,516,0,27.03,61.32,303,2.9000000000000004,0.6000000000000001
2023,1,5,21,0,11.600000000000001,399,-6.300000000000001,399,0,28.04,67.24,299,2.3000000000000003,0.7000000000000001
2023,1,5,22,0,9.700000000000001,239,-1.3,239,0,46.24,75.37,301,0.8,0.8
2023,1,5,23,0,8.200000000000001,67,-5.2,67,0,38.25,84.98,308,0.7000000000000001,0.8
2023,1,6,0,0,7.9,0,-5.9,0,7,37.050000000000004,95.93,291,0.4,0.9
2023,1,6,1,0,6.800000000000001,0,-5.9,0,7,39.99,107.42,173,0.8,0.9
2023,1,6,2,0,4.9,0,-5.4,0,0,47.12,119.36,175,1.3,0.9
2023,1,6,3,0,3.2,0,-5,0,0,54.910000000000004,131.52,177,1.5,0.9
2023,1,6,4,0,2.1,0,-4.800000000000001,0,0,60.1,143.67000000000002,180,1.5,0.9
2023,1,6,5,0,1.5,0,-4.6000000000000005,0,0,64.05,155.31,183,1.6,0.9
2023,1,6,6,0,1.4000000000000001,0,-4.5,0,0,65.03,164.76,184,1.8,1
2023,1,6,7,0,1.7000000000000002,0,-4.2,0,7,65.03,166.06,182,2,1
2023,1,6,8,0,1.4000000000000001,0,-4.2,0,7,66.49,157.71,178,2.3000000000000003,1
2023,1,6,9,0,1.3,0,-4,0,1,68.04,146.32,173,2.6,1
2023,1,6,10,0,1.2000000000000002,0,-3.6,0,6,70.29,134.23,172,2.8000000000000003,1.1
2023,1,6,11,0,1.6,0,-3.1,0,6,70.94,122.04,172,3.1,1.2000000000000002
2023,1,6,12,0,2.4000000000000004,0,-2.5,0,6,70.10000000000001,110.02,173,3.9000000000000004,1.3
2023,1,6,13,0,3.1,0,-1.8,0,7,70.31,98.4,177,4.7,1.5
2023,1,6,14,0,4.6000000000000005,31,-0.6000000000000001,5,6,68.88,87.18,185,5.800000000000001,1.7000000000000002
2023,1,6,15,0,6.1000000000000005,189,0.5,117,7,67.24,77.34,179,5.9,1.7000000000000002
2023,1,6,16,0,9,352,1.6,166,7,59.79,68.8,172,6.2,1.5
2023,1,6,17,0,12,474,3,374,7,54.19,62.31,180,6.9,1.5
2023,1,6,18,0,14.100000000000001,546,4.4,546,0,51.88,58.59,189,6.800000000000001,1.5
2023,1,6,19,0,15.5,553,5.5,101,7,51.27,58.19,196,6.300000000000001,1.5
2023,1,6,20,0,16,497,6.4,236,5,52.86,61.17,200,5.6000000000000005,1.6
2023,1,6,21,0,15.9,387,7.1000000000000005,223,8,55.84,67.08,198,5,1.6
2023,1,6,22,0,14.3,233,7.800000000000001,142,8,65.01,75.21000000000001,195,3.8000000000000003,1.5
2023,1,6,23,0,11,65,8,43,7,81.87,84.84,195,2.7,1.4000000000000001
2023,1,7,0,0,9.700000000000001,0,8.5,0,1,92.22,95.78,196,2.7,1.2000000000000002
2023,1,7,1,0,9,0,9,0,7,100,107.27,197,2.8000000000000003,1.1
2023,1,7,2,0,9.3,0,9.3,0,7,100,119.21000000000001,198,3.4000000000000004,1.1
2023,1,7,3,0,9.8,0,9.8,0,1,100,131.38,206,4.2,1.1
2023,1,7,4,0,9.4,0,9.4,0,1,100,143.52,221,4.3,1
2023,1,7,5,0,8.4,0,8.4,0,0,100,155.16,248,4.2,0.9
2023,1,7,6,0,6.7,0,5,0,0,88.99,164.61,285,4.5,0.8
2023,1,7,7,0,5.1000000000000005,0,1.6,0,0,77.89,165.98,310,4.6000000000000005,0.7000000000000001
2023,1,7,8,0,4.2,0,0.1,0,0,74.82000000000001,157.71,323,4.800000000000001,0.8
2023,1,7,9,0,3.5,0,-0.1,0,0,77.32000000000001,146.35,329,5,0.8
2023,1,7,10,0,2.7,0,-0.6000000000000001,0,0,79.01,134.26,331,5.300000000000001,0.8
2023,1,7,11,0,1.7000000000000002,0,-1.1,0,0,81.47,122.06,333,5.4,0.8
2023,1,7,12,0,0.7000000000000001,0,-1.4000000000000001,0,0,85.89,110.04,335,5.4,0.9
2023,1,7,13,0,-0.1,0,-1.5,0,0,90.35000000000001,98.41,337,5.300000000000001,0.9
2023,1,7,14,0,0.4,34,-1.7000000000000002,34,0,86.09,87.17,339,5.5,0.9
2023,1,7,15,0,2.4000000000000004,199,-1.7000000000000002,199,0,74.21000000000001,77.32000000000001,339,5.4,0.9
2023,1,7,16,0,4.9,362,-1.3,362,1,64.18,68.76,341,5.4,1
2023,1,7,17,0,7.2,487,-0.4,463,8,58.33,62.230000000000004,344,5.300000000000001,1
2023,1,7,18,0,8.9,557,0.4,32,7,55.27,58.480000000000004,343,5.2,1
2023,1,7,19,0,10.100000000000001,565,0.7000000000000001,490,7,52.11,58.06,343,5.1000000000000005,1
2023,1,7,20,0,10.700000000000001,512,0.7000000000000001,512,0,50.08,61.02,343,5,0.9
2023,1,7,21,0,10.600000000000001,400,0.7000000000000001,400,0,50.230000000000004,66.92,344,4.7,0.9
2023,1,7,22,0,9.3,242,0.9,193,7,55.870000000000005,75.05,347,3.3000000000000003,0.9
2023,1,7,23,0,5.4,69,0.9,48,7,72.86,84.68,352,1.7000000000000002,0.9
2023,1,8,0,0,4.2,0,0.4,0,0,76.41,95.62,359,1.7000000000000002,0.9
2023,1,8,1,0,3.4000000000000004,0,0.1,0,0,78.85000000000001,107.12,8,1.8,0.8
2023,1,8,2,0,2.5,0,-0.2,0,4,82.33,119.06,15,1.7000000000000002,0.8
2023,1,8,3,0,1.6,0,-0.5,0,7,85.84,131.23,20,1.6,0.8
2023,1,8,4,0,0.7000000000000001,0,-0.9,0,8,89.17,143.37,21,1.4000000000000001,0.8
2023,1,8,5,0,0,0,-1.2000000000000002,0,0,91.41,155,17,1.2000000000000002,0.8
2023,1,8,6,0,-0.6000000000000001,0,-1.6,0,0,93.16,164.45000000000002,10,1.2000000000000002,0.8
2023,1,8,7,0,-1.2000000000000002,0,-1.8,0,0,95.34,165.89000000000001,3,1.2000000000000002,0.8
2023,1,8,8,0,-1.6,0,-2.1,0,0,96.43,157.70000000000002,358,1.3,0.8
2023,1,8,9,0,-2,0,-2.3000000000000003,0,0,97.65,146.36,357,1.3,0.8
2023,1,8,10,0,-2.4000000000000004,0,-2.5,0,0,98.9,134.28,357,1.3,0.7000000000000001
2023,1,8,11,0,-2.8000000000000003,0,-2.8000000000000003,0,0,100,122.09,357,1.3,0.7000000000000001
2023,1,8,12,0,-3.1,0,-3.1,0,0,100,110.06,354,1.2000000000000002,0.7000000000000001
2023,1,8,13,0,-3.3000000000000003,0,-3.3000000000000003,0,0,100,98.42,348,1.2000000000000002,0.7000000000000001
2023,1,8,14,0,-0.5,35,-3.2,35,0,82.22,87.16,336,2,0.7000000000000001
2023,1,8,15,0,2,204,-2.9000000000000004,204,0,70.11,77.29,321,1.9000000000000001,0.7000000000000001
2023,1,8,16,0,5.5,370,-2.2,370,0,57.43,68.7,297,1.2000000000000002,0.7000000000000001
2023,1,8,17,0,9,497,-2.2,497,0,45.31,62.15,268,0.9,0.7000000000000001
2023,1,8,18,0,11.4,568,-2.3000000000000003,568,0,38.46,58.370000000000005,226,1,0.7000000000000001
2023,1,8,19,0,13.4,577,-2.2,577,0,34,57.910000000000004,218,1.3,0.7000000000000001
2023,1,8,20,0,14.200000000000001,522,-1.5,522,0,33.84,60.86,208,1.6,0.7000000000000001
2023,1,8,21,0,13.9,408,-0.9,408,0,36.06,66.76,198,1.9000000000000001,0.7000000000000001
2023,1,8,22,0,11.200000000000001,249,2.8000000000000003,249,0,56.38,74.88,188,1.1,0.7000000000000001
2023,1,8,23,0,7.1000000000000005,73,0.5,73,0,62.76,84.52,182,1.4000000000000001,0.7000000000000001
2023,1,9,0,0,5.7,0,0,0,0,66.83,95.46000000000001,182,1.6,0.7000000000000001
2023,1,9,1,0,5,0,0,0,0,69.86,106.97,188,1.8,0.7000000000000001
2023,1,9,2,0,4.5,0,-0.1,0,0,72.2,118.91,196,2.1,0.6000000000000001
2023,1,9,3,0,4.1000000000000005,0,-0.2,0,0,73.72,131.08,201,2.4000000000000004,0.6000000000000001
2023,1,9,4,0,3.7,0,-0.30000000000000004,0,0,74.91,143.22,201,2.7,0.6000000000000001
2023,1,9,5,0,3.5,0,-0.4,0,0,75.41,154.84,199,2.9000000000000004,0.6000000000000001
2023,1,9,6,0,3.2,0,-0.4,0,0,77.02,164.28,197,3.1,0.6000000000000001
2023,1,9,7,0,3,0,-0.4,0,0,78.5,165.79,195,3.2,0.6000000000000001
2023,1,9,8,0,2.7,0,-0.30000000000000004,0,0,80.81,157.68,192,3.4000000000000004,0.6000000000000001
2023,1,9,9,0,2.5,0,-0.2,0,0,82.58,146.37,192,3.5,0.6000000000000001
2023,1,9,10,0,2.6,0,0,0,7,82.77,134.3,192,3.7,0.7000000000000001
2023,1,9,11,0,2.7,0,0.1,0,7,82.89,122.10000000000001,192,3.9000000000000004,0.7000000000000001
2023,1,9,12,0,2.9000000000000004,0,0.2,0,1,82.42,110.07000000000001,191,4.1000000000000005,0.7000000000000001
2023,1,9,13,0,3.1,0,0.30000000000000004,0,7,81.9,98.42,190,4.4,0.8
2023,1,9,14,0,4.1000000000000005,34,0.6000000000000001,21,7,77.78,87.15,188,5,0.8
2023,1,9,15,0,6.6000000000000005,199,1.1,110,7,67.89,77.25,184,5.2,0.9
2023,1,9,16,0,10.4,366,1.6,366,0,54.550000000000004,68.64,190,6.1000000000000005,0.9
2023,1,9,17,0,13.5,493,2,493,0,45.79,62.06,200,6.7,0.9
2023,1,9,18,0,15.4,565,2.3000000000000003,565,0,41.21,58.25,209,6.4,0.9
2023,1,9,19,0,16.6,577,2.3000000000000003,577,0,38.15,57.77,217,5.800000000000001,0.8
2023,1,9,20,0,17.1,522,2,522,0,36.300000000000004,60.7,225,5,0.8
2023,1,9,21,0,16.7,407,1.9000000000000001,407,0,36.9,66.59,235,4,0.9
2023,1,9,22,0,13.700000000000001,251,3.9000000000000004,251,0,51.71,74.72,248,1.8,0.8
2023,1,9,23,0,9.4,77,1.8,77,0,59.15,84.36,272,1.5,0.7000000000000001
2023,1,10,0,0,8.1,0,0.30000000000000004,0,0,57.84,95.3,292,1.5,0.6000000000000001
2023,1,10,1,0,7.7,0,-0.9,0,0,54.69,106.81,301,1.4000000000000001,0.6000000000000001
2023,1,10,2,0,7.800000000000001,0,-1.8,0,7,50.78,118.76,296,1.4000000000000001,0.5
2023,1,10,3,0,8.200000000000001,0,-2.5,0,7,46.81,130.93,282,1.3,0.5
2023,1,10,4,0,8.200000000000001,0,-2.9000000000000004,0,0,45.52,143.07,278,1.2000000000000002,0.6000000000000001
2023,1,10,5,0,8.3,0,-3.1,0,0,44.5,154.68,264,1.1,0.7000000000000001
2023,1,10,6,0,7.7,0,-3.1,0,0,46.32,164.11,239,1.3,0.8
2023,1,10,7,0,6.9,0,-3,0,0,49.39,165.69,223,1.4000000000000001,0.9
2023,1,10,8,0,6.2,0,-2.7,0,0,52.99,157.66,212,1.5,0.9
2023,1,10,9,0,5.6000000000000005,0,-2.4000000000000004,0,0,56.56,146.38,199,1.5,1
2023,1,10,10,0,4.6000000000000005,0,-1.9000000000000001,0,0,62.51,134.31,186,1.5,1
2023,1,10,11,0,3.5,0,-1.1,0,0,71.68,122.12,178,1.5,1
2023,1,10,12,0,2.8000000000000003,0,0.30000000000000004,0,0,83.37,110.08,173,1.6,1
2023,1,10,13,0,2.6,0,1.9000000000000001,0,7,95.17,98.41,172,1.8,1.1
2023,1,10,14,0,5.9,34,3.5,22,7,84.61,87.13,179,2.9000000000000004,1.2000000000000002
2023,1,10,15,0,8.8,199,4.2,199,1,72.84,77.21000000000001,185,3.9000000000000004,1.2000000000000002
2023,1,10,16,0,11.700000000000001,364,4.7,288,8,62.11,68.57000000000001,186,3.6,1.2000000000000002
2023,1,10,17,0,15.3,490,3.6,490,1,45.44,61.96,207,4.3,1.2000000000000002
2023,1,10,18,0,18,563,2.4000000000000004,431,7,35.31,58.120000000000005,222,4.9,1.1
2023,1,10,19,0,19.6,572,2,476,8,30.96,57.61,233,5,1.1
2023,1,10,20,0,20.1,519,2.2,350,7,30.400000000000002,60.53,240,4.9,1.1
2023,1,10,21,0,19.1,408,4.1000000000000005,217,6,37.03,66.42,239,3.5,1.1
2023,1,10,22,0,16.1,253,5.800000000000001,189,7,50.28,74.54,228,2.2,1
2023,1,10,23,0,12.600000000000001,78,4.3,78,1,56.99,84.2,219,2.2,1
2023,1,11,0,0,11.700000000000001,0,3.7,0,7,57.84,95.14,222,2.6,1
2023,1,11,1,0,11.200000000000001,0,3,0,7,57.02,106.65,232,2.7,1
2023,1,11,2,0,10.5,0,2.2,0,1,56.39,118.60000000000001,240,2.6,0.9
2023,1,11,3,0,9.9,0,1.5,0,0,56,130.77,244,2.5,0.9
2023,1,11,4,0,9.5,0,1.2000000000000002,0,0,55.99,142.91,254,2.6,0.8
2023,1,11,5,0,8.8,0,1.1,0,7,58.300000000000004,154.51,268,2.6,0.8
2023,1,11,6,0,8,0,1,0,7,61.39,163.93,281,2.5,0.8
2023,1,11,7,0,7,0,0.8,0,8,64.89,165.57,293,2.3000000000000003,0.8
2023,1,11,8,0,5.9,0,0.5,0,7,68.47,157.63,306,2.2,0.8
2023,1,11,9,0,5.1000000000000005,0,0.1,0,0,70.32000000000001,146.38,312,2.3000000000000003,0.8
2023,1,11,10,0,4.7,0,-0.30000000000000004,0,0,70.26,134.32,309,2.8000000000000003,0.8
