Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2723172,-,-,-,35.5,-97.77,0,412,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Dew Point,GHI,Cloud Type,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Precipitable Water
2021,1,31,19,0,8.1,660,-2.4000000000000004,660,1,47.42,52.76,342,6.4,0.8
2021,1,31,20,0,8.700000000000001,611,-2.1,611,1,46.71,55.58,341,6.2,0.8
2021,1,31,21,0,8.8,499,-1.8,499,1,47.230000000000004,61.61,341,6,0.8
2021,1,31,22,0,8.1,340,-1.6,340,1,50.550000000000004,70.02,341,5.4,0.7000000000000001
2021,1,31,23,0,5.300000000000001,149,-0.7000000000000001,149,0,65.06,80,343,3.2,0.7000000000000001
2021,2,1,0,0,3,0,-0.7000000000000001,0,3,76.83,91.16,349,2.6,0.6000000000000001
2021,2,1,1,0,2.1,0,-0.9,0,1,80.52,102.88,355,2.5,0.6000000000000001
2021,2,1,2,0,1.1,0,-1.2000000000000002,0,1,84.38,114.96000000000001,357,2.3000000000000003,0.5
2021,2,1,3,0,0.1,0,-1.7000000000000002,0,1,87.7,127.15,359,2.2,0.5
2021,2,1,4,0,-0.8,0,-2.1,0,1,90.9,139.14000000000001,0,1.9000000000000001,0.5
2021,2,1,5,0,-1.6,0,-2.4000000000000004,0,1,94.19,150.32,0,1.8,0.5
2021,2,1,6,0,-2.3000000000000003,0,-2.6,0,1,97.5,159.03,357,1.6,0.5
2021,2,1,7,0,-2.9000000000000004,0,-2.9000000000000004,0,1,100,161.20000000000002,350,1.6,0.5
2021,2,1,8,0,-3.2,0,-3.2,0,1,100,155.05,340,1.7000000000000002,0.5
2021,2,1,9,0,-3.4000000000000004,0,-3.4000000000000004,0,1,100,144.73,335,1.8,0.5
2021,2,1,10,0,-3.6,0,-3.6,0,1,100,133.01,334,1.8,0.5
2021,2,1,11,0,-3.7,0,-3.7,0,1,100,120.85000000000001,335,1.9000000000000001,0.5
2021,2,1,12,0,-3.8000000000000003,0,-3.8000000000000003,0,1,100,108.68,336,1.9000000000000001,0.5
2021,2,1,13,0,-3.4000000000000004,0,-3.4000000000000004,0,1,100,96.73,336,1.9000000000000001,0.5
2021,2,1,14,0,-0.5,66,-2.8000000000000003,66,1,84.46000000000001,85.11,335,3.1,0.5
2021,2,1,15,0,2.3000000000000003,258,-1.9000000000000001,258,1,74.02,74.60000000000001,330,2.3000000000000003,0.5
2021,2,1,16,0,6,438,-1.5,438,1,58.46,65.29,346,2,0.6000000000000001
2021,2,1,17,0,9,578,-1.4000000000000001,578,1,48.2,57.95,356,1.7000000000000002,0.6000000000000001
2021,2,1,18,0,10.700000000000001,659,-1.1,659,1,43.88,53.42,350,1.5,0.6000000000000001
2021,2,1,19,0,12,676,-1.3,676,0,39.78,52.480000000000004,336,1.4000000000000001,0.6000000000000001
2021,2,1,20,0,12.5,622,-1.4000000000000001,622,1,38.04,55.29,329,1.2000000000000002,0.7000000000000001
2021,2,1,21,0,12.4,510,-1.5,510,1,38.18,61.35,341,0.8,0.7000000000000001
2021,2,1,22,0,11.5,347,1.1,347,0,48.88,69.78,65,0.4,0.7000000000000001
2021,2,1,23,0,8.6,155,0,155,0,54.68,79.79,115,0.9,0.7000000000000001
2021,2,2,0,0,6.300000000000001,0,-0.5,0,3,61.690000000000005,90.97,123,1.3,0.7000000000000001
2021,2,2,1,0,5.2,0,-0.2,0,1,68,102.69,133,1.4000000000000001,0.7000000000000001
2021,2,2,2,0,4.6000000000000005,0,-0.2,0,5,71.28,114.78,144,1.5,0.7000000000000001
2021,2,2,3,0,4.2,0,-0.30000000000000004,0,1,72.71000000000001,126.97,154,1.7000000000000002,0.7000000000000001
2021,2,2,4,0,4.1000000000000005,0,-0.2,0,8,73.67,138.95000000000002,163,1.8,0.7000000000000001
2021,2,2,5,0,3.9000000000000004,0,-0.1,0,8,75.04,150.1,169,1.8,0.7000000000000001
2021,2,2,6,0,3.5,0,-0.30000000000000004,0,5,76.25,158.76,172,1.8,0.8
2021,2,2,7,0,2.7,0,-0.6000000000000001,0,5,79.11,160.92000000000002,174,1.7000000000000002,0.8
2021,2,2,8,0,2.4000000000000004,0,-0.7000000000000001,0,8,79.89,154.84,176,1.8,0.9
2021,2,2,9,0,1.6,0,-1.1,0,8,82.2,144.57,176,1.8,0.9
2021,2,2,10,0,1.3,0,-1.3,0,8,83,132.88,178,1.8,0.9
2021,2,2,11,0,1.4000000000000001,0,-1.3,0,5,82.4,120.73,181,1.9000000000000001,0.9
2021,2,2,12,0,1,0,-1.5,0,5,83.66,108.54,185,2,0.9
2021,2,2,13,0,1.2000000000000002,0,-1.5,0,4,82.39,96.59,187,2.3000000000000003,1
2021,2,2,14,0,3.6,64,-1.2000000000000002,38,5,70.66,84.96000000000001,185,3.6,1
2021,2,2,15,0,6,252,-0.4,252,1,63.550000000000004,74.41,172,3.4000000000000004,1
2021,2,2,16,0,9.700000000000001,429,-0.5,429,1,49.02,65.08,175,4.4,1.1
2021,2,2,17,0,12.5,566,-0.7000000000000001,566,1,40.08,57.7,180,5.1000000000000005,1.1
2021,2,2,18,0,14.200000000000001,646,-0.5,646,0,36.410000000000004,53.15,178,5,1.2000000000000002
2021,2,2,19,0,15.100000000000001,660,-0.30000000000000004,660,0,34.93,52.19,176,5,1.3
2021,2,2,20,0,15.5,611,-0.1,611,0,34.6,55.01,173,4.6000000000000005,1.3
2021,2,2,21,0,15.3,501,0.2,501,0,35.61,61.09,172,4.2,1.3
2021,2,2,22,0,13.8,343,1.8,343,0,44.13,69.55,166,3,1.2000000000000002
2021,2,2,23,0,9.5,154,2.8000000000000003,154,0,62.97,79.58,153,2,1.2000000000000002
2021,2,3,0,0,7.6000000000000005,0,2,0,3,67.87,90.18,149,2.4000000000000004,1.1
2021,2,3,1,0,6.9,0,1.9000000000000001,0,1,70.27,102.51,150,2.8000000000000003,1.1
2021,2,3,2,0,6.2,0,1.7000000000000002,0,1,72.71000000000001,114.60000000000001,152,3.1,1.1
2021,2,3,3,0,5.2,0,1.5,0,1,76.87,126.79,156,3.1,1.1
2021,2,3,4,0,4.4,0,1.3,0,1,80.01,138.76,158,3,1.1
2021,2,3,5,0,3.8000000000000003,0,1,0,1,82.24,149.88,160,3,1.1
2021,2,3,6,0,3.3000000000000003,0,0.9,0,1,84.46000000000001,158.48,162,3.1,1.1
2021,2,3,7,0,2.9000000000000004,0,0.9,0,1,86.42,160.64000000000001,163,3.2,1.1
2021,2,3,8,0,2.5,0,0.8,0,1,88.61,154.62,161,3.1,1.1
2021,2,3,9,0,2.1,0,0.8,0,1,91.12,144.41,158,3.1,1.1
2021,2,3,10,0,1.6,0,0.9,0,1,94.89,132.74,160,2.8000000000000003,1.1
2021,2,3,11,0,1.3,0,1,0,8,97.61,120.59,161,2.9000000000000004,1.1
2021,2,3,12,0,1,0,1,0,8,100,108.41,157,2.9000000000000004,1.2000000000000002
2021,2,3,13,0,1.2000000000000002,0,1.2000000000000002,0,8,100,96.44,157,3.2,1.2000000000000002
2021,2,3,14,0,3.3000000000000003,64,1.7000000000000002,43,8,89.08,84.8,156,4.1000000000000005,1.3
2021,2,3,15,0,6.4,250,2.7,186,8,77.03,74.22,160,4.4,1.3
2021,2,3,16,0,9.8,427,3.8000000000000003,427,1,66.43,64.85,167,5,1.4000000000000001
2021,2,3,17,0,12.600000000000001,561,4.800000000000001,561,1,58.88,57.44,171,5.4,1.5
2021,2,3,18,0,14.8,645,5.6000000000000005,455,7,54.120000000000005,52.86,170,5.9,1.5
2021,2,3,19,0,16.400000000000002,658,6.300000000000001,495,7,51.370000000000005,51.89,173,6.4,1.7000000000000002
2021,2,3,20,0,17.400000000000002,607,6.9,465,8,50.09,54.72,174,6.5,1.8
2021,2,3,21,0,17.7,494,7.300000000000001,402,8,50.68,60.82,175,6.2,2
2021,2,3,22,0,16.900000000000002,336,7.9,301,8,55.42,69.31,173,5.4,2
2021,2,3,23,0,14.3,151,8.4,151,0,67.52,79.37,169,4.4,2
2021,2,4,0,0,12.700000000000001,0,8.6,0,3,75.93,90.03,165,4.6000000000000005,2
2021,2,4,1,0,11.9,0,8.9,0,8,81.96000000000001,102.32000000000001,162,4.9,2.1
2021,2,4,2,0,11.3,0,9.200000000000001,0,8,86.97,114.42,163,5.300000000000001,2.2
2021,2,4,3,0,11,0,9.5,0,7,90.34,126.61,165,5.6000000000000005,2.3000000000000003
2021,2,4,4,0,10.8,0,9.700000000000001,0,7,93.01,138.57,169,6.2,2.4000000000000004
2021,2,4,5,0,11,0,9.9,0,8,92.85000000000001,149.65,176,6.7,2.4000000000000004
2021,2,4,6,0,12.600000000000001,0,9.700000000000001,0,8,82.43,158.20000000000002,197,8.4,2.4000000000000004
2021,2,4,7,0,12.9,0,9.4,0,7,79.46000000000001,160.35,206,7.7,2.4000000000000004
2021,2,4,8,0,12.5,0,9.1,0,8,79.83,154.4,210,6.7,2.4000000000000004
2021,2,4,9,0,12.3,0,8.8,0,8,79,144.24,213,5.9,2.3000000000000003
2021,2,4,10,0,11.9,0,8.200000000000001,0,6,78.22,132.59,237,5.1000000000000005,2.2
2021,2,4,11,0,9.8,0,6.1000000000000005,0,6,77.82000000000001,120.46000000000001,294,6.300000000000001,2
2021,2,4,12,0,6.5,0,2.5,0,8,75.65,108.26,326,8.8,1.8
2021,2,4,13,0,5,0,-0.2,0,1,69.28,96.29,333,8.9,1.5
2021,2,4,14,0,4.5,66,-1.7000000000000002,48,8,64.19,84.63,337,9.1,1.2000000000000002
2021,2,4,15,0,5.300000000000001,257,-2.4000000000000004,257,1,57.77,74.03,340,9.200000000000001,1
2021,2,4,16,0,6.9,442,-3.4000000000000004,301,3,47.980000000000004,64.63,343,9.1,0.9
2021,2,4,17,0,8.200000000000001,585,-4.4,396,8,40.7,57.18,344,8.8,0.8
2021,2,4,18,0,9.200000000000001,674,-5.2,674,1,35.87,52.57,342,8.4,0.6000000000000001
2021,2,4,19,0,9.9,695,-5.7,695,0,32.84,51.59,340,7.800000000000001,0.5
2021,2,4,20,0,10.100000000000001,650,-5.9,650,0,31.830000000000002,54.43,339,7.2,0.4
2021,2,4,21,0,9.9,537,-6,537,0,32.04,60.550000000000004,339,6.6000000000000005,0.4
2021,2,4,22,0,9.1,370,-6,370,0,33.78,69.07000000000001,342,5.5,0.4
2021,2,4,23,0,5.9,173,-4.2,173,0,48.29,79.15,346,2.9000000000000004,0.4
2021,2,5,0,0,2.9000000000000004,0,-3.3000000000000003,0,3,63.86,89.84,350,1.8,0.4
2021,2,5,1,0,2,0,-3.4000000000000004,0,1,67.47,102.14,351,1.7000000000000002,0.4
2021,2,5,2,0,1.2000000000000002,0,-3.7,0,1,70.04,114.24000000000001,359,1.5,0.4
2021,2,5,3,0,0.6000000000000001,0,-4.1000000000000005,0,1,70.67,126.43,15,1.4000000000000001,0.5
2021,2,5,4,0,0.30000000000000004,0,-4.7,0,5,69.13,138.37,40,1.3,0.5
2021,2,5,5,0,-0.2,0,-5.2,0,5,69.25,149.43,73,1.2000000000000002,0.6000000000000001
2021,2,5,6,0,-0.9,0,-5.4,0,5,71.39,157.92000000000002,103,1.2000000000000002,0.6000000000000001
2021,2,5,7,0,-1.5,0,-5.6000000000000005,0,8,73.39,160.05,128,1.3,0.6000000000000001
2021,2,5,8,0,-1.9000000000000001,0,-5.800000000000001,0,8,74.65,154.17000000000002,152,1.3,0.7000000000000001
2021,2,5,9,0,-2.4000000000000004,0,-5.9,0,1,76.84,144.06,177,1.3,0.7000000000000001
2021,2,5,10,0,-2.1,0,-5.4,0,5,77.97,132.44,202,1.3,0.7000000000000001
2021,2,5,11,0,-2,0,-5.1000000000000005,0,5,79.31,120.31,224,1.5,0.7000000000000001
2021,2,5,12,0,-2,0,-5,0,5,79.7,108.12,236,1.6,0.7000000000000001
2021,2,5,13,0,-1.5,0,-4.7,0,5,78.65,96.13,244,1.8,0.7000000000000001
2021,2,5,14,0,1.1,72,-4.5,17,5,66.15,84.45,250,3.1,0.7000000000000001
2021,2,5,15,0,3.7,265,-3.7,115,5,58.61,73.82000000000001,250,2.6,0.7000000000000001
2021,2,5,16,0,7.7,449,-4.7,279,5,41.25,64.39,237,3.5,0.7000000000000001
2021,2,5,17,0,10.200000000000001,590,-4.7,348,5,34.65,56.910000000000004,234,3.6,0.7000000000000001
2021,2,5,18,0,11.8,670,-4.6000000000000005,468,5,31.51,52.28,230,3.3000000000000003,0.8
2021,2,5,19,0,12.8,687,-4.5,475,5,29.79,51.28,226,3,0.8
2021,2,5,20,0,13.200000000000001,634,-4.2,634,0,29.5,54.14,222,2.8000000000000003,0.9
2021,2,5,21,0,13,523,-3.8000000000000003,523,0,30.810000000000002,60.28,216,2.5,0.9
2021,2,5,22,0,11.8,360,-0.4,360,0,43.02,68.82000000000001,207,1.5,0.9
2021,2,5,23,0,8.200000000000001,168,0.7000000000000001,168,0,59.07,78.93,185,1.1,0.9
2021,2,6,0,0,6,0,-1.1,0,3,60.39,89.68,169,1.4000000000000001,0.9
2021,2,6,1,0,4.7,0,-1.1,0,8,66.05,101.95,159,1.4000000000000001,0.9
2021,2,6,2,0,4.2,0,-1,0,5,69.15,114.07000000000001,154,1.6,0.9
2021,2,6,3,0,4.2,0,-0.7000000000000001,0,8,70.39,126.25,152,2,0.9
2021,2,6,4,0,4.3,0,-0.4,0,5,71.55,138.18,153,2.4000000000000004,1
2021,2,6,5,0,4.1000000000000005,0,-0.1,0,8,74.09,149.20000000000002,154,2.7,1
2021,2,6,6,0,3.7,0,0,0,8,76.74,157.63,154,2.9000000000000004,1
2021,2,6,7,0,3.4000000000000004,0,-0.1,0,5,78.10000000000001,159.75,154,3,1
2021,2,6,8,0,2.9000000000000004,0,-0.2,0,8,80.25,153.93,152,2.7,1.1
2021,2,6,9,0,2.4000000000000004,0,-0.2,0,8,82.67,143.88,148,2.2,1.1
2021,2,6,10,0,2.3000000000000003,0,-0.2,0,8,83.62,132.28,143,2,1.2000000000000002
2021,2,6,11,0,2.1,0,0.1,0,8,86.35000000000001,120.16,133,1.8,1.2000000000000002
2021,2,6,12,0,2.1,0,0.4,0,8,88.63,107.96000000000001,117,1.7000000000000002,1.3
2021,2,6,13,0,2.3000000000000003,0,0.9,0,8,90.36,95.96000000000001,99,1.9000000000000001,1.3
2021,2,6,14,0,3.2,62,1.6,19,7,89.13,84.28,79,2.8000000000000003,1.4000000000000001
2021,2,6,15,0,3.8000000000000003,237,2.3000000000000003,4,7,89.96000000000001,73.62,72,2.9000000000000004,1.4000000000000001
2021,2,6,16,0,4,413,2.5,110,7,90.22,64.15,62,2.8000000000000003,1.4000000000000001
2021,2,6,17,0,4.6000000000000005,556,2.8000000000000003,77,7,88.13,56.64,58,2.6,1.3
2021,2,6,18,0,6.800000000000001,641,3.2,404,8,77.78,51.980000000000004,42,2.3000000000000003,1.2000000000000002
2021,2,6,19,0,8.8,664,3.2,228,5,68.16,50.97,357,3.2,1.1
2021,2,6,20,0,9.4,623,3,68,5,64.42,53.84,348,4.6000000000000005,1
2021,2,6,21,0,8.9,512,2.7,70,5,65.11,60.01,355,5.7,0.9
2021,2,6,22,0,6.800000000000001,351,1.8,14,5,70.5,68.58,3,6.6000000000000005,0.8
2021,2,6,23,0,3.5,163,-0.4,6,5,75.76,78.71000000000001,6,6.7,0.7000000000000001
2021,2,7,0,0,0.9,0,-3.2,0,5,74,89.5,5,6,0.6000000000000001
2021,2,7,1,0,-0.8,0,-5.2,0,1,71.86,101.77,6,5.2,0.6000000000000001
2021,2,7,2,0,-1.9000000000000001,0,-6.2,0,5,72.56,113.89,10,4.5,0.6000000000000001
2021,2,7,3,0,-2.8000000000000003,0,-6.6000000000000005,0,5,74.85000000000001,126.07000000000001,17,4,0.6000000000000001
2021,2,7,4,0,-3.7,0,-7,0,5,77.87,137.98,28,3.5,0.6000000000000001
2021,2,7,5,0,-4.5,0,-7.300000000000001,0,5,80.89,148.97,40,2.9000000000000004,0.6000000000000001
2021,2,7,6,0,-5.2,0,-7.6000000000000005,0,5,83.54,157.34,49,2.4000000000000004,0.6000000000000001
2021,2,7,7,0,-5.800000000000001,0,-7.800000000000001,0,5,85.85000000000001,159.44,58,1.8,0.6000000000000001
2021,2,7,8,0,-6,0,-8,0,5,86,153.69,69,2,0.7000000000000001
2021,2,7,9,0,-6.1000000000000005,0,-8,0,5,86.59,143.69,73,1.9000000000000001,0.7000000000000001
2021,2,7,10,0,-6.2,0,-7.9,0,5,87.56,132.11,65,1.3,0.7000000000000001
2021,2,7,11,0,-5.800000000000001,0,-7.800000000000001,0,5,85.45,120,56,1.7000000000000002,0.8
2021,2,7,12,0,-5.1000000000000005,0,-7.800000000000001,0,5,81.39,107.8,58,2.2,0.8
2021,2,7,13,0,-4.4,0,-7.6000000000000005,0,5,78.13,95.79,71,2.6,0.8
2021,2,7,14,0,-2.9000000000000004,74,-7,17,5,73.54,84.09,92,2.8000000000000003,0.8
2021,2,7,15,0,-1.4000000000000001,261,-5.800000000000001,32,5,71.89,73.4,111,2.9000000000000004,0.9
2021,2,7,16,0,0.30000000000000004,441,-4.3,74,5,71.49,63.910000000000004,129,3.3000000000000003,0.9
2021,2,7,17,0,2.5,581,-2.4000000000000004,95,5,69.88,56.36,150,3.8000000000000003,0.9
2021,2,7,18,0,4.4,667,-1.1,173,5,67.29,51.67,166,3.7,0.9
2021,2,7,19,0,5.9,684,-0.2,118,5,64.91,50.660000000000004,179,3.4000000000000004,0.9
2021,2,7,20,0,7,636,0.5,75,5,63.38,53.54,189,2.9000000000000004,0.9
2021,2,7,21,0,7.2,523,1,47,5,64.64,59.74,194,2.4000000000000004,0.9
2021,2,7,22,0,6.5,360,1.3,21,5,69.61,68.34,187,1.7000000000000002,0.9
2021,2,7,23,0,4.3,169,1.8,6,5,83.94,78.5,119,0.7000000000000001,0.8
2021,2,8,0,0,2.2,0,1.2000000000000002,0,5,93.34,89.33,85,1.1,0.8
2021,2,8,1,0,1.7000000000000002,0,1.4000000000000001,0,1,97.72,101.58,91,1.8,0.9
2021,2,8,2,0,1.4000000000000001,0,1.4000000000000001,0,1,100,113.71000000000001,100,2.9000000000000004,0.9
2021,2,8,3,0,1.4000000000000001,0,1.4000000000000001,0,1,100,125.89,112,3.7,0.9
2021,2,8,4,0,1.6,0,1.6,0,1,100,137.78,119,4.1000000000000005,1
2021,2,8,5,0,1.7000000000000002,0,1.6,0,1,99.39,148.73,117,4.2,1.1
2021,2,8,6,0,1.4000000000000001,0,1.3,0,1,99.3,157.05,98,3.7,1.1
2021,2,8,7,0,1.1,0,0.9,0,1,98.22,159.13,69,3.6,1.1
2021,2,8,8,0,0.7000000000000001,0,0.5,0,1,98.34,153.44,50,3.7,1.2000000000000002
2021,2,8,9,0,0.5,0,0.1,0,5,97.26,143.49,50,4.2,1.2000000000000002
2021,2,8,10,0,0.30000000000000004,0,-0.2,0,5,96.25,131.94,55,4.6000000000000005,1.1
2021,2,8,11,0,0,0,-0.6000000000000001,0,8,95.54,119.84,57,4.6000000000000005,1.1
2021,2,8,12,0,-0.30000000000000004,0,-1,0,8,94.77,107.64,53,4.6000000000000005,1
2021,2,8,13,0,-0.5,0,-1.4000000000000001,0,7,93.78,95.62,51,4.4,1
2021,2,8,14,0,-0.6000000000000001,66,-1.7000000000000002,24,7,92.46000000000001,83.9,43,4.6000000000000005,1
2021,2,8,15,0,-0.7000000000000001,243,-2,28,7,90.84,73.19,35,4.800000000000001,1
2021,2,8,16,0,-0.9,420,-2.5,41,7,89.05,63.660000000000004,30,5.1000000000000005,1
2021,2,8,17,0,-1,562,-3.1,132,7,85.81,56.08,26,5.2,1
2021,2,8,18,0,-1.1,645,-3.7,90,5,82.24,51.36,23,5.1000000000000005,1
2021,2,8,19,0,-1.2000000000000002,668,-4.3,103,5,79.33,50.34,19,4.800000000000001,0.9
2021,2,8,20,0,-1.2000000000000002,621,-4.9,65,5,76.2,53.230000000000004,13,4.7,0.9
2021,2,8,21,0,-1.3,511,-5.300000000000001,53,5,74.47,59.46,11,4.6000000000000005,0.8
2021,2,8,22,0,-1.6,352,-5.6000000000000005,21,5,74.16,68.09,12,4.4,0.8
2021,2,8,23,0,-2.4000000000000004,166,-6,6,5,76.48,78.28,12,4.1000000000000005,0.7000000000000001
2021,2,9,0,0,-3.4000000000000004,0,-6.300000000000001,0,5,80.11,89.15,12,4.1000000000000005,0.7000000000000001
2021,2,9,1,0,-4.4,0,-6.9,0,1,82.72,101.4,15,4.2,0.6000000000000001
2021,2,9,2,0,-5.6000000000000005,0,-7.6000000000000005,0,1,85.91,113.53,21,4.2,0.6000000000000001
2021,2,9,3,0,-6.300000000000001,0,-8.200000000000001,0,1,86.05,125.7,22,4.3,0.6000000000000001
2021,2,9,4,0,-6.7,0,-9.1,0,1,83.23,137.58,19,4.6000000000000005,0.7000000000000001
2021,2,9,5,0,-7,0,-9.9,0,5,79.98,148.5,15,4.7,0.7000000000000001
2021,2,9,6,0,-7.300000000000001,0,-10.600000000000001,0,8,77.48,156.76,13,4.800000000000001,0.7000000000000001
2021,2,9,7,0,-7.6000000000000005,0,-11.200000000000001,0,1,75.43,158.82,11,4.800000000000001,0.8
2021,2,9,8,0,-7.800000000000001,0,-11.700000000000001,0,8,73.42,153.18,9,4.7,0.8
2021,2,9,9,0,-7.9,0,-12.100000000000001,0,1,71.7,143.28,10,4.6000000000000005,0.8
2021,2,9,10,0,-7.800000000000001,0,-12.3,0,1,69.84,131.76,13,4.5,0.8
2021,2,9,11,0,-7.800000000000001,0,-12.5,0,5,68.87,119.67,17,4.5,0.8
2021,2,9,12,0,-7.800000000000001,0,-12.600000000000001,0,1,68.19,107.47,20,4.6000000000000005,0.8
2021,2,9,13,0,-7.6000000000000005,0,-12.700000000000001,0,5,66.91,95.44,23,4.6000000000000005,0.8
2021,2,9,14,0,-6.4,83,-12.5,49,5,61.88,83.7,25,4.9,0.8
2021,2,9,15,0,-5,278,-12.100000000000001,42,8,57.67,72.96000000000001,25,4.9,0.8
2021,2,9,16,0,-3.8000000000000003,461,-11.4,73,5,55.370000000000005,63.410000000000004,25,4.800000000000001,0.8
2021,2,9,17,0,-2.4000000000000004,602,-10.600000000000001,131,5,53.26,55.79,28,4.4,0.8
2021,2,9,18,0,-1.4000000000000001,684,-9.700000000000001,136,8,53.06,51.050000000000004,29,3.9000000000000004,0.8
2021,2,9,19,0,-0.9,701,-9.1,101,5,53.83,50.02,26,3.7,0.8
2021,2,9,20,0,-0.8,650,-8.6,85,5,55.56,52.93,22,3.6,0.8
2021,2,9,21,0,-1.4000000000000001,536,-8.3,41,8,59.25,59.18,20,3.6,0.8
2021,2,9,22,0,-2.3000000000000003,371,-8.4,51,5,63.190000000000005,67.84,23,3.5,0.8
2021,2,9,23,0,-3.7,178,-8.5,6,5,69.19,78.06,24,3.4000000000000004,0.7000000000000001
2021,2,10,0,0,-4.9,13,-8.8,5,8,74.25,88.97,22,3.5,0.7000000000000001
2021,2,10,1,0,-5.6000000000000005,0,-9.1,0,5,76.5,101.21000000000001,23,3.7,0.7000000000000001
2021,2,10,2,0,-6.2,0,-9.3,0,5,78.53,113.35000000000001,30,3.7,0.7000000000000001
2021,2,10,3,0,-6.300000000000001,0,-9.5,0,8,78.28,125.52,34,3.6,0.7000000000000001
2021,2,10,4,0,-6.300000000000001,0,-9.600000000000001,0,8,77.59,137.38,31,3.4000000000000004,0.8
2021,2,10,5,0,-6.4,0,-9.700000000000001,0,8,77.29,148.26,22,3.2,0.8
2021,2,10,6,0,-6.4,0,-9.9,0,1,76.37,156.46,14,3.2,0.9
2021,2,10,7,0,-6.300000000000001,0,-10,0,8,74.79,158.5,7,3.1,0.9
2021,2,10,8,0,-6.300000000000001,0,-10.200000000000001,0,1,73.85000000000001,152.92000000000002,1,3.2,0.9
2021,2,10,9,0,-6.4,0,-10.3,0,8,73.69,143.07,3,3.4000000000000004,1
2021,2,10,10,0,-6.4,0,-10.4,0,8,73.47,131.58,7,3.6,1
2021,2,10,11,0,-6.300000000000001,0,-10.4,0,8,72.79,119.5,6,3.8000000000000003,1.1
2021,2,10,12,0,-6.300000000000001,0,-10.4,0,8,72.58,107.29,3,4.1000000000000005,1.1
2021,2,10,13,0,-6.4,0,-10.5,0,8,72.65,95.25,3,4.4,1.1
2021,2,10,14,0,-5.9,78,-10.600000000000001,21,8,69.67,83.51,5,4.6000000000000005,1
2021,2,10,15,0,-5.2,267,-10.600000000000001,36,8,65.94,72.74,4,4.7,1
2021,2,10,16,0,-4.5,448,-10.600000000000001,8,8,62.65,63.15,1,4.7,1
2021,2,10,17,0,-3.6,589,-10.4,20,8,59.25,55.5,359,4.6000000000000005,1
2021,2,10,18,0,-2.8000000000000003,671,-10.200000000000001,30,8,56.75,50.730000000000004,356,4.6000000000000005,1.1
2021,2,10,19,0,-2.5,692,-10,30,8,56.25,49.69,354,4.800000000000001,1
2021,2,10,20,0,-2.2,644,-9.9,32,8,55.49,52.620000000000005,356,5.1000000000000005,1
2021,2,10,21,0,-2.3000000000000003,533,-9.9,74,8,56.08,58.9,359,5.2,1
2021,2,10,22,0,-3,370,-10,98,8,58.620000000000005,67.6,2,5.2,1
2021,2,10,23,0,-4.1000000000000005,179,-10.200000000000001,35,8,62.410000000000004,77.84,6,5.1000000000000005,0.9
2021,2,11,0,0,-4.9,14,-10.5,6,8,64.97,88.79,10,5.2,0.9
2021,2,11,1,0,-5.5,0,-10.8,0,7,66.21000000000001,101.03,13,5.300000000000001,0.9
2021,2,11,2,0,-6.1000000000000005,0,-11.100000000000001,0,8,67.46000000000001,113.17,16,5.300000000000001,0.8
2021,2,11,3,0,-6.5,0,-11.5,0,6,67.65,125.34,17,5.1000000000000005,0.8
2021,2,11,4,0,-6.7,0,-11.8,0,6,66.92,137.18,18,4.9,0.9
2021,2,11,5,0,-7,0,-12.200000000000001,0,6,66.64,148.02,16,4.9,0.9
2021,2,11,6,0,-7.4,0,-12.5,0,8,66.95,156.16,14,4.9,0.9
2021,2,11,7,0,-7.7,0,-12.8,0,7,66.98,158.17000000000002,12,4.9,0.9
2021,2,11,8,0,-7.9,0,-13,0,8,66.91,152.65,12,5,0.9
2021,2,11,9,0,-8.200000000000001,0,-13.100000000000001,0,8,67.76,142.86,12,4.9,0.9
2021,2,11,10,0,-8.4,0,-13.200000000000001,0,8,68.24,131.39000000000001,12,4.800000000000001,0.8
2021,2,11,11,0,-8.700000000000001,0,-13.3,0,8,69.29,119.32000000000001,11,4.7,0.8
2021,2,11,12,0,-9,0,-13.4,0,8,70.60000000000001,107.11,10,4.6000000000000005,0.9
2021,2,11,13,0,-9.200000000000001,0,-13.4,0,8,71.75,95.06,9,4.5,0.9
