Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,542239,-,-,-,45.44,-122.77,0,60,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2022,1,8,9,0,3.1,0,4,2.4000000000000004,0,95.13,155.23,1.1,0.5,208
2022,1,8,10,0,3.1,0,4,2.4000000000000004,0,95.07000000000001,148.8,1.1,0.5,203
2022,1,8,11,0,3.1,0,4,2.4000000000000004,0,95.24,139.71,1.1,0.5,204
2022,1,8,12,0,3.2,0,0,2.5,0,94.83,129.54,1.1,0.5,205
2022,1,8,13,0,3.2,0,4,2.5,0,94.88,119.05,1.1,0.5,204
2022,1,8,14,0,3.1,0,4,2.4000000000000004,0,95.12,108.64,1.1,0.4,194
2022,1,8,15,0,3,0,4,2.3000000000000003,0,94.99,98.64,1.1,0.4,186
2022,1,8,16,0,3.3000000000000003,14,4,2.6,4,95.15,88.95,1.1,0.5,174
2022,1,8,17,0,4.2,125,4,3.3000000000000003,61,94.06,81.08,1.1,0.9,172
2022,1,8,18,0,5.2,246,4,4,160,92.23,74.47,1.2000000000000002,1,179
2022,1,8,19,0,6.1000000000000005,333,4,4.5,212,89.24,69.85000000000001,1.3,1,186
2022,1,8,20,0,6.9,374,4,4.5,233,84.89,67.68,1.4000000000000001,0.9,189
2022,1,8,21,0,7.4,364,0,4.4,364,81.36,68.23,1.4000000000000001,0.7000000000000001,191
2022,1,8,22,0,7.6000000000000005,303,0,4.3,303,79.37,71.42,1.5,0.5,189
2022,1,8,23,0,7.2,201,0,4.5,201,83.24,76.89,1.5,0.2,140
2022,1,9,0,0,5.6000000000000005,76,0,2.8000000000000003,76,82.26,84.14,1.5,0.5,75
2022,1,9,1,0,3.9000000000000004,0,4,2.1,0,87.94,92.95,1.4000000000000001,0.6000000000000001,79
2022,1,9,2,0,3,0,5,1.8,0,91.55,102.55,1.4000000000000001,0.5,85
2022,1,9,3,0,2.6,0,1,1.4000000000000001,0,91.87,112.75,1.4000000000000001,0.5,92
2022,1,9,4,0,2.4000000000000004,0,4,1.1,0,90.95,123.23,1.3,0.5,100
2022,1,9,5,0,1.9000000000000001,0,4,0.7000000000000001,0,91.8,133.65,1.3,0.4,106
2022,1,9,6,0,1.4000000000000001,0,0,0.4,0,92.93,143.49,1.3,0.4,100
2022,1,9,7,0,1,0,0,0.1,0,93.59,151.73,1.3,0.4,94
2022,1,9,8,0,0.6000000000000001,0,0,-0.1,0,94.87,156.36,1.2000000000000002,0.4,91
2022,1,9,9,0,0.7000000000000001,0,0,-0.1,0,94.18,155.13,1.2000000000000002,0.4,90
2022,1,9,10,0,0.9,0,8,0.1,0,94.07000000000001,148.74,1.2000000000000002,0.6000000000000001,89
2022,1,9,11,0,1,0,0,0,0,93,139.68,1.1,0.8,87
2022,1,9,12,0,1,0,0,0,0,93.10000000000001,129.52,1,0.7000000000000001,87
2022,1,9,13,0,0.9,0,8,-0.1,0,92.87,119.03,1,0.5,85
2022,1,9,14,0,0.7000000000000001,0,1,-0.30000000000000004,0,93.24,108.61,0.9,0.5,82
2022,1,9,15,0,0.6000000000000001,0,0,-0.4,0,92.76,98.60000000000001,0.9,0.5,83
2022,1,9,16,0,1.1,15,0,-0.30000000000000004,15,90.17,88.91,0.9,0.7000000000000001,85
2022,1,9,17,0,2.8000000000000003,133,0,0.6000000000000001,133,85.29,81.01,0.8,0.7000000000000001,80
2022,1,9,18,0,5.1000000000000005,256,0,2.2,256,81.46000000000001,74.38,0.8,0.7000000000000001,73
2022,1,9,19,0,7.4,346,0,3.9000000000000004,346,78.31,69.73,0.8,0.7000000000000001,74
2022,1,9,20,0,9.4,386,0,5,386,73.83,67.55,0.9,0.7000000000000001,84
2022,1,9,21,0,10.4,376,0,5.7,376,72.55,68.07000000000001,0.9,0.7000000000000001,87
2022,1,9,22,0,10.4,315,0,6.5,315,76.54,71.25,0.9,0.6000000000000001,78
2022,1,9,23,0,9,211,0,6.300000000000001,211,83.08,76.72,0.9,0.4,87
2022,1,10,0,0,6.5,82,0,4.4,82,86.45,83.97,0.9,0.5,90
2022,1,10,1,0,5.1000000000000005,0,0,3.2,0,87.83,92.78,0.8,0.6000000000000001,101
2022,1,10,2,0,4.1000000000000005,0,0,2.4000000000000004,0,88.5,102.39,0.8,0.5,97
2022,1,10,3,0,3.4000000000000004,0,1,1.6,0,87.92,112.58,0.8,0.5,96
2022,1,10,4,0,2.8000000000000003,0,7,1,0,87.85000000000001,123.06,0.8,0.5,99
2022,1,10,5,0,2.5,0,7,0.6000000000000001,0,87.45,133.48,0.8,0.4,102
2022,1,10,6,0,2.1,0,7,0.4,0,88.37,143.32,0.8,0.5,95
2022,1,10,7,0,1.9000000000000001,0,8,0.1,0,88.15,151.56,0.8,0.5,94
2022,1,10,8,0,1.8,0,8,0,0,87.93,156.20000000000002,0.8,0.6000000000000001,95
2022,1,10,9,0,1.7000000000000002,0,7,-0.1,0,87.88,155.01,0.8,0.5,94
2022,1,10,10,0,1.7000000000000002,0,7,-0.2,0,87.5,148.68,0.9,0.5,95
2022,1,10,11,0,1.9000000000000001,0,7,0,0,87.27,139.65,1.1,0.6000000000000001,98
2022,1,10,12,0,2.4000000000000004,0,6,0.30000000000000004,0,86.31,129.5,1.4000000000000001,0.6000000000000001,111
2022,1,10,13,0,2.9000000000000004,0,6,0.7000000000000001,0,85.52,119,1.7000000000000002,0.5,133
2022,1,10,14,0,3.8000000000000003,0,6,1.5,0,85.17,108.58,2,0.5,155
2022,1,10,15,0,4.5,0,7,2.7,0,88.2,98.56,2.1,0.5,154
2022,1,10,16,0,5.4,14,6,3.8000000000000003,2,89.69,88.86,2,0.6000000000000001,149
2022,1,10,17,0,6.2,122,7,4.800000000000001,33,90.75,80.94,1.8,0.7000000000000001,156
2022,1,10,18,0,6.800000000000001,244,4,5.5,71,91.68,74.28,1.6,0.6000000000000001,155
2022,1,10,19,0,7.7,334,7,6.4,198,91.33,69.61,1.5,0.8,157
2022,1,10,20,0,8.5,378,1,7.1000000000000005,378,90.71000000000001,67.4,1.4000000000000001,0.7000000000000001,163
2022,1,10,21,0,9,367,1,7.6000000000000005,367,91.09,67.91,1.4000000000000001,0.6000000000000001,168
2022,1,10,22,0,9.4,308,1,8,308,91.14,71.08,1.4000000000000001,0.5,163
2022,1,10,23,0,9.1,206,5,7.9,136,92.43,76.55,1.4000000000000001,0.4,158
2022,1,11,0,0,8.5,80,7,7.4,35,92.60000000000001,83.8,1.4000000000000001,0.5,153
2022,1,11,1,0,8.3,0,8,7.2,0,92.73,92.61,1.4000000000000001,0.5,160
2022,1,11,2,0,8.1,0,8,7.1000000000000005,0,93.19,102.21000000000001,1.4000000000000001,0.5,170
2022,1,11,3,0,8.200000000000001,0,8,7.1000000000000005,0,92.7,112.41,1.6,0.5,170
2022,1,11,4,0,8.4,0,6,7.2,0,92.08,122.89,1.8,0.5,173
2022,1,11,5,0,8.5,0,6,7.2,0,91.74,133.31,2,0.5,175
2022,1,11,6,0,8.700000000000001,0,6,7.4,0,91.79,143.14000000000001,2.1,0.5,182
2022,1,11,7,0,8.8,0,6,7.7,0,92.5,151.38,2.1,0.5,176
2022,1,11,8,0,9.1,0,6,8,0,92.63,156.03,2.1,0.6000000000000001,176
2022,1,11,9,0,9.4,0,9,8.3,0,92.65,154.89000000000001,2,0.7000000000000001,181
2022,1,11,10,0,9.3,0,9,8.3,0,93.38,148.61,1.9000000000000001,0.6000000000000001,181
2022,1,11,11,0,9.1,0,6,8.200000000000001,0,94.17,139.6,2,0.6000000000000001,171
