Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2286689,-,-,-,33.16,-101.79,0,939,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Dew Point,Cloud Type,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction,Solar Zenith Angle
2021,2,26,23,0,15.100000000000001,340,278,-2.8000000000000003,8,28.96,0.5,1.6,261,70.43
2021,2,27,0,0,12,117,59,-3.9000000000000004,8,32.660000000000004,0.4,1.5,259,82.16
2021,2,27,1,0,11.3,0,0,-5.1000000000000005,8,31.400000000000002,0.4,1.5,256,94.57000000000001
2021,2,27,2,0,11,0,0,-5.800000000000001,8,30.19,0.4,1.5,250,107.09
2021,2,27,3,0,10.4,0,0,-6.4,7,30.02,0.4,1.4000000000000001,239,119.57000000000001
2021,2,27,4,0,9.5,0,0,-6.800000000000001,8,31.060000000000002,0.4,1.5,232,131.67000000000002
2021,2,27,5,0,8.6,0,0,-7,8,32.47,0.5,1.5,231,142.78
2021,2,27,6,0,7.7,0,0,-7.1000000000000005,8,34.21,0.5,1.4000000000000001,234,151.5
2021,2,27,7,0,7.1000000000000005,0,0,-7.300000000000001,0,35.26,0.5,1.4000000000000001,236,155.07
2021,2,27,8,0,6.800000000000001,0,0,-7.6000000000000005,1,35.1,0.6000000000000001,1.3,237,151.44
2021,2,27,9,0,6.7,0,0,-7.800000000000001,0,34.61,0.6000000000000001,1.3,235,142.68
2021,2,27,10,0,6.4,0,0,-8,8,34.92,0.6000000000000001,1.3,227,131.56
2021,2,27,11,0,5.5,0,0,-7.9,0,37.36,0.5,1.5,223,119.44
2021,2,27,12,0,4.5,0,0,-7.5,7,41.29,0.4,1.6,222,106.94
2021,2,27,13,0,4.6000000000000005,0,0,-6.800000000000001,7,43.27,0.4,1.8,224,94.4
2021,2,27,14,0,9.1,122,25,-6.4,6,32.77,0.30000000000000004,3.9000000000000004,222,81.97
2021,2,27,15,0,12.8,352,110,-5.4,6,27.68,0.30000000000000004,5,217,70.21000000000001
2021,2,27,16,0,16.7,559,266,-2.7,6,26.39,0.4,5.5,209,59.34
2021,2,27,17,0,19.900000000000002,726,391,-2.3000000000000003,8,22.330000000000002,0.4,6.300000000000001,209,50.09
2021,2,27,18,0,22.3,826,664,-5.6000000000000005,8,15.05,0.5,7,218,43.59
2021,2,27,19,0,23.6,862,548,-10.100000000000001,7,9.8,0.5,7.2,226,41.19
2021,2,27,20,0,23.900000000000002,826,648,-13.700000000000001,7,7.19,0.5,7.1000000000000005,231,43.59
2021,2,27,21,0,23.5,720,591,-15.700000000000001,8,6.28,0.5,6.7,233,50.1
2021,2,27,22,0,22.900000000000002,555,433,-15.5,8,6.58,0.5,6,233,59.35
2021,2,27,23,0,20,348,253,-11.4,8,10.99,0.4,3.9000000000000004,232,70.22
2021,2,28,0,0,14.100000000000001,120,50,-9.4,7,18.71,0.4,2.7,231,81.98
2021,2,28,1,0,13,0,0,-9.8,7,19.490000000000002,0.4,2.8000000000000003,234,94.4
2021,2,28,2,0,13,0,0,-9.700000000000001,8,19.66,0.4,2.8000000000000003,238,106.93
2021,2,28,3,0,12.5,0,0,-9.3,8,20.89,0.4,2.6,243,119.4
2021,2,28,4,0,11.600000000000001,0,0,-9.3,8,22.22,0.5,2.5,249,131.48
2021,2,28,5,0,11.100000000000001,0,0,-9.5,8,22.6,0.5,2.5,254,142.54
2021,2,28,6,0,10.5,0,0,-9.600000000000001,7,23.26,0.5,2.4000000000000004,254,151.19
2021,2,28,7,0,9.9,0,0,-9.8,7,24,0.5,2.4000000000000004,255,154.69
2021,2,28,8,0,9,0,0,-9.8,7,25.400000000000002,0.5,2.5,262,151.09
2021,2,28,9,0,8,0,0,-9.5,8,27.77,0.5,2.5,291,142.38
2021,2,28,10,0,7.1000000000000005,0,0,-9.200000000000001,7,30.240000000000002,0.5,3.6,340,131.29
2021,2,28,11,0,5.9,0,0,-8.9,7,33.78,0.6000000000000001,4.800000000000001,9,119.19
2021,2,28,12,0,4.6000000000000005,0,0,-8.1,7,39.160000000000004,0.6000000000000001,4.800000000000001,25,106.7
2021,2,28,13,0,4.1000000000000005,0,0,-7.9,7,41.37,0.6000000000000001,4.5,26,94.16
2021,2,28,14,0,4.800000000000001,121,43,-8.3,6,38.12,0.6000000000000001,5,25,81.72
2021,2,28,15,0,6.2,349,60,-9.9,6,30.400000000000002,0.5,6.2,37,69.93
2021,2,28,16,0,7.5,559,374,-11.4,8,24.86,0.5,6.300000000000001,39,59.03
2021,2,28,17,0,8.9,725,503,-12.200000000000001,7,21.11,0.5,6.1000000000000005,39,49.75
2021,2,28,18,0,10.5,831,642,-12.5,8,18.5,0.5,5.9,43,43.21
2021,2,28,19,0,12.600000000000001,873,873,-12.4,0,16.21,0.4,5.4,47,40.81
2021,2,28,20,0,14,837,837,-12.200000000000001,0,15.030000000000001,0.4,4.5,47,43.25
2021,2,28,21,0,14.600000000000001,730,730,-12.100000000000001,0,14.63,0.4,3.7,46,49.81
2021,2,28,22,0,14.3,563,563,-12,0,15.01,0.4,3.6,52,59.11
2021,2,28,23,0,12.8,351,351,-11.3,0,17.56,0.4,3.5,62,70.02
2021,3,1,0,0,8.3,123,123,-9.4,0,27.490000000000002,0.4,3,71,81.8
2021,3,1,1,0,7.4,0,0,-10.3,0,27.19,0.5,5,72,94.23
2021,3,1,2,0,6.4,0,0,-10.3,7,29.21,0.5,6,70,106.76
2021,3,1,3,0,5.1000000000000005,0,0,-9.8,8,33.15,0.6000000000000001,5.300000000000001,65,119.23
2021,3,1,4,0,4.6000000000000005,0,0,-9.3,8,35.62,0.6000000000000001,4.9,54,131.28
2021,3,1,5,0,4.1000000000000005,0,0,-9,8,37.88,0.7000000000000001,4.6000000000000005,42,142.29
2021,3,1,6,0,3.5,0,0,-8.9,8,40,0.7000000000000001,4.6000000000000005,39,150.87
2021,3,1,7,0,2.6,0,0,-8.700000000000001,8,43.06,0.7000000000000001,4.3,42,154.31
2021,3,1,8,0,1.9000000000000001,0,0,-8.5,8,46.09,0.7000000000000001,4,43,150.73
2021,3,1,9,0,1.5,0,0,-8.3,5,48.04,0.7000000000000001,4.2,45,142.07
2021,3,1,10,0,1.1,0,0,-8.1,5,50.17,0.7000000000000001,3.8000000000000003,46,131.02
2021,3,1,11,0,0.8,0,0,-7.9,5,52.120000000000005,0.7000000000000001,3.3000000000000003,48,118.94
2021,3,1,12,0,0.5,0,0,-7.6000000000000005,5,54.54,0.8,2.4000000000000004,44,106.46000000000001
2021,3,1,13,0,0.9,0,0,-7.6000000000000005,5,53,0.8,2.5,18,93.91
2021,3,1,14,0,2.6,118,4,-7.4,5,47.75,0.8,3.3000000000000003,19,81.46000000000001
2021,3,1,15,0,4.5,338,87,-7.4,8,41.83,0.8,3.7,33,69.65
2021,3,1,16,0,6.2,546,11,-8.5,8,34.1,0.8,3.7,32,58.72
2021,3,1,17,0,7.6000000000000005,710,124,-9.3,8,28.97,0.8,3.6,33,49.4
2021,3,1,18,0,8.8,815,23,-9.9,8,25.52,0.8,3.8000000000000003,35,42.84
2021,3,1,19,0,9.5,850,145,-10.4,8,23.43,0.8,4,34,40.43
2021,3,1,20,0,9.8,814,279,-10.700000000000001,8,22.47,0.8,4.1000000000000005,33,42.9
2021,3,1,21,0,9.700000000000001,714,373,-10.8,8,22.35,0.7000000000000001,4,35,49.52
2021,3,1,22,0,9.3,548,174,-11.100000000000001,8,22.53,0.7000000000000001,3.5,39,58.870000000000005
2021,3,1,23,0,8.3,339,75,-10.200000000000001,8,25.89,0.7000000000000001,2.5,49,69.81
2021,3,2,0,0,5.800000000000001,117,55,-6.7,5,40.17,0.7000000000000001,1,81,81.62
2021,3,2,1,0,4.7,0,0,-6.800000000000001,1,43.11,0.6000000000000001,0.9,112,94.07000000000001
2021,3,2,2,0,3.8000000000000003,0,0,-8,0,41.97,0.5,0.9,139,106.60000000000001
2021,3,2,3,0,2.9000000000000004,0,0,-9.1,0,41.01,0.5,0.9,173,119.06
2021,3,2,4,0,1.5,0,0,-9.200000000000001,0,44.76,0.4,1.1,208,131.08
2021,3,2,5,0,-0.1,0,0,-9.4,0,49.76,0.4,1.3,232,142.05
2021,3,2,6,0,-1.3,0,0,-9.600000000000001,0,53.32,0.30000000000000004,1.5,247,150.55
2021,3,2,7,0,-1.7000000000000002,0,0,-9.8,0,54.120000000000005,0.30000000000000004,1.9000000000000001,259,153.93
2021,3,2,8,0,-2,0,0,-10.100000000000001,0,53.89,0.30000000000000004,2.3000000000000003,270,150.36
2021,3,2,9,0,-2.3000000000000003,0,0,-10.5,0,53.25,0.30000000000000004,2.5,280,141.76
2021,3,2,10,0,-2.7,0,0,-10.9,0,53.1,0.30000000000000004,2.5,288,130.74
2021,3,2,11,0,-3.1,0,0,-11.200000000000001,0,53.49,0.2,2.3000000000000003,293,118.69
2021,3,2,12,0,-3.5,0,0,-11.4,0,54.38,0.2,2.1,294,106.21000000000001
2021,3,2,13,0,-2.2,0,0,-11.100000000000001,0,50.67,0.2,2.1,291,93.66
2021,3,2,14,0,2.1,139,139,-10.700000000000001,0,38.21,0.2,3.6,284,81.2
2021,3,2,15,0,6.300000000000001,373,373,-10.5,0,28.92,0.2,2.8000000000000003,263,69.37
2021,3,2,16,0,10.9,589,589,-13.600000000000001,0,16.45,0.2,3.1,221,58.410000000000004
2021,3,2,17,0,12.9,758,758,-14.200000000000001,0,13.8,0.2,3.4000000000000004,217,49.06
2021,3,2,18,0,14.4,865,865,-14.4,0,12.33,0.2,3.8000000000000003,219,42.46
2021,3,2,19,0,15.600000000000001,902,902,-14.5,0,11.31,0.2,4,220,40.050000000000004
2021,3,2,20,0,16.3,864,864,-14.600000000000001,0,10.68,0.2,4.1000000000000005,220,42.56
2021,3,2,21,0,16.6,755,755,-14.700000000000001,0,10.39,0.2,4.1000000000000005,219,49.230000000000004
2021,3,2,22,0,16.2,585,585,-14.700000000000001,0,10.68,0.2,4,217,58.63
2021,3,2,23,0,14.100000000000001,369,369,-11.5,0,15.8,0.2,2.7,214,69.61
2021,3,3,0,0,8.200000000000001,135,135,-8.8,0,29.11,0.2,1.8,210,81.45
2021,3,3,1,0,6.4,0,0,-9.9,0,30.080000000000002,0.2,2.1,213,93.9
2021,3,3,2,0,5.5,0,0,-10.200000000000001,0,31.21,0.2,2.3000000000000003,215,106.44
2021,3,3,3,0,4.5,0,0,-10.3,0,33.2,0.2,2.2,212,118.88
2021,3,3,4,0,3.6,0,0,-10.4,0,35.14,0.2,2.3000000000000003,208,130.89000000000001
2021,3,3,5,0,2.9000000000000004,0,0,-10.4,0,36.92,0.30000000000000004,2.4000000000000004,207,141.8
2021,3,3,6,0,2.3000000000000003,0,0,-10.200000000000001,0,39.160000000000004,0.30000000000000004,2.6,210,150.23
2021,3,3,7,0,1.6,0,0,-9.8,0,42.38,0.30000000000000004,2.7,216,153.55
2021,3,3,8,0,1,0,0,-9.4,0,45.660000000000004,0.30000000000000004,2.7,222,150
2021,3,3,9,0,0.4,0,0,-9.1,0,49.050000000000004,0.30000000000000004,2.7,230,141.44
2021,3,3,10,0,-0.2,0,0,-8.8,0,52.51,0.30000000000000004,2.5,237,130.46
2021,3,3,11,0,-0.8,0,0,-8.5,0,56.01,0.30000000000000004,2.2,245,118.43
2021,3,3,12,0,-1.3,0,0,-8.4,0,58.68,0.30000000000000004,1.9000000000000001,254,105.96000000000001
2021,3,3,13,0,0,0,0,-8.200000000000001,0,53.95,0.30000000000000004,2,263,93.41
2021,3,3,14,0,4.5,141,141,-8.4,0,38.64,0.30000000000000004,3.5,270,80.94
2021,3,3,15,0,8.4,373,373,-8,0,30.39,0.30000000000000004,2.8000000000000003,264,69.09
2021,3,3,16,0,13.9,587,587,-8.9,0,19.67,0.30000000000000004,3.6,255,58.1
2021,3,3,17,0,18.2,754,754,-11.3,0,12.370000000000001,0.30000000000000004,4.2,256,48.71
2021,3,3,18,0,20.6,859,859,-12.200000000000001,0,9.96,0.30000000000000004,4.2,255,42.08
2021,3,3,19,0,22.3,895,895,-12.5,0,8.73,0.30000000000000004,4.3,255,39.67
2021,3,3,20,0,23.400000000000002,857,857,-12.8,0,8.01,0.30000000000000004,4.2,254,42.22
2021,3,3,21,0,23.900000000000002,743,743,-13,0,7.63,0.4,4.1000000000000005,252,48.94
2021,3,3,22,0,23.6,575,575,-12.9,0,7.8500000000000005,0.4,3.9000000000000004,248,58.39
2021,3,3,23,0,20.1,363,363,-4.800000000000001,0,18.19,0.4,1.9000000000000001,241,69.41
2021,3,4,0,0,14.200000000000001,134,134,-5.4,0,25.38,0.4,1.8,229,81.27
2021,3,4,1,0,12.3,0,0,-6.6000000000000005,0,26.23,0.5,1.9000000000000001,221,93.74
2021,3,4,2,0,11.4,0,0,-6.9,0,27.05,0.6000000000000001,2,214,106.27
2021,3,4,3,0,10.600000000000001,0,0,-7.1000000000000005,0,28.25,0.6000000000000001,2.1,206,118.71000000000001
2021,3,4,4,0,9.9,0,0,-6.7,0,30.45,0.7000000000000001,2.3000000000000003,201,130.69
2021,3,4,5,0,9.1,0,0,-5.6000000000000005,0,34.93,0.8,2.7,201,141.55
2021,3,4,6,0,8.3,0,0,-4.2,0,41.12,1,3,207,149.9
2021,3,4,7,0,7.6000000000000005,0,0,-2.9000000000000004,0,47.51,1.1,3.3000000000000003,215,153.17000000000002
2021,3,4,8,0,7.4,0,0,-1.9000000000000001,0,51.88,1.3,3.6,223,149.63
2021,3,4,9,0,7.1000000000000005,0,0,-1.1,0,56.17,1.3,3.1,223,141.12
2021,3,4,10,0,6.5,0,0,-0.4,5,61.59,1.3,2.4000000000000004,217,130.18
2021,3,4,11,0,6,0,0,0.30000000000000004,5,66.67,1.2000000000000002,2.2,212,118.17
2021,3,4,12,0,5.800000000000001,0,0,0.8,5,70.19,1.2000000000000002,2.2,206,105.71000000000001
2021,3,4,13,0,6.800000000000001,0,0,1.2000000000000002,5,67.49,1.3,2.9000000000000004,202,93.15
2021,3,4,14,0,10,128,128,1.5,1,55.56,1.3,4.3,204,80.68
2021,3,4,15,0,14,344,344,1.7000000000000002,1,43.42,1.4000000000000001,4.9,204,68.81
2021,3,4,16,0,18,548,548,1.7000000000000002,0,33.42,1.4000000000000001,5.2,212,57.79
2021,3,4,17,0,21.700000000000003,713,713,0.7000000000000001,0,24.810000000000002,1.3,5.4,226,48.36
2021,3,4,18,0,25.400000000000002,824,824,-0.4,0,18.38,1.2000000000000002,5.9,241,41.7
2021,3,4,19,0,27.5,861,861,-0.9,0,15.65,1.1,6.9,245,39.28
2021,3,4,20,0,28.1,830,830,-2.2,0,13.75,0.9,8.4,249,41.87
2021,3,4,21,0,27.200000000000003,732,732,-4.9,0,11.82,0.7000000000000001,9.3,256,48.65
2021,3,4,22,0,25.5,569,569,-8,0,10.33,0.6000000000000001,8.6,264,58.15
2021,3,4,23,0,23.200000000000003,362,362,-9.1,0,10.82,0.5,6.300000000000001,274,69.21000000000001
2021,3,5,0,0,17.900000000000002,133,133,-7.6000000000000005,0,16.96,0.5,3.8000000000000003,290,81.10000000000001
2021,3,5,1,0,15.3,0,0,-7.300000000000001,1,20.400000000000002,0.5,4,305,93.57000000000001
2021,3,5,2,0,14.100000000000001,0,0,-7.2,0,22.18,0.6000000000000001,4.5,313,106.11
2021,3,5,3,0,13.200000000000001,0,0,-6.7,0,24.48,0.6000000000000001,5,314,118.54
2021,3,5,4,0,12.600000000000001,0,0,-6.1000000000000005,0,26.62,0.6000000000000001,5.9,313,130.48
2021,3,5,5,0,11.3,0,0,-5.800000000000001,0,29.64,0.6000000000000001,5.5,310,141.3
2021,3,5,6,0,10.100000000000001,0,0,-5.9,8,31.91,0.5,5.5,308,149.57
2021,3,5,7,0,9.1,0,0,-5.9,8,34.04,0.5,5.5,306,152.78
2021,3,5,8,0,8.200000000000001,0,0,-5.7,0,36.71,0.6000000000000001,5.5,308,149.25
2021,3,5,9,0,7.5,0,0,-5.4,0,39.63,0.6000000000000001,5.4,312,140.8
2021,3,5,10,0,7.1000000000000005,0,0,-4.6000000000000005,0,43.04,0.7000000000000001,5.5,316,129.89000000000001
2021,3,5,11,0,6.7,0,0,-3.4000000000000004,0,48.5,0.8,5.7,317,117.9
2021,3,5,12,0,6.4,0,0,-2.1,0,54.660000000000004,0.8,6,319,105.45
2021,3,5,13,0,6.800000000000001,0,0,-1.3,1,56.51,0.9,6.4,321,92.9
2021,3,5,14,0,9.3,136,59,0.4,3,53.69,1,8.3,334,80.42
2021,3,5,15,0,11.9,357,167,3,3,54.46,1,9.9,352,68.52
2021,3,5,16,0,13.700000000000001,560,135,3.9000000000000004,4,51.5,1,10,3,57.47
2021,3,5,17,0,14.8,716,716,4.1000000000000005,1,48.67,1.1,9.600000000000001,9,48
2021,3,5,18,0,15.3,822,822,3.8000000000000003,1,46.31,1.2000000000000002,9.200000000000001,10,41.31
2021,3,5,19,0,15.8,856,593,3.3000000000000003,3,43.24,1.2000000000000002,9,8,38.9
2021,3,5,20,0,16.2,817,817,2.8000000000000003,1,40.61,1.2000000000000002,8.700000000000001,9,41.52
2021,3,5,21,0,15.9,712,150,2.6,4,40.77,1.2000000000000002,8.4,12,48.370000000000005
2021,3,5,22,0,14.9,546,162,2.6,4,43.42,1.2000000000000002,8,16,57.92
2021,3,5,23,0,13.5,338,131,2.6,4,47.65,1.2000000000000002,7.2,20,69.01
2021,3,6,0,0,11.5,121,80,2.6,3,54.36,1.1,5.4,24,80.92
2021,3,6,1,0,9.8,0,0,2.6,0,60.94,1,3.9000000000000004,27,93.41
2021,3,6,2,0,8.1,0,0,2.7,0,68.61,1,2.6,27,105.95
2021,3,6,3,0,6.800000000000001,0,0,2.7,0,75.35000000000001,0.9,2.1,30,118.36
2021,3,6,4,0,5.800000000000001,0,0,2.9000000000000004,0,81.39,0.9,1.8,34,130.28
2021,3,6,5,0,4.9,0,0,3,0,87.58,0.8,1.7000000000000002,39,141.05
2021,3,6,6,0,4.1000000000000005,0,0,3.2,0,93.69,0.8,1.5,44,149.25
2021,3,6,7,0,3.3000000000000003,0,0,3.3000000000000003,0,100,0.8,1.3,49,152.39000000000001
2021,3,6,8,0,2.8000000000000003,0,0,2.8000000000000003,0,100,0.7000000000000001,1.1,52,148.88
2021,3,6,9,0,2.8000000000000003,0,0,2.8000000000000003,0,100,0.7000000000000001,1,49,140.47
2021,3,6,10,0,2.8000000000000003,0,0,2.8000000000000003,0,100,0.7000000000000001,1,39,129.61
2021,3,6,11,0,2.5,0,0,2.5,0,100,0.7000000000000001,1,17,117.63
2021,3,6,12,0,1.9000000000000001,0,0,1.9000000000000001,0,100,0.7000000000000001,1.1,356,105.19
2021,3,6,13,0,2.5,0,0,2.5,0,100,0.7000000000000001,1.2000000000000002,350,92.64
2021,3,6,14,0,6.300000000000001,145,145,3.5,0,82.09,0.6000000000000001,2.3000000000000003,358,80.15
2021,3,6,15,0,10.3,373,373,1.9000000000000001,0,56.17,0.6000000000000001,2,51,68.23
2021,3,6,16,0,13.100000000000001,583,583,-0.1,0,40.27,0.6000000000000001,2.6,81,57.15
2021,3,6,17,0,15.100000000000001,748,748,-1.5,0,32.03,0.6000000000000001,3,103,47.65
2021,3,6,18,0,16.5,852,852,-2.4000000000000004,0,27.330000000000002,0.6000000000000001,3.4000000000000004,120,40.93
2021,3,6,19,0,17.5,887,887,-3.2,0,24.27,0.6000000000000001,3.7,131,38.51
2021,3,6,20,0,18,849,849,-3.7,0,22.61,0.6000000000000001,4,136,41.18
2021,3,6,21,0,17.900000000000002,742,742,-4,0,22.26,0.6000000000000001,4.1000000000000005,141,48.08
2021,3,6,22,0,17.2,574,574,-4,0,23.19,0.6000000000000001,4.1000000000000005,147,57.68
2021,3,6,23,0,15.8,362,362,-3.7,0,25.91,0.6000000000000001,3.7,150,68.82000000000001
2021,3,7,0,0,11.5,135,135,-2,0,38.85,0.6000000000000001,1.9000000000000001,147,80.75
2021,3,7,1,0,9.5,0,0,-1.8,0,45.09,0.6000000000000001,2.1,143,93.25
2021,3,7,2,0,8.700000000000001,0,0,-1.4000000000000001,8,49.22,0.6000000000000001,2.4000000000000004,144,105.79
2021,3,7,3,0,8,0,0,-0.8,8,53.88,0.7000000000000001,2.7,151,118.19
2021,3,7,4,0,7.5,0,0,-0.2,8,58.230000000000004,0.7000000000000001,3.2,156,130.08
2021,3,7,5,0,6.800000000000001,0,0,0.4,0,63.72,0.7000000000000001,3.3000000000000003,160,140.79
2021,3,7,6,0,6,0,0,0.9,0,69.82000000000001,0.7000000000000001,3.1,161,148.92000000000002
2021,3,7,7,0,5.300000000000001,0,0,1.4000000000000001,0,75.78,0.7000000000000001,3,162,152
2021,3,7,8,0,4.6000000000000005,0,0,1.8,0,82.02,0.8,2.7,163,148.5
2021,3,7,9,0,3.9000000000000004,0,0,2.2,0,88.47,0.8,2.5,165,140.14000000000001
2021,3,7,10,0,3.1,0,0,2.5,0,95.91,0.8,2.3000000000000003,171,129.31
2021,3,7,11,0,2.4000000000000004,0,0,2.4000000000000004,0,100,0.9,2.1,176,117.36
2021,3,7,12,0,2.1,0,0,2.1,0,100,0.9,2.1,179,104.93
2021,3,7,13,0,3.5,0,0,3.2,0,98.09,0.9,3.5,181,92.37
2021,3,7,14,0,6.6000000000000005,141,141,3.6,0,81.39,1,4.800000000000001,181,79.88
2021,3,7,15,0,10.5,362,362,3.8000000000000003,0,63.120000000000005,1,6.4,183,67.94
2021,3,7,16,0,13.4,567,567,3.9000000000000004,0,52.660000000000004,1,6.6000000000000005,184,56.83
2021,3,7,17,0,15.4,730,730,3.9000000000000004,0,46.24,1,6.2,182,47.29
2021,3,7,18,0,17.1,840,840,3.8000000000000003,0,41.300000000000004,1,6,180,40.54
2021,3,7,19,0,18.400000000000002,870,870,3.7,0,37.57,1.1,5.800000000000001,179,38.12
2021,3,7,20,0,19.200000000000003,833,833,3.4000000000000004,0,35.01,1.1,5.6000000000000005,179,40.83
2021,3,7,21,0,19.5,728,728,3,0,33.55,1.1,5.4,178,47.79
2021,3,7,22,0,19.1,563,563,2.8000000000000003,0,33.76,1.1,5.2,176,57.45
2021,3,7,23,0,17.8,356,356,2.8000000000000003,0,36.65,1,4.9,175,68.62
2021,3,8,0,0,14.100000000000001,132,132,3.2,0,47.81,1,3,173,80.58
2021,3,8,1,0,12.3,0,0,3.4000000000000004,0,54.63,1,3.5,171,93.09
2021,3,8,2,0,11.600000000000001,0,0,3.8000000000000003,0,58.74,1,4.1000000000000005,173,105.63
2021,3,8,3,0,10.600000000000001,0,0,4.2,0,64.51,1,4,179,118.01
2021,3,8,4,0,9.4,0,0,4.6000000000000005,0,71.84,1,3.6,185,129.88
2021,3,8,5,0,8.4,0,0,4.9,0,78.72,1,3.5,184,140.53
2021,3,8,6,0,7.6000000000000005,0,0,5.2,0,84.85000000000001,1,3.5,181,148.58
2021,3,8,7,0,6.9,0,0,5.5,0,90.59,1,3.5,188,151.61
2021,3,8,8,0,6.300000000000001,0,0,5.7,0,95.62,1,3.1,191,148.13
2021,3,8,9,0,5.7,0,0,5.7,0,100,1,2.7,187,139.81
2021,3,8,10,0,5.1000000000000005,0,0,5.1000000000000005,0,100,1,2.5,189,129.02
2021,3,8,11,0,4.9,0,0,4.9,8,100,1,2.5,188,117.09
2021,3,8,12,0,5,0,0,5,7,100,1.1,2.7,190,104.67
2021,3,8,13,0,6,0,0,5.7,8,98.24000000000001,1.1,3.4000000000000004,191,92.11
2021,3,8,14,0,8.8,148,148,6.300000000000001,0,84.06,1.1,4.4,191,79.61
2021,3,8,15,0,12.4,372,372,6.800000000000001,0,68.7,1.1,5.2,191,67.65
2021,3,8,16,0,15.700000000000001,579,579,7.1000000000000005,0,56.730000000000004,1.1,5.6000000000000005,188,56.51
2021,3,8,17,0,18.6,738,738,7.1000000000000005,0,47.25,1.2000000000000002,6.1000000000000005,187,46.94
2021,3,8,18,0,21,839,839,6.7,0,39.59,1.2000000000000002,6.300000000000001,189,40.15
2021,3,8,19,0,22.5,869,715,6.300000000000001,8,34.980000000000004,1.3,6.5,190,37.730000000000004
2021,3,8,20,0,22.8,828,685,5.9,8,33.55,1.4000000000000001,6.6000000000000005,190,40.49
2021,3,8,21,0,22.6,718,718,5.7,1,33.47,1.6,6.5,190,47.51
2021,3,8,22,0,21.900000000000002,553,523,5.6000000000000005,8,34.68,1.7000000000000002,6.2,188,57.22
2021,3,8,23,0,20.8,347,286,5.800000000000001,8,37.58,1.8,5.5,181,68.43
2021,3,9,0,0,18.1,130,90,6.2,8,45.65,1.8,4.7,170,80.41
2021,3,9,1,0,15.9,0,0,6.5,1,53.75,1.8,4.9,165,92.92
2021,3,9,2,0,14.4,0,0,7,1,61.08,1.8,4.800000000000001,167,105.46000000000001
2021,3,9,3,0,13.200000000000001,0,0,7.7,8,69.10000000000001,1.9000000000000001,5.1000000000000005,173,117.84
2021,3,9,4,0,12.200000000000001,0,0,8.3,8,77.04,1.9000000000000001,5.4,179,129.67000000000002
2021,3,9,5,0,11.5,0,0,8.700000000000001,8,82.78,1.9000000000000001,5.4,185,140.28
2021,3,9,6,0,10.9,0,0,8.8,0,86.89,1.8,5,192,148.25
2021,3,9,7,0,10.4,0,0,8.8,1,90.09,1.7000000000000002,4.6000000000000005,198,151.22
2021,3,9,8,0,10,0,0,8.8,7,92.54,1.6,4.4,202,147.74
2021,3,9,9,0,9.700000000000001,0,0,8.9,7,94.63,1.6,4.2,205,139.47
2021,3,9,10,0,9.3,0,0,8.9,4,97.64,1.6,4,206,128.72
2021,3,9,11,0,8.9,0,0,8.9,7,100,1.6,3.9000000000000004,207,116.81
2021,3,9,12,0,8.8,0,0,8.8,7,100,1.6,4,209,104.4
2021,3,9,13,0,9.200000000000001,0,0,8.8,8,97.32000000000001,1.5,4.5,211,91.84
2021,3,9,14,0,11.200000000000001,148,130,9,8,86.29,1.5,5.9,211,79.33
2021,3,9,15,0,14.4,370,182,9,7,69.94,1.5,6.300000000000001,208,67.36
2021,3,9,16,0,17,572,319,8.700000000000001,8,58.1,1.6,6.300000000000001,204,56.19
2021,3,9,17,0,18.900000000000002,731,409,8.1,7,49.550000000000004,1.6,6.300000000000001,199,46.58
2021,3,9,18,0,20.6,829,595,7.4,7,42.5,1.6,6.5,195,39.76
2021,3,9,19,0,21.8,860,516,6.800000000000001,7,37.980000000000004,1.6,6.7,195,37.34
2021,3,9,20,0,22.6,818,704,6.5,8,35.21,1.7000000000000002,6.6000000000000005,193,40.14
2021,3,9,21,0,22.700000000000003,713,355,6.2,6,34.51,1.7000000000000002,6.5,189,47.230000000000004
2021,3,9,22,0,22.400000000000002,550,376,6.4,7,35.59,1.7000000000000002,6.4,184,56.99
