Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2286689,-,-,-,33.16,-101.79,0,939,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Dew Point,Cloud Type,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction,Solar Zenith Angle
2020,1,2,1,0,9.600000000000001,0,0,-2.1,6,43.93,0.6000000000000001,5.9,225,104.16
2020,1,2,2,0,7.9,0,0,-1.8,6,50.44,0.6000000000000001,5.300000000000001,230,116.29
2020,1,2,3,0,7,0,0,-1.8,7,53.53,0.7000000000000001,5.2,238,128.71
2020,1,2,4,0,6.2,0,0,-1.9000000000000001,7,56.08,0.8,4.9,239,141.25
2020,1,2,5,0,5.800000000000001,0,0,-2,7,57.4,0.9,5,238,153.62
2020,1,2,6,0,5.5,0,0,-2,7,58.370000000000005,1,5,246,164.86
2020,1,2,7,0,5.1000000000000005,0,0,-2.2,7,59.4,1,4.800000000000001,254,169.6
2020,1,2,8,0,4.4,0,0,-2.2,7,62.04,1,4.5,245,161.69
2020,1,2,9,0,3.7,0,0,-2.2,0,65.27,1,4.4,245,149.89000000000001
2020,1,2,10,0,3,0,0,-2.3000000000000003,0,67.95,1,3.9000000000000004,250,137.42000000000002
2020,1,2,11,0,2.4000000000000004,0,0,-2.5,7,69.99,1,3.6,251,124.89
2020,1,2,12,0,2.2,0,0,-2.7,0,69.83,1,3.4000000000000004,253,112.53
2020,1,2,13,0,2.4000000000000004,0,0,-3,1,67.29,1,3.6,263,100.53
2020,1,2,14,0,3.9000000000000004,16,6,-3.2,4,59.67,1.1,4.1000000000000005,272,88.77
2020,1,2,15,0,6.6000000000000005,176,155,-3.1,7,50.09,1.2000000000000002,4.5,277,78.49
2020,1,2,16,0,10,352,352,-3.2,0,39.49,1.2000000000000002,3.9000000000000004,292,69.29
2020,1,2,17,0,12.600000000000001,491,267,-3.2,4,33.24,1.2000000000000002,3.3000000000000003,292,61.980000000000004
2020,1,2,18,0,14.200000000000001,575,361,-2.6,4,31.13,1.3,2.9000000000000004,289,57.36
2020,1,2,19,0,14.8,598,407,-2.1,7,31.07,1.3,2.8000000000000003,290,56.09
2020,1,2,20,0,14.600000000000001,556,179,-1.7000000000000002,6,32.52,1.3,2.7,294,58.4
2020,1,2,21,0,13.8,450,10,-1.2000000000000002,7,35.59,1.4000000000000001,2.5,311,63.9
2020,1,2,22,0,12.5,298,117,-0.4,8,40.97,1.4000000000000001,2.6,340,71.84
2020,1,2,23,0,10,120,30,0.6000000000000001,4,52.09,1.4000000000000001,2.9000000000000004,356,81.47
2020,1,3,0,0,8.4,0,0,0.7000000000000001,8,58.38,1.4000000000000001,4.5,1,92.41
2020,1,3,1,0,7.1000000000000005,0,0,1.3,7,66.81,1.4000000000000001,5.800000000000001,1,104.03
2020,1,3,2,0,6,0,0,1.9000000000000001,7,74.89,1.4000000000000001,5.800000000000001,359,116.15
2020,1,3,3,0,5.7,0,0,1.9000000000000001,7,76.63,1.4000000000000001,5.4,357,128.58
2020,1,3,4,0,5.5,0,0,1.7000000000000002,6,76.60000000000001,1.3,4.6000000000000005,349,141.12
2020,1,3,5,0,5.1000000000000005,0,0,1.6,7,78.10000000000001,1.3,4.2,341,153.48
2020,1,3,6,0,4.9,0,0,1.7000000000000002,7,79.5,1.3,4.2,339,164.72
2020,1,3,7,0,4.6000000000000005,0,0,1.9000000000000001,6,82.36,1.3,4.2,339,169.53
2020,1,3,8,0,4.4,0,0,2,7,84.39,1.3,4.1000000000000005,341,161.72
2020,1,3,9,0,4.2,0,0,2,7,85.49,1.2000000000000002,3.8000000000000003,342,149.94
2020,1,3,10,0,4.1000000000000005,0,0,1.9000000000000001,7,85.57000000000001,1.2000000000000002,3.5,339,137.48
2020,1,3,11,0,4,0,0,1.8,7,85.32000000000001,1.2000000000000002,3.4000000000000004,334,124.95
2020,1,3,12,0,3.9000000000000004,0,0,1.6,9,84.75,1.1,3.5,329,112.58
2020,1,3,13,0,3.3000000000000003,0,0,1.2000000000000002,9,86.33,1.1,3.4000000000000004,328,100.58
2020,1,3,14,0,3.4000000000000004,16,3,0.8,4,82.93,1,4,330,88.79
2020,1,3,15,0,5.4,179,179,0,0,68.31,0.9,4.5,339,78.5
2020,1,3,16,0,8.200000000000001,357,357,-1.7000000000000002,0,49.74,0.9,5,5,69.28
2020,1,3,17,0,10.100000000000001,501,501,-3.1,0,39.39,0.8,4.9,11,61.95
2020,1,3,18,0,11.4,590,590,-4.1000000000000005,0,33.52,0.7000000000000001,4.3,5,57.29
2020,1,3,19,0,12.3,614,614,-4.7,0,30.22,0.7000000000000001,3.8000000000000003,352,55.99
2020,1,3,20,0,12.700000000000001,572,572,-5,0,28.75,0.7000000000000001,3.4000000000000004,335,58.28
2020,1,3,21,0,12.5,469,469,-5,0,29.1,0.7000000000000001,3.1,315,63.76
2020,1,3,22,0,11.700000000000001,314,314,-4.5,0,31.96,0.7000000000000001,2.7,297,71.7
2020,1,3,23,0,7.7,130,130,-2,0,50.44,0.7000000000000001,1.3,288,81.32000000000001
2020,1,4,0,0,5.7,0,0,-2.9000000000000004,0,53.800000000000004,0.7000000000000001,1.4000000000000001,285,92.26
2020,1,4,1,0,4.9,0,0,-3.2,0,55.82,0.7000000000000001,1.4000000000000001,277,103.88
2020,1,4,2,0,4.2,0,0,-3.4000000000000004,0,57.550000000000004,0.7000000000000001,1.5,278,116.01
2020,1,4,3,0,3.5,0,0,-3.7,0,59.18,0.7000000000000001,1.6,281,128.44
2020,1,4,4,0,2.8000000000000003,0,0,-4.2,0,60.160000000000004,0.7000000000000001,1.8,275,140.98
2020,1,4,5,0,2.2,0,0,-4.800000000000001,0,59.9,0.6000000000000001,1.9000000000000001,274,153.34
2020,1,4,6,0,1.6,0,0,-5.5,0,59.04,0.6000000000000001,2,277,164.58
2020,1,4,7,0,1.2000000000000002,0,0,-6.300000000000001,0,57.19,0.6000000000000001,2.3000000000000003,277,169.45000000000002
2020,1,4,8,0,0.8,0,0,-6.9,0,56.230000000000004,0.6000000000000001,2.6,278,161.74
2020,1,4,9,0,0.4,0,0,-7.2,0,56.56,0.6000000000000001,2.9000000000000004,280,149.99
2020,1,4,10,0,-0.1,0,0,-7.2,0,58.67,0.6000000000000001,3.3000000000000003,285,137.53
2020,1,4,11,0,-0.7000000000000001,0,0,-7,0,62.4,0.6000000000000001,3.5,292,125
2020,1,4,12,0,-1.2000000000000002,0,0,-6.7,0,66.16,0.7000000000000001,3.6,299,112.63
2020,1,4,13,0,-1.6,0,0,-6.5,0,69.45,0.7000000000000001,3.4000000000000004,303,100.61
2020,1,4,14,0,-0.4,17,17,-6.1000000000000005,0,65.45,0.7000000000000001,4.1000000000000005,305,88.81
2020,1,4,15,0,2.4000000000000004,182,182,-5.5,0,55.94,0.7000000000000001,3.6,305,78.51
2020,1,4,16,0,6.2,361,361,-4.5,0,46.31,0.7000000000000001,2.5,302,69.26
2020,1,4,17,0,10.600000000000001,503,503,-3.8000000000000003,0,36.11,0.7000000000000001,1.2000000000000002,273,61.9
2020,1,4,18,0,14.3,589,589,-4.6000000000000005,0,26.79,0.7000000000000001,2.5,217,57.22
2020,1,4,19,0,16.7,613,613,-5.5,0,21.44,0.7000000000000001,4,215,55.89
2020,1,4,20,0,17.5,572,572,-5.5,0,20.400000000000002,0.7000000000000001,4.5,220,58.15
2020,1,4,21,0,17.400000000000002,469,469,-5.2,0,20.98,0.7000000000000001,4.6000000000000005,225,63.620000000000005
2020,1,4,22,0,15.8,316,316,-3.4000000000000004,0,26.560000000000002,0.7000000000000001,3.5,225,71.55
2020,1,4,23,0,10.8,133,133,-1.8,0,41.35,0.7000000000000001,2.2,223,81.18
2020,1,5,0,0,8.6,0,0,-2.6,0,45.17,0.7000000000000001,2.5,225,92.12
2020,1,5,1,0,7.9,0,0,-2.9000000000000004,0,46.25,0.7000000000000001,2.7,226,103.74000000000001
2020,1,5,2,0,7.300000000000001,0,0,-3.2,0,47.24,0.7000000000000001,2.9000000000000004,226,115.87
2020,1,5,3,0,7,0,0,-3.5,0,47.300000000000004,0.7000000000000001,3.4000000000000004,228,128.3
2020,1,5,4,0,6.800000000000001,0,0,-3.6,1,47.32,0.7000000000000001,4,235,140.84
2020,1,5,5,0,6,0,0,-3.6,0,50.09,0.7000000000000001,4.1000000000000005,244,153.20000000000002
2020,1,5,6,0,5.2,0,0,-3.5,1,53.46,0.7000000000000001,3.9000000000000004,254,164.43
2020,1,5,7,0,4.6000000000000005,0,0,-3.4000000000000004,0,56.13,0.6000000000000001,3.7,264,169.36
2020,1,5,8,0,4.3,0,0,-3.4000000000000004,0,57.42,0.6000000000000001,3.6,274,161.76
2020,1,5,9,0,4.1000000000000005,0,0,-3.5,0,57.870000000000005,0.5,3.8000000000000003,282,150.04
2020,1,5,10,0,3.8000000000000003,0,0,-3.6,0,58.28,0.4,3.9000000000000004,288,137.58
2020,1,5,11,0,3.2,0,0,-3.8000000000000003,0,60.050000000000004,0.4,3.9000000000000004,297,125.05
2020,1,5,12,0,2.6,0,0,-4,0,61.86,0.4,3.9000000000000004,311,112.67
2020,1,5,13,0,2.2,0,0,-4.2,0,62.72,0.4,3.8000000000000003,332,100.65
2020,1,5,14,0,3.8000000000000003,17,17,-4.3,0,55.61,0.4,4.3,348,88.83
2020,1,5,15,0,7.4,188,188,-4.4,0,43.02,0.4,4.3,356,78.51
2020,1,5,16,0,11.200000000000001,371,371,-4.4,0,33.17,0.4,4.6000000000000005,14,69.24
2020,1,5,17,0,14,517,517,-4.6000000000000005,0,27.2,0.4,5.800000000000001,38,61.85
2020,1,5,18,0,15.4,598,598,-4.6000000000000005,0,24.97,0.5,5,45,57.13
2020,1,5,19,0,16.2,624,624,-4.6000000000000005,0,23.62,0.5,4.2,48,55.77
2020,1,5,20,0,16.5,582,582,-4.800000000000001,0,22.89,0.5,3.4000000000000004,50,58.02
2020,1,5,21,0,16.1,481,481,-4.9,0,23.35,0.5,2.8000000000000003,51,63.47
2020,1,5,22,0,14.700000000000001,325,325,-2.8000000000000003,0,29.830000000000002,0.5,1.9000000000000001,56,71.4
2020,1,5,23,0,9.9,138,138,-1,0,46.550000000000004,0.5,1.3,67,81.03
2020,1,6,0,0,7.2,0,0,-2.7,0,49.52,0.5,1.6,77,91.97
2020,1,6,1,0,6.1000000000000005,0,0,-3.1,0,51.78,0.5,1.7000000000000002,89,103.60000000000001
2020,1,6,2,0,5.1000000000000005,0,0,-3.3000000000000003,0,54.44,0.5,1.7000000000000002,99,115.73
2020,1,6,3,0,4.2,0,0,-3.5,0,57.36,0.5,1.6,111,128.16
2020,1,6,4,0,3.4000000000000004,0,0,-3.6,0,60.07,0.5,1.5,124,140.70000000000002
2020,1,6,5,0,3,0,0,-3.7,0,61.370000000000005,0.6000000000000001,1.4000000000000001,138,153.05
2020,1,6,6,0,2.7,0,0,-3.8000000000000003,0,62.410000000000004,0.6000000000000001,1.4000000000000001,153,164.28
2020,1,6,7,0,2.4000000000000004,0,0,-3.7,0,63.95,0.6000000000000001,1.4000000000000001,170,169.27
2020,1,6,8,0,2.1,0,0,-3.6,0,65.99,0.6000000000000001,1.4000000000000001,188,161.77
2020,1,6,9,0,1.6,0,0,-3.4000000000000004,0,69.26,0.6000000000000001,1.3,208,150.07
2020,1,6,10,0,1,0,0,-3.2,0,73.27,0.6000000000000001,1.3,233,137.63
2020,1,6,11,0,0.30000000000000004,0,0,-3.2,0,77.33,0.6000000000000001,1.4000000000000001,261,125.09
2020,1,6,12,0,-0.30000000000000004,0,0,-3.3000000000000003,0,79.93,0.6000000000000001,1.7000000000000002,282,112.71000000000001
2020,1,6,13,0,-0.30000000000000004,0,0,-3.7,0,77.57000000000001,0.6000000000000001,2.4000000000000004,291,100.67
2020,1,6,14,0,1.9000000000000001,16,16,-4.2,0,64.09,0.6000000000000001,4.1000000000000005,297,88.84
2020,1,6,15,0,4.800000000000001,186,186,-4.3,0,51.93,0.5,5,305,78.51
2020,1,6,16,0,8.700000000000001,370,370,-4.2,0,39.79,0.5,5.9,327,69.21000000000001
2020,1,6,17,0,12,520,520,-4.7,0,30.76,0.4,8.200000000000001,348,61.800000000000004
2020,1,6,18,0,13.700000000000001,605,605,-5.2,0,26.580000000000002,0.5,8.4,354,57.04
2020,1,6,19,0,14.5,636,636,-6.300000000000001,0,23.240000000000002,0.4,8.200000000000001,357,55.65
2020,1,6,20,0,14.4,594,594,-7.5,0,21.35,0.4,7.6000000000000005,0,57.870000000000005
2020,1,6,21,0,13.8,495,495,-8.5,0,20.42,0.30000000000000004,7,2,63.32
2020,1,6,22,0,12.4,336,336,-8.9,0,21.72,0.30000000000000004,5.6000000000000005,3,71.24
2020,1,6,23,0,7.9,146,146,-6.800000000000001,0,34.6,0.30000000000000004,2.5,9,80.88
2020,1,7,0,0,4.7,0,0,-6.5,0,44.06,0.30000000000000004,1.8,19,91.82000000000001
2020,1,7,1,0,3.9000000000000004,0,0,-6.9,0,45.4,0.30000000000000004,1.6,23,103.45
2020,1,7,2,0,4,0,0,-7.6000000000000005,0,42.69,0.30000000000000004,1.4000000000000001,24,115.58
2020,1,7,3,0,4.800000000000001,0,0,-8.5,0,37.43,0.30000000000000004,1.1,15,128.02
2020,1,7,4,0,4.7,0,0,-9,0,36.300000000000004,0.30000000000000004,0.8,324,140.56
2020,1,7,5,0,3.3000000000000003,0,0,-9,0,40.07,0.30000000000000004,1.1,282,152.9
2020,1,7,6,0,1.7000000000000002,0,0,-9,0,45.03,0.30000000000000004,1.4000000000000001,271,164.12
2020,1,7,7,0,0.6000000000000001,0,0,-9,0,48.54,0.30000000000000004,1.6,268,169.16
2020,1,7,8,0,-0.2,0,0,-9.200000000000001,0,50.72,0.30000000000000004,1.7000000000000002,266,161.77
2020,1,7,9,0,-0.8,0,0,-9.5,0,51.660000000000004,0.30000000000000004,1.7000000000000002,267,150.11
2020,1,7,10,0,-1.3,0,0,-10,0,51.71,0.30000000000000004,1.9000000000000001,269,137.67000000000002
2020,1,7,11,0,-1.6,0,0,-10.4,0,51.02,0.30000000000000004,2,271,125.13000000000001
2020,1,7,12,0,-1.7000000000000002,0,0,-10.8,0,49.84,0.30000000000000004,2.2,272,112.74000000000001
2020,1,7,13,0,-1.9000000000000001,0,0,-11,0,49.660000000000004,0.30000000000000004,2.3000000000000003,274,100.69
2020,1,7,14,0,0.6000000000000001,17,17,-10.5,0,43.11,0.30000000000000004,3,274,88.84
2020,1,7,15,0,4.5,192,192,-10.5,0,32.64,0.30000000000000004,4.4,270,78.49
2020,1,7,16,0,7.9,378,378,-9.3,0,28.43,0.30000000000000004,4.1000000000000005,256,69.17
2020,1,7,17,0,12.200000000000001,526,526,-9.1,0,21.740000000000002,0.30000000000000004,5.300000000000001,241,61.730000000000004
2020,1,7,18,0,14.8,616,616,-10.3,0,16.68,0.30000000000000004,6.1000000000000005,232,56.95
2020,1,7,19,0,15.9,643,643,-11,0,14.74,0.30000000000000004,6.300000000000001,227,55.53
2020,1,7,20,0,16.2,602,602,-11.200000000000001,0,14.18,0.30000000000000004,6.2,224,57.730000000000004
2020,1,7,21,0,15.8,497,497,-11.200000000000001,0,14.59,0.30000000000000004,5.7,221,63.160000000000004
2020,1,7,22,0,14.100000000000001,339,339,-9.600000000000001,0,18.37,0.30000000000000004,4.2,217,71.08
2020,1,7,23,0,8.8,148,148,-6.9,0,32.27,0.30000000000000004,2.4000000000000004,210,80.72
2020,1,8,0,0,6.2,0,0,-7.6000000000000005,0,36.44,0.30000000000000004,2.5,207,91.66
2020,1,8,1,0,5.300000000000001,0,0,-8.1,0,37.35,0.30000000000000004,2.7,206,103.3
2020,1,8,2,0,4.3,0,0,-8.5,0,38.84,0.30000000000000004,2.7,204,115.44
2020,1,8,3,0,3.4000000000000004,0,0,-8.9,0,40.08,0.30000000000000004,2.7,202,127.87
2020,1,8,4,0,2.5,0,0,-9.4,0,41.13,0.2,2.8000000000000003,202,140.41
2020,1,8,5,0,1.7000000000000002,0,0,-9.9,1,41.72,0.2,3,205,152.76
2020,1,8,6,0,1.1,0,0,-10.5,4,41.75,0.2,3.3000000000000003,210,163.96
2020,1,8,7,0,0.5,0,0,-10.9,4,42.230000000000004,0.2,3.3000000000000003,215,169.05
2020,1,8,8,0,-0.2,0,0,-11.100000000000001,4,43.69,0.2,3.1,218,161.76
2020,1,8,9,0,-0.6000000000000001,0,0,-11,4,45.44,0.2,2.9000000000000004,218,150.13
2020,1,8,10,0,-0.4,0,0,-10.5,0,46.56,0.30000000000000004,2.8000000000000003,218,137.70000000000002
2020,1,8,11,0,0,0,0,-9.8,0,47.71,0.30000000000000004,2.9000000000000004,217,125.16
2020,1,8,12,0,0.1,0,0,-9.1,0,49.88,0.30000000000000004,2.8000000000000003,216,112.77
2020,1,8,13,0,-0.30000000000000004,0,0,-8.700000000000001,7,53.03,0.30000000000000004,2.7,215,100.71000000000001
2020,1,8,14,0,0.7000000000000001,17,17,-8.4,0,50.43,0.4,3.7,213,88.85000000000001
2020,1,8,15,0,3,188,188,-7.9,0,44.59,0.4,4.1000000000000005,210,78.48
2020,1,8,16,0,6.800000000000001,371,371,-6.7,0,37.57,0.5,4.5,202,69.13
2020,1,8,17,0,10.8,518,370,-5.800000000000001,7,30.63,0.5,6,201,61.660000000000004
2020,1,8,18,0,13.600000000000001,605,605,-5.5,0,26.14,0.6000000000000001,6.6000000000000005,202,56.84
2020,1,8,19,0,15.3,627,627,-5.1000000000000005,0,24.2,0.7000000000000001,6.9,202,55.39
2020,1,8,20,0,16.400000000000002,587,587,-4.3,0,23.92,0.7000000000000001,7,201,57.57
2020,1,8,21,0,16.7,485,373,-3.3000000000000003,7,25.35,0.7000000000000001,7,198,63
2020,1,8,22,0,15.700000000000001,330,269,-1.7000000000000002,7,30.3,0.7000000000000001,6,194,70.92
2020,1,8,23,0,12.100000000000001,142,100,0.2,7,43.97,0.8,4,187,80.56
2020,1,9,0,0,10.100000000000001,0,0,1.7000000000000002,7,55.75,0.8,4.2,180,91.51
2020,1,9,1,0,10,0,0,3.3000000000000003,6,63.09,0.8,5.4,178,103.15
2020,1,9,2,0,9.3,0,0,4.7,6,73.02,0.8,5.9,180,115.29
2020,1,9,3,0,8.6,0,0,5.800000000000001,7,82.44,0.9,6.300000000000001,186,127.73
2020,1,9,4,0,8.1,0,0,6.6000000000000005,7,90.04,0.9,6.1000000000000005,193,140.27
2020,1,9,5,0,7.7,0,0,7.1000000000000005,7,95.87,1,5.6000000000000005,202,152.6
2020,1,9,6,0,7.5,0,0,7.4,6,99.63,1,5.300000000000001,211,163.8
2020,1,9,7,0,7.7,0,0,7.7,6,100,1,5.1000000000000005,215,168.92000000000002
2020,1,9,8,0,7.800000000000001,0,0,7.800000000000001,6,100,0.9,4.800000000000001,214,161.75
2020,1,9,9,0,7.7,0,0,7.7,7,100,0.8,4.7,214,150.15
2020,1,9,10,0,7.300000000000001,0,0,7.300000000000001,7,100,0.7000000000000001,4.6000000000000005,215,137.73
2020,1,9,11,0,6.9,0,0,6.7,7,98.96000000000001,0.6000000000000001,4.7,221,125.19
2020,1,9,12,0,5.300000000000001,0,0,5.300000000000001,8,100,0.5,3.1,228,112.79
2020,1,9,13,0,4.3,0,0,4.3,7,100,0.5,3,236,100.72
2020,1,9,14,0,5.1000000000000005,16,16,4.1000000000000005,0,93.23,0.5,4.1000000000000005,243,88.85000000000001
2020,1,9,15,0,7.2,188,188,3.1,0,74.94,0.4,3.7,244,78.45
2020,1,9,16,0,10.600000000000001,374,374,2.5,0,57.2,0.4,2.9000000000000004,241,69.08
2020,1,9,17,0,14.700000000000001,523,523,0.6000000000000001,0,38.21,0.4,3,246,61.58
2020,1,9,18,0,18.1,610,610,-3,0,23.580000000000002,0.5,3.5,251,56.730000000000004
2020,1,9,19,0,19.400000000000002,637,637,-5.4,0,18.23,0.5,3.7,246,55.25
2020,1,9,20,0,19.900000000000002,597,597,-7,0,15.610000000000001,0.5,4.1000000000000005,238,57.410000000000004
2020,1,9,21,0,19.8,494,494,-7.9,0,14.620000000000001,0.5,4.2,232,62.83
2020,1,9,22,0,17.8,338,338,-3.4000000000000004,0,23.400000000000002,0.5,2.5,223,70.75
2020,1,9,23,0,12.5,148,148,-2.2,1,35.88,0.6000000000000001,1.8,213,80.4
2020,1,10,0,0,10.3,0,0,-3.5,3,37.78,0.6000000000000001,1.9000000000000001,207,91.35000000000001
2020,1,10,1,0,9.9,0,0,-3.8000000000000003,7,38.03,0.6000000000000001,2,199,102.99000000000001
2020,1,10,2,0,9,0,0,-4.1000000000000005,0,39.31,0.6000000000000001,2,191,115.14
2020,1,10,3,0,7.9,0,0,-4.4,0,41.62,0.6000000000000001,1.9000000000000001,186,127.58
2020,1,10,4,0,7,0,0,-4.3,0,44.51,0.6000000000000001,1.8,184,140.12
2020,1,10,5,0,6.300000000000001,0,0,-3.9000000000000004,0,48.17,0.7000000000000001,1.7000000000000002,185,152.45000000000002
2020,1,10,6,0,5.6000000000000005,0,0,-3.1,0,53.480000000000004,0.8,1.7000000000000002,188,163.63
2020,1,10,7,0,5,0,0,-1.9000000000000001,0,60.83,0.9,1.8,196,168.79
2020,1,10,8,0,4.5,0,0,-0.7000000000000001,0,69.18,0.9,1.7000000000000002,210,161.73
2020,1,10,9,0,4.3,0,0,-0.1,0,73.11,0.9,1.5,226,150.17000000000002
2020,1,10,10,0,4.4,0,0,-0.4,0,71.11,0.8,1.2000000000000002,241,137.76
2020,1,10,11,0,4.6000000000000005,0,0,-1,0,67.08,0.8,0.9,252,125.21000000000001
2020,1,10,12,0,4.5,0,0,-1.4000000000000001,0,65.77,0.7000000000000001,0.6000000000000001,251,112.81
2020,1,10,13,0,4,0,0,-1.5,0,67.28,0.7000000000000001,0.7000000000000001,235,100.73
2020,1,10,14,0,4.7,15,5,-1.4000000000000001,4,64.41,0.7000000000000001,1.2000000000000002,245,88.85000000000001
2020,1,10,15,0,7.800000000000001,180,112,-2,4,49.76,0.7000000000000001,2.8000000000000003,270,78.43
2020,1,10,16,0,11.100000000000001,362,265,-2.8000000000000003,7,37.64,0.8,3.7,283,69.03
2020,1,10,17,0,14.9,508,508,-2.9000000000000004,1,29.23,0.8,5.1000000000000005,281,61.49
2020,1,10,18,0,17,599,599,-2.7,0,25.89,0.8,5.5,273,56.61
2020,1,10,19,0,17.8,623,623,-2.5,0,24.990000000000002,0.9,5.6000000000000005,259,55.1
2020,1,10,20,0,17.7,579,579,-2.1,0,25.93,1,5.7,251,57.25
2020,1,10,21,0,16.7,473,473,-1.6,0,28.69,1.1,5.800000000000001,252,62.660000000000004
2020,1,10,22,0,14.9,316,316,-0.5,0,34.9,1.2000000000000002,5.4,262,70.58
