Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,547855,-,-,-,45.52,-122.67,0,18,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2021,1,1,0,0,7.5,55,8,6.6000000000000005,27,85.38,93.82000000000001,1.7000000000000002,0.5,184
2021,1,1,1,0,7.2,0,8,6.4,0,94.23,94.45,2,0.6000000000000001,177
2021,1,1,2,0,7.2,0,7,6.4,0,103.82000000000001,94.41,2.2,0.6000000000000001,174
2021,1,1,3,0,6.9,0,7,6.1000000000000005,0,114,94.88,2.3000000000000003,0.6000000000000001,173
2021,1,1,4,0,6.9,0,4,6.1000000000000005,0,124.47,94.58,2.3000000000000003,0.6000000000000001,173
2021,1,1,5,0,6.9,0,4,6.1000000000000005,0,134.88,94.53,2.4000000000000004,0.7000000000000001,170
2021,1,1,6,0,6.800000000000001,0,8,5.9,0,144.70000000000002,94.16,2.4000000000000004,0.8,166
2021,1,1,7,0,6.7,0,5,5.800000000000001,0,152.88,94.31,2.5,0.8,164
2021,1,1,8,0,6.7,0,8,5.800000000000001,0,157.27,93.96000000000001,2.4000000000000004,0.9,165
2021,1,1,9,0,6.9,0,8,5.800000000000001,0,155.61,92.97,2.4000000000000004,1.1,169
2021,1,1,10,0,7.1000000000000005,0,8,6,0,148.88,92.61,2.3000000000000003,1.1,171
2021,1,1,11,0,7.5,0,8,6.300000000000001,0,139.65,91.83,2.3000000000000003,1.1,177
2021,1,1,12,0,7.6000000000000005,0,4,6.4,0,129.44,92.31,2.2,1,175
2021,1,1,13,0,7.800000000000001,0,6,6.6000000000000005,0,118.95,92.08,1.9000000000000001,0.8,171
2021,1,1,14,0,7.9,0,6,6.800000000000001,0,108.59,92.69,1.8,0.7000000000000001,171
2021,1,1,15,0,8.200000000000001,0,6,7,0,98.67,92.31,1.8,0.7000000000000001,172
2021,1,1,16,0,8.5,0,6,7.300000000000001,0,89.09,92.44,1.9000000000000001,0.7000000000000001,173
2021,1,1,17,0,8.9,117,6,7.7,31,81.36,91.94,1.9000000000000001,0.7000000000000001,177
2021,1,1,18,0,9.5,232,8,8,135,74.91,90.56,1.9000000000000001,1,178
2021,1,1,19,0,10.100000000000001,314,4,8.4,17,70.47,89.03,1.9000000000000001,1.2000000000000002,174
2021,1,1,20,0,10.4,350,8,8.5,18,68.49,88.13,2,1.4000000000000001,170
2021,1,1,21,0,10.3,335,7,8.3,52,69.18,87.57000000000001,2,1.5,169
2021,1,1,22,0,9.9,272,6,7.9,18,72.47,87.25,2.1,1.6,181
2021,1,1,23,0,9.200000000000001,172,6,7.6000000000000005,8,78.01,89.84,2,1.5,193
2021,1,2,0,0,8.5,55,7,7.2,11,85.26,91.53,1.9000000000000001,1.4000000000000001,195
2021,1,2,1,0,8.200000000000001,0,7,7,0,94.09,92.16,1.7000000000000002,1.3,196
2021,1,2,2,0,8,0,6,6.9,0,103.69,92.88,1.7000000000000002,1.1,197
2021,1,2,3,0,7.6000000000000005,0,8,6.6000000000000005,0,113.87,93.65,1.6,0.8,191
2021,1,2,4,0,7.4,0,4,6.5,0,124.33,94.03,1.5,0.9,185
2021,1,2,5,0,7.300000000000001,0,4,6.4,0,134.74,93.98,1.5,1,183
2021,1,2,6,0,7.1000000000000005,0,5,6.300000000000001,0,144.56,94.54,1.5,1,184
2021,1,2,7,0,7,0,3,6.2,0,152.75,94.37,1.5,1.1,183
2021,1,2,8,0,7,0,8,6.1000000000000005,0,157.17000000000002,94.12,1.5,1.1,184
