Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,547855,-,-,-,45.52,-122.67,0,18,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2020,1,2,17,0,5.800000000000001,111,8,4.9,29,81.35000000000001,93.78,1.9000000000000001,1,177
2020,1,2,18,0,6.5,224,4,5.5,43,74.9,93.36,2,1.1,177
2020,1,2,19,0,7.1000000000000005,309,4,6,20,70.46000000000001,92.71000000000001,1.9000000000000001,1.3,178
2020,1,2,20,0,7.5,348,4,6.2,71,68.47,91.69,1.8,1.4000000000000001,180
2020,1,2,21,0,7.6000000000000005,337,4,6.4,34,69.15,91.94,1.6,1.4000000000000001,181
2020,1,2,22,0,7.6000000000000005,277,4,6.4,10,72.44,92.06,1.5,1.4000000000000001,182
2020,1,2,23,0,7.6000000000000005,175,4,6.4,59,77.97,91.84,1.6,1.4000000000000001,184
2020,1,3,0,0,7.6000000000000005,56,4,6.4,17,85.22,92.08,1.5,1.4000000000000001,185
2020,1,3,1,0,7.800000000000001,0,1,6.7,0,94.06,92.57000000000001,1.6,1.5,185
2020,1,3,2,0,8.1,0,8,7.1000000000000005,0,103.65,93.27,1.8,1.5,185
2020,1,3,3,0,8.5,0,1,7.5,0,113.83,93.21000000000001,1.7000000000000002,1.5,187
2020,1,3,4,0,8.8,0,8,7.800000000000001,0,124.29,93.35000000000001,1.6,1.5,189
2020,1,3,5,0,9,0,8,8,0,134.7,93.75,1.5,1.6,192
2020,1,3,6,0,9.1,0,8,8.200000000000001,0,144.52,93.9,1.5,1.6,193
2020,1,3,7,0,9.1,0,8,8.1,0,152.71,93.69,1.6,1.5,193
2020,1,3,8,0,9,0,8,8,0,157.14000000000001,93.5,1.7000000000000002,1.5,192
2020,1,3,9,0,8.9,0,8,7.9,0,155.55,93.41,1.7000000000000002,1.4000000000000001,190
2020,1,3,10,0,8.9,0,8,7.800000000000001,0,148.88,93.05,1.7000000000000002,1.4000000000000001,190
2020,1,3,11,0,8.9,0,7,7.800000000000001,0,139.67000000000002,92.62,1.6,1.4000000000000001,192
2020,1,3,12,0,8.8,0,7,7.5,0,129.47,91.79,1.4000000000000001,1.4000000000000001,190
2020,1,3,13,0,8.4,0,7,7.1000000000000005,0,118.98,91.41,1.3,1.3,185
2020,1,3,14,0,7.9,0,7,6.5,0,108.61,90.78,1.3,1.2000000000000002,181
2020,1,3,15,0,7,0,8,5.4,0,98.68,89.53,1.3,0.9,177
2020,1,3,16,0,7.2,0,7,4.800000000000001,0,89.08,84.93,1.3,0.9,178
2020,1,3,17,0,8.6,124,7,4.9,68,81.33,77.77,1.2000000000000002,1.1,178
2020,1,3,18,0,10.3,245,7,5.300000000000001,180,74.86,71.3,1,1.1,178
2020,1,3,19,0,11.8,332,7,5.9,254,70.39,67.1,0.9,1.2000000000000002,176
2020,1,3,20,0,12.9,371,7,6.1000000000000005,221,68.38,63.29,0.9,1.3,182
2020,1,3,21,0,13.3,358,6,5.9,183,69.05,61,0.9,1.4000000000000001,190
2020,1,3,22,0,12.9,293,7,5.9,125,72.32000000000001,62.25,1,1.3,190
2020,1,3,23,0,11.9,188,7,5.5,74,77.84,65.08,1,1,190
2020,1,4,0,0,10.700000000000001,64,7,4.9,27,85.09,67.39,0.9,0.9,186
2020,1,4,1,0,10.4,0,6,4.4,0,93.92,66.31,1,1,185
2020,1,4,2,0,10.4,0,6,4.1000000000000005,0,103.51,64.94,1.2000000000000002,1.1,185
2020,1,4,3,0,11.100000000000001,0,6,4,0,113.69,61.52,1.4000000000000001,1.8,184
2020,1,4,4,0,11.600000000000001,0,8,4.5,0,124.15,61.59,1.8,2.1,185
2020,1,4,5,0,11.5,0,8,5.800000000000001,0,134.56,68.17,2.1,1.9000000000000001,202
2020,1,4,6,0,10.200000000000001,0,4,7.2,0,144.38,81.83,2,1.7000000000000002,225
2020,1,4,7,0,8.200000000000001,0,8,6.6000000000000005,0,152.58,89.67,1.8,1.3,238
2020,1,4,8,0,6.800000000000001,0,6,5.4,0,157.03,90.61,1.6,1.2000000000000002,230
2020,1,4,9,0,5.9,0,6,4.7,0,155.49,91.8,1.5,1.3,225
2020,1,4,10,0,5.7,0,8,4.5,0,148.86,91.94,1.3,1.3,233
2020,1,4,11,0,5.6000000000000005,0,8,4.6000000000000005,0,139.68,93.02,1.1,0.9,239
2020,1,4,12,0,5.300000000000001,0,8,4.3,0,129.48,93.53,1,0.7000000000000001,240
2020,1,4,13,0,4.9,0,0,3.9000000000000004,0,118.99000000000001,93.27,0.8,0.6000000000000001,236
2020,1,4,14,0,4.5,0,0,3.5,0,108.62,92.96000000000001,0.8,0.6000000000000001,230
2020,1,4,15,0,4.3,0,0,3.2,0,98.68,92.45,0.8,0.6000000000000001,216
2020,1,4,16,0,4.7,0,0,3.5,0,89.06,91.89,0.9,0.6000000000000001,197
2020,1,4,17,0,5.7,114,0,4.3,114,81.3,90.75,1,1.2000000000000002,189
2020,1,4,18,0,6.5,233,0,4.800000000000001,233,74.81,88.94,1.1,1.3,190
2020,1,4,19,0,7.1000000000000005,315,0,5.1000000000000005,315,70.32000000000001,87.28,1.1,1.4000000000000001,195
2020,1,4,20,0,7.2,348,4,5.1000000000000005,262,68.28,86.64,1.2000000000000002,1.4000000000000001,198
2020,1,4,21,0,6.9,341,8,5,80,68.93,87.84,1.3,1.3,198
2020,1,4,22,0,6.6000000000000005,279,4,5.1000000000000005,73,72.19,90.29,1.3,1.1,194
2020,1,4,23,0,6.300000000000001,177,7,5.1000000000000005,34,77.7,92.17,1.3,1,193
2020,1,5,0,0,6,57,4,5,33,84.94,93.09,1.3,0.9,194
2020,1,5,1,0,6,0,8,4.9,0,93.77,92.74,1.3,0.9,191
2020,1,5,2,0,5.9,0,7,4.800000000000001,0,103.36,92.67,1.3,0.9,185
2020,1,5,3,0,5.5,0,6,4.4,0,113.54,92.55,1.2000000000000002,0.9,181
2020,1,5,4,0,5.1000000000000005,0,6,4,0,124,92.63,1.3,0.8,176
2020,1,5,5,0,4.7,0,8,3.6,0,134.41,92.75,1.3,0.8,168
2020,1,5,6,0,4.4,0,8,3.3000000000000003,0,144.23,92.84,1.3,0.7000000000000001,166
2020,1,5,7,0,4.2,0,8,3.2,0,152.43,92.89,1.3,0.7000000000000001,164
2020,1,5,8,0,4.2,0,7,3.1,0,156.91,92.71000000000001,1.3,0.7000000000000001,164
2020,1,5,9,0,4.3,0,7,3.2,0,155.42000000000002,92.45,1.3,0.7000000000000001,164
2020,1,5,10,0,4.3,0,8,3.2,0,148.84,92.49,1.3,0.8,166
2020,1,5,11,0,4.2,0,4,3.1,0,139.68,92.52,1.4000000000000001,0.8,168
2020,1,5,12,0,4.2,0,4,3.1,0,129.49,92.24,1.4000000000000001,0.8,167
2020,1,5,13,0,4.3,0,8,3.2,0,119,92.4,1.4000000000000001,1,172
2020,1,5,14,0,4.3,0,8,3.2,0,108.62,92.39,1.4000000000000001,1,175
2020,1,5,15,0,4.5,0,7,3.4000000000000004,0,98.68,92.32000000000001,1.4000000000000001,1.2000000000000002,178
2020,1,5,16,0,4.800000000000001,0,8,3.7,0,89.05,92.69,1.5,1.3,182
2020,1,5,17,0,4.9,116,4,3.8000000000000003,58,81.26,92.79,1.5,1.5,196
2020,1,5,18,0,5.2,230,4,4.1000000000000005,26,74.75,92.92,1.3,1.5,211
2020,1,5,19,0,6.300000000000001,313,2,5.1000000000000005,237,70.24,91.94,1.1,1.5,228
2020,1,5,20,0,7,347,1,5.4,347,68.18,89.8,1.1,1.6,242
2020,1,5,21,0,7.2,342,4,5.5,80,68.81,88.72,1.1,1.5,246
2020,1,5,22,0,7.2,283,4,5.5,11,72.05,89.15,1.1,1.3,240
2020,1,5,23,0,6.6000000000000005,180,4,5.2,30,77.55,91.04,1.1,1,229
2020,1,6,0,0,5.7,59,6,4.6000000000000005,25,84.79,92.91,1.2000000000000002,0.7000000000000001,213
2020,1,6,1,0,5.4,0,6,4.4,0,93.62,93.57000000000001,1.3,0.7000000000000001,197
2020,1,6,2,0,5.300000000000001,0,6,4.4,0,103.21000000000001,93.81,1.4000000000000001,0.8,192
2020,1,6,3,0,5.300000000000001,0,8,4.3,0,113.39,93.31,1.4000000000000001,0.9,188
2020,1,6,4,0,5.2,0,7,4.2,0,123.85000000000001,93.46000000000001,1.5,1,182
2020,1,6,5,0,5.2,0,8,4.3,0,134.26,93.83,1.6,1.1,180
2020,1,6,6,0,5.4,0,4,4.5,0,144.08,93.72,1.7000000000000002,1.2000000000000002,182
2020,1,6,7,0,5.5,0,8,4.7,0,152.28,94.29,1.8,1.3,182
2020,1,6,8,0,5.6000000000000005,0,8,4.7,0,156.79,93.72,1.8,1.4000000000000001,182
2020,1,6,9,0,5.5,0,8,4.6000000000000005,0,155.35,93.8,1.9000000000000001,1.5,183
2020,1,6,10,0,5.4,0,4,4.5,0,148.81,93.73,1.9000000000000001,1.6,184
2020,1,6,11,0,5.4,0,8,4.4,0,139.67000000000002,92.95,1.9000000000000001,1.9000000000000001,190
2020,1,6,12,0,5.4,0,8,4.3,0,129.49,92.34,2,2.1,194
2020,1,6,13,0,5.5,0,8,4.3,0,119,92.19,2,2.1,194
2020,1,6,14,0,5.6000000000000005,0,8,4.5,0,108.62,92.51,2,2.1,194
2020,1,6,15,0,5.800000000000001,0,6,4.6000000000000005,0,98.66,92.32000000000001,2,2.1,194
2020,1,6,16,0,6,0,6,5,0,89.03,93.05,2,2.1,192
2020,1,6,17,0,6.5,117,6,5.4,19,81.22,92.52,2.1,2.2,192
2020,1,6,18,0,6.9,230,6,5.800000000000001,4,74.69,92.72,2.1,2.3000000000000003,192
2020,1,6,19,0,7.300000000000001,316,8,6.1000000000000005,158,70.15,92.34,2.1,2.3000000000000003,192
2020,1,6,20,0,7.6000000000000005,356,4,6.4,89,68.07000000000001,92.13,2.1,2.2,194
2020,1,6,21,0,7.800000000000001,346,4,6.6000000000000005,103,68.67,92.23,2.1,2.1,194
2020,1,6,22,0,7.9,285,4,6.800000000000001,115,71.9,92.60000000000001,2.1,2.1,193
2020,1,6,23,0,8,185,1,6.800000000000001,185,77.4,92.38,2.1,1.9000000000000001,194
2020,1,7,0,0,8,65,4,6.9,8,84.64,92.76,2,1.9000000000000001,195
2020,1,7,1,0,8.1,0,4,7.1000000000000005,0,93.46000000000001,93.13,2,1.9000000000000001,196
2020,1,7,2,0,8.200000000000001,0,4,7.2,0,103.05,93.28,2,1.9000000000000001,198
2020,1,7,3,0,8.3,0,8,7.2,0,113.23,92.96000000000001,2,1.8,198
2020,1,7,4,0,8.200000000000001,0,8,7.2,0,123.7,93.54,2,1.7000000000000002,196
2020,1,7,5,0,8.1,0,8,7.1000000000000005,0,134.1,93.58,2,1.6,193
2020,1,7,6,0,8,0,8,7,0,143.92000000000002,93.44,2,1.6,190
2020,1,7,7,0,7.9,0,7,6.9,0,152.13,93.14,1.9000000000000001,1.5,187
2020,1,7,8,0,7.7,0,8,6.7,0,156.65,93.3,1.8,1.5,185
2020,1,7,9,0,7.5,0,4,6.5,0,155.27,93.55,1.8,1.4000000000000001,182
2020,1,7,10,0,7.5,0,4,6.5,0,148.77,93.13,1.9000000000000001,1.3,181
2020,1,7,11,0,7.5,0,8,6.4,0,139.66,92.75,1.8,1.3,180
2020,1,7,12,0,7.4,0,8,6.300000000000001,0,129.49,92.71000000000001,1.9000000000000001,1.3,179
2020,1,7,13,0,7.300000000000001,0,7,6.2,0,119,92.86,1.9000000000000001,1.4000000000000001,180
2020,1,7,14,0,7.300000000000001,0,6,6.2,0,108.61,92.43,1.9000000000000001,1.4000000000000001,180
2020,1,7,15,0,7.2,0,7,6.1000000000000005,0,98.65,92.46000000000001,1.9000000000000001,1.4000000000000001,174
2020,1,7,16,0,7.300000000000001,0,8,6.2,0,89,92.41,1.9000000000000001,1.4000000000000001,174
2020,1,7,17,0,7.9,117,6,6.6000000000000005,20,81.17,91.73,1.8,1.5,175
2020,1,7,18,0,8.700000000000001,235,6,7.300000000000001,87,74.62,91.07000000000001,1.8,1.6,173
2020,1,7,19,0,9.600000000000001,322,6,8,153,70.06,89.57000000000001,1.8,1.8,176
2020,1,7,20,0,10.4,362,4,8.200000000000001,178,67.95,86.11,1.9000000000000001,2.1,182
2020,1,7,21,0,10.200000000000001,351,4,8,218,68.54,85.94,1.9000000000000001,2.1,193
2020,1,7,22,0,9.9,289,8,8.1,86,71.76,88.51,1.9000000000000001,1.9000000000000001,200
2020,1,7,23,0,9.5,186,8,8,48,77.25,90.58,1.8,1.7000000000000002,202
2020,1,8,0,0,8.9,65,4,7.7,25,84.49,92.06,1.6,1.6,202
2020,1,8,1,0,8.5,0,8,7.300000000000001,0,93.3,91.91,1.5,1.5,205
2020,1,8,2,0,7.9,0,8,6.7,0,102.89,92.29,1.5,1.3,207
2020,1,8,3,0,7.2,0,6,6.2,0,113.07000000000001,93.2,1.5,1.2000000000000002,211
2020,1,8,4,0,6.9,0,8,5.9,0,123.54,93.35000000000001,1.5,1.2000000000000002,215
2020,1,8,5,0,6.7,0,4,5.7,0,133.94,93.54,1.5,1,209
2020,1,8,6,0,6.5,0,8,5.6000000000000005,0,143.76,94.26,1.4000000000000001,0.8,202
2020,1,8,7,0,6.7,0,4,5.800000000000001,0,151.97,94.18,1.3,0.9,215
2020,1,8,8,0,6.800000000000001,0,1,5.9,0,156.51,93.74,1.3,0.8,236
2020,1,8,9,0,6.300000000000001,0,1,5.4,0,155.18,93.71000000000001,1.2000000000000002,0.6000000000000001,260
2020,1,8,10,0,5.4,0,1,4.4,0,148.72,93.47,1.1,0.5,268
2020,1,8,11,0,4.6000000000000005,0,7,3.6,0,139.64000000000001,93.5,1,0.4,261
2020,1,8,12,0,4,0,7,3,0,129.47,93.44,1,0.4,243
2020,1,8,13,0,3.7,0,7,2.8000000000000003,0,118.99000000000001,93.97,1.1,0.4,222
2020,1,8,14,0,3.7,0,6,2.9000000000000004,0,108.60000000000001,94.19,1.2000000000000002,0.5,215
2020,1,8,15,0,3.8000000000000003,0,6,3,0,98.62,94.26,1.2000000000000002,0.5,211
2020,1,8,16,0,4.3,13,8,3.4000000000000004,3,88.97,94.13,1.2000000000000002,0.7000000000000001,207
2020,1,8,17,0,4.9,117,8,4,63,81.12,93.86,1.3,1,207
2020,1,8,18,0,5.5,236,6,4.4,107,74.54,92.89,1.3,1,215
2020,1,8,19,0,6,323,8,4.7,200,69.95,91.22,1.3,1.1,228
2020,1,8,20,0,6,364,7,4.6000000000000005,174,67.82000000000001,90.86,1.4000000000000001,0.9,230
2020,1,8,21,0,5.7,353,6,4.5,6,68.39,92.13,1.4000000000000001,0.8,221
2020,1,8,22,0,5.5,295,4,4.4,26,71.60000000000001,92.69,1.3,0.8,221
2020,1,8,23,0,5.2,194,4,4.1000000000000005,37,77.08,92.86,1.3,0.6000000000000001,225
2020,1,9,0,0,4.6000000000000005,71,8,3.7,14,84.32000000000001,94.12,1.3,0.4,226
2020,1,9,1,0,4.3,0,8,3.4000000000000004,0,93.14,94.18,1.3,0.30000000000000004,222
2020,1,9,2,0,4.1000000000000005,0,8,3.2,0,102.73,94.18,1.2000000000000002,0.30000000000000004,215
2020,1,9,3,0,3.9000000000000004,0,6,3.1,0,112.91,94.28,1.2000000000000002,0.2,209
2020,1,9,4,0,3.8000000000000003,0,7,2.8000000000000003,0,123.38000000000001,93.51,1.2000000000000002,0.2,200
2020,1,9,5,0,3.7,0,0,2.8000000000000003,0,133.78,93.79,1.1,0.2,183
2020,1,9,6,0,3.6,0,0,2.6,0,143.59,92.9,1,0.1,194
2020,1,9,7,0,3.4000000000000004,0,0,2.4000000000000004,0,151.8,93.35000000000001,1,0.1,345
2020,1,9,8,0,3,0,0,2.1,0,156.37,93.98,0.9,0.2,9
2020,1,9,9,0,2.7,0,0,1.7000000000000002,0,155.08,93.37,0.8,0.30000000000000004,6
2020,1,9,10,0,2.4000000000000004,0,0,1.4000000000000001,0,148.67000000000002,92.94,0.8,0.4,356
2020,1,9,11,0,2.1,0,0,0.9,0,139.61,92.04,0.7000000000000001,0.30000000000000004,326
2020,1,9,12,0,1.7000000000000002,0,0,0.5,0,129.46,91.41,0.7000000000000001,0.30000000000000004,286
2020,1,9,13,0,1.3,0,0,0,0,118.97,91.34,0.8,0.30000000000000004,264
2020,1,9,14,0,1,0,0,-0.1,0,108.58,92.36,0.8,0.2,235
2020,1,9,15,0,1,0,0,0,0,98.59,92.77,0.9,0.30000000000000004,219
2020,1,9,16,0,1.6,14,0,0.4,14,88.92,91.83,0.9,0.5,208
2020,1,9,17,0,2.3000000000000003,127,0,1,127,81.05,91.01,0.9,0.8,204
2020,1,9,18,0,3.1,247,4,1.6,71,74.45,89.96000000000001,1,0.9,202
2020,1,9,19,0,3.6,333,8,2,38,69.84,89.11,1,1,202
2020,1,9,20,0,4,374,8,2.3000000000000003,190,67.69,88.86,1,1,211
2020,1,9,21,0,4.3,360,8,2.7,142,68.24,89.27,1.1,1,214
2020,1,9,22,0,4.4,299,4,3,11,71.44,90.33,1.1,0.8,208
2020,1,9,23,0,4.2,198,8,3.1,30,76.91,92.49,1.1,0.5,202
2020,1,10,0,0,3.4000000000000004,73,4,2.5,13,84.16,94.10000000000001,1.1,0.4,197
2020,1,10,1,0,3.2,0,8,2.4000000000000004,0,92.97,94.44,1.1,0.4,195
2020,1,10,2,0,3.2,0,8,2.3000000000000003,0,102.56,94.05,1.1,0.5,195
2020,1,10,3,0,3.2,0,8,2.3000000000000003,0,112.75,93.94,1.2000000000000002,0.5,194
2020,1,10,4,0,3.1,0,8,2.3000000000000003,0,123.21000000000001,94.19,1.2000000000000002,0.4,200
2020,1,10,5,0,3.3000000000000003,0,8,2.4000000000000004,0,133.61,94.15,1.3,0.6000000000000001,197
2020,1,10,6,0,3.4000000000000004,0,8,2.5,0,143.42000000000002,93.68,1.4000000000000001,0.7000000000000001,183
2020,1,10,7,0,3.3000000000000003,0,8,2.4000000000000004,0,151.63,94.01,1.4000000000000001,0.7000000000000001,178
2020,1,10,8,0,3,0,8,2.2,0,156.21,94.34,1.5,0.6000000000000001,175
2020,1,10,9,0,2.8000000000000003,0,7,1.9000000000000001,0,154.97,93.98,1.5,0.6000000000000001,175
2020,1,10,10,0,2.7,0,8,1.8,0,148.61,93.98,1.5,0.9,169
2020,1,10,11,0,2.6,0,8,1.7000000000000002,0,139.57,94.06,1.5,0.9,170
2020,1,10,12,0,2.9000000000000004,0,8,1.9000000000000001,0,129.43,93.18,1.6,1,174
2020,1,10,13,0,3.2,0,6,2.2,0,118.95,92.94,1.8,1.1,176
2020,1,10,14,0,3.3000000000000003,0,6,2.2,0,108.55,92.72,1.9000000000000001,1.4000000000000001,178
2020,1,10,15,0,3.2,0,4,2,0,98.55,92.09,1.8,1.7000000000000002,177
2020,1,10,16,0,3.1,14,4,1.9000000000000001,2,88.88,91.89,1.7000000000000002,1.9000000000000001,178
2020,1,10,17,0,3.5,126,4,2,41,80.98,90.12,1.7000000000000002,2.2,183
2020,1,10,18,0,4.1000000000000005,243,4,2.3000000000000003,40,74.36,88.15,1.7000000000000002,2.6,188
2020,1,10,19,0,4.4,329,4,2.7,42,69.73,88.97,1.7000000000000002,2.5,189
2020,1,10,20,0,4.7,371,4,3.2,28,67.55,89.84,1.7000000000000002,2.5,194
2020,1,10,21,0,5.1000000000000005,354,4,3.7,36,68.09,90.62,1.5,2.2,198
2020,1,10,22,0,5.6000000000000005,296,4,4.5,11,71.27,92.33,1.4000000000000001,1.9000000000000001,198
2020,1,10,23,0,6.300000000000001,194,4,5.2,82,76.74,92.78,1.3,1.7000000000000002,204
2020,1,11,0,0,6.7,70,6,5.6000000000000005,16,83.99,92.79,1.4000000000000001,1.6,209
2020,1,11,1,0,6.6000000000000005,0,7,5.5,0,92.79,92.58,1.5,1.7000000000000002,209
2020,1,11,2,0,6.5,0,4,5.300000000000001,0,102.39,92.2,1.5,1.9000000000000001,208
2020,1,11,3,0,6.5,0,8,5.4,0,112.58,92.78,1.5,2,209
2020,1,11,4,0,6.7,0,6,5.6000000000000005,0,123.04,92.72,1.5,1.9000000000000001,210
2020,1,11,5,0,6.7,0,6,5.6000000000000005,0,133.44,92.66,1.5,1.9000000000000001,211
2020,1,11,6,0,6.5,0,8,5.300000000000001,0,143.25,92.04,1.5,2,212
2020,1,11,7,0,6,0,8,4.9,0,151.46,92.37,1.5,2,214
2020,1,11,8,0,5.9,0,8,4.7,0,156.05,92.24,1.5,1.9000000000000001,217
2020,1,11,9,0,6,0,6,5,0,154.86,93.21000000000001,1.5,1.8,223
2020,1,11,10,0,6.5,0,8,5.4,0,148.54,92.95,1.5,1.6,234
2020,1,11,11,0,6.9,0,8,5.800000000000001,0,139.53,92.82000000000001,1.5,1.5,243
2020,1,11,12,0,6.9,0,7,5.9,0,129.4,93.05,1.5,1.5,251
2020,1,11,13,0,6.4,0,7,5.300000000000001,0,118.92,92.64,1.4000000000000001,1.6,259
2020,1,11,14,0,5.7,0,7,4.4,0,108.52,91.61,1.3,1.5,265
2020,1,11,15,0,5,0,4,3.7,0,98.51,91.48,1.3,1.4000000000000001,266
