Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,547860,-,-,-,45.42,-122.67,0,57,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2021,1,1,13,0,7.5,0,6,6.5,0,93.55,118.94,1.9000000000000001,0.8,171
2021,1,1,14,0,7.7,0,7,6.7,0,93.39,108.56,1.8,0.7000000000000001,171
2021,1,1,15,0,7.9,0,6,6.9,0,93.59,98.63,1.8,0.7000000000000001,172
2021,1,1,16,0,8.200000000000001,0,6,7.2,0,93.59,89.04,1.8,0.7000000000000001,173
2021,1,1,17,0,8.6,119,6,7.5,36,93.01,81.29,1.8,0.7000000000000001,177
2021,1,1,18,0,9.200000000000001,234,8,7.9,132,91.41,74.83,1.9000000000000001,1,178
2021,1,1,19,0,9.8,316,4,8.200000000000001,115,89.75,70.38,1.9000000000000001,1.2000000000000002,174
2021,1,1,20,0,10.100000000000001,353,5,8.3,13,88.88,68.39,1.9000000000000001,1.4000000000000001,170
2021,1,1,21,0,9.9,337,8,8.200000000000001,148,88.99,69.08,2,1.5,169
2021,1,1,22,0,9.5,275,6,7.800000000000001,11,88.9,72.38,2,1.6,181
2021,1,1,23,0,8.9,173,6,7.5,7,91.08,77.93,2,1.5,193
2021,1,2,0,0,8.200000000000001,56,7,7.1000000000000005,13,93.05,85.19,1.8,1.4000000000000001,195
2021,1,2,1,0,7.9,0,6,6.9,0,93.7,94.05,1.7000000000000002,1.3,196
2021,1,2,2,0,7.7,0,6,6.9,0,94.42,103.65,1.6,1.1,197
2021,1,2,3,0,7.300000000000001,0,7,6.6000000000000005,0,95.2,113.85000000000001,1.6,0.8,191
2021,1,2,4,0,7.2,0,4,6.5,0,95.03,124.33,1.5,0.9,185
2021,1,2,5,0,7,0,4,6.4,0,95.65,134.76,1.5,1,183
2021,1,2,6,0,6.9,0,4,6.2,0,95.62,144.61,1.5,1,184
2021,1,2,7,0,6.800000000000001,0,5,6.1000000000000005,0,95.46000000000001,152.82,1.5,1.1,183
2021,1,2,8,0,6.7,0,4,6.1000000000000005,0,95.79,157.26,1.5,1.1,184
2021,1,2,9,0,7,0,3,6.300000000000001,0,95.35000000000001,155.65,1.6,1.2000000000000002,184
2021,1,2,10,0,7.2,0,7,6.5,0,95.62,148.94,1.6,1.4000000000000001,185
2021,1,2,11,0,7.4,0,4,6.7,0,95.41,139.70000000000002,1.8,1.4000000000000001,189
2021,1,2,12,0,7.7,0,6,6.9,0,94.63,129.47,1.9000000000000001,1.6,192
2021,1,2,13,0,7.800000000000001,0,6,7,0,94.43,118.96000000000001,2,1.6,192
2021,1,2,14,0,7.800000000000001,0,6,6.9,0,94.29,108.58,2,1.6,191
2021,1,2,15,0,7.800000000000001,0,6,7,0,94.41,98.64,2,1.7000000000000002,191
2021,1,2,16,0,7.9,0,6,7.1000000000000005,0,94.53,89.04,2.1,1.8,192
2021,1,2,17,0,8.200000000000001,114,6,7.300000000000001,36,93.96000000000001,81.27,2.1,2,192
2021,1,2,18,0,8.4,227,6,7.4,32,93.73,74.79,2.1,2.1,193
2021,1,2,19,0,8.6,309,6,7.6000000000000005,20,93.41,70.32000000000001,2.1,2.2,193
2021,1,2,20,0,8.8,349,9,7.7,21,92.96000000000001,68.3,2.1,2.3000000000000003,193
2021,1,2,21,0,9,337,6,7.9,23,92.57000000000001,68.98,2.1,2.3000000000000003,195
2021,1,2,22,0,9.1,275,7,7.9,7,92.19,72.26,2.1,2.3000000000000003,197
2021,1,2,23,0,9,173,7,7.800000000000001,33,91.98,77.8,2.1,2.2,197
2021,1,3,0,0,8.700000000000001,56,7,7.6000000000000005,11,92.61,85.06,2.1,2.2,194
2021,1,3,1,0,8.5,0,6,7.4,0,92.95,93.9,2.1,2.2,192
2021,1,3,2,0,8.4,0,9,7.300000000000001,0,92.53,103.51,2.2,2.2,190
2021,1,3,3,0,8.3,0,9,7.2,0,92.57000000000001,113.71000000000001,2.2,2.2,191
2021,1,3,4,0,8.4,0,6,7.2,0,92.43,124.19,2.2,2.3000000000000003,193
2021,1,3,5,0,8.6,0,7,7.5,0,92.79,134.62,2.1,2.4000000000000004,197
2021,1,3,6,0,8.9,0,6,7.7,0,92.25,144.46,2.1,2.5,198
2021,1,3,7,0,9.1,0,7,7.9,0,92.22,152.69,2.1,2.6,196
2021,1,3,8,0,9.5,0,7,8.3,0,91.92,157.16,2.2,2.6,202
2021,1,3,9,0,9.9,0,6,8.700000000000001,0,92.46000000000001,155.6,2.1,2.2,217
2021,1,3,10,0,9.600000000000001,0,7,8.6,0,93.26,148.93,1.9000000000000001,1.5,245
2021,1,3,11,0,8.3,0,4,7.4,0,93.97,139.71,1.5,0.8,275
2021,1,3,12,0,6.7,0,4,5.9,0,94.43,129.49,1.1,0.4,275
2021,1,3,13,0,5.7,0,4,4.800000000000001,0,94.17,118.98,0.9,0.30000000000000004,252
2021,1,3,14,0,5.1000000000000005,0,0,4.3,0,94.34,108.59,0.9,0.4,219
2021,1,3,15,0,5,0,0,4.2,0,94.52,98.64,0.9,0.5,205
2021,1,3,16,0,5.800000000000001,0,1,4.9,0,94.11,89.02,0.9,0.7000000000000001,197
2021,1,3,17,0,6.9,125,0,5.9,125,93.03,81.24,0.9,1.2000000000000002,192
2021,1,3,18,0,7.6000000000000005,244,0,6.4,244,91.89,74.74,0.9,1.3,190
2021,1,3,19,0,8.5,332,1,6.6000000000000005,332,87.89,70.24,0.9,1.4000000000000001,190
2021,1,3,20,0,9.4,372,8,6.300000000000001,295,80.95,68.21000000000001,0.9,1.4000000000000001,192
2021,1,3,21,0,9.8,360,7,5.6000000000000005,254,75.26,68.86,0.9,1.2000000000000002,193
2021,1,3,22,0,9.5,297,7,5.800000000000001,232,77.76,72.13,0.9,0.8,185
2021,1,3,23,0,8.3,191,4,6.6000000000000005,121,89.15,77.66,1,0.4,170
2021,1,4,0,0,7.1000000000000005,65,6,5.7,19,91.04,84.92,1.2000000000000002,0.6000000000000001,153
2021,1,4,1,0,6.9,0,7,5.800000000000001,0,92.72,93.76,1.5,0.5,152
2021,1,4,2,0,7.4,0,8,6.4,0,93.29,103.36,1.7000000000000002,0.5,151
2021,1,4,3,0,7.7,0,5,6.7,0,93.65,113.56,1.9000000000000001,0.5,159
2021,1,4,4,0,8.3,0,8,7.4,0,94.37,124.04,2.2,0.6000000000000001,153
2021,1,4,5,0,9.5,0,7,8.5,0,93.35000000000001,134.47,2.2,1.3,169
2021,1,4,6,0,9.8,0,6,8.700000000000001,0,92.67,144.32,2,1.5,173
2021,1,4,7,0,9.5,0,7,8.3,0,92.03,152.55,1.8,1.4000000000000001,170
2021,1,4,8,0,8.9,0,6,7.5,0,91.11,157.04,1.7000000000000002,1.3,173
2021,1,4,9,0,8.4,0,6,6.800000000000001,0,89.38,155.53,1.8,1.2000000000000002,169
2021,1,4,10,0,8.4,0,6,6.4,0,86.94,148.9,1.9000000000000001,1.3,165
2021,1,4,11,0,8.5,0,6,6.5,0,87.06,139.71,2.1,1.4000000000000001,162
2021,1,4,12,0,8.700000000000001,0,6,6.9,0,88.52,129.5,2.1,1.5,156
2021,1,4,13,0,9,0,6,7.2,0,88.37,118.99000000000001,2.2,1.7000000000000002,153
2021,1,4,14,0,9.200000000000001,0,9,7.5,0,88.84,108.60000000000001,2.3000000000000003,1.5,166
2021,1,4,15,0,9.5,0,6,7.9,0,90.03,98.64,2.2,1.5,188
2021,1,4,16,0,9.700000000000001,0,9,8.4,0,91.72,89.02,2.1,1.2000000000000002,210
2021,1,4,17,0,9.3,118,7,8.1,85,92.2,81.21000000000001,1.9000000000000001,1.5,239
2021,1,4,18,0,8.3,238,6,7,8,91.36,74.68,1.6,1.4000000000000001,245
2021,1,4,19,0,7.9,323,6,6.4,69,90.15,70.17,1.4000000000000001,1.2000000000000002,224
2021,1,4,20,0,8.5,359,7,6.5,158,87.53,68.11,1.3,1.3,206
2021,1,4,21,0,8.8,341,6,6.800000000000001,78,87.34,68.74,1.4000000000000001,1.4000000000000001,203
2021,1,4,22,0,8.5,280,8,6.9,216,89.65,71.99,1.4000000000000001,1.3,202
2021,1,4,23,0,7.9,180,8,6.7,157,91.87,77.51,1.5,1.1,203
2021,1,5,0,0,7.1000000000000005,61,7,6.1000000000000005,15,93.14,84.77,1.5,1,205
2021,1,5,1,0,6.5,0,7,5.7,0,94.32000000000001,93.61,1.5,1,206
2021,1,5,2,0,6.4,0,7,5.5,0,94.15,103.21000000000001,1.4000000000000001,1,209
2021,1,5,3,0,6.2,0,7,5.4,0,94.4,113.41,1.3,0.9,211
2021,1,5,4,0,5.800000000000001,0,1,5.1000000000000005,0,95.29,123.89,1.2000000000000002,0.8,205
2021,1,5,5,0,5.6000000000000005,0,4,4.9,0,95.23,134.32,1.2000000000000002,0.8,199
2021,1,5,6,0,5.300000000000001,0,4,4.6000000000000005,0,95.49,144.17000000000002,1.2000000000000002,0.7000000000000001,195
2021,1,5,7,0,5.2,0,8,4.6000000000000005,0,95.59,152.4,1.2000000000000002,0.8,193
2021,1,5,8,0,5.2,0,1,4.5,0,95.53,156.92000000000002,1.1,0.8,191
2021,1,5,9,0,5.2,0,5,4.5,0,95.5,155.46,1.1,0.9,193
2021,1,5,10,0,5.2,0,8,4.5,0,94.92,148.88,1.2000000000000002,1.1,190
2021,1,5,11,0,5,0,4,4.3,0,95,139.71,1.2000000000000002,1.2000000000000002,182
2021,1,5,12,0,4.800000000000001,0,7,4,0,94.55,129.5,1.2000000000000002,1,176
2021,1,5,13,0,4.6000000000000005,0,8,3.7,0,93.9,118.99000000000001,1.2000000000000002,0.9,169
2021,1,5,14,0,4.3,0,7,3.4000000000000004,0,93.89,108.60000000000001,1.3,0.8,165
2021,1,5,15,0,4,0,6,3.1,0,93.65,98.63,1.3,0.7000000000000001,166
2021,1,5,16,0,4.6000000000000005,13,7,3.4000000000000004,3,92.23,88.98,1.4000000000000001,0.9,166
2021,1,5,17,0,5.6000000000000005,121,6,4.2,38,90.44,81.16,1.5,1.2000000000000002,161
2021,1,5,18,0,6.5,237,8,4.800000000000001,162,89.11,74.62,1.6,1.3,157
2021,1,5,19,0,7.5,323,6,5.5,31,87.42,70.08,1.7000000000000002,1.4000000000000001,157
2021,1,5,20,0,8.8,361,7,6.300000000000001,186,84.43,68,1.8,1.5,158
2021,1,5,21,0,9.5,348,7,6.800000000000001,66,82.98,68.61,1.9000000000000001,1.3,160
2021,1,5,22,0,9.3,288,6,6.6000000000000005,99,83.29,71.85000000000001,1.9000000000000001,1.1,160
2021,1,5,23,0,8.8,185,7,6.1000000000000005,43,83.44,77.36,2,1.1,162
2021,1,6,0,0,8.200000000000001,64,7,5.6000000000000005,13,83.84,84.62,2.1,1,166
2021,1,6,1,0,7.9,0,7,5.5,0,84.79,93.45,2.2,1,170
2021,1,6,2,0,7.800000000000001,0,6,5.6000000000000005,0,85.85000000000001,103.06,2.3000000000000003,1.1,173
2021,1,6,3,0,7.7,0,6,5.9,0,88.17,113.26,2.3000000000000003,1.1,176
2021,1,6,4,0,7.9,0,6,6.2,0,89.15,123.74000000000001,2.4000000000000004,1.1,178
2021,1,6,5,0,8.1,0,6,6.6000000000000005,0,89.99,134.16,2.3000000000000003,1.1,183
2021,1,6,6,0,8.1,0,7,6.7,0,90.73,144.01,2.2,1,185
2021,1,6,7,0,7.9,0,6,6.5,0,90.95,152.24,2.1,0.8,185
2021,1,6,8,0,7.9,0,6,6.5,0,90.85000000000001,156.79,2,0.8,186
2021,1,6,9,0,8,0,6,6.300000000000001,0,89.28,155.38,2,0.8,187
2021,1,6,10,0,7.800000000000001,0,9,6,0,88.52,148.84,2,0.8,186
2021,1,6,11,0,7.6000000000000005,0,6,5.7,0,87.67,139.69,2,0.8,186
2021,1,6,12,0,7.2,0,6,5.5,0,89.18,129.5,2,0.6000000000000001,177
2021,1,6,13,0,6.800000000000001,0,6,5.4,0,90.88,118.99000000000001,1.9000000000000001,0.6000000000000001,168
2021,1,6,14,0,6.6000000000000005,0,7,5.300000000000001,0,91.59,108.59,1.9000000000000001,0.6000000000000001,169
2021,1,6,15,0,6.4,0,6,5.300000000000001,0,92.58,98.61,1.8,0.5,166
2021,1,6,16,0,6.5,13,6,5.300000000000001,1,92.22,88.96000000000001,1.8,0.5,162
2021,1,6,17,0,6.7,117,9,5.6000000000000005,32,92.44,81.12,1.7000000000000002,0.5,165
2021,1,6,18,0,7.2,236,6,6,63,91.86,74.55,1.6,0.8,177
2021,1,6,19,0,7.800000000000001,322,8,6.5,198,91.63,69.99,1.6,0.9,187
2021,1,6,20,0,8.3,362,7,7.1000000000000005,181,91.89,67.88,1.6,0.8,197
2021,1,6,21,0,8.6,348,6,7.5,22,92.96000000000001,68.48,1.6,0.7000000000000001,206
2021,1,6,22,0,8.6,287,6,7.7,5,93.82000000000001,71.7,1.6,0.5,200
2021,1,6,23,0,8.3,185,6,7.5,4,95.02,77.21000000000001,1.6,0.2,169
2021,1,7,0,0,7.4,65,6,6.7,10,95.38,84.47,1.6,0.4,146
2021,1,7,1,0,6.9,0,7,6.2,0,95.16,93.29,1.7000000000000002,0.5,143
2021,1,7,2,0,6.9,0,7,6,0,94.12,102.9,1.7000000000000002,0.6000000000000001,147
2021,1,7,3,0,6.9,0,7,5.9,0,93.12,113.10000000000001,1.7000000000000002,0.6000000000000001,152
2021,1,7,4,0,6.9,0,7,5.800000000000001,0,92.65,123.58,1.7000000000000002,0.6000000000000001,156
2021,1,7,5,0,6.800000000000001,0,4,5.800000000000001,0,93.62,134.01,1.7000000000000002,0.4,162
2021,1,7,6,0,6.9,0,4,6,0,93.81,143.85,1.6,0.30000000000000004,186
2021,1,7,7,0,6.800000000000001,0,4,6,0,94.35000000000001,152.09,1.6,0.30000000000000004,224
2021,1,7,8,0,6.6000000000000005,0,4,5.9,0,95.4,156.65,1.5,0.30000000000000004,242
2021,1,7,9,0,6.5,0,4,5.800000000000001,0,95.49,155.29,1.4000000000000001,0.30000000000000004,243
2021,1,7,10,0,6.300000000000001,0,0,5.7,0,96.01,148.8,1.3,0.4,239
2021,1,7,11,0,6.300000000000001,0,4,5.7,0,96.08,139.68,1.2000000000000002,0.4,231
2021,1,7,12,0,6.5,0,4,5.9,0,95.75,129.49,1.2000000000000002,0.30000000000000004,218
2021,1,7,13,0,6.5,0,1,5.9,0,95.93,118.98,1.1,0.30000000000000004,198
2021,1,7,14,0,6.4,0,0,5.800000000000001,0,95.99000000000001,108.58,1.1,0.4,187
2021,1,7,15,0,6.2,0,0,5.6000000000000005,0,95.75,98.59,1.1,0.4,179
2021,1,7,16,0,6.300000000000001,14,8,5.7,5,95.65,88.93,1.1,0.30000000000000004,164
2021,1,7,17,0,7,125,7,6.4,86,95.73,81.06,1,0.30000000000000004,148
2021,1,7,18,0,7.6000000000000005,246,6,6.9,144,95.02,74.47,1,0.30000000000000004,116
2021,1,7,19,0,7.9,335,6,7.1000000000000005,146,94.43,69.88,0.9,0.4,88
2021,1,7,20,0,8,376,6,7.1000000000000005,141,94.3,67.75,0.9,0.5,83
2021,1,7,21,0,8.200000000000001,366,7,7.2,256,93.58,68.33,0.9,0.6000000000000001,95
2021,1,7,22,0,8.700000000000001,308,7,7.5,132,92.41,71.55,0.8,0.7000000000000001,94
2021,1,7,23,0,8.4,205,0,7.4,205,93.64,77.05,0.8,0.5,94
2021,1,8,0,0,6.7,77,8,5.9,50,94.64,84.3,0.7000000000000001,0.5,98
2021,1,8,1,0,5.9,0,8,5.1000000000000005,0,94.57000000000001,93.13,0.7000000000000001,0.6000000000000001,100
2021,1,8,2,0,5.6000000000000005,0,7,4.7,0,93.87,102.74000000000001,0.7000000000000001,0.7000000000000001,99
2021,1,8,3,0,5.4,0,8,4.4,0,93.12,112.94,0.7000000000000001,0.8,99
2021,1,8,4,0,5,0,7,4,0,93.18,123.42,0.7000000000000001,0.6000000000000001,103
2021,1,8,5,0,5,0,8,3.7,0,91.17,133.84,0.7000000000000001,0.6000000000000001,112
2021,1,8,6,0,5.1000000000000005,0,6,3.4000000000000004,0,88.82000000000001,143.68,0.7000000000000001,0.6000000000000001,121
2021,1,8,7,0,5.1000000000000005,0,6,3.2,0,87.56,151.92000000000002,0.7000000000000001,0.6000000000000001,126
2021,1,8,8,0,5,0,6,3.1,0,87.48,156.5,0.9,0.5,136
2021,1,8,9,0,4.9,0,9,3.1,0,88.10000000000001,155.19,1.2000000000000002,0.5,165
2021,1,8,10,0,5.2,0,6,3.4000000000000004,0,87.98,148.75,1.6,0.6000000000000001,179
2021,1,8,11,0,5.2,0,6,3.7,0,89.78,139.65,1.7000000000000002,0.8,168
2021,1,8,12,0,4.9,0,6,3.8000000000000003,0,92.35000000000001,129.47,1.7000000000000002,0.9,159
2021,1,8,13,0,4.800000000000001,0,6,3.8000000000000003,0,93.09,118.97,1.6,0.8,154
2021,1,8,14,0,5.1000000000000005,0,6,4,0,92.67,108.56,1.6,0.8,167
2021,1,8,15,0,5.2,0,6,4.3,0,93.83,98.56,1.5,0.6000000000000001,186
2021,1,8,16,0,5.4,13,8,4.5,3,93.97,88.89,1.4000000000000001,0.6000000000000001,202
2021,1,8,17,0,6,121,7,5.1000000000000005,85,93.74,81,1.4000000000000001,0.7000000000000001,221
2021,1,8,18,0,6.5,240,0,5.6000000000000005,240,93.72,74.39,1.4000000000000001,0.8,240
2021,1,8,19,0,7.2,328,8,6,199,92.10000000000001,69.78,1.3,0.8,268
2021,1,8,20,0,7.7,372,4,6.2,314,90.42,67.62,1.2000000000000002,0.9,294
2021,1,8,21,0,7.9,361,1,6.1000000000000005,361,88.55,68.18,1.2000000000000002,0.9,307
2021,1,8,22,0,7.9,305,2,6.2,197,89.26,71.39,1,0.7000000000000001,312
2021,1,8,23,0,7.4,202,2,6.2,102,92.05,76.88,1,0.4,319
2021,1,9,0,0,5.5,76,4,4.3,26,91.83,84.14,0.9,0.6000000000000001,323
2021,1,9,1,0,4.9,0,4,3.5,0,90.42,92.96000000000001,0.8,0.8,312
2021,1,9,2,0,4.7,0,0,3.3000000000000003,0,90.4,102.57000000000001,0.8,0.8,309
2021,1,9,3,0,4.6000000000000005,0,1,3.1,0,90.31,112.77,0.8,0.8,317
2021,1,9,4,0,4.7,0,1,3.1,0,89.58,123.26,0.8,0.7000000000000001,337
2021,1,9,5,0,4.5,0,4,3,0,89.77,133.68,0.7000000000000001,0.5,20
2021,1,9,6,0,4,0,0,2.8000000000000003,0,91.76,143.52,0.7000000000000001,0.5,61
2021,1,9,7,0,3.3000000000000003,0,0,2.6,0,95.02,151.75,0.7000000000000001,0.5,80
2021,1,9,8,0,2.8000000000000003,0,0,2.2,0,95.99000000000001,156.35,0.7000000000000001,0.5,95
2021,1,9,9,0,2.5,0,0,1.9000000000000001,0,95.75,155.09,0.7000000000000001,0.5,99
2021,1,9,10,0,2,0,0,1.2000000000000002,0,94.74,148.69,0.6000000000000001,0.5,97
2021,1,9,11,0,1.4000000000000001,0,0,0.6000000000000001,0,94.34,139.62,0.6000000000000001,0.5,96
2021,1,9,12,0,0.8,0,1,0.1,0,94.85000000000001,129.45,0.6000000000000001,0.5,89
2021,1,9,13,0,0.5,0,4,-0.30000000000000004,0,94.51,118.95,0.7000000000000001,0.5,86
2021,1,9,14,0,0.30000000000000004,0,1,-0.5,0,94.29,108.53,0.7000000000000001,0.4,88
2021,1,9,15,0,0.30000000000000004,0,4,-0.5,0,94.11,98.52,0.9,0.4,87
2021,1,9,16,0,1.2000000000000002,16,7,0.30000000000000004,5,93.5,88.83,1,0.4,84
2021,1,9,17,0,2.5,130,7,1.3,74,92.06,80.93,1.1,0.6000000000000001,84
2021,1,9,18,0,3.6,251,1,2.3000000000000003,251,91.34,74.3,1.2000000000000002,0.9,85
2021,1,9,19,0,5.300000000000001,338,8,3.7,236,89.17,69.66,1.3,0.9,87
2021,1,9,20,0,7,378,8,4.7,261,85.04,67.49,1.4000000000000001,0.8,92
2021,1,9,21,0,8,367,8,5,268,81.38,68.03,1.5,0.8,95
2021,1,9,22,0,8.1,305,8,5.4,96,83.3,71.22,1.6,0.7000000000000001,87
2021,1,9,23,0,7.5,202,4,5.2,120,85.08,76.71000000000001,1.5,0.6000000000000001,104
2021,1,10,0,0,6,77,7,4,49,87.09,83.97,1.3,0.5,113
2021,1,10,1,0,5.2,0,7,3.3000000000000003,0,87.51,92.79,1.2000000000000002,0.6000000000000001,112
2021,1,10,2,0,4.6000000000000005,0,7,2.7,0,87.68,102.4,1.1,0.6000000000000001,111
2021,1,10,3,0,4.1000000000000005,0,7,2.3000000000000003,0,88.09,112.61,1.1,0.6000000000000001,108
2021,1,10,4,0,3.8000000000000003,0,7,2,0,87.94,123.09,1.2000000000000002,0.6000000000000001,105
2021,1,10,5,0,3.6,0,8,1.8,0,87.97,133.51,1.3,0.7000000000000001,108
2021,1,10,6,0,3.8000000000000003,0,6,1.8,0,86.60000000000001,143.34,1.6,0.9,115
2021,1,10,7,0,4.3,0,7,2,0,84.97,151.58,1.8,0.7000000000000001,126
2021,1,10,8,0,4.4,0,7,2.5,0,87.71000000000001,156.19,2,0.4,136
2021,1,10,9,0,4.3,0,6,3,0,91.31,154.98,2,0.30000000000000004,147
2021,1,10,10,0,4.3,0,4,3.2,0,92.5,148.62,2,0.4,147
2021,1,10,11,0,4.1000000000000005,0,8,3.2,0,93.94,139.58,1.9000000000000001,0.4,136
2021,1,10,12,0,4.1000000000000005,0,4,3.3000000000000003,0,94.28,129.42000000000002,1.7000000000000002,0.5,138
2021,1,10,13,0,4.6000000000000005,0,4,3.6,0,93.39,118.92,1.4000000000000001,0.5,157
2021,1,10,14,0,5,0,4,4.1000000000000005,0,93.59,108.5,1.3,0.5,164
2021,1,10,15,0,5.1000000000000005,0,4,4.3,0,94.53,98.48,1.2000000000000002,0.4,166
2021,1,10,16,0,5.5,14,0,4.800000000000001,14,95,88.79,1.2000000000000002,0.4,170
2021,1,10,17,0,6.4,121,0,5.6000000000000005,121,94.43,80.86,1.2000000000000002,0.6000000000000001,169
2021,1,10,18,0,7.300000000000001,240,0,6.300000000000001,240,93.07000000000001,74.2,1.1,1,149
2021,1,10,19,0,8.5,330,0,7.2,330,91.22,69.54,1.1,1,155
2021,1,10,20,0,9.600000000000001,373,4,7.6000000000000005,89,87.31,67.34,1.1,0.9,170
2021,1,10,21,0,10,363,4,7.6000000000000005,107,85.16,67.86,1.2000000000000002,0.8,180
2021,1,10,22,0,10,302,8,7.800000000000001,72,86.21000000000001,71.05,1.3,0.5,174
2021,1,10,23,0,9.200000000000001,200,5,8,7,92.4,76.53,1.4000000000000001,0.30000000000000004,164
2021,1,11,0,0,7.4,76,8,6.6000000000000005,19,94.5,83.79,1.5,0.4,155
2021,1,11,1,0,6.4,0,7,5.800000000000001,0,96.10000000000001,92.61,1.8,0.4,153
2021,1,11,2,0,6.1000000000000005,0,7,5.6000000000000005,0,96.38,102.23,1.9000000000000001,0.4,149
2021,1,11,3,0,5.9,0,7,5.4,0,96.62,112.43,1.8,0.5,147
2021,1,11,4,0,5.9,0,4,5.300000000000001,0,95.92,122.92,1.7000000000000002,0.4,147
2021,1,11,5,0,6.300000000000001,0,8,5.5,0,94.75,133.34,1.5,0.4,150
2021,1,11,6,0,6.1000000000000005,0,7,5.300000000000001,0,94.86,143.17000000000002,1.4000000000000001,0.4,147
2021,1,11,7,0,5.7,0,8,5,0,94.94,151.4,1.4000000000000001,0.4,143
2021,1,11,8,0,5.300000000000001,0,8,4.6000000000000005,0,95.51,156.02,1.5,0.4,139
2021,1,11,9,0,5,0,7,4.3,0,95.26,154.86,1.6,0.4,148
2021,1,11,10,0,4.800000000000001,0,7,4.1000000000000005,0,95.08,148.55,1.6,0.4,154
2021,1,11,11,0,4.800000000000001,0,7,4,0,94.79,139.53,1.6,0.5,148
2021,1,11,12,0,4.9,0,7,4.1000000000000005,0,94.78,129.39000000000001,1.7000000000000002,0.5,144
