Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,547860,-,-,-,45.42,-122.67,0,57,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2020,1,2,16,0,5.1000000000000005,0,4,4.4,0,95.37,89.03,1.8,0.9,175
2020,1,2,17,0,5.6000000000000005,113,7,4.9,25,95.03,81.28,1.9000000000000001,1,177
2020,1,2,18,0,6.300000000000001,227,4,5.5,46,94.74,74.82000000000001,1.9000000000000001,1.1,177
2020,1,2,19,0,7,311,4,6,46,93.34,70.36,1.9000000000000001,1.3,178
2020,1,2,20,0,7.300000000000001,350,4,6.2,23,92.95,68.37,1.8,1.4000000000000001,180
2020,1,2,21,0,7.5,339,4,6.4,50,92.58,69.06,1.6,1.4000000000000001,181
2020,1,2,22,0,7.5,279,4,6.4,10,92.61,72.35000000000001,1.5,1.4000000000000001,182
2020,1,2,23,0,7.4,177,4,6.4,49,93.06,77.89,1.5,1.4000000000000001,184
2020,1,3,0,0,7.4,57,4,6.4,22,93.38,85.16,1.5,1.4000000000000001,185
2020,1,3,1,0,7.6000000000000005,0,0,6.7,0,93.91,94.01,1.6,1.5,185
2020,1,3,2,0,8,0,8,7.1000000000000005,0,93.92,103.62,1.8,1.5,185
2020,1,3,3,0,8.3,0,0,7.5,0,94.4,113.81,1.7000000000000002,1.5,187
2020,1,3,4,0,8.6,0,8,7.800000000000001,0,94.45,124.3,1.5,1.5,189
2020,1,3,5,0,8.8,0,8,8,0,94.71000000000001,134.72,1.4000000000000001,1.6,192
2020,1,3,6,0,8.9,0,8,8.1,0,94.67,144.57,1.4000000000000001,1.6,193
2020,1,3,7,0,8.8,0,8,8,0,95.03,152.79,1.6,1.5,193
2020,1,3,8,0,8.700000000000001,0,8,7.9,0,94.86,157.24,1.6,1.5,192
2020,1,3,9,0,8.6,0,8,7.800000000000001,0,94.74,155.64000000000001,1.7000000000000002,1.4000000000000001,190
2020,1,3,10,0,8.6,0,7,7.7,0,94.36,148.94,1.7000000000000002,1.3,190
2020,1,3,11,0,8.700000000000001,0,7,7.7,0,93.17,139.71,1.6,1.4000000000000001,192
2020,1,3,12,0,8.5,0,7,7.4,0,92.69,129.48,1.4000000000000001,1.4000000000000001,190
2020,1,3,13,0,8.1,0,7,6.9,0,92.19,118.97,1.2000000000000002,1.3,185
2020,1,3,14,0,7.6000000000000005,0,8,6.300000000000001,0,91.54,108.58,1.2000000000000002,1.1,181
2020,1,3,15,0,6.7,0,7,5.2,0,90.21000000000001,98.64,1.3,0.9,177
2020,1,3,16,0,6.9,0,4,4.6000000000000005,0,85.45,89.03,1.2000000000000002,0.9,178
2020,1,3,17,0,8.3,126,7,4.800000000000001,59,78.34,81.26,1.1,1.1,178
2020,1,3,18,0,10.100000000000001,246,7,5.2,173,71.58,74.78,1,1.1,178
2020,1,3,19,0,11.600000000000001,334,7,5.800000000000001,264,67.63,70.3,0.9,1.2000000000000002,176
2020,1,3,20,0,12.700000000000001,373,7,6.1000000000000005,274,64.15,68.28,0.9,1.3,182
2020,1,3,21,0,13.100000000000001,360,7,6,168,61.980000000000004,68.95,0.9,1.4000000000000001,190
2020,1,3,22,0,12.700000000000001,296,6,5.9,114,63.300000000000004,72.23,0.9,1.3,190
2020,1,3,23,0,11.700000000000001,191,7,5.6000000000000005,69,66.07000000000001,77.76,0.9,1,190
2020,1,4,0,0,10.4,65,7,4.9,31,68.75,85.02,0.9,0.9,186
2020,1,4,1,0,10.100000000000001,0,6,4.4,0,67.78,93.87,1,1,185
2020,1,4,2,0,10.200000000000001,0,6,4.1000000000000005,0,66.06,103.47,1.2000000000000002,1.1,185
2020,1,4,3,0,10.8,0,6,4.1000000000000005,0,63.160000000000004,113.67,1.4000000000000001,1.7000000000000002,184
2020,1,4,4,0,11.4,0,7,4.5,0,62.76,124.15,1.8,2.1,185
2020,1,4,5,0,11.200000000000001,0,6,5.800000000000001,0,69.53,134.58,2.1,1.9000000000000001,202
2020,1,4,6,0,9.8,0,4,7.1000000000000005,0,83.49,144.43,2,1.7000000000000002,225
2020,1,4,7,0,7.800000000000001,0,8,6.5,0,91.19,152.65,1.8,1.3,238
2020,1,4,8,0,6.5,0,6,5.300000000000001,0,91.79,157.13,1.6,1.2000000000000002,230
2020,1,4,9,0,5.7,0,8,4.6000000000000005,0,92.53,155.58,1.5,1.3,225
2020,1,4,10,0,5.4,0,8,4.4,0,93.38,148.92000000000002,1.3,1.3,233
2020,1,4,11,0,5.300000000000001,0,8,4.5,0,94.31,139.71,1.1,0.9,239
2020,1,4,12,0,5,0,8,4.2,0,94.49,129.49,0.9,0.7000000000000001,240
2020,1,4,13,0,4.6000000000000005,0,1,3.8000000000000003,0,94.37,118.98,0.8,0.6000000000000001,236
2020,1,4,14,0,4.2,0,0,3.4000000000000004,0,94.28,108.60000000000001,0.8,0.6000000000000001,230
2020,1,4,15,0,4.1000000000000005,0,0,3.1,0,93.39,98.64,0.8,0.6000000000000001,216
2020,1,4,16,0,4.5,0,0,3.5,0,93.02,89.02,0.9,0.6000000000000001,197
2020,1,4,17,0,5.5,115,0,4.3,115,91.77,81.23,1,1.2000000000000002,189
2020,1,4,18,0,6.2,236,4,4.800000000000001,146,90.64,74.73,1,1.3,190
2020,1,4,19,0,6.9,317,0,5.1000000000000005,317,88.38,70.22,1.1,1.4000000000000001,195
2020,1,4,20,0,7,350,4,5.1000000000000005,277,87.65,68.18,1.2000000000000002,1.4000000000000001,198
2020,1,4,21,0,6.7,343,4,5,83,88.89,68.83,1.3,1.3,198
2020,1,4,22,0,6.4,280,4,5.1000000000000005,27,91.47,72.10000000000001,1.3,1.1,194
2020,1,4,23,0,6.1000000000000005,178,4,5.1000000000000005,36,93.3,77.62,1.3,1,193
2020,1,5,0,0,5.800000000000001,58,4,4.9,20,94.16,84.88,1.3,0.8,194
2020,1,5,1,0,5.7,0,8,4.800000000000001,0,94.13,93.72,1.3,0.9,191
2020,1,5,2,0,5.6000000000000005,0,7,4.7,0,93.82000000000001,103.33,1.2000000000000002,0.9,185
2020,1,5,3,0,5.2,0,7,4.3,0,93.59,113.52,1.2000000000000002,0.9,181
2020,1,5,4,0,4.800000000000001,0,7,3.9000000000000004,0,93.74,124.01,1.2000000000000002,0.8,176
2020,1,5,5,0,4.4,0,8,3.5,0,94.09,134.43,1.3,0.7000000000000001,168
2020,1,5,6,0,4.2,0,8,3.3000000000000003,0,93.63,144.28,1.3,0.7000000000000001,166
2020,1,5,7,0,4,0,8,3.1,0,93.81,152.51,1.3,0.7000000000000001,164
2020,1,5,8,0,4,0,7,3.1,0,93.62,157.01,1.3,0.7000000000000001,164
2020,1,5,9,0,4,0,7,3.1,0,94.04,155.51,1.3,0.7000000000000001,164
2020,1,5,10,0,4,0,8,3.1,0,93.93,148.9,1.3,0.8,166
2020,1,5,11,0,4,0,4,3,0,93.36,139.71,1.3,0.8,168
2020,1,5,12,0,3.9000000000000004,0,4,3,0,93.77,129.5,1.4000000000000001,0.8,167
2020,1,5,13,0,4.1000000000000005,0,4,3.1,0,93.25,118.99000000000001,1.4000000000000001,1,172
2020,1,5,14,0,4,0,6,3.1,0,94.14,108.60000000000001,1.4000000000000001,1,175
2020,1,5,15,0,4.2,0,7,3.3000000000000003,0,93.96000000000001,98.64,1.4000000000000001,1.1,178
2020,1,5,16,0,4.5,0,4,3.6,0,93.95,89,1.4000000000000001,1.3,182
2020,1,5,17,0,4.7,118,4,3.8000000000000003,52,93.63,81.19,1.4000000000000001,1.5,196
2020,1,5,18,0,5.1000000000000005,232,4,4.2,27,93.98,74.67,1.2000000000000002,1.5,211
2020,1,5,19,0,6.2,314,4,5.1000000000000005,137,92.93,70.14,1.1,1.5,228
2020,1,5,20,0,6.9,349,4,5.4,104,90.42,68.08,1.1,1.6,242
2020,1,5,21,0,7,344,4,5.4,86,89.79,68.71000000000001,1.1,1.5,246
2020,1,5,22,0,6.9,285,4,5.5,160,90.63,71.96000000000001,1.1,1.3,240
2020,1,5,23,0,6.4,182,4,5.2,35,91.93,77.47,1.1,1,229
2020,1,6,0,0,5.5,59,6,4.6000000000000005,18,93.82000000000001,84.73,1.2000000000000002,0.7000000000000001,213
2020,1,6,1,0,5.2,0,6,4.4,0,94.49,93.57000000000001,1.3,0.7000000000000001,197
2020,1,6,2,0,5.1000000000000005,0,6,4.3,0,94.7,103.17,1.3,0.8,192
2020,1,6,3,0,5,0,7,4.2,0,94.87,113.37,1.4000000000000001,0.9,188
2020,1,6,4,0,4.9,0,7,4.2,0,95.15,123.85000000000001,1.5,1,182
2020,1,6,5,0,5,0,8,4.2,0,94.88,134.28,1.6,1.1,180
2020,1,6,6,0,5.1000000000000005,0,8,4.5,0,95.58,144.13,1.7000000000000002,1.2000000000000002,182
2020,1,6,7,0,5.300000000000001,0,8,4.6000000000000005,0,95.42,152.36,1.7000000000000002,1.3,182
2020,1,6,8,0,5.4,0,8,4.6000000000000005,0,94.9,156.89000000000001,1.8,1.4000000000000001,182
2020,1,6,9,0,5.300000000000001,0,8,4.5,0,94.8,155.44,1.8,1.5,183
2020,1,6,10,0,5.2,0,4,4.4,0,94.77,148.87,1.9000000000000001,1.6,184
2020,1,6,11,0,5.2,0,8,4.3,0,93.96000000000001,139.71,1.9000000000000001,1.9000000000000001,190
2020,1,6,12,0,5.1000000000000005,0,8,4.2,0,94.05,129.5,1.9000000000000001,2.1,194
2020,1,6,13,0,5.2,0,8,4.3,0,93.91,119,2,2.1,194
2020,1,6,14,0,5.4,0,6,4.5,0,93.63,108.60000000000001,2,2.1,194
2020,1,6,15,0,5.5,0,6,4.6000000000000005,0,94.11,98.62,2,2.1,194
2020,1,6,16,0,5.800000000000001,13,6,5,1,94.32000000000001,88.98,2,2.1,192
2020,1,6,17,0,6.2,119,6,5.4,21,94.37,81.15,2,2.2,192
2020,1,6,18,0,6.7,232,8,5.800000000000001,21,93.74,74.60000000000001,2,2.3000000000000003,192
2020,1,6,19,0,7,319,8,6.1000000000000005,71,93.93,70.06,2,2.3000000000000003,192
2020,1,6,20,0,7.300000000000001,359,4,6.4,79,93.73,67.97,2,2.2,194
2020,1,6,21,0,7.5,347,4,6.5,54,93.61,68.58,2.1,2.1,194
2020,1,6,22,0,7.7,287,4,6.7,21,93.31,71.81,2.1,2.1,193
2020,1,6,23,0,7.7,187,4,6.800000000000001,88,93.74,77.32000000000001,2,1.9000000000000001,194
2020,1,7,0,0,7.7,66,4,6.800000000000001,9,94.2,84.58,2,1.9000000000000001,195
2020,1,7,1,0,7.9,0,4,7,0,93.89,93.41,2,1.9000000000000001,196
2020,1,7,2,0,7.9,0,0,7.1000000000000005,0,94.62,103.02,2,1.8,198
2020,1,7,3,0,8,0,8,7.1000000000000005,0,94.24,113.22,1.9000000000000001,1.8,198
2020,1,7,4,0,7.9,0,7,7.1000000000000005,0,94.78,123.7,2,1.7000000000000002,196
2020,1,7,5,0,7.800000000000001,0,8,7,0,94.79,134.12,2,1.6,193
2020,1,7,6,0,7.7,0,8,6.9,0,94.57000000000001,143.97,1.9000000000000001,1.6,190
2020,1,7,7,0,7.6000000000000005,0,7,6.800000000000001,0,94.35000000000001,152.20000000000002,1.9000000000000001,1.5,187
2020,1,7,8,0,7.4,0,7,6.6000000000000005,0,94.51,156.75,1.8,1.5,185
2020,1,7,9,0,7.2,0,4,6.4,0,94.83,155.36,1.8,1.4000000000000001,182
2020,1,7,10,0,7.2,0,4,6.4,0,94.34,148.83,1.8,1.3,181
2020,1,7,11,0,7.2,0,7,6.300000000000001,0,93.94,139.69,1.8,1.3,180
2020,1,7,12,0,7.1000000000000005,0,7,6.2,0,93.89,129.5,1.8,1.3,179
2020,1,7,13,0,7.1000000000000005,0,8,6.1000000000000005,0,93.48,118.99000000000001,1.9000000000000001,1.4000000000000001,180
2020,1,7,14,0,7,0,6,6.1000000000000005,0,93.71000000000001,108.59,1.9000000000000001,1.4000000000000001,180
2020,1,7,15,0,6.9,0,7,6,0,93.81,98.61,1.9000000000000001,1.4000000000000001,174
2020,1,7,16,0,7,13,8,6.1000000000000005,2,93.77,88.96000000000001,1.9000000000000001,1.4000000000000001,174
2020,1,7,17,0,7.6000000000000005,119,7,6.6000000000000005,27,93.24,81.10000000000001,1.8,1.5,175
2020,1,7,18,0,8.4,237,6,7.300000000000001,109,92.58,74.53,1.8,1.6,173
2020,1,7,19,0,9.4,325,6,7.9,158,90.36,69.96000000000001,1.8,1.8,176
2020,1,7,20,0,10.200000000000001,364,4,8.1,152,86.86,67.85,1.9000000000000001,2.1,182
2020,1,7,21,0,10,352,4,7.9,246,87.03,68.44,1.9000000000000001,2.1,193
2020,1,7,22,0,9.700000000000001,291,8,8.1,91,89.65,71.67,1.8,1.9000000000000001,200
2020,1,7,23,0,9.3,188,8,8,52,91.4,77.17,1.8,1.7000000000000002,202
2020,1,8,0,0,8.6,66,4,7.6000000000000005,21,93.17,84.43,1.6,1.6,202
2020,1,8,1,0,8.1,0,6,7.1000000000000005,0,93.71000000000001,93.25,1.5,1.5,205
2020,1,8,2,0,7.6000000000000005,0,8,6.6000000000000005,0,93.53,102.86,1.4000000000000001,1.3,207
2020,1,8,3,0,7,0,6,6.1000000000000005,0,93.99,113.06,1.5,1.2000000000000002,211
2020,1,8,4,0,6.7,0,8,5.800000000000001,0,94.27,123.54,1.5,1.2000000000000002,215
2020,1,8,5,0,6.4,0,8,5.7,0,95.11,133.96,1.4000000000000001,1,209
2020,1,8,6,0,6.2,0,8,5.6000000000000005,0,95.75,143.81,1.3,0.8,202
2020,1,8,7,0,6.4,0,4,5.7,0,95.51,152.04,1.3,0.9,215
2020,1,8,8,0,6.5,0,4,5.800000000000001,0,95.06,156.61,1.2000000000000002,0.8,236
2020,1,8,9,0,6,0,4,5.300000000000001,0,95.07000000000001,155.27,1.2000000000000002,0.6000000000000001,260
2020,1,8,10,0,5.1000000000000005,0,0,4.4,0,95.06,148.79,1.1,0.5,268
2020,1,8,11,0,4.4,0,8,3.6,0,94.60000000000001,139.67000000000002,1,0.4,261
2020,1,8,12,0,3.7,0,7,3,0,95.29,129.49,1,0.4,243
2020,1,8,13,0,3.5,0,6,2.8000000000000003,0,95.16,118.98,1.1,0.4,222
2020,1,8,14,0,3.5,0,6,2.8000000000000003,0,95.25,108.58,1.1,0.5,215
2020,1,8,15,0,3.6,0,6,2.9000000000000004,0,95.32000000000001,98.58,1.2000000000000002,0.5,211
2020,1,8,16,0,4.1000000000000005,13,6,3.4000000000000004,3,95.3,88.92,1.2000000000000002,0.6000000000000001,207
2020,1,8,17,0,4.7,119,8,4,57,95.23,81.05,1.3,1,207
2020,1,8,18,0,5.300000000000001,238,8,4.5,45,94.3,74.45,1.3,1,215
2020,1,8,19,0,5.800000000000001,326,8,4.7,218,92.55,69.86,1.3,1.1,228
2020,1,8,20,0,5.800000000000001,366,6,4.6000000000000005,51,91.92,67.72,1.4000000000000001,0.9,230
2020,1,8,21,0,5.5,356,6,4.5,17,93.29,68.3,1.3,0.8,221
2020,1,8,22,0,5.300000000000001,297,4,4.4,10,93.88,71.51,1.3,0.8,221
2020,1,8,23,0,5,196,7,4.1000000000000005,29,94.05,77,1.3,0.6000000000000001,225
2020,1,9,0,0,4.4,72,8,3.7,14,95.2,84.26,1.3,0.4,226
2020,1,9,1,0,4.1000000000000005,0,6,3.4000000000000004,0,95.12,93.09,1.3,0.30000000000000004,222
2020,1,9,2,0,3.9000000000000004,0,7,3.2,0,95.17,102.7,1.2000000000000002,0.30000000000000004,215
2020,1,9,3,0,3.7,0,7,3,0,95.39,112.9,1.2000000000000002,0.2,209
2020,1,9,4,0,3.5,0,7,2.8000000000000003,0,95.36,123.38000000000001,1.2000000000000002,0.2,200
2020,1,9,5,0,3.5,0,0,2.8000000000000003,0,94.92,133.8,1.1,0.2,183
2020,1,9,6,0,3.4000000000000004,0,1,2.6,0,94.24,143.64000000000001,1,0.1,194
2020,1,9,7,0,3.2,0,1,2.4000000000000004,0,94.61,151.88,1,0.1,345
2020,1,9,8,0,2.9000000000000004,0,0,2.1,0,94.66,156.47,0.9,0.2,9
2020,1,9,9,0,2.6,0,0,1.8,0,94.35000000000001,155.17000000000002,0.8,0.30000000000000004,6
2020,1,9,10,0,2.3000000000000003,0,0,1.5,0,94.16,148.73,0.8,0.4,356
2020,1,9,11,0,2,0,0,1.1,0,93.44,139.64000000000001,0.7000000000000001,0.30000000000000004,326
2020,1,9,12,0,1.5,0,0,0.6000000000000001,0,93.64,129.47,0.7000000000000001,0.30000000000000004,286
2020,1,9,13,0,1.1,0,0,0.2,0,93.55,118.97,0.8,0.30000000000000004,264
2020,1,9,14,0,0.9,0,0,0,0,93.54,108.55,0.8,0.2,235
2020,1,9,15,0,0.8,0,0,0,0,94.28,98.55,0.8,0.30000000000000004,219
2020,1,9,16,0,1.4000000000000001,14,0,0.4,14,93.10000000000001,88.87,0.9,0.5,208
2020,1,9,17,0,2.1,129,0,1,129,92.19,80.98,0.9,0.8,204
2020,1,9,18,0,3,249,4,1.6,78,90.64,74.37,1,0.9,202
2020,1,9,19,0,3.5,335,4,2,38,89.75,69.75,1,1,202
2020,1,9,20,0,3.8000000000000003,376,7,2.3000000000000003,145,90.09,67.59,1,1,211
2020,1,9,21,0,4.1000000000000005,363,7,2.7,29,90.49,68.14,1.1,1,214
2020,1,9,22,0,4.2,301,4,2.9000000000000004,11,91.5,71.34,1.1,0.8,208
2020,1,9,23,0,4,200,7,3.1,33,93.57000000000001,76.84,1.1,0.5,202
2020,1,10,0,0,3.2,75,4,2.5,10,95.05,84.09,1.1,0.4,197
2020,1,10,1,0,2.9000000000000004,0,7,2.3000000000000003,0,95.84,92.92,1.1,0.4,195
2020,1,10,2,0,2.8000000000000003,0,8,2.2,0,95.91,102.53,1.1,0.5,195
2020,1,10,3,0,2.8000000000000003,0,8,2.2,0,95.67,112.73,1.1,0.5,194
2020,1,10,4,0,2.7,0,8,2.1,0,95.88,123.21000000000001,1.2000000000000002,0.4,200
2020,1,10,5,0,3,0,8,2.3000000000000003,0,95.08,133.64000000000001,1.3,0.6000000000000001,197
2020,1,10,6,0,3.1,0,4,2.4000000000000004,0,94.87,143.47,1.3,0.7000000000000001,183
2020,1,10,7,0,3,0,7,2.3000000000000003,0,95.14,151.71,1.4000000000000001,0.7000000000000001,178
2020,1,10,8,0,2.7,0,8,2.1,0,95.57000000000001,156.31,1.5,0.6000000000000001,175
2020,1,10,9,0,2.5,0,8,1.8,0,95.43,155.06,1.5,0.6000000000000001,175
2020,1,10,10,0,2.4000000000000004,0,8,1.7000000000000002,0,95.43,148.67000000000002,1.5,0.9,169
2020,1,10,11,0,2.4000000000000004,0,4,1.7000000000000002,0,94.89,139.61,1.4000000000000001,0.9,170
2020,1,10,12,0,2.7,0,7,1.8,0,94.12,129.45,1.6,1,174
2020,1,10,13,0,3,0,6,2.1,0,93.89,118.94,1.8,1.1,176
2020,1,10,14,0,3.1,0,6,2.2,0,93.74,108.53,1.9000000000000001,1.4000000000000001,178
2020,1,10,15,0,2.9000000000000004,0,4,2,0,93.83,98.51,1.7000000000000002,1.7000000000000002,177
2020,1,10,16,0,2.9000000000000004,15,4,1.9000000000000001,2,93.07000000000001,88.83,1.7000000000000002,1.9000000000000001,178
2020,1,10,17,0,3.3000000000000003,127,4,2.1,56,91.53,80.91,1.7000000000000002,2.1,183
2020,1,10,18,0,3.9000000000000004,245,4,2.4000000000000004,50,89.66,74.28,1.7000000000000002,2.5,188
2020,1,10,19,0,4.3,331,4,2.8000000000000003,12,89.94,69.63,1.7000000000000002,2.5,189
2020,1,10,20,0,4.6000000000000005,373,8,3.2,6,90.91,67.45,1.7000000000000002,2.5,194
2020,1,10,21,0,5,356,4,3.8000000000000003,14,91.85000000000001,67.99,1.5,2.2,198
2020,1,10,22,0,5.5,299,4,4.5,11,93.58,71.18,1.3,1.8,198
2020,1,10,23,0,6.2,195,4,5.300000000000001,68,93.74,76.66,1.3,1.7000000000000002,204
2020,1,11,0,0,6.5,71,7,5.6000000000000005,13,93.93,83.93,1.4000000000000001,1.6,209
2020,1,11,1,0,6.4,0,8,5.4,0,93.64,92.75,1.4000000000000001,1.7000000000000002,209
2020,1,11,2,0,6.300000000000001,0,4,5.300000000000001,0,93.41,102.36,1.5,1.9000000000000001,208
2020,1,11,3,0,6.4,0,8,5.4,0,93.43,112.56,1.4000000000000001,2,209
2020,1,11,4,0,6.5,0,6,5.6000000000000005,0,93.78,123.05,1.4000000000000001,1.9000000000000001,210
2020,1,11,5,0,6.5,0,6,5.5,0,93.56,133.47,1.4000000000000001,1.9000000000000001,211
2020,1,11,6,0,6.2,0,6,5.2,0,93.59,143.3,1.4000000000000001,2,212
2020,1,11,7,0,5.800000000000001,0,7,4.800000000000001,0,93.42,151.53,1.5,2,214
2020,1,11,8,0,5.7,0,7,4.7,0,93.42,156.15,1.5,1.9000000000000001,217
2020,1,11,9,0,5.800000000000001,0,6,5,0,94.4,154.95000000000002,1.5,1.8,223
2020,1,11,10,0,6.300000000000001,0,7,5.4,0,93.87,148.6,1.5,1.6,234
2020,1,11,11,0,6.6000000000000005,0,8,5.7,0,94.19,139.57,1.5,1.5,243
2020,1,11,12,0,6.6000000000000005,0,7,5.7,0,94.03,129.42000000000002,1.4000000000000001,1.5,251
