Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2758210,-,-,-,35.22,-97.45,0,360,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Cloud Type,Dew Point,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2021,1,1,0,0,-0.4,0,0,9,-2.5,85.46000000000001,96.7,2.3000000000000003,7,22
2021,1,1,1,0,-0.4,0,0,9,-2.1,88.13,108.23,2.4000000000000004,7.6000000000000005,22
2021,1,1,2,0,-0.30000000000000004,0,0,9,-1.8,89.49,120.21000000000001,2.4000000000000004,7.7,21
2021,1,1,3,0,-0.30000000000000004,0,0,6,-1.6,90.91,132.41,2.5,7.800000000000001,21
2021,1,1,4,0,-0.1,0,0,6,-1.3,91.35000000000001,144.61,2.4000000000000004,7.4,29
2021,1,1,5,0,-0.2,0,0,5,-1.1,93.84,156.32,2.2,7.4,33
2021,1,1,6,0,-0.30000000000000004,0,0,8,-1,95.37,165.77,2,6.800000000000001,28
2021,1,1,7,0,-0.5,0,0,6,-1,96.44,166.45000000000002,1.7000000000000002,5.9,17
2021,1,1,8,0,-0.7000000000000001,0,0,7,-1.2000000000000002,96.32000000000001,157.54,1.5,5.5,7
2021,1,1,9,0,-1,0,0,7,-1.5,96.13,145.95000000000002,1.5,5.5,359
2021,1,1,10,0,-1.3,0,0,4,-1.8,96.12,133.77,1.5,5.5,355
2021,1,1,11,0,-1.5,0,0,8,-2.1,95.72,121.55,1.4000000000000001,5.6000000000000005,353
2021,1,1,12,0,-1.7000000000000002,0,0,4,-2.3000000000000003,95.4,109.54,1.4000000000000001,5.800000000000001,351
2021,1,1,13,0,-1.9000000000000001,0,0,4,-2.6,95.14,97.94,1.4000000000000001,5.6000000000000005,348
2021,1,1,14,0,-1.8,32,10,4,-2.6,94.59,86.77,1.4000000000000001,5.300000000000001,344
2021,1,1,15,0,-1.3,188,29,7,-2.1,94.02,76.99,1.4000000000000001,5.5,343
2021,1,1,16,0,-0.6000000000000001,348,89,7,-1.6,92.60000000000001,68.56,1.5,6,348
2021,1,1,17,0,0,474,194,8,-1.3,91.01,62.21,1.5,6,350
2021,1,1,18,0,0.30000000000000004,540,72,5,-1.1,90.39,58.67,1.5,5.6000000000000005,351
2021,1,1,19,0,0.6000000000000001,548,109,4,-0.9,89.73,58.46,1.5,5,354
2021,1,1,20,0,0.9,495,148,4,-0.7000000000000001,89.07000000000001,61.620000000000005,1.4000000000000001,4.1000000000000005,357
2021,1,1,21,0,1,381,91,4,-0.6000000000000001,89.36,67.66,1.4000000000000001,3.1,357
2021,1,1,22,0,0.7000000000000001,224,36,4,-0.6000000000000001,90.9,75.88,1.3,2.2,356
2021,1,1,23,0,-2,55,55,1,-3,92.8,85.55,1.3,1.6,353
2021,1,2,0,0,-3.6,0,0,1,-4.9,90.87,96.56,1.2000000000000002,1.8,353
2021,1,2,1,0,-4.2,0,0,4,-5.6000000000000005,89.91,108.10000000000001,1.2000000000000002,1.9000000000000001,351
2021,1,2,2,0,-4.6000000000000005,0,0,4,-6.2,88.85000000000001,120.07000000000001,1.1,2,349
2021,1,2,3,0,-4.9,0,0,0,-6.7,87.36,132.28,1.1,2,346
2021,1,2,4,0,-5.1000000000000005,0,0,4,-7.1000000000000005,86.10000000000001,144.47,1.1,2,344
2021,1,2,5,0,-5.300000000000001,0,0,4,-7.4,85.05,156.18,1,1.9000000000000001,342
2021,1,2,6,0,-5.5,0,0,4,-7.7,84.56,165.64000000000001,1,1.8,341
2021,1,2,7,0,-5.300000000000001,0,0,4,-7.5,84.63,166.42000000000002,0.9,1.6,341
2021,1,2,8,0,-4.800000000000001,0,0,4,-7,84.33,157.57,0.9,1.5,341
2021,1,2,9,0,-4.5,0,0,4,-6.7,84.7,146,0.9,1.4000000000000001,338
2021,1,2,10,0,-4.1000000000000005,0,0,4,-6.300000000000001,84.76,133.83,0.9,1.3,333
2021,1,2,11,0,-3.4000000000000004,0,0,8,-5.4,85.71000000000001,121.61,0.9,1.3,325
2021,1,2,12,0,-2.1,0,0,7,-3.9000000000000004,87.5,109.58,1,1.4000000000000001,315
2021,1,2,13,0,-0.9,0,0,7,-2.4000000000000004,89.37,97.98,1.1,1.7000000000000002,305
2021,1,2,14,0,0.1,38,17,7,-1.4000000000000001,89.69,86.8,1.2000000000000002,2,295
2021,1,2,15,0,0.7000000000000001,203,203,0,-0.6000000000000001,90.82000000000001,77,1.3,2.1,283
2021,1,2,16,0,0.9,367,108,6,-0.2,92.42,68.54,1.3,1.9000000000000001,269
2021,1,2,17,0,1.4000000000000001,491,296,6,0,90.52,62.17,1.3,2.1,263
2021,1,2,18,0,2.1,559,559,0,0.2,87.51,58.6,1.3,2,259
2021,1,2,19,0,3.1,564,564,0,0.5,82.86,58.36,1.3,2,249
2021,1,2,20,0,4,505,505,0,0.7000000000000001,79.09,61.49,1.3,2.1,234
2021,1,2,21,0,4.4,390,390,0,1,78.59,67.52,1.2000000000000002,2.1,219
2021,1,2,22,0,3.5,230,230,0,1.6,87.24,75.74,1.2000000000000002,1.3,204
2021,1,2,23,0,0.7000000000000001,58,58,0,-0.6000000000000001,91.01,85.41,1.2000000000000002,1.4000000000000001,189
2021,1,3,0,0,-0.6000000000000001,0,0,0,-1.5,93.76,96.42,1.1,1.6,177
2021,1,3,1,0,-1,0,0,0,-1.8,94.27,107.96000000000001,0.9,1.7000000000000002,170
2021,1,3,2,0,-1.2000000000000002,0,0,0,-2,94.5,119.93,0.8,1.8,167
2021,1,3,3,0,-1.1,0,0,0,-1.9000000000000001,94.03,132.14000000000001,0.8,2.1,166
2021,1,3,4,0,-0.9,0,0,0,-1.8,93.57000000000001,144.33,0.8,2.4000000000000004,167
2021,1,3,5,0,-1,0,0,0,-1.8,94.32000000000001,156.04,0.7000000000000001,2.6,168
2021,1,3,6,0,-1.5,0,0,0,-2,96.3,165.51,0.7000000000000001,2.7,171
2021,1,3,7,0,-2.4000000000000004,0,0,0,-2.5,99.27,166.37,0.6000000000000001,2.6,174
2021,1,3,8,0,-3.1,0,0,8,-3.1,100,157.6,0.6000000000000001,2.5,176
2021,1,3,9,0,-3.1,0,0,0,-3.2,99.01,146.04,0.5,2.7,180
2021,1,3,10,0,-2.8000000000000003,0,0,8,-3.2,97.23,133.88,0.5,2.5,182
2021,1,3,11,0,-3.3000000000000003,0,0,1,-3.6,97.71000000000001,121.65,0.5,1.5,181
2021,1,3,12,0,-4.2,0,0,7,-4.2,100,109.63,0.6000000000000001,1.2000000000000002,183
2021,1,3,13,0,-4.1000000000000005,0,0,0,-4.1000000000000005,100,98.01,0.7000000000000001,0.9,182
2021,1,3,14,0,-3,39,39,0,-3.4000000000000004,96.87,86.81,0.6000000000000001,0.9,163
2021,1,3,15,0,-1,205,205,0,-1.9000000000000001,93.92,77,0.7000000000000001,0.9,149
2021,1,3,16,0,1.1,370,370,0,-0.9,86.27,68.52,0.7000000000000001,0.6000000000000001,180
2021,1,3,17,0,2.7,494,494,0,-0.30000000000000004,80.67,62.11,0.7000000000000001,0.6000000000000001,244
2021,1,3,18,0,4.3,560,560,0,0.1,74.28,58.51,0.7000000000000001,1,269
2021,1,3,19,0,5.5,565,565,0,0.5,70.35000000000001,58.25,0.7000000000000001,1.2000000000000002,278
2021,1,3,20,0,6.1000000000000005,507,507,0,0.8,68.97,61.36,0.7000000000000001,1.4000000000000001,287
2021,1,3,21,0,6.2,391,391,0,0.9,68.96000000000001,67.38,0.7000000000000001,1.6,295
2021,1,3,22,0,4.9,231,231,0,1.8,80.61,75.59,0.7000000000000001,1,303
2021,1,3,23,0,3,59,59,0,-0.7000000000000001,76.82000000000001,85.27,0.7000000000000001,1.1,311
2021,1,4,0,0,2.8000000000000003,0,0,0,-1,76.08,96.28,0.6000000000000001,0.9,307
2021,1,4,1,0,2.6,0,0,0,-1.2000000000000002,76.24,107.81,0.6000000000000001,0.8,287
2021,1,4,2,0,1.8,0,0,0,-1.4000000000000001,79.36,119.79,0.6000000000000001,0.9,263
2021,1,4,3,0,1.5,0,0,0,-1.5,80.5,132,0.6000000000000001,1,247
2021,1,4,4,0,1.4000000000000001,0,0,0,-1.5,80.89,144.19,0.6000000000000001,1,240
2021,1,4,5,0,1,0,0,0,-1.7000000000000002,82.4,155.89000000000001,0.6000000000000001,1.1,244
2021,1,4,6,0,1.1,0,0,0,-1.6,82.13,165.36,0.7000000000000001,1,246
2021,1,4,7,0,1.9000000000000001,0,0,8,-1.3,79.13,166.31,0.8,0.8,229
2021,1,4,8,0,2.5,0,0,0,-1.1,77.05,157.61,0.9,0.7000000000000001,215
2021,1,4,9,0,2.8000000000000003,0,0,7,-1,76.07000000000001,146.08,1,0.7000000000000001,227
2021,1,4,10,0,3.1,0,0,5,-1.1,74.17,133.92000000000002,1,0.6000000000000001,231
2021,1,4,11,0,3.2,0,0,5,-1.2000000000000002,73.05,121.69,1.1,0.5,207
2021,1,4,12,0,2.6,0,0,0,-1.3,75.29,109.66,1,0.6000000000000001,240
2021,1,4,13,0,1.3,0,0,0,-1.4000000000000001,81.95,98.03,0.9,0.9,293
2021,1,4,14,0,2.3000000000000003,38,38,0,0,84.91,86.82000000000001,0.9,1.5,312
2021,1,4,15,0,4.3,204,204,0,1,79.26,76.99,0.9,2.7,318
2021,1,4,16,0,5.9,368,368,0,2,75.85000000000001,68.49,0.9,2.8000000000000003,317
2021,1,4,17,0,8.3,492,492,0,3,69.03,62.050000000000004,0.9,3,314
2021,1,4,18,0,10.4,560,560,0,3,60.230000000000004,58.42,0.9,3.7,329
2021,1,4,19,0,11.600000000000001,565,565,0,3.5,57.620000000000005,58.13,0.9,3.8000000000000003,341
2021,1,4,20,0,12,508,508,0,4.4,59.53,61.230000000000004,0.9,3.5,346
2021,1,4,21,0,11.8,393,393,0,5.6000000000000005,65.58,67.24,0.9,2.8000000000000003,347
2021,1,4,22,0,9.4,235,235,0,6.800000000000001,83.92,75.45,0.9,1.4000000000000001,342
2021,1,4,23,0,6,63,63,0,4.800000000000001,91.86,85.13,0.9,1.5,341
2021,1,5,0,0,5,0,0,0,4.4,95.81,96.13,0.8,1.5,343
2021,1,5,1,0,4.3,0,0,0,3.9000000000000004,96.99000000000001,107.67,0.7000000000000001,1.5,347
2021,1,5,2,0,3.8000000000000003,0,0,0,3.1,95.36,119.65,0.7000000000000001,1.5,351
2021,1,5,3,0,3.5,0,0,0,2.3000000000000003,91.53,131.86,0.6000000000000001,1.5,357
2021,1,5,4,0,3.4000000000000004,0,0,0,1.3,86.43,144.05,0.6000000000000001,1.4000000000000001,5
2021,1,5,5,0,3.7,0,0,0,0.6000000000000001,80.02,155.74,0.6000000000000001,1.3,13
2021,1,5,6,0,4,0,0,0,0,75.29,165.22,0.6000000000000001,1,25
2021,1,5,7,0,3.8000000000000003,0,0,0,-0.30000000000000004,74.84,166.25,0.6000000000000001,0.8,43
2021,1,5,8,0,3.5,0,0,0,-0.4,75.65,157.62,0.7000000000000001,0.8,71
2021,1,5,9,0,2.3000000000000003,0,0,0,-0.5,81.93,146.12,0.7000000000000001,0.9,93
2021,1,5,10,0,1.6,0,0,0,-0.4,86.28,133.96,0.8,1.1,112
2021,1,5,11,0,0.5,0,0,0,-0.30000000000000004,94.08,121.73,0.8,1.3,126
2021,1,5,12,0,-0.8,0,0,0,-0.8,100,109.69,0.8,1.4000000000000001,135
2021,1,5,13,0,-1.4000000000000001,0,0,0,-1.4000000000000001,100,98.05,0.9,1.4000000000000001,142
2021,1,5,14,0,1.9000000000000001,39,39,1,1.7000000000000002,98.55,86.83,0.9,2.1,151
2021,1,5,15,0,4.6000000000000005,205,205,0,3.2,90.51,76.98,1,3.3000000000000003,159
2021,1,5,16,0,6.9,367,367,0,4.7,85.83,68.45,1.1,3.3000000000000003,167
2021,1,5,17,0,10.100000000000001,487,487,1,5.1000000000000005,71.01,61.99,1.2000000000000002,4.3,174
2021,1,5,18,0,12.3,553,553,0,3.8000000000000003,56.13,58.33,1.3,5.300000000000001,179
2021,1,5,19,0,13.200000000000001,558,558,0,3.9000000000000004,53.28,58.01,1.3,5.300000000000001,180
2021,1,5,20,0,13.5,502,502,0,4.3,53.83,61.09,1.3,5.1000000000000005,179
2021,1,5,21,0,12.9,387,299,7,5.2,59.47,67.09,1.3,4.1000000000000005,175
2021,1,5,22,0,10.700000000000001,230,177,8,5.9,72.32000000000001,75.29,1.3,2.8000000000000003,166
2021,1,5,23,0,8,61,42,8,5.1000000000000005,82.12,84.98,1.3,2.7,158
2021,1,6,0,0,7.6000000000000005,0,0,8,4.7,82.02,95.98,1.3,3.3000000000000003,155
2021,1,6,1,0,7.2,0,0,8,4.5,82.93,107.52,1.4000000000000001,3.6,153
2021,1,6,2,0,6.9,0,0,8,4.3,83.60000000000001,119.5,1.4000000000000001,3.8000000000000003,151
2021,1,6,3,0,6.5,0,0,7,4.3,85.65,131.71,1.5,4,150
2021,1,6,4,0,6.300000000000001,0,0,7,4.4,87.43,143.9,1.7000000000000002,4.3,151
2021,1,6,5,0,6.2,0,0,7,4.5,89.14,155.59,1.8,4.4,150
2021,1,6,6,0,6,0,0,7,4.7,91.37,165.06,1.8,4.3,149
2021,1,6,7,0,5.7,0,0,8,4.800000000000001,93.81,166.18,1.8,3.9000000000000004,149
2021,1,6,8,0,5.4,0,0,8,4.9,96.47,157.63,1.8,3.7,151
2021,1,6,9,0,5.1000000000000005,0,0,3,5.1000000000000005,100,146.14000000000001,1.8,3.2,156
2021,1,6,10,0,4.7,0,0,0,4.7,100,133.99,1.8,2.3000000000000003,160
2021,1,6,11,0,5.300000000000001,0,0,1,5.300000000000001,100,121.76,1.8,1.7000000000000002,169
2021,1,6,12,0,6.1000000000000005,0,0,4,6.1000000000000005,100,109.72,1.9000000000000001,1.3,180
2021,1,6,13,0,6.800000000000001,0,0,3,6.800000000000001,100,98.07000000000001,2,1,195
2021,1,6,14,0,7,29,5,4,7,99.78,86.83,2,0.9,273
2021,1,6,15,0,7,174,7,3,6.7,97.72,76.96000000000001,2,1.8,333
2021,1,6,16,0,6.6000000000000005,328,30,4,6,95.85000000000001,68.4,2,2.9000000000000004,347
2021,1,6,17,0,6.4,451,35,4,5.300000000000001,92.83,61.910000000000004,1.9000000000000001,3.5,359
2021,1,6,18,0,6.2,517,23,4,4.7,90.3,58.22,1.7000000000000002,4.1000000000000005,3
2021,1,6,19,0,6.2,523,11,8,4.4,87.98,57.88,1.6,4.6000000000000005,356
2021,1,6,20,0,6.2,471,61,4,4.1000000000000005,86.68,60.94,1.5,5,350
2021,1,6,21,0,6.2,358,15,4,4.2,87.2,66.93,1.5,4.9,348
2021,1,6,22,0,6,207,8,4,4.5,89.79,75.13,1.5,4.4,351
2021,1,6,23,0,5.6000000000000005,52,8,4,4.6000000000000005,93.01,84.82000000000001,1.5,4.3,350
2021,1,7,0,0,5.2,0,0,4,4.6000000000000005,95.63,95.83,1.5,4,351
2021,1,7,1,0,4.800000000000001,0,0,4,4.4,97.23,107.37,1.6,3.8000000000000003,350
2021,1,7,2,0,4.5,0,0,4,4.1000000000000005,97.04,119.35000000000001,1.6,4.1000000000000005,343
2021,1,7,3,0,4.2,0,0,4,3.7,96.65,131.56,1.6,4.5,338
2021,1,7,4,0,3.9000000000000004,0,0,4,3.4000000000000004,96.56,143.75,1.6,4.4,340
2021,1,7,5,0,3.7,0,0,4,3.2,96.31,155.43,1.6,4.4,344
2021,1,7,6,0,3.5,0,0,4,2.9000000000000004,95.97,164.91,1.5,4.4,346
2021,1,7,7,0,3.2,0,0,4,2.6,95.89,166.1,1.5,4.5,345
2021,1,7,8,0,2.9000000000000004,0,0,4,2.3000000000000003,95.95,157.62,1.4000000000000001,4.7,343
2021,1,7,9,0,2.6,0,0,4,2,96.10000000000001,146.17000000000002,1.4000000000000001,4.7,342
2021,1,7,10,0,2.3000000000000003,0,0,4,1.8,96.21000000000001,134.02,1.3,4.7,343
2021,1,7,11,0,2.1,0,0,4,1.5,95.86,121.79,1.3,4.5,348
2021,1,7,12,0,1.8,0,0,4,1.3,96.43,109.74000000000001,1.2000000000000002,4,352
2021,1,7,13,0,1.6,0,0,4,1.1,96.4,98.07000000000001,1.2000000000000002,3.8000000000000003,353
2021,1,7,14,0,2.1,33,6,4,1.2000000000000002,93.76,86.82000000000001,1.1,4,350
2021,1,7,15,0,3.3000000000000003,192,20,4,1.5,88.28,76.93,1.1,4.3,354
2021,1,7,16,0,4.800000000000001,355,48,4,1.8,81.18,68.35000000000001,1.1,4.1000000000000005,359
2021,1,7,17,0,5.800000000000001,480,42,4,1.8,75.45,61.83,1.1,3.9000000000000004,359
2021,1,7,18,0,6.2,553,36,4,1.6,72.55,58.11,1.1,3.7,358
2021,1,7,19,0,6.4,559,45,4,1.5,71.07000000000001,57.74,1.1,3.7,356
2021,1,7,20,0,6.5,505,69,4,1.4000000000000001,70.14,60.78,1.1,3.7,359
2021,1,7,21,0,6.300000000000001,391,61,4,1.4000000000000001,71.01,66.77,1.1,3.5,3
2021,1,7,22,0,5.6000000000000005,234,8,4,1.7000000000000002,75.73,74.97,1.1,2.9000000000000004,6
2021,1,7,23,0,3.6,66,9,4,2,89.08,84.66,1,1.5,5
2021,1,8,0,0,2.7,0,0,4,1.7000000000000002,92.84,95.67,1,1.5,5
2021,1,8,1,0,2.2,0,0,4,1.5,95.31,107.22,1,1.7000000000000002,6
2021,1,8,2,0,1.8,0,0,0,1.5,97.54,119.2,1,1.7000000000000002,8
2021,1,8,3,0,1.4000000000000001,0,0,0,1.4000000000000001,99.7,131.41,1,1.7000000000000002,12
2021,1,8,4,0,0.8,0,0,0,0.8,100,143.6,1,1.7000000000000002,19
2021,1,8,5,0,0,0,0,4,0,100,155.27,0.9,1.6,26
2021,1,8,6,0,-0.9,0,0,4,-0.9,100,164.74,0.9,1.5,30
2021,1,8,7,0,-1.6,0,0,4,-1.6,100,166,0.9,1.4000000000000001,31
2021,1,8,8,0,-2,0,0,4,-2,100,157.61,0.9,1.4000000000000001,29
2021,1,8,9,0,-2.2,0,0,4,-2.2,100,146.18,0.9,1.5,26
2021,1,8,10,0,-2.5,0,0,4,-2.5,100,134.05,0.9,1.7000000000000002,23
2021,1,8,11,0,-2.7,0,0,4,-2.7,100,121.81,0.9,1.8,21
2021,1,8,12,0,-2.8000000000000003,0,0,4,-2.8000000000000003,100,109.75,0.8,1.9000000000000001,18
2021,1,8,13,0,-2.8000000000000003,0,0,4,-2.9000000000000004,99.15,98.08,0.8,1.9000000000000001,13
2021,1,8,14,0,-1.6,38,9,4,-2.7,92.03,86.81,0.8,2.7,8
2021,1,8,15,0,0.5,206,62,4,-2.4000000000000004,81.06,76.9,0.8,2.9000000000000004,5
2021,1,8,16,0,2.3000000000000003,371,78,4,-2.5,70.46000000000001,68.29,0.9,3.2,355
2021,1,8,17,0,3.7,496,138,4,-2.7,62.97,61.74,0.9,3.1,351
2021,1,8,18,0,4.800000000000001,565,263,4,-3,57.13,57.99,0.9,3,354
2021,1,8,19,0,5.2,572,327,7,-3.2,54.54,57.59,0.9,2.9000000000000004,356
2021,1,8,20,0,5.4,517,517,0,-3.5,52.61,60.620000000000005,0.9,2.7,358
2021,1,8,21,0,5.300000000000001,404,404,0,-3.6,52.730000000000004,66.6,0.9,2.6,358
2021,1,8,22,0,4.1000000000000005,247,247,0,-2.7,61.36,74.8,0.8,1.9000000000000001,359
2021,1,8,23,0,0.6000000000000001,72,72,0,-2.4000000000000004,80.32000000000001,84.5,0.8,1.1,8
2021,1,9,0,0,-0.6000000000000001,0,0,0,-3.3000000000000003,81.68,95.51,0.8,1.1,16
2021,1,9,1,0,-1.3,0,0,0,-3.8000000000000003,82.92,107.06,0.7000000000000001,1.1,23
2021,1,9,2,0,-1.9000000000000001,0,0,0,-4.1000000000000005,84.63,119.05,0.7000000000000001,1.1,30
2021,1,9,3,0,-2.3000000000000003,0,0,0,-4.3,86.38,131.26,0.7000000000000001,1.1,38
2021,1,9,4,0,-2.5,0,0,0,-4.3,87.17,143.45000000000002,0.7000000000000001,1.1,45
2021,1,9,5,0,-2.4000000000000004,0,0,0,-4.4,86.3,155.11,0.7000000000000001,1,55
2021,1,9,6,0,-2.2,0,0,0,-4.4,84.91,164.57,0.7000000000000001,0.8,69
2021,1,9,7,0,-2,0,0,0,-4.4,83.64,165.91,0.8,0.7000000000000001,85
2021,1,9,8,0,-1.8,0,0,0,-4.4,82.43,157.6,0.8,0.5,95
2021,1,9,9,0,-1.9000000000000001,0,0,0,-4.4,83.06,146.19,0.8,0.30000000000000004,68
2021,1,9,10,0,-2.3000000000000003,0,0,0,-4.4,85.56,134.06,0.8,0.4,4
2021,1,9,11,0,-2.8000000000000003,0,0,0,-4.4,88.92,121.83,0.9,0.7000000000000001,6
2021,1,9,12,0,-3.4000000000000004,0,0,0,-4.4,93.04,109.76,0.9,0.9,15
2021,1,9,13,0,-3.8000000000000003,0,0,0,-4.3,96.02,98.08,0.9,0.9,23
2021,1,9,14,0,-1.9000000000000001,38,21,4,-3.9000000000000004,86.27,86.79,0.9,1.4000000000000001,33
2021,1,9,15,0,0.6000000000000001,204,145,4,-3.7,73.19,76.86,0.9,1,52
2021,1,9,16,0,3,369,369,0,-4,60.25,68.22,0.9,0.7000000000000001,101
2021,1,9,17,0,4,494,382,8,-3.9000000000000004,56.56,61.64,0.9,0.7000000000000001,103
2021,1,9,18,0,4.5,567,567,0,-4,54.04,57.86,0.9,0.9,102
2021,1,9,19,0,4.4,571,470,8,-4,54.34,57.44,1,0.9,93
2021,1,9,20,0,4.4,514,328,7,-3.9000000000000004,54.800000000000004,60.45,1,1.1,74
2021,1,9,21,0,4.3,398,276,7,-3,58.85,66.43,1,1.2000000000000002,65
2021,1,9,22,0,3.1,238,116,7,-0.5,76.97,74.63,1.1,0.7000000000000001,65
2021,1,9,23,0,1.6,69,36,7,-1.7000000000000002,78.46000000000001,84.34,1.1,1,69
2021,1,10,0,0,1.1,0,0,7,-2,79.55,95.35000000000001,1,1.1,70
2021,1,10,1,0,0.7000000000000001,0,0,7,-2.2,81.06,106.9,1,1.1,68
2021,1,10,2,0,0.6000000000000001,0,0,7,-2.1,81.95,118.9,1,1.1,64
2021,1,10,3,0,0.4,0,0,6,-2.1,83.34,131.11,1,1.1,57
2021,1,10,4,0,0.2,0,0,7,-2.1,84.26,143.29,1,1.1,45
2021,1,10,5,0,-0.1,0,0,7,-2.2,85.55,154.95000000000002,1,1.2000000000000002,34
2021,1,10,6,0,-0.5,0,0,6,-2.4000000000000004,86.92,164.4,1,1.4000000000000001,29
2021,1,10,7,0,-0.7000000000000001,0,0,7,-2.5,87.4,165.8,1,1.6,32
2021,1,10,8,0,-0.8,0,0,7,-2.5,88.11,157.57,1,1.8,37
2021,1,10,9,0,-0.9,0,0,8,-2.5,88.82000000000001,146.20000000000002,1.1,1.9000000000000001,39
2021,1,10,10,0,-1.2000000000000002,0,0,4,-2.5,90.67,134.08,1.1,1.9000000000000001,33
2021,1,10,11,0,-1.7000000000000002,0,0,7,-2.7,93,121.84,1.1,1.5,24
2021,1,10,12,0,-2.4000000000000004,0,0,6,-2.8000000000000003,96.79,109.76,1.1,1.5,19
2021,1,10,13,0,-2.3000000000000003,0,0,7,-2.9000000000000004,95.39,98.07000000000001,1.1,1.9000000000000001,20
2021,1,10,14,0,-1.5,31,11,6,-2.9000000000000004,90.48,86.76,1.1,2.8000000000000003,17
2021,1,10,15,0,-0.5,184,34,6,-2.7,84.96000000000001,76.81,1.1,2.5,8
2021,1,10,16,0,0.7000000000000001,343,86,6,-2.9000000000000004,76.74,68.15,1.2000000000000002,2.3000000000000003,5
2021,1,10,17,0,1.2000000000000002,468,128,6,-2.9000000000000004,74.05,61.54,1.2000000000000002,2.3000000000000003,3
2021,1,10,18,0,1.3,542,166,6,-2.9000000000000004,73.81,57.72,1.2000000000000002,3.1,10
2021,1,10,19,0,1.9000000000000001,550,265,7,-2.8000000000000003,71.25,57.28,1.2000000000000002,3.1,12
2021,1,10,20,0,2.2,492,314,7,-2.6,70.34,60.28,1.2000000000000002,2.6,14
2021,1,10,21,0,2.2,385,291,8,-2.6,70.54,66.25,1.1,2.9000000000000004,9
2021,1,10,22,0,1.7000000000000002,231,213,7,-2.3000000000000003,74.9,74.45,1.1,2.3000000000000003,4
2021,1,10,23,0,0.1,66,41,8,-1.9000000000000001,86.64,84.17,1.1,1.3,360
2021,1,11,0,0,-0.30000000000000004,0,0,7,-2,88.17,95.18,1,1.4000000000000001,358
2021,1,11,1,0,-0.4,0,0,7,-2.2,87.84,106.74000000000001,1,1.4000000000000001,355
2021,1,11,2,0,-0.7000000000000001,0,0,8,-2.3000000000000003,88.82000000000001,118.74000000000001,1,1.4000000000000001,355
2021,1,11,3,0,-0.9,0,0,7,-2.5,88.95,130.96,1,1.3,2
2021,1,11,4,0,-1.2000000000000002,0,0,7,-2.7,89.47,143.13,1,1.2000000000000002,13
2021,1,11,5,0,-1.4000000000000001,0,0,9,-3,88.95,154.78,1,1.2000000000000002,22
2021,1,11,6,0,-1.7000000000000002,0,0,6,-3.3000000000000003,89.14,164.22,1,1.1,26
2021,1,11,7,0,-2,0,0,9,-3.6,88.98,165.68,0.9,1,26
2021,1,11,8,0,-2.5,0,0,7,-4,89.44,157.54,0.9,1,27
2021,1,11,9,0,-2.8000000000000003,0,0,6,-4.2,90.31,146.20000000000002,0.8,1,28
2021,1,11,10,0,-3.1,0,0,6,-4.4,90.92,134.08,0.8,1,26
2021,1,11,11,0,-3.6,0,0,7,-4.6000000000000005,93,121.85000000000001,0.7000000000000001,1.1,22
2021,1,11,12,0,-3.7,0,0,8,-4.800000000000001,92.19,109.76,0.6000000000000001,1.1,17
2021,1,11,13,0,-3.4000000000000004,0,0,0,-5,88.85000000000001,98.05,0.6000000000000001,1,8
2021,1,11,14,0,-1.1,40,40,0,-4.3,78.98,86.74,0.5,1.1,352
2021,1,11,15,0,1.6,214,214,0,-4.9,61.97,76.76,0.5,1.2000000000000002,330
2021,1,11,16,0,4.3,385,385,0,-5.1000000000000005,50.6,68.07000000000001,0.5,1.4000000000000001,323
2021,1,11,17,0,5.800000000000001,514,514,0,-4.6000000000000005,47.29,61.43,0.5,1.6,314
2021,1,11,18,0,6.800000000000001,588,588,0,-4.1000000000000005,45.62,57.58,0.5,1.8,295
2021,1,11,19,0,7.5,596,596,0,-3.9000000000000004,44.39,57.11,0.5,2,281
2021,1,11,20,0,7.7,541,541,0,-3.7,44.230000000000004,60.1,0.5,2.2,272
2021,1,11,21,0,7.5,425,425,0,-3.6,45.42,66.07000000000001,0.5,2.3000000000000003,265
2021,1,11,22,0,5.9,263,263,0,-0.6000000000000001,62.910000000000004,74.28,0.5,1.2000000000000002,258
