Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2263342,-,-,-,33.5,-102.01,0,1009,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,GHI,Dew Point,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2022,1,1,13,0,5.7,0,1,0,2.8000000000000003,81.43,100.8,0.9,5.4,244
2022,1,1,14,0,6,0,3,0,2.7,79.4,89.05,0.9,5.4,246
2022,1,1,15,0,8.3,172,1,172,2.9000000000000004,68.85000000000001,78.83,1,5.7,253
2022,1,1,16,0,11.100000000000001,347,1,347,2.5,55.59,69.66,1,6.1000000000000005,271
2022,1,1,17,0,13,486,4,270,2,47.300000000000004,62.38,1.1,5.5,286
2022,1,1,18,0,14,571,3,414,1.8,43.730000000000004,57.76,1.2000000000000002,4.6000000000000005,286
2022,1,1,19,0,14.600000000000001,595,1,595,1.9000000000000001,42.26,56.47,1.2000000000000002,4.1000000000000005,272
2022,1,1,20,0,14.9,553,1,553,1.7000000000000002,40.83,58.72,1.2000000000000002,4.800000000000001,262
2022,1,1,21,0,14.200000000000001,451,4,192,1.1,41.04,64.15,1.2000000000000002,5.2,270
2022,1,1,22,0,12,298,7,6,0.7000000000000001,45.78,72.02,1.2000000000000002,4.4,296
2022,1,1,23,0,7.5,117,8,30,-0.2,57.980000000000004,81.58,1.2000000000000002,4.4,346
2022,1,2,0,0,2.3000000000000003,0,4,0,-3.1,67.71000000000001,92.46000000000001,1,6.800000000000001,8
2022,1,2,1,0,-2,0,7,0,-7,68.58,104.03,0.9,7.800000000000001,10
2022,1,2,2,0,-5.1000000000000005,0,4,0,-10.600000000000001,65.25,116.11,0.8,7.9,7
2022,1,2,3,0,-6.4,0,5,0,-13.100000000000001,58.99,128.49,0.7000000000000001,7.7,2
2022,1,2,4,0,-6.800000000000001,0,5,0,-14.3,55.27,140.98,0.6000000000000001,7.300000000000001,358
2022,1,2,5,0,-6.9,0,4,0,-15.3,51.14,153.28,0.5,6.800000000000001,354
2022,1,2,6,0,-7.2,0,1,0,-16.2,48.61,164.44,0.5,6.1000000000000005,348
2022,1,2,7,0,-7.4,0,4,0,-16.6,47.82,169.26,0.4,5.7,341
2022,1,2,8,0,-7.4,0,4,0,-16.5,48.120000000000005,161.69,0.4,5.300000000000001,336
2022,1,2,9,0,-7.5,0,4,0,-16.2,49.800000000000004,150.02,0.4,4.9,331
2022,1,2,10,0,-7.6000000000000005,0,4,0,-15.9,51.51,137.62,0.4,4.3,324
2022,1,2,11,0,-7.7,0,4,0,-15.700000000000001,52.870000000000005,125.13000000000001,0.4,3.8000000000000003,316
2022,1,2,12,0,-7.800000000000001,0,4,0,-15.5,53.96,112.81,0.4,3.4000000000000004,306
2022,1,2,13,0,-7.800000000000001,0,7,0,-15.4,54.63,100.84,0.30000000000000004,3.4000000000000004,297
2022,1,2,14,0,-6.9,0,4,0,-15.100000000000001,51.92,89.05,0.2,3.9000000000000004,293
2022,1,2,15,0,-3.7,188,4,50,-14.600000000000001,42.71,78.84,0.2,4.7,297
2022,1,2,16,0,-0.30000000000000004,374,4,118,-13.700000000000001,35.660000000000004,69.65,0.2,4.7,299
2022,1,2,17,0,2.4000000000000004,522,1,522,-13.5,29.96,62.35,0.2,4.6000000000000005,294
2022,1,2,18,0,4.5,603,1,603,-13.5,25.79,57.7,0.30000000000000004,4.2,289
2022,1,2,19,0,5.9,628,0,628,-13.700000000000001,23.01,56.370000000000005,0.30000000000000004,3.9000000000000004,286
2022,1,2,20,0,6.9,585,0,585,-14.200000000000001,20.63,58.6,0.30000000000000004,3.5,284
2022,1,2,21,0,7.300000000000001,480,0,480,-14.8,19.02,64.02,0.30000000000000004,3.1,285
2022,1,2,22,0,6.6000000000000005,322,0,322,-13.600000000000001,22.11,71.88,0.30000000000000004,2.1,284
2022,1,2,23,0,3.3000000000000003,134,0,134,-10.600000000000001,35.25,81.44,0.30000000000000004,1.1,274
2022,1,3,0,0,1.9000000000000001,0,0,0,-13.4,31.240000000000002,92.32000000000001,0.30000000000000004,1.3,264
2022,1,3,1,0,1.1,0,0,0,-13.8,32.05,103.89,0.30000000000000004,1.3,263
2022,1,3,2,0,0.4,0,0,0,-14.4,32.03,115.97,0.30000000000000004,1.4000000000000001,270
2022,1,3,3,0,-0.2,0,0,0,-14.9,32.11,128.35,0.30000000000000004,1.4000000000000001,278
2022,1,3,4,0,-0.8,0,0,0,-15.4,32.28,140.84,0.30000000000000004,1.4000000000000001,285
2022,1,3,5,0,-1.6,0,0,0,-15.5,33.79,153.14000000000001,0.30000000000000004,1.5,287
2022,1,3,6,0,-2.3000000000000003,0,0,0,-15.5,35.59,164.3,0.30000000000000004,1.5,286
2022,1,3,7,0,-3,0,0,0,-15.5,37.65,169.19,0.30000000000000004,1.6,282
2022,1,3,8,0,-3.4000000000000004,0,0,0,-15.200000000000001,39.56,161.71,0.30000000000000004,1.7000000000000002,279
2022,1,3,9,0,-3.6,0,0,0,-14.9,41.12,150.07,0.30000000000000004,1.9000000000000001,280
2022,1,3,10,0,-3.9000000000000004,0,0,0,-14.600000000000001,43.21,137.68,0.30000000000000004,2,284
2022,1,3,11,0,-4.2,0,0,0,-14.200000000000001,45.53,125.19,0.30000000000000004,2,286
2022,1,3,12,0,-4.5,0,0,0,-13.700000000000001,48.620000000000005,112.86,0.30000000000000004,1.9000000000000001,286
2022,1,3,13,0,-4.6000000000000005,0,0,0,-13.100000000000001,51.42,100.88,0.30000000000000004,2,285
2022,1,3,14,0,-2.5,0,0,0,-12.100000000000001,47.6,89.08,0.30000000000000004,2.8000000000000003,284
2022,1,3,15,0,0.30000000000000004,183,0,183,-11.4,41.12,78.85000000000001,0.30000000000000004,3.3000000000000003,278
2022,1,3,16,0,3.8000000000000003,366,1,366,-10.8,33.68,69.64,0.30000000000000004,2.7,256
2022,1,3,17,0,7.800000000000001,512,1,512,-13.8,20.03,62.31,0.30000000000000004,3.9000000000000004,229
2022,1,3,18,0,9.600000000000001,603,0,603,-13.8,17.650000000000002,57.63,0.30000000000000004,4.5,221
2022,1,3,19,0,11,629,0,629,-13.5,16.57,56.27,0.30000000000000004,5,218
2022,1,3,20,0,11.9,587,0,587,-13.100000000000001,16.13,58.480000000000004,0.30000000000000004,5.300000000000001,216
2022,1,3,21,0,12,484,0,484,-12.8,16.44,63.88,0.30000000000000004,5.2,215
2022,1,3,22,0,10.8,326,0,326,-11.3,19.990000000000002,71.73,0.30000000000000004,3.9000000000000004,212
2022,1,3,23,0,5.6000000000000005,138,1,138,-8.9,34.45,81.3,0.30000000000000004,2.2,207
2022,1,4,0,0,3.4000000000000004,0,7,0,-9.9,37.07,92.18,0.30000000000000004,2.5,207
2022,1,4,1,0,2.8000000000000003,0,1,0,-10.600000000000001,36.74,103.75,0.2,2.8000000000000003,211
2022,1,4,2,0,2.2,0,7,0,-11.200000000000001,36.54,115.83,0.2,3,216
2022,1,4,3,0,1.7000000000000002,0,0,0,-11.8,36.1,128.21,0.2,3.3000000000000003,220
2022,1,4,4,0,1.4000000000000001,0,0,0,-12.3,35.33,140.70000000000002,0.2,3.7,225
2022,1,4,5,0,1.1,0,0,0,-12.700000000000001,34.85,153,0.2,4.1000000000000005,230
2022,1,4,6,0,0.6000000000000001,0,0,0,-13.100000000000001,35.2,164.15,0.2,4.2,234
2022,1,4,7,0,-0.1,0,0,0,-13.100000000000001,36.83,169.1,0.2,4.3,239
2022,1,4,8,0,-0.8,0,0,0,-12.8,39.69,161.73,0.2,4.2,247
2022,1,4,9,0,-1.5,0,0,0,-12.3,43.53,150.12,0.30000000000000004,3.9000000000000004,253
2022,1,4,10,0,-2.1,0,0,0,-11.8,47.43,137.73,0.30000000000000004,3.8000000000000003,258
2022,1,4,11,0,-2.5,0,0,0,-11.4,50.44,125.24000000000001,0.30000000000000004,3.9000000000000004,267
2022,1,4,12,0,-2.5,0,0,0,-11.100000000000001,51.61,112.9,0.30000000000000004,4.1000000000000005,276
2022,1,4,13,0,-2.2,0,7,0,-11,50.980000000000004,100.92,0.30000000000000004,4.3,281
2022,1,4,14,0,-0.30000000000000004,0,7,0,-10.9,44.550000000000004,89.11,0.30000000000000004,5.1000000000000005,283
2022,1,4,15,0,3.2,181,7,130,-10.700000000000001,35.31,78.86,0.4,5.6000000000000005,280
2022,1,4,16,0,7.800000000000001,363,3,259,-10,27.22,69.62,0.4,5.7,276
2022,1,4,17,0,12.9,507,1,507,-9.600000000000001,20,62.26,0.4,6.4,276
2022,1,4,18,0,16.900000000000002,592,0,592,-10.700000000000001,14.15,57.550000000000004,0.5,7.6000000000000005,280
2022,1,4,19,0,19.1,623,0,623,-11.9,11.14,56.160000000000004,0.4,8.200000000000001,280
2022,1,4,20,0,19.700000000000003,582,0,582,-12.4,10.31,58.35,0.4,8.3,280
2022,1,4,21,0,19.3,481,0,481,-12.3,10.73,63.74,0.4,7.7,282
2022,1,4,22,0,17.400000000000002,325,0,325,-10.700000000000001,13.68,71.59,0.4,5.7,283
2022,1,4,23,0,11.600000000000001,138,0,138,-8,24.560000000000002,81.15,0.4,3.1,282
2022,1,5,0,0,9.1,0,0,0,-8.200000000000001,28.66,92.03,0.4,3.3000000000000003,284
2022,1,5,1,0,8.5,0,1,0,-8.5,29.19,103.61,0.5,3.8000000000000003,289
2022,1,5,2,0,7.7,0,4,0,-8.700000000000001,30.22,115.69,0.5,4.4,295
2022,1,5,3,0,7.1000000000000005,0,4,0,-9,30.830000000000002,128.07,0.5,4.9,300
2022,1,5,4,0,6.5,0,3,0,-9.1,31.93,140.56,0.5,5,302
2022,1,5,5,0,5.800000000000001,0,3,0,-8.9,33.86,152.86,0.5,5.1000000000000005,303
2022,1,5,6,0,5.1000000000000005,0,3,0,-8.700000000000001,36.08,164,0.5,5.300000000000001,305
2022,1,5,7,0,4.4,0,4,0,-8.6,38.4,169.01,0.5,5.2,309
2022,1,5,8,0,3.6,0,4,0,-8.3,41.51,161.74,0.6000000000000001,5,319
2022,1,5,9,0,2.8000000000000003,0,1,0,-7.7,46.02,150.16,0.6000000000000001,4.800000000000001,335
2022,1,5,10,0,2.1,0,1,0,-6.9,51.24,137.77,0.7000000000000001,4.6000000000000005,351
2022,1,5,11,0,1.3,0,4,0,-6.5,56.24,125.28,0.7000000000000001,4.1000000000000005,3
2022,1,5,12,0,0.5,0,4,0,-6.4,59.97,112.94,0.7000000000000001,3.4000000000000004,12
2022,1,5,13,0,-0.5,0,4,0,-6.4,64.18,100.95,0.8,2.8000000000000003,20
2022,1,5,14,0,0.5,0,4,0,-6.5,59.44,89.12,0.8,3.5,27
2022,1,5,15,0,2.8000000000000003,175,1,175,-7.4,46.9,78.86,0.8,4.5,48
2022,1,5,16,0,5,353,0,353,-8.200000000000001,37.82,69.60000000000001,0.8,4.4,67
2022,1,5,17,0,6.9,496,0,496,-8.1,33.36,62.21,0.8,3.7,84
2022,1,5,18,0,8.8,585,0,585,-7.800000000000001,30.1,57.46,0.8,2.9000000000000004,102
2022,1,5,19,0,10.200000000000001,614,0,614,-7.4,28.18,56.050000000000004,0.7000000000000001,2.2,129
2022,1,5,20,0,11.3,574,0,574,-7.2,26.73,58.21,0.7000000000000001,1.8,181
2022,1,5,21,0,12,471,0,471,-7,25.78,63.59,0.7000000000000001,2.6,219
2022,1,5,22,0,11.700000000000001,320,0,320,-6.4,27.63,71.43,0.6000000000000001,2.5,222
2022,1,5,23,0,7.6000000000000005,136,0,136,-4.3,42.800000000000004,81,0.6000000000000001,1.4000000000000001,199
2022,1,6,0,0,5.4,0,0,0,-5.5,45.2,91.88,0.6000000000000001,1.8,192
2022,1,6,1,0,4.800000000000001,0,0,0,-5.9,45.9,103.46000000000001,0.6000000000000001,2,198
2022,1,6,2,0,4.3,0,0,0,-6.1000000000000005,46.83,115.54,0.6000000000000001,2.2,214
2022,1,6,3,0,4,0,0,0,-6.300000000000001,47.14,127.93,0.7000000000000001,2.4000000000000004,229
2022,1,6,4,0,3.9000000000000004,0,7,0,-6.5,46.56,140.42000000000002,0.7000000000000001,2.6,239
2022,1,6,5,0,4.5,0,8,0,-6.6000000000000005,44.32,152.71,0.7000000000000001,3.1,248
2022,1,6,6,0,3.9000000000000004,0,0,0,-6.4,46.83,163.85,0.8,3,270
2022,1,6,7,0,3.2,0,0,0,-5.9,51.17,168.9,0.8,2.8000000000000003,290
2022,1,6,8,0,2.7,0,0,0,-5.300000000000001,55.53,161.74,0.8,2.7,319
2022,1,6,9,0,2.3000000000000003,0,0,0,-4.9,58.81,150.19,0.9,4.1000000000000005,350
2022,1,6,10,0,0.6000000000000001,0,0,0,-5,66.01,137.82,0.8,4.2,9
2022,1,6,11,0,-1.4000000000000001,0,4,0,-6,70.81,125.32000000000001,0.9,4.9,17
2022,1,6,12,0,-3.6,0,4,0,-8.3,69.76,112.98,0.8,6.1000000000000005,25
2022,1,6,13,0,-5.7,0,7,0,-10.5,68.9,100.97,0.8,5.9,26
2022,1,6,14,0,-6.7,0,7,0,-11.700000000000001,67.64,89.12,0.8,6.1000000000000005,24
2022,1,6,15,0,-6.2,174,8,121,-12.4,61.300000000000004,78.84,0.8,5.9,21
2022,1,6,16,0,-4.9,354,8,266,-12.700000000000001,54.25,69.56,0.8,6.1000000000000005,18
2022,1,6,17,0,-3.4000000000000004,496,8,346,-12.700000000000001,48.59,62.15,0.9,5.7,19
2022,1,6,18,0,-1.8,585,4,437,-12.3,44.52,57.370000000000005,0.9,5,22
2022,1,6,19,0,-0.6000000000000001,612,4,490,-11.8,42.51,55.92,0.9,4.7,23
2022,1,6,20,0,0.1,573,0,573,-11.3,42.160000000000004,58.07,0.9,4.3,26
2022,1,6,21,0,0.30000000000000004,472,0,472,-11,42.29,63.43,0.9,3.7,32
2022,1,6,22,0,-0.30000000000000004,321,0,321,-11.100000000000001,44,71.27,0.8,3,39
2022,1,6,23,0,-1.8,138,0,138,-11.100000000000001,49.24,80.84,0.8,1.8,52
2022,1,7,0,0,-3.5,0,0,0,-11.100000000000001,55.69,91.73,0.8,1.3,81
2022,1,7,1,0,-4.1000000000000005,0,0,0,-12,54.14,103.31,0.8,2.2,99
2022,1,7,2,0,-4.800000000000001,0,0,0,-12.600000000000001,54.36,115.4,0.8,2.6,109
2022,1,7,3,0,-5.4,0,0,0,-13,55.26,127.79,0.8,2.4000000000000004,118
2022,1,7,4,0,-5.7,0,0,0,-13.200000000000001,55.54,140.28,0.8,2.4000000000000004,127
2022,1,7,5,0,-5.9,0,0,0,-13.3,55.86,152.56,0.8,2.5,137
2022,1,7,6,0,-6,0,0,0,-13.3,56.15,163.69,0.8,2.5,147
2022,1,7,7,0,-6,0,0,0,-13.3,56.28,168.79,0.7000000000000001,2.6,159
2022,1,7,8,0,-5.9,0,1,0,-13.200000000000001,56.28,161.73,0.7000000000000001,2.7,171
2022,1,7,9,0,-6,0,1,0,-13.100000000000001,57.050000000000004,150.22,0.7000000000000001,3,182
2022,1,7,10,0,-6.2,0,7,0,-13.100000000000001,58.19,137.85,0.7000000000000001,3.3000000000000003,192
2022,1,7,11,0,-6.2,0,7,0,-13,58.51,125.36,0.7000000000000001,3.5,200
2022,1,7,12,0,-6.1000000000000005,0,7,0,-12.9,58.56,113.01,0.7000000000000001,3.6,205
2022,1,7,13,0,-6,0,7,0,-12.8,58.76,100.99000000000001,0.7000000000000001,3.5,210
2022,1,7,14,0,-5.1000000000000005,0,7,0,-12.600000000000001,55.58,89.13,0.7000000000000001,3.7,212
2022,1,7,15,0,-2.2,176,4,113,-12.4,45.58,78.83,0.7000000000000001,4.4,215
2022,1,7,16,0,1.1,357,0,357,-11.8,37.660000000000004,69.53,0.7000000000000001,4.6000000000000005,211
2022,1,7,17,0,4.5,503,0,503,-10.9,31.63,62.08,0.7000000000000001,4.800000000000001,208
2022,1,7,18,0,7.6000000000000005,597,0,597,-10,27.54,57.27,0.6000000000000001,5.2,211
2022,1,7,19,0,10.100000000000001,624,0,624,-9,25.22,55.79,0.6000000000000001,5.2,212
2022,1,7,20,0,12.100000000000001,584,0,584,-7.9,23.91,57.92,0.6000000000000001,5.300000000000001,214
2022,1,7,21,0,13.3,483,0,483,-6.9,23.900000000000002,63.27,0.6000000000000001,5.1000000000000005,213
2022,1,7,22,0,12.200000000000001,329,0,329,-5.4,28.78,71.11,0.6000000000000001,3.5,203
2022,1,7,23,0,7.2,144,0,144,-5.1000000000000005,41.36,80.68,0.6000000000000001,2.5,190
2022,1,8,0,0,5.300000000000001,0,0,0,-6,44.07,91.57000000000001,0.6000000000000001,3.2,187
2022,1,8,1,0,5,0,0,0,-6.300000000000001,44,103.16,0.7000000000000001,3.6,191
2022,1,8,2,0,4.3,0,0,0,-6.4,45.7,115.25,0.7000000000000001,3.6,197
2022,1,8,3,0,3.9000000000000004,0,0,0,-6.6000000000000005,46.4,127.64,0.6000000000000001,3.7,205
2022,1,8,4,0,3.7,0,0,0,-6.7,46.47,140.13,0.6000000000000001,4.2,211
2022,1,8,5,0,3.4000000000000004,0,0,0,-6.7,47.52,152.41,0.6000000000000001,4.5,215
2022,1,8,6,0,2.9000000000000004,0,0,0,-6.4,50.25,163.52,0.6000000000000001,4.6000000000000005,217
2022,1,8,7,0,2.4000000000000004,0,0,0,-6,53.71,168.67000000000002,0.6000000000000001,4.7,220
2022,1,8,8,0,2,0,0,0,-5.5,57.410000000000004,161.72,0.6000000000000001,4.7,225
2022,1,8,9,0,1.7000000000000002,0,0,0,-5,60.94,150.24,0.6000000000000001,4.6000000000000005,229
2022,1,8,10,0,1.5,0,0,0,-4.9,62.68,137.88,0.6000000000000001,4.5,235
2022,1,8,11,0,1.4000000000000001,0,0,0,-5.1000000000000005,62.1,125.39,0.7000000000000001,4.4,241
2022,1,8,12,0,1.4000000000000001,0,1,0,-5.5,60.33,113.03,0.7000000000000001,4.1000000000000005,245
2022,1,8,13,0,1.4000000000000001,0,4,0,-5.6000000000000005,59.58,101,0.7000000000000001,3.9000000000000004,249
2022,1,8,14,0,3.4000000000000004,0,7,0,-5.300000000000001,52.78,89.14,0.7000000000000001,4.5,252
2022,1,8,15,0,7,177,7,85,-4.6000000000000005,43.46,78.81,0.7000000000000001,4.800000000000001,251
2022,1,8,16,0,11.200000000000001,357,7,173,-3.5,35.53,69.48,0.8,4.3,245
2022,1,8,17,0,15.600000000000001,501,0,501,-2.3000000000000003,29.25,62.01,0.8,4.2,239
2022,1,8,18,0,19.6,592,0,592,-2.4000000000000004,22.53,57.160000000000004,0.8,5.5,252
2022,1,8,19,0,21.400000000000002,619,0,619,-3.3000000000000003,18.8,55.660000000000004,0.8,5.9,259
2022,1,8,20,0,22.3,583,0,583,-3.9000000000000004,17.01,57.76,0.7000000000000001,6,259
2022,1,8,21,0,22.200000000000003,479,0,479,-4.4,16.57,63.11,0.8,5.800000000000001,261
2022,1,8,22,0,20,326,0,326,-2.9000000000000004,21.11,70.95,0.9,3.6,261
2022,1,8,23,0,14.3,143,0,143,-1.9000000000000001,32.69,80.52,0.9,2.3000000000000003,260
2022,1,9,0,0,11.8,0,0,0,-2.8000000000000003,36.02,91.41,0.9,2.4000000000000004,263
2022,1,9,1,0,11,0,0,0,-3.1,37.01,103,0.8,2.6,270
2022,1,9,2,0,10.9,0,1,0,-3.1,37.25,115.10000000000001,0.8,2.9000000000000004,277
2022,1,9,3,0,10.700000000000001,0,7,0,-3.1,37.95,127.49000000000001,0.9,3.2,285
2022,1,9,4,0,10.3,0,7,0,-3,39.21,139.98,0.9,3.3000000000000003,296
2022,1,9,5,0,9.9,0,7,0,-2.9000000000000004,40.44,152.26,1,3.6,310
2022,1,9,6,0,9.9,0,7,0,-3.1,40.04,163.36,1,4.4,333
2022,1,9,7,0,9.1,0,7,0,-3,42.42,168.54,1,5.9,359
2022,1,9,8,0,7,0,7,0,-2.7,50.050000000000004,161.70000000000002,1,6.7,14
2022,1,9,9,0,5.1000000000000005,0,7,0,-2.9000000000000004,56.370000000000005,150.26,1,7,17
2022,1,9,10,0,3.7,0,7,0,-3,61.56,137.91,1,6.9,16
2022,1,9,11,0,2.8000000000000003,0,4,0,-2.9000000000000004,66.31,125.41,1,6.6000000000000005,16
2022,1,9,12,0,1.6,0,1,0,-3,71.74,113.05,1,6.2,16
2022,1,9,13,0,0.7000000000000001,0,4,0,-3.8000000000000003,72.12,101.01,1,5.800000000000001,15
2022,1,9,14,0,0.6000000000000001,0,4,0,-5.5,63.870000000000005,89.12,1,6.1000000000000005,17
2022,1,9,15,0,1.8,173,1,173,-7.5,50.09,78.78,1,6.9,27
2022,1,9,16,0,3.4000000000000004,355,7,198,-8.3,41.9,69.43,0.9,7,35
2022,1,9,17,0,4.9,500,7,362,-8.5,37.29,61.92,0.9,6.7,40
2022,1,9,18,0,6.1000000000000005,591,7,414,-8.4,34.45,57.050000000000004,0.9,6.2,42
2022,1,9,19,0,7,619,7,357,-8.3,32.62,55.51,0.9,5.6000000000000005,43
2022,1,9,20,0,7.7,581,7,421,-8.3,31.3,57.6,0.9,5.300000000000001,43
2022,1,9,21,0,8.1,484,7,298,-8.200000000000001,30.55,62.93,0.8,5,42
2022,1,9,22,0,7.7,331,7,263,-8.3,31.18,70.77,0.8,4.5,42
2022,1,9,23,0,5.2,148,4,43,-7.7,38.800000000000004,80.35000000000001,0.7000000000000001,2.5,45
2022,1,10,0,0,2.4000000000000004,0,4,0,-8.1,45.86,91.25,0.7000000000000001,2,51
2022,1,10,1,0,1.5,0,1,0,-9,45.730000000000004,102.85000000000001,0.6000000000000001,2.1,56
2022,1,10,2,0,0.5,0,8,0,-9.700000000000001,46.2,114.95,0.6000000000000001,2,61
2022,1,10,3,0,-0.2,0,8,0,-10.200000000000001,46.71,127.34,0.5,1.7000000000000002,68
2022,1,10,4,0,-0.4,0,0,0,-10.4,46.660000000000004,139.83,0.5,1.5,75
2022,1,10,5,0,-0.8,0,7,0,-10.5,47.82,152.1,0.5,1.2000000000000002,80
2022,1,10,6,0,-1.3,0,7,0,-10.700000000000001,48.65,163.19,0.5,1,79
2022,1,10,7,0,-1.7000000000000002,0,0,0,-11.600000000000001,46.97,168.41,0.4,1,70
2022,1,10,8,0,-1.7000000000000002,0,0,0,-12.4,43.96,161.67000000000002,0.4,0.9,52
2022,1,10,9,0,-2,0,0,0,-12.9,43.12,150.27,0.4,0.9,24
2022,1,10,10,0,-2.8000000000000003,0,0,0,-13.200000000000001,44.67,137.93,0.4,1.1,1
2022,1,10,11,0,-3.5,0,0,0,-13.3,46.63,125.43,0.4,1.2000000000000002,348
2022,1,10,12,0,-4,0,0,0,-13.4,48.04,113.06,0.4,1.3,341
2022,1,10,13,0,-4,0,4,0,-13.4,48.18,101.01,0.4,1.4000000000000001,337
2022,1,10,14,0,-1.5,0,4,0,-12.600000000000001,42.72,89.11,0.4,2,334
2022,1,10,15,0,1.8,184,0,184,-12.700000000000001,33.21,78.75,0.4,2.8000000000000003,332
2022,1,10,16,0,5.4,369,8,291,-11.600000000000001,28.07,69.37,0.4,1.4000000000000001,331
2022,1,10,17,0,9.200000000000001,518,7,373,-9.8,25.02,61.83,0.4,0.5,209
2022,1,10,18,0,10.9,612,0,612,-8.8,24.14,56.92,0.4,1.6,203
2022,1,10,19,0,11.700000000000001,636,0,636,-8.700000000000001,23.14,55.36,0.5,2.2,209
2022,1,10,20,0,11.9,597,0,597,-8.6,22.98,57.43,0.5,2.4000000000000004,214
2022,1,10,21,0,11.600000000000001,496,0,496,-8.5,23.59,62.76,0.5,2.2,219
2022,1,10,22,0,10.8,341,0,341,-7.6000000000000005,26.650000000000002,70.60000000000001,0.5,1.6,222
2022,1,10,23,0,7.2,154,0,154,-5.4,40.230000000000004,80.19,0.5,1.1,213
2022,1,11,0,0,5.2,0,0,0,-7.5,39.54,91.09,0.5,1.3,212
2022,1,11,1,0,4.1000000000000005,0,0,0,-7.7,41.980000000000004,102.69,0.5,1.4000000000000001,216
2022,1,11,2,0,3.1,0,0,0,-7.9,44.25,114.79,0.5,1.4000000000000001,222
2022,1,11,3,0,2,0,0,0,-8.1,47.15,127.19,0.5,1.5,227
