Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2727601,-,-,-,35.4,-97.73,0,404,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Dew Point,Cloud Type,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2021,1,2,3,0,-4.800000000000001,0,0,-6.9,4,85.10000000000001,132.05,1,1.9000000000000001,338
2021,1,2,4,0,-4.800000000000001,0,0,-7,4,84.33,144.22,1,1.9000000000000001,338
2021,1,2,5,0,-4.9,0,0,-7.2,4,83.96000000000001,155.89000000000001,1,1.9000000000000001,339
2021,1,2,6,0,-4.800000000000001,0,0,-7.1000000000000005,4,83.62,165.36,1,1.8,340
2021,1,2,7,0,-4.3,0,0,-6.6000000000000005,4,83.84,166.35,0.9,1.6,339
2021,1,2,8,0,-3.8000000000000003,0,0,-6.1000000000000005,4,83.98,157.69,0.9,1.5,335
2021,1,2,9,0,-3.5,0,0,-5.800000000000001,5,84.39,146.19,0.9,1.4000000000000001,332
2021,1,2,10,0,-3,0,0,-5.2,7,85.10000000000001,134.05,1,1.3,329
2021,1,2,11,0,-2.1,0,0,-3.9000000000000004,7,87.44,121.85000000000001,1.1,1.2000000000000002,322
2021,1,2,12,0,-0.8,0,0,-2.3000000000000003,7,89.41,109.85000000000001,1.1,1.4000000000000001,313
2021,1,2,13,0,0,0,0,-1.3,6,90.79,98.26,1.2000000000000002,1.7000000000000002,305
2021,1,2,14,0,0.5,34,11,-0.8,4,90.9,87.07000000000001,1.3,2,296
2021,1,2,15,0,0.7000000000000001,197,61,-0.4,7,92.09,77.29,1.3,2.1,283
2021,1,2,16,0,1,361,264,-0.1,8,92.36,68.82000000000001,1.3,1.9000000000000001,266
2021,1,2,17,0,1.6,486,486,0.1,1,89.98,62.43,1.3,2,256
2021,1,2,18,0,2.5,556,556,0.30000000000000004,0,85.48,58.81,1.3,2,253
2021,1,2,19,0,3.7,561,561,0.4,0,79.2,58.51,1.3,2,250
2021,1,2,20,0,4.6000000000000005,505,505,0.6000000000000001,0,75.27,61.57,1.2000000000000002,2,238
2021,1,2,21,0,4.9,390,390,0.9,0,75.53,67.53,1.2000000000000002,2,223
2021,1,2,22,0,3.7,231,231,1.7000000000000002,0,86.72,75.69,1.2000000000000002,1.3,207
2021,1,2,23,0,0.7000000000000001,60,60,-0.6000000000000001,0,91.03,85.32000000000001,1.1,1.4000000000000001,195
2021,1,3,0,0,-0.6000000000000001,0,0,-1.4000000000000001,0,94.21000000000001,96.29,1,1.6,187
2021,1,3,1,0,-1,0,0,-1.7000000000000002,0,95.17,107.79,0.9,1.7000000000000002,182
2021,1,3,2,0,-1.2000000000000002,0,0,-1.8,0,95.39,119.73,0.8,1.8,176
2021,1,3,3,0,-1.2000000000000002,0,0,-1.9000000000000001,0,94.88,131.91,0.8,2,172
2021,1,3,4,0,-1.3,0,0,-1.9000000000000001,0,95.43,144.08,0.8,2.2,169
2021,1,3,5,0,-1.5,0,0,-2,0,96.32000000000001,155.75,0.7000000000000001,2.4000000000000004,167
2021,1,3,6,0,-2.1,0,0,-2.2,0,98.93,165.23,0.7000000000000001,2.5,166
2021,1,3,7,0,-2.8000000000000003,0,0,-2.8000000000000003,0,100,166.3,0.6000000000000001,2.4000000000000004,166
2021,1,3,8,0,-3.2,0,0,-3.2,0,100,157.71,0.5,2.4000000000000004,169
2021,1,3,9,0,-3.5,0,0,-3.5,7,100,146.23,0.5,2.3000000000000003,178
2021,1,3,10,0,-3.4000000000000004,0,0,-3.6,7,98.53,134.1,0.5,2.2,183
2021,1,3,11,0,-3.5,0,0,-3.8000000000000003,1,97.97,121.9,0.6000000000000001,1.5,188
2021,1,3,12,0,-4,0,0,-4.1000000000000005,7,99.47,109.89,0.6000000000000001,1.1,201
2021,1,3,13,0,-4,0,0,-4.1000000000000005,0,98.89,98.29,0.6000000000000001,0.7000000000000001,210
2021,1,3,14,0,-3.3000000000000003,36,36,-3.8000000000000003,0,96.41,87.09,0.6000000000000001,0.6000000000000001,149
2021,1,3,15,0,-1.5,206,206,-2.4000000000000004,0,93.43,77.29,0.6000000000000001,0.7000000000000001,136
2021,1,3,16,0,0.6000000000000001,372,318,-1.4000000000000001,7,86.65,68.8,0.7000000000000001,0.5,208
2021,1,3,17,0,2.2,500,500,-0.6000000000000001,0,81.60000000000001,62.370000000000005,0.7000000000000001,0.8,281
2021,1,3,18,0,3.8000000000000003,568,568,-0.2,0,75.36,58.730000000000004,0.7000000000000001,1.1,291
2021,1,3,19,0,5.1000000000000005,574,574,0.2,1,70.51,58.4,0.7000000000000001,1.3,293
2021,1,3,20,0,5.800000000000001,516,516,0.6000000000000001,0,69.10000000000001,61.44,0.7000000000000001,1.5,301
2021,1,3,21,0,6,399,399,0.7000000000000001,0,68.94,67.39,0.7000000000000001,1.7000000000000002,305
2021,1,3,22,0,4.9,236,236,1.7000000000000002,0,79.76,75.55,0.7000000000000001,1,312
2021,1,3,23,0,3.4000000000000004,63,63,-0.7000000000000001,0,74.77,85.18,0.6000000000000001,0.9,316
2021,1,4,0,0,3.5,0,0,-0.9,0,73.18,96.14,0.6000000000000001,0.7000000000000001,297
2021,1,4,1,0,2.7,0,0,-1,0,76.48,107.64,0.6000000000000001,0.8,254
2021,1,4,2,0,1.6,0,0,-1.4000000000000001,0,80.73,119.59,0.6000000000000001,1.1,238
2021,1,4,3,0,1,0,0,-1.5,0,83.51,131.77,0.6000000000000001,1.3,234
2021,1,4,4,0,0.8,0,0,-1.5,0,84.31,143.93,0.6000000000000001,1.3,233
2021,1,4,5,0,0.30000000000000004,0,0,-1.7000000000000002,0,86.52,155.61,0.7000000000000001,1.4000000000000001,238
2021,1,4,6,0,0.6000000000000001,0,0,-1.6,0,85.05,165.09,0.7000000000000001,1.4000000000000001,242
2021,1,4,7,0,1.5,0,0,-1.3,7,81.51,166.25,0.9,1.2000000000000002,241
2021,1,4,8,0,2,0,0,-1.1,0,79.77,157.73,1,1.2000000000000002,244
2021,1,4,9,0,2.3000000000000003,0,0,-1,7,78.61,146.27,1,1.1,252
2021,1,4,10,0,2.7,0,0,-1.1,7,75.78,134.14000000000001,1.1,1.1,258
2021,1,4,11,0,2.7,0,0,-1.3,8,74.73,121.94,1,1.1,263
2021,1,4,12,0,1.6,0,0,-1.5,0,79.74,109.93,1,1.2000000000000002,276
2021,1,4,13,0,0.2,0,0,-1.5,0,88.03,98.31,0.9,1.5,295
2021,1,4,14,0,1.9000000000000001,35,35,-0.2,0,86.06,87.10000000000001,0.9,2.4000000000000004,308
2021,1,4,15,0,3.9000000000000004,200,200,0.7000000000000001,0,79.4,77.28,0.9,3.3000000000000003,310
2021,1,4,16,0,5.7,364,364,1.6,0,74.83,68.77,0.9,3.1,305
2021,1,4,17,0,8.3,488,488,2.7,0,67.75,62.31,0.9,3.1,310
2021,1,4,18,0,10.4,557,557,3.1,0,60.6,58.64,0.9,4,339
2021,1,4,19,0,11.4,561,561,3.9000000000000004,0,60.050000000000004,58.28,1,4,346
2021,1,4,20,0,11.8,505,505,4.9,0,62.480000000000004,61.31,1,3.6,346
2021,1,4,21,0,11.700000000000001,392,392,5.9,0,67.41,67.25,1,2.8000000000000003,343
2021,1,4,22,0,9.4,236,236,6.9,0,84.29,75.4,0.9,1.4000000000000001,338
2021,1,4,23,0,5.9,65,65,4.7,0,91.89,85.03,0.9,1.5,336
2021,1,5,0,0,4.9,0,0,4,0,93.77,95.99000000000001,0.8,1.5,340
2021,1,5,1,0,4.3,0,0,3.1,0,91.92,107.5,0.7000000000000001,1.5,345
2021,1,5,2,0,3.9000000000000004,0,0,2,0,87.57000000000001,119.45,0.6000000000000001,1.5,350
2021,1,5,3,0,3.9000000000000004,0,0,0.9,0,80.98,131.63,0.6000000000000001,1.5,356
2021,1,5,4,0,4.1000000000000005,0,0,0,0,74.58,143.79,0.6000000000000001,1.3,3
2021,1,5,5,0,4.6000000000000005,0,0,-0.7000000000000001,0,68.47,155.46,0.6000000000000001,1,13
2021,1,5,6,0,4.9,0,0,-1.1,0,65.01,164.94,0.6000000000000001,0.6000000000000001,35
2021,1,5,7,0,4.5,0,0,-1.3,0,66.01,166.18,0.6000000000000001,0.5,85
2021,1,5,8,0,3.7,0,0,-1.4000000000000001,0,69.48,157.74,0.7000000000000001,0.7000000000000001,131
2021,1,5,9,0,2.5,0,0,-1.4000000000000001,0,75.60000000000001,146.3,0.7000000000000001,0.9,146
2021,1,5,10,0,1.6,0,0,-1.3,0,80.94,134.18,0.8,1.1,157
2021,1,5,11,0,0.5,0,0,-1.2000000000000002,0,88.27,121.98,0.8,1.3,161
2021,1,5,12,0,-0.8,0,0,-1.1,0,97.96000000000001,109.96000000000001,0.9,1.4000000000000001,161
2021,1,5,13,0,-1.5,0,0,-1.5,0,100,98.33,0.9,1.4000000000000001,162
2021,1,5,14,0,1.6,35,35,1.1,0,96.69,87.10000000000001,1,2.1,166
2021,1,5,15,0,4.2,200,200,2.8000000000000003,0,90.71000000000001,77.27,1,3.4000000000000004,169
2021,1,5,16,0,6.6000000000000005,362,265,4.5,5,86.26,68.73,1.1,3.3000000000000003,171
2021,1,5,17,0,9.700000000000001,483,407,5.300000000000001,7,74.13,62.25,1.2000000000000002,4.3,174
2021,1,5,18,0,11.8,550,550,4.6000000000000005,0,61.17,58.54,1.3,5.4,180
2021,1,5,19,0,12.700000000000001,557,557,4.5,0,57.33,58.160000000000004,1.3,5.5,181
2021,1,5,20,0,13,501,501,4.7,0,57.03,61.17,1.3,5.2,180
2021,1,5,21,0,12.600000000000001,388,347,5.4,7,61.47,67.1,1.3,4.1000000000000005,176
2021,1,5,22,0,10.600000000000001,232,176,5.9,7,72.78,75.24,1.3,3,168
2021,1,5,23,0,8,63,40,5.2,7,82.7,84.88,1.3,2.9000000000000004,159
2021,1,6,0,0,7.7,0,0,4.9,7,82.68,95.84,1.3,3.7,157
2021,1,6,1,0,7.300000000000001,0,0,4.800000000000001,7,83.9,107.35000000000001,1.4000000000000001,4,157
2021,1,6,2,0,6.800000000000001,0,0,4.5,7,85.52,119.3,1.4000000000000001,4.1000000000000005,156
2021,1,6,3,0,6.5,0,0,4.4,6,86.59,131.48,1.5,4.2,154
2021,1,6,4,0,6.2,0,0,4.4,8,88.47,143.64000000000001,1.6,4.3,154
2021,1,6,5,0,6,0,0,4.5,8,90.27,155.31,1.7000000000000002,4.2,153
2021,1,6,6,0,5.5,0,0,4.6000000000000005,7,93.75,164.79,1.7000000000000002,3.9000000000000004,152
2021,1,6,7,0,4.9,0,0,4.6000000000000005,8,97.61,166.1,1.7000000000000002,3.4000000000000004,153
2021,1,6,8,0,4.2,0,0,4.2,8,100,157.74,1.7000000000000002,2.9000000000000004,154
2021,1,6,9,0,3.6,0,0,3.6,0,100,146.33,1.6,2,158
2021,1,6,10,0,3.2,0,0,3.2,0,100,134.22,1.6,1.4000000000000001,168
2021,1,6,11,0,3.9000000000000004,0,0,3.9000000000000004,3,100,122.01,1.6,1.1,191
2021,1,6,12,0,4.7,0,0,4.7,4,100,109.98,1.7000000000000002,0.9,229
2021,1,6,13,0,4.9,0,0,4.9,4,100,98.34,1.8,1.1,280
2021,1,6,14,0,5,27,5,4.7,4,98.26,87.11,1.8,2.2,318
2021,1,6,15,0,5.1000000000000005,172,18,4.3,4,94.35000000000001,77.25,1.8,3.1,337
2021,1,6,16,0,5.2,328,34,3.6,4,89.7,68.68,1.8,3.9000000000000004,349
2021,1,6,17,0,5.5,452,75,3.3000000000000003,4,85.44,62.17,1.7000000000000002,4.2,356
2021,1,6,18,0,5.9,520,29,3.1,4,82.09,58.44,1.6,4.5,356
2021,1,6,19,0,6.300000000000001,526,38,3.1,4,79.74,58.03,1.6,4.9,352
2021,1,6,20,0,6.6000000000000005,475,146,3.2,4,78.66,61.02,1.5,5.1000000000000005,350
2021,1,6,21,0,6.7,364,18,3.4000000000000004,4,79.43,66.94,1.5,4.800000000000001,351
2021,1,6,22,0,6.300000000000001,213,8,3.7,4,83.55,75.08,1.5,4.4,355
2021,1,6,23,0,5.5,56,6,3.9000000000000004,4,89.16,84.73,1.5,4.1000000000000005,354
2021,1,7,0,0,4.9,0,0,3.8000000000000003,4,92.83,95.69,1.5,3.9000000000000004,353
2021,1,7,1,0,4.6000000000000005,0,0,3.7,4,93.86,107.2,1.5,3.6,353
2021,1,7,2,0,4.3,0,0,3.5,4,94.44,119.15,1.5,3.7,347
2021,1,7,3,0,4,0,0,3.2,4,94.48,131.33,1.5,4.2,344
2021,1,7,4,0,3.6,0,0,2.9000000000000004,4,95.25,143.49,1.5,4.1000000000000005,344
2021,1,7,5,0,3.2,0,0,2.6,4,95.87,155.15,1.5,4.1000000000000005,345
2021,1,7,6,0,2.8000000000000003,0,0,2.2,4,96.09,164.63,1.4000000000000001,4.1000000000000005,345
2021,1,7,7,0,2.4000000000000004,0,0,1.9000000000000001,4,96.27,166.02,1.4000000000000001,4.2,344
2021,1,7,8,0,2.1,0,0,1.6,4,96.2,157.73,1.3,4.3,343
2021,1,7,9,0,1.8,0,0,1.3,4,96.26,146.35,1.3,4.4,343
2021,1,7,10,0,1.4000000000000001,0,0,1,4,96.89,134.24,1.2000000000000002,4.3,344
2021,1,7,11,0,1.2000000000000002,0,0,0.7000000000000001,4,96.35000000000001,122.04,1.2000000000000002,4.3,349
2021,1,7,12,0,1,0,0,0.5,4,96.37,110,1.1,4.1000000000000005,354
2021,1,7,13,0,0.8,0,0,0.4,4,96.81,98.35000000000001,1.1,3.7,357
2021,1,7,14,0,1.2000000000000002,30,6,0.4,4,94.69,87.10000000000001,1.1,3.9000000000000004,356
2021,1,7,15,0,2.4000000000000004,186,17,0.8,4,89.24,77.22,1.1,4.1000000000000005,358
2021,1,7,16,0,3.7,348,51,1.2000000000000002,4,83.68,68.63,1.1,3.9000000000000004,1
2021,1,7,17,0,4.7,474,56,1.3,4,78.52,62.09,1.1,3.7,0
2021,1,7,18,0,5.300000000000001,549,58,1.2000000000000002,4,74.91,58.32,1.1,3.6,358
2021,1,7,19,0,5.7,557,117,1.2000000000000002,4,72.56,57.89,1.1,3.6,359
2021,1,7,20,0,5.9,506,53,1.1,4,71.23,60.86,1,3.5,3
2021,1,7,21,0,5.7,393,15,1.1,4,72.26,66.78,1,3.4000000000000004,8
2021,1,7,22,0,5,236,146,1.3,4,77.17,74.92,1,2.8000000000000003,11
2021,1,7,23,0,3.1,67,8,1.6,4,89.81,84.57000000000001,1,1.4000000000000001,10
2021,1,8,0,0,2.2,0,0,1.3,4,93.98,95.53,1,1.4000000000000001,9
2021,1,8,1,0,1.7000000000000002,0,0,1.3,4,96.86,107.05,1,1.5,10
2021,1,8,2,0,1.4000000000000001,0,0,1.3,4,98.94,119,1,1.5,13
2021,1,8,3,0,1.1,0,0,1.1,4,100,131.19,1,1.5,19
2021,1,8,4,0,0.6000000000000001,0,0,0.6000000000000001,4,100,143.34,1,1.5,29
2021,1,8,5,0,-0.2,0,0,-0.2,4,100,154.99,0.9,1.5,35
2021,1,8,6,0,-1.1,0,0,-1.1,0,100,164.46,0.9,1.4000000000000001,36
2021,1,8,7,0,-1.8,0,0,-1.8,4,100,165.93,0.9,1.4000000000000001,32
2021,1,8,8,0,-2.3000000000000003,0,0,-2.3000000000000003,4,100,157.72,1,1.4000000000000001,28
2021,1,8,9,0,-2.7,0,0,-2.7,4,100,146.36,0.9,1.5,26
2021,1,8,10,0,-2.9000000000000004,0,0,-2.9000000000000004,4,100,134.27,0.9,1.6,23
2021,1,8,11,0,-3,0,0,-3,1,100,122.06,0.9,1.8,22
2021,1,8,12,0,-3,0,0,-3,4,100,110.02,0.9,2.1,20
2021,1,8,13,0,-3,0,0,-3.2,4,98.73,98.36,0.8,2.2,11
2021,1,8,14,0,-2,34,8,-3,4,93.01,87.08,0.9,2.5,4
2021,1,8,15,0,0.2,199,52,-2.5,4,82.04,77.18,0.9,2.8000000000000003,1
2021,1,8,16,0,2.2,365,71,-2.6,4,70.81,68.57000000000001,0.9,3,355
2021,1,8,17,0,3.6,491,132,-2.6,4,63.79,62,0.9,2.9000000000000004,352
2021,1,8,18,0,4.6000000000000005,561,190,-2.9000000000000004,5,58.38,58.2,0.9,2.9000000000000004,354
2021,1,8,19,0,5.2,570,312,-3.1,4,55.08,57.74,0.9,2.8000000000000003,357
2021,1,8,20,0,5.4,516,516,-3.4000000000000004,1,53.27,60.7,0.9,2.6,360
2021,1,8,21,0,5.300000000000001,404,404,-3.4000000000000004,0,53.36,66.61,0.9,2.5,360
2021,1,8,22,0,4.1000000000000005,248,248,-2.5,1,62.300000000000004,74.75,0.8,1.8,360
2021,1,8,23,0,0.6000000000000001,73,73,-2.5,0,79.99,84.41,0.8,1,10
2021,1,9,0,0,-0.6000000000000001,0,0,-3.4000000000000004,0,81.10000000000001,95.37,0.8,1.1,19
2021,1,9,1,0,-1.3,0,0,-3.9000000000000004,0,82.53,106.89,0.8,1.1,28
2021,1,9,2,0,-1.9000000000000001,0,0,-4.1000000000000005,0,84.83,118.85000000000001,0.7000000000000001,1.1,37
2021,1,9,3,0,-2.3000000000000003,0,0,-4.2,0,86.61,131.03,0.7000000000000001,1.1,47
2021,1,9,4,0,-2.4000000000000004,0,0,-4.3,0,86.5,143.19,0.7000000000000001,1.1,58
2021,1,9,5,0,-2.2,0,0,-4.4,0,84.89,154.83,0.8,0.9,74
2021,1,9,6,0,-2.2,0,0,-4.4,0,84.7,164.29,0.8,0.7000000000000001,97
2021,1,9,7,0,-2.1,0,0,-4.4,0,84.04,165.82,0.8,0.6000000000000001,126
2021,1,9,8,0,-2.1,0,0,-4.4,0,84.17,157.70000000000002,0.8,0.5,169
2021,1,9,9,0,-2.2,0,0,-4.4,0,84.87,146.37,0.9,0.4,230
2021,1,9,10,0,-2.5,0,0,-4.4,0,86.89,134.28,0.9,0.5,282
2021,1,9,11,0,-2.9000000000000004,0,0,-4.4,0,89.69,122.07000000000001,0.9,0.7000000000000001,317
2021,1,9,12,0,-3.4000000000000004,0,0,-4.3,0,93.33,110.02,0.9,0.8,346
2021,1,9,13,0,-3.8000000000000003,0,0,-4.3,4,96.44,98.35000000000001,0.9,0.8,5
2021,1,9,14,0,-2.1,34,19,-3.9000000000000004,4,87.4,87.06,0.9,1.4000000000000001,16
2021,1,9,15,0,0.30000000000000004,198,198,-3.7,1,74.68,77.15,0.9,1,30
2021,1,9,16,0,2.9000000000000004,363,363,-4,0,60.64,68.51,0.9,0.7000000000000001,96
2021,1,9,17,0,3.9000000000000004,489,330,-3.9000000000000004,8,56.82,61.910000000000004,0.9,0.7000000000000001,109
2021,1,9,18,0,4.2,560,560,-4,1,55.1,58.08,1,0.9,94
2021,1,9,19,0,4,568,568,-4,1,55.800000000000004,57.59,1,0.9,81
2021,1,9,20,0,3.9000000000000004,512,366,-4,7,56.51,60.53,1,1,64
2021,1,9,21,0,3.7,395,296,-2.7,7,63.2,66.44,1.1,0.9,59
2021,1,9,22,0,2.5,238,131,-0.9,7,78.27,74.58,1.1,0.7000000000000001,59
2021,1,9,23,0,1.1,70,28,-2.2,7,78.76,84.24,1.1,1,62
2021,1,10,0,0,0.5,0,0,-2.6,6,79.59,95.21000000000001,1.1,1.1,61
2021,1,10,1,0,0.2,0,0,-2.8000000000000003,7,80.48,106.73,1,1.2000000000000002,57
2021,1,10,2,0,0.1,0,0,-2.7,7,81.73,118.7,1,1.2000000000000002,50
2021,1,10,3,0,0,0,0,-2.6,7,82.74,130.88,1,1.1,42
2021,1,10,4,0,-0.2,0,0,-2.6,6,83.88,143.03,1.1,1.1,34
2021,1,10,5,0,-0.5,0,0,-2.7,7,85.10000000000001,154.66,1,1.2000000000000002,25
2021,1,10,6,0,-0.8,0,0,-2.8000000000000003,6,86.01,164.12,1,1.4000000000000001,22
2021,1,10,7,0,-0.9,0,0,-2.9000000000000004,7,86.31,165.71,1,1.7000000000000002,24
2021,1,10,8,0,-1,0,0,-2.8000000000000003,5,87.29,157.67000000000002,1.1,1.8,28
2021,1,10,9,0,-1.1,0,0,-2.8000000000000003,8,88.28,146.38,1.1,1.9000000000000001,30
2021,1,10,10,0,-1.4000000000000001,0,0,-2.8000000000000003,5,90.47,134.3,1.1,1.8,26
2021,1,10,11,0,-2,0,0,-2.9000000000000004,7,93.76,122.08,1.1,1.5,19
2021,1,10,12,0,-2.6,0,0,-2.9000000000000004,8,97.48,110.03,1.1,1.4000000000000001,15
2021,1,10,13,0,-2.5,0,0,-3,7,96.17,98.35000000000001,1.1,1.7000000000000002,18
2021,1,10,14,0,-1.6,28,14,-3,6,90.4,87.04,1.1,2.7,19
2021,1,10,15,0,-0.5,179,46,-2.9000000000000004,6,83.86,77.10000000000001,1.2000000000000002,2.6,20
2021,1,10,16,0,0.8,338,98,-3.1,6,75.06,68.44,1.2000000000000002,2.8000000000000003,27
2021,1,10,17,0,1.3,463,108,-3,7,73.21000000000001,61.800000000000004,1.2000000000000002,2.6,17
2021,1,10,18,0,1.5,538,166,-2.8000000000000003,6,72.86,57.94,1.2000000000000002,3,13
2021,1,10,19,0,2,549,361,-2.7,7,71.10000000000001,57.43,1.2000000000000002,3.3000000000000003,14
2021,1,10,20,0,2.4000000000000004,491,270,-2.5,7,69.97,60.36,1.2000000000000002,2.7,19
2021,1,10,21,0,2.2,384,241,-2.4000000000000004,7,71.35000000000001,66.26,1.1,2.7,17
2021,1,10,22,0,1.7000000000000002,231,99,-2.1,7,76.14,74.41,1.1,2.1,13
2021,1,10,23,0,0.2,67,27,-1.8,8,86.63,84.07000000000001,1.1,1.2000000000000002,12
2021,1,11,0,0,-0.30000000000000004,0,0,-2,8,88.28,95.04,1,1.2000000000000002,13
2021,1,11,1,0,-0.6000000000000001,0,0,-2.2,8,89.19,106.57000000000001,1,1.1,14
2021,1,11,2,0,-0.8,0,0,-2.3000000000000003,7,89.45,118.54,1,1.1,14
2021,1,11,3,0,-1,0,0,-2.5,7,89.60000000000001,130.73,1,1,21
2021,1,11,4,0,-1.2000000000000002,0,0,-2.7,7,89.42,142.88,1,1,33
2021,1,11,5,0,-1.4000000000000001,0,0,-3,7,88.94,154.5,0.9,1,41
2021,1,11,6,0,-1.7000000000000002,0,0,-3.3000000000000003,9,88.97,163.94,0.9,0.9,45
2021,1,11,7,0,-1.8,0,0,-3.6,9,87.7,165.59,0.9,0.8,43
2021,1,11,8,0,-2,0,0,-3.8000000000000003,9,87.16,157.64000000000001,0.8,0.8,35
2021,1,11,9,0,-2.3000000000000003,0,0,-4,6,87.84,146.37,0.8,0.8,31
