Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2280292,-,-,-,33.58,-101.85,0,978,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2022,1,1,0,0,12.100000000000001,0,5,8.1,0,92.76,76.48,2.2,3.8000000000000003,217
2022,1,1,1,0,11.200000000000001,0,7,8.3,0,104.32000000000001,82.37,2.1,4.3,213
2022,1,1,2,0,10.600000000000001,0,7,8.4,0,116.39,86.41,2.2,5.1000000000000005,219
2022,1,1,3,0,10.100000000000001,0,7,8.4,0,128.76,89.18,2.2,4.4,217
2022,1,1,4,0,9.600000000000001,0,7,8.4,0,141.24,92.01,2.2,3.6,205
2022,1,1,5,0,8.8,0,7,8.4,0,153.53,97.05,2.3000000000000003,2.6,216
2022,1,1,6,0,9,0,7,8.4,0,164.63,96.26,2.3000000000000003,2.5,230
2022,1,1,7,0,9.4,0,8,8.5,0,169.23,94.17,2.4000000000000004,3.7,233
2022,1,1,8,0,9.700000000000001,0,0,8.700000000000001,0,161.5,93.3,2.2,5.6000000000000005,235
2022,1,1,9,0,9.700000000000001,0,0,8.6,0,149.82,92.86,1.4000000000000001,5.9,229
2022,1,1,10,0,8.8,0,4,7.4,0,137.42000000000002,90.86,0.8,5.9,234
2022,1,1,11,0,7.800000000000001,0,4,5.300000000000001,0,124.95,84.23,0.9,6,240
2022,1,1,12,0,6.800000000000001,0,0,3.6,0,112.65,80.01,0.9,5.7,242
2022,1,1,13,0,6,0,0,2.9000000000000004,0,100.7,80.25,0.9,5.4,244
2022,1,1,14,0,6.300000000000001,14,0,2.8000000000000003,14,88.98,78.14,0.9,5.4,246
2022,1,1,15,0,8.5,173,0,3,173,78.77,68.21000000000001,1,5.7,253
2022,1,1,16,0,11.3,347,1,2.6,347,69.63,55.08,1,6.1000000000000005,271
2022,1,1,17,0,13.100000000000001,485,4,2.1,237,62.39,47.18,1.1,5.5,286
2022,1,1,18,0,14.200000000000001,570,4,1.9000000000000001,388,57.81,43.34,1.2000000000000002,4.6000000000000005,286
2022,1,1,19,0,14.700000000000001,592,0,2,592,56.550000000000004,42.25,1.2000000000000002,4.1000000000000005,272
2022,1,1,20,0,14.9,548,4,1.9000000000000001,450,58.84,41.34,1.3,4.7,262
2022,1,1,21,0,14.200000000000001,446,0,1.4000000000000001,446,64.29,41.69,1.3,5.2,270
2022,1,1,22,0,12,293,8,0.8,92,72.17,46.27,1.3,4.4,296
2022,1,1,23,0,7.4,114,4,-0.2,58,81.74,58.6,1.2000000000000002,4.4,346
2022,1,2,0,0,2.1,0,8,-3.2,0,92.62,68.1,1.1,6.800000000000001,8
2022,1,2,1,0,-2.3000000000000003,0,4,-7.300000000000001,0,104.18,68.68,0.9,7.800000000000001,10
2022,1,2,2,0,-5.2,0,4,-10.9,0,116.25,64.18,0.8,7.9,7
2022,1,2,3,0,-6.300000000000001,0,4,-13.3,0,128.63,57.71,0.7000000000000001,7.7,2
2022,1,2,4,0,-6.7,0,4,-14.3,0,141.11,54.870000000000005,0.6000000000000001,7.300000000000001,358
2022,1,2,5,0,-6.800000000000001,0,8,-15.3,0,153.39000000000001,50.99,0.5,6.800000000000001,354
2022,1,2,6,0,-7,0,0,-16.2,0,164.49,47.96,0.5,6.1000000000000005,348
2022,1,2,7,0,-7.2,0,0,-16.6,0,169.16,47.160000000000004,0.4,5.7,341
2022,1,2,8,0,-7.300000000000001,0,1,-16.5,0,161.53,47.800000000000004,0.4,5.300000000000001,336
2022,1,2,9,0,-7.300000000000001,0,1,-16.2,0,149.87,49.17,0.4,4.9,331
2022,1,2,10,0,-7.5,0,1,-15.8,0,137.48,51.35,0.4,4.3,324
2022,1,2,11,0,-7.6000000000000005,0,0,-15.600000000000001,0,125.01,52.660000000000004,0.4,3.8000000000000003,316
2022,1,2,12,0,-7.7,0,1,-15.5,0,112.7,53.74,0.4,3.4000000000000004,306
2022,1,2,13,0,-7.7,0,7,-15.3,0,100.75,54.36,0.30000000000000004,3.4000000000000004,297
2022,1,2,14,0,-6.800000000000001,16,4,-15.100000000000001,5,88.98,51.61,0.2,4,293
2022,1,2,15,0,-3.5,189,7,-14.600000000000001,66,78.78,42.07,0.2,4.7,297
2022,1,2,16,0,-0.1,374,4,-13.700000000000001,134,69.62,35.15,0.2,4.7,299
2022,1,2,17,0,2.6,521,0,-13.5,521,62.35,29.54,0.2,4.6000000000000005,294
2022,1,2,18,0,4.6000000000000005,602,0,-13.5,602,57.74,25.62,0.30000000000000004,4.2,289
2022,1,2,19,0,6.1000000000000005,625,0,-13.700000000000001,625,56.46,22.75,0.30000000000000004,3.9000000000000004,286
2022,1,2,20,0,7,582,0,-14.100000000000001,582,58.72,20.61,0.30000000000000004,3.5,284
2022,1,2,21,0,7.5,476,0,-14.8,476,64.16,18.89,0.30000000000000004,3.1,285
2022,1,2,22,0,6.800000000000001,319,0,-13.5,319,72.03,21.96,0.30000000000000004,2.1,284
2022,1,2,23,0,3.5,132,0,-10.5,132,81.59,35.02,0.30000000000000004,1.1,274
2022,1,3,0,0,2.2,0,0,-13.3,0,92.48,30.77,0.30000000000000004,1.3,264
2022,1,3,1,0,1.3,0,0,-13.700000000000001,0,104.04,31.8,0.30000000000000004,1.3,263
2022,1,3,2,0,0.5,0,0,-14.3,0,116.12,32.06,0.30000000000000004,1.4000000000000001,270
2022,1,3,3,0,-0.1,0,0,-14.8,0,128.49,32.15,0.30000000000000004,1.4000000000000001,278
2022,1,3,4,0,-0.6000000000000001,0,0,-15.3,0,140.97,32.05,0.30000000000000004,1.4000000000000001,285
2022,1,3,5,0,-1.4000000000000001,0,0,-15.4,0,153.25,33.51,0.30000000000000004,1.5,287
2022,1,3,6,0,-2.1,0,0,-15.4,0,164.35,35.34,0.30000000000000004,1.5,286
2022,1,3,7,0,-2.8000000000000003,0,0,-15.4,0,169.09,37.38,0.30000000000000004,1.6,282
2022,1,3,8,0,-3.2,0,0,-15.100000000000001,0,161.56,39.21,0.30000000000000004,1.7000000000000002,279
2022,1,3,9,0,-3.4000000000000004,0,0,-14.9,0,149.92000000000002,40.7,0.30000000000000004,1.9000000000000001,280
2022,1,3,10,0,-3.7,0,0,-14.600000000000001,0,137.54,42.71,0.30000000000000004,2,284
2022,1,3,11,0,-4,0,0,-14.200000000000001,0,125.06,44.88,0.30000000000000004,2,286
2022,1,3,12,0,-4.3,0,0,-13.700000000000001,0,112.75,47.910000000000004,0.30000000000000004,1.9000000000000001,286
2022,1,3,13,0,-4.4,0,0,-13.100000000000001,0,100.78,50.7,0.30000000000000004,2,285
2022,1,3,14,0,-2.3000000000000003,0,0,-12.100000000000001,0,89.01,46.94,0.30000000000000004,2.8000000000000003,284
2022,1,3,15,0,0.5,184,4,-11.4,108,78.79,40.67,0.30000000000000004,3.3000000000000003,278
2022,1,3,16,0,3.9000000000000004,366,1,-10.700000000000001,366,69.61,33.59,0.30000000000000004,2.7,256
2022,1,3,17,0,8,511,1,-13.8,511,62.31,19.68,0.30000000000000004,3.9000000000000004,229
2022,1,3,18,0,9.8,602,0,-13.9,602,57.67,17.330000000000002,0.30000000000000004,4.5,221
2022,1,3,19,0,11.200000000000001,626,0,-13.5,626,56.36,16.31,0.30000000000000004,5,218
2022,1,3,20,0,12.100000000000001,584,0,-13.100000000000001,584,58.6,15.9,0.30000000000000004,5.300000000000001,216
2022,1,3,21,0,12.200000000000001,481,0,-12.700000000000001,481,64.02,16.240000000000002,0.30000000000000004,5.2,215
2022,1,3,22,0,11,323,0,-11.3,323,71.89,19.76,0.30000000000000004,3.9000000000000004,212
2022,1,3,23,0,5.800000000000001,135,1,-8.8,135,81.45,34.11,0.30000000000000004,2.2,207
2022,1,4,0,0,3.6,0,7,-9.8,0,92.33,36.72,0.30000000000000004,2.5,207
2022,1,4,1,0,2.9000000000000004,0,0,-10.5,0,103.9,36.660000000000004,0.30000000000000004,2.8000000000000003,211
2022,1,4,2,0,2.4000000000000004,0,0,-11.100000000000001,0,115.98,36.21,0.2,3,216
2022,1,4,3,0,1.9000000000000001,0,0,-11.700000000000001,0,128.35,35.83,0.2,3.3000000000000003,220
2022,1,4,4,0,1.6,0,0,-12.200000000000001,0,140.83,35.04,0.2,3.7,225
2022,1,4,5,0,1.3,0,0,-12.700000000000001,0,153.11,34.56,0.2,4.1000000000000005,230
2022,1,4,6,0,0.8,0,0,-13,0,164.20000000000002,34.87,0.2,4.2,234
2022,1,4,7,0,0.1,0,0,-13.100000000000001,0,169,36.42,0.2,4.3,239
2022,1,4,8,0,-0.6000000000000001,0,0,-12.8,0,161.57,39.2,0.2,4.2,247
2022,1,4,9,0,-1.3,0,0,-12.3,0,149.97,43.050000000000004,0.30000000000000004,3.9000000000000004,253
2022,1,4,10,0,-1.9000000000000001,0,0,-11.700000000000001,0,137.59,46.99,0.30000000000000004,3.8000000000000003,258
2022,1,4,11,0,-2.3000000000000003,0,0,-11.3,0,125.11,49.99,0.30000000000000004,3.9000000000000004,267
2022,1,4,12,0,-2.4000000000000004,0,0,-11,0,112.79,51.61,0.30000000000000004,4.1000000000000005,276
2022,1,4,13,0,-2.1,0,8,-10.9,0,100.82000000000001,51,0.30000000000000004,4.3,281
2022,1,4,14,0,-0.2,0,8,-10.8,0,89.04,44.6,0.30000000000000004,5.1000000000000005,283
