Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,543358,-,-,-,45.38,-122.75,0,54,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Cloud Type,GHI,Dew Point,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2020,1,2,21,0,7.7,340,4,22,6.5,69.01,91.83,1.6,1.3,181
2020,1,2,22,0,7.7,280,4,33,6.5,72.29,91.86,1.5,1.3,182
2020,1,2,23,0,7.6000000000000005,178,4,73,6.4,77.83,92.32000000000001,1.5,1.3,184
2020,1,3,0,0,7.6000000000000005,58,4,13,6.5,85.09,92.98,1.5,1.3,185
2020,1,3,1,0,7.9,0,4,0,6.800000000000001,93.94,92.95,1.6,1.4000000000000001,185
2020,1,3,2,0,8.200000000000001,0,8,0,7.2,103.55,93.46000000000001,1.8,1.4000000000000001,185
2020,1,3,3,0,8.5,0,0,0,7.5,113.75,93.69,1.7000000000000002,1.4000000000000001,187
2020,1,3,4,0,8.8,0,7,0,7.800000000000001,124.24000000000001,93.72,1.5,1.4000000000000001,189
2020,1,3,5,0,9,0,8,0,8,134.68,93.7,1.4000000000000001,1.5,192
2020,1,3,6,0,9.1,0,8,0,8.1,144.54,93.67,1.5,1.5,193
2020,1,3,7,0,9,0,7,0,8.1,152.78,94.02,1.6,1.4000000000000001,193
2020,1,3,8,0,8.9,0,7,0,8,157.27,93.8,1.7000000000000002,1.4000000000000001,192
2020,1,3,9,0,8.8,0,7,0,7.800000000000001,155.70000000000002,93.7,1.7000000000000002,1.3,190
2020,1,3,10,0,8.8,0,7,0,7.800000000000001,149.01,93.4,1.7000000000000002,1.3,190
2020,1,3,11,0,8.8,0,7,0,7.7,139.77,92.8,1.6,1.4000000000000001,192
2020,1,3,12,0,8.6,0,7,0,7.4,129.54,92.26,1.4000000000000001,1.3,190
2020,1,3,13,0,8.200000000000001,0,7,0,7,119.02,91.89,1.3,1.2000000000000002,185
2020,1,3,14,0,7.9,0,4,0,6.4,108.63,90.26,1.3,1.1,181
2020,1,3,15,0,7,0,7,0,5.4,98.67,89.47,1.3,0.8,177
2020,1,3,16,0,7.2,0,4,0,4.800000000000001,89.05,84.98,1.3,0.9,178
2020,1,3,17,0,8.6,125,7,65,5,81.27,78.16,1.2000000000000002,1,178
2020,1,3,18,0,10.200000000000001,246,7,170,5.5,74.77,72.67,1,1.1,178
2020,1,3,19,0,11.600000000000001,334,7,268,6.1000000000000005,70.28,69,0.9,1.1,176
2020,1,3,20,0,12.700000000000001,373,7,257,6.4,68.24,65.33,0.9,1.2000000000000002,182
2020,1,3,21,0,13.200000000000001,359,7,224,6.2,68.9,62.5,1,1.4000000000000001,190
2020,1,3,22,0,12.8,296,7,93,6,72.17,63.45,1,1.2000000000000002,190
2020,1,3,23,0,11.9,191,7,100,5.7,77.7,65.82000000000001,1,1,190
2020,1,4,0,0,10.600000000000001,65,7,34,5.1000000000000005,84.96000000000001,68.61,1,0.8,186
2020,1,4,1,0,10.3,0,6,0,4.7,93.8,68.12,1.1,0.9,185
2020,1,4,2,0,10.4,0,6,0,4.6000000000000005,103.41,67.1,1.2000000000000002,1.1,185
2020,1,4,3,0,11,0,6,0,4.6000000000000005,113.61,64.87,1.5,1.6,184
2020,1,4,4,0,11.4,0,7,0,5.2,124.10000000000001,65.54,1.9000000000000001,2,185
2020,1,4,5,0,11.100000000000001,0,7,0,6.2,134.53,71.79,2.1,1.8,202
2020,1,4,6,0,9.600000000000001,0,4,0,7.1000000000000005,144.4,84.21000000000001,2,1.6,225
2020,1,4,7,0,7.7,0,8,0,6.2,152.65,90.48,1.8,1.2000000000000002,238
2020,1,4,8,0,6.5,0,6,0,5.2,157.16,91.22,1.6,1.1,230
2020,1,4,9,0,5.800000000000001,0,8,0,4.6000000000000005,155.64000000000001,92.09,1.4000000000000001,1.2000000000000002,225
2020,1,4,10,0,5.6000000000000005,0,8,0,4.5,148.99,92.49,1.3,1.2000000000000002,233
2020,1,4,11,0,5.5,0,4,0,4.5,139.78,93.04,1.1,0.9,239
2020,1,4,12,0,5.1000000000000005,0,8,0,4.1000000000000005,129.55,93.5,0.9,0.6000000000000001,240
2020,1,4,13,0,4.7,0,0,0,3.7,119.04,93.44,0.8,0.5,236
2020,1,4,14,0,4.4,0,0,0,3.4000000000000004,108.64,92.99,0.8,0.5,230
2020,1,4,15,0,4.2,0,0,0,3.2,98.68,93.14,0.8,0.5,216
2020,1,4,16,0,4.6000000000000005,0,0,0,3.5,89.04,92.71000000000001,0.9,0.6000000000000001,197
2020,1,4,17,0,5.6000000000000005,115,0,115,4.3,81.24,91.21000000000001,1,1.1,189
2020,1,4,18,0,6.4,235,4,92,4.800000000000001,74.72,89.69,1.1,1.3,190
2020,1,4,19,0,7,316,0,316,5.2,70.2,88.26,1.1,1.3,195
2020,1,4,20,0,7.2,349,4,144,5.2,68.15,86.93,1.2000000000000002,1.3,198
2020,1,4,21,0,6.9,343,4,40,5.1000000000000005,68.78,88.41,1.3,1.2000000000000002,198
2020,1,4,22,0,6.7,281,7,29,5.300000000000001,72.04,90.55,1.3,1.1,194
2020,1,4,23,0,6.4,178,4,43,5.300000000000001,77.55,92.38,1.3,0.9,193
2020,1,5,0,0,6.1000000000000005,58,4,20,5.1000000000000005,84.81,93.13,1.3,0.8,194
2020,1,5,1,0,5.9,0,8,0,4.9,93.65,93.39,1.3,0.8,191
2020,1,5,2,0,5.7,0,7,0,4.7,103.26,93.52,1.3,0.9,185
2020,1,5,3,0,5.300000000000001,0,7,0,4.3,113.46000000000001,93.38,1.3,0.8,181
2020,1,5,4,0,5,0,7,0,4,123.95,93.04,1.3,0.8,176
2020,1,5,5,0,4.7,0,8,0,3.7,134.39000000000001,93.09,1.3,0.7000000000000001,168
2020,1,5,6,0,4.4,0,8,0,3.5,144.25,93.62,1.3,0.7000000000000001,166
2020,1,5,7,0,4.3,0,8,0,3.3000000000000003,152.5,93.22,1.3,0.6000000000000001,164
2020,1,5,8,0,4.2,0,8,0,3.2,157.04,93.52,1.3,0.7000000000000001,164
2020,1,5,9,0,4.2,0,7,0,3.3000000000000003,155.57,93.64,1.3,0.7000000000000001,164
2020,1,5,10,0,4.2,0,7,0,3.2,148.97,93.38,1.3,0.7000000000000001,166
2020,1,5,11,0,4.1000000000000005,0,4,0,3.1,139.78,93.28,1.4000000000000001,0.7000000000000001,168
2020,1,5,12,0,4.1000000000000005,0,4,0,3.1,129.56,93.06,1.4000000000000001,0.8,167
2020,1,5,13,0,4.2,0,8,0,3.2,119.05,93.04,1.4000000000000001,0.9,172
2020,1,5,14,0,4.2,0,6,0,3.2,108.65,93.46000000000001,1.4000000000000001,1,175
2020,1,5,15,0,4.4,0,8,0,3.4000000000000004,98.67,93.27,1.4000000000000001,1.1,178
2020,1,5,16,0,4.6000000000000005,0,4,0,3.6,89.02,93.24,1.5,1.3,182
2020,1,5,17,0,4.800000000000001,116,4,44,3.8000000000000003,81.21000000000001,93.26,1.4000000000000001,1.4000000000000001,196
2020,1,5,18,0,5.5,231,4,28,4.5,74.66,93.05,1.2000000000000002,1.4000000000000001,211
2020,1,5,19,0,6.6000000000000005,313,4,113,5.300000000000001,70.12,91.67,1.1,1.4000000000000001,228
2020,1,5,20,0,7.1000000000000005,347,4,122,5.6000000000000005,68.04,89.93,1.1,1.5,242
2020,1,5,21,0,7.2,345,4,228,5.5,68.66,89.09,1.1,1.4000000000000001,246
2020,1,5,22,0,7.1000000000000005,286,8,210,5.5,71.9,89.5,1.1,1.2000000000000002,240
2020,1,5,23,0,6.6000000000000005,181,4,32,5.2,77.41,90.75,1.2000000000000002,0.9,229
2020,1,6,0,0,5.7,60,6,20,4.6000000000000005,84.66,92.81,1.2000000000000002,0.6000000000000001,213
2020,1,6,1,0,5.4,0,6,0,4.4,93.5,93.51,1.3,0.6000000000000001,197
2020,1,6,2,0,5.2,0,6,0,4.4,103.11,94.28,1.4000000000000001,0.7000000000000001,192
2020,1,6,3,0,5.2,0,7,0,4.3,113.31,93.85000000000001,1.4000000000000001,0.9,188
2020,1,6,4,0,5.1000000000000005,0,8,0,4.3,123.8,94.31,1.5,0.9,182
2020,1,6,5,0,5.2,0,8,0,4.3,134.23,94.13,1.6,1.1,180
2020,1,6,6,0,5.300000000000001,0,8,0,4.5,144.09,94.66,1.7000000000000002,1.2000000000000002,182
2020,1,6,7,0,5.5,0,8,0,4.7,152.35,94.53,1.8,1.2000000000000002,182
2020,1,6,8,0,5.6000000000000005,0,8,0,4.7,156.92000000000002,94.03,1.8,1.3,182
2020,1,6,9,0,5.5,0,8,0,4.6000000000000005,155.5,93.96000000000001,1.9000000000000001,1.4000000000000001,183
2020,1,6,10,0,5.4,0,8,0,4.5,148.94,94.10000000000001,1.9000000000000001,1.5,184
2020,1,6,11,0,5.4,0,8,0,4.5,139.77,93.60000000000001,1.9000000000000001,1.8,190
2020,1,6,12,0,5.4,0,8,0,4.4,129.56,93.5,2,2,194
2020,1,6,13,0,5.6000000000000005,0,8,0,4.6000000000000005,119.05,92.99,2,1.9000000000000001,194
2020,1,6,14,0,5.7,0,6,0,4.7,108.64,93.54,2,1.9000000000000001,194
2020,1,6,15,0,5.9,0,6,0,4.9,98.66,93.60000000000001,2,2,194
2020,1,6,16,0,6.2,0,6,0,5.300000000000001,89,93.77,2,2,192
2020,1,6,17,0,6.6000000000000005,118,7,21,5.6000000000000005,81.16,93.65,2.1,2.1,192
2020,1,6,18,0,7,231,8,39,6,74.60000000000001,93.53,2.1,2.1,192
2020,1,6,19,0,7.4,319,7,199,6.300000000000001,70.04,93.02,2,2.1,192
2020,1,6,20,0,7.6000000000000005,359,4,53,6.6000000000000005,67.93,93.38,2.1,2.1,194
2020,1,6,21,0,7.800000000000001,348,4,68,6.800000000000001,68.53,93.13,2.1,2,194
2020,1,6,22,0,7.9,288,4,107,6.9,71.75,93.45,2.1,1.9000000000000001,193
2020,1,6,23,0,8,188,4,50,7,77.26,93.23,2,1.8,194
2020,1,7,0,0,8,66,4,10,7,84.51,93.57000000000001,2,1.7000000000000002,195
2020,1,7,1,0,8.1,0,8,0,7.1000000000000005,93.34,93.69,2,1.7000000000000002,196
2020,1,7,2,0,8.200000000000001,0,4,0,7.2,102.95,93.66,2,1.7000000000000002,198
2020,1,7,3,0,8.200000000000001,0,8,0,7.300000000000001,113.15,93.85000000000001,2,1.7000000000000002,198
2020,1,7,4,0,8.200000000000001,0,7,0,7.2,123.64,93.7,2,1.6,196
2020,1,7,5,0,8.1,0,7,0,7.1000000000000005,134.08,93.65,2,1.5,193
2020,1,7,6,0,7.9,0,7,0,7,143.94,94.2,1.9000000000000001,1.5,190
2020,1,7,7,0,7.800000000000001,0,7,0,6.9,152.20000000000002,93.87,1.9000000000000001,1.4000000000000001,187
2020,1,7,8,0,7.6000000000000005,0,7,0,6.7,156.78,94.09,1.8,1.4000000000000001,185
2020,1,7,9,0,7.5,0,4,0,6.6000000000000005,155.42000000000002,93.81,1.8,1.3,182
2020,1,7,10,0,7.5,0,4,0,6.5,148.9,93.32000000000001,1.8,1.2000000000000002,181
2020,1,7,11,0,7.4,0,7,0,6.4,139.76,93.49,1.8,1.2000000000000002,180
2020,1,7,12,0,7.300000000000001,0,7,0,6.300000000000001,129.56,93.41,1.9000000000000001,1.2000000000000002,179
2020,1,7,13,0,7.300000000000001,0,8,0,6.2,119.05,92.88,1.9000000000000001,1.3,180
2020,1,7,14,0,7.2,0,7,0,6.2,108.64,93.21000000000001,1.9000000000000001,1.3,180
2020,1,7,15,0,7.1000000000000005,0,7,0,6.1000000000000005,98.64,93.37,1.9000000000000001,1.3,174
2020,1,7,16,0,7.2,12,8,2,6.2,88.98,93.31,1.9000000000000001,1.3,174
2020,1,7,17,0,7.800000000000001,118,6,19,6.7,81.12,92.45,1.8,1.4000000000000001,175
2020,1,7,18,0,8.5,237,6,123,7.300000000000001,74.53,92.04,1.8,1.5,173
2020,1,7,19,0,9.4,325,6,144,7.9,69.94,90.24,1.8,1.7000000000000002,176
2020,1,7,20,0,10.100000000000001,365,4,217,8.1,67.81,87.3,1.9000000000000001,1.9000000000000001,182
2020,1,7,21,0,10,352,0,352,8,68.39,87.21000000000001,1.9000000000000001,2,193
2020,1,7,22,0,9.700000000000001,291,8,45,8.1,71.61,89.74,1.8,1.8,200
2020,1,7,23,0,9.3,189,7,32,8,77.10000000000001,91.35000000000001,1.7000000000000002,1.6,202
2020,1,8,0,0,8.700000000000001,67,4,18,7.5,84.36,92.34,1.6,1.5,202
2020,1,8,1,0,8.200000000000001,0,7,0,7.1000000000000005,93.18,92.76,1.5,1.4000000000000001,205
2020,1,8,2,0,7.6000000000000005,0,6,0,6.6000000000000005,102.79,93.22,1.5,1.2000000000000002,207
2020,1,8,3,0,7.1000000000000005,0,6,0,6.1000000000000005,113,93.41,1.5,1.1,211
2020,1,8,4,0,6.9,0,1,0,5.9,123.49000000000001,93.32000000000001,1.5,1.1,215
2020,1,8,5,0,6.6000000000000005,0,7,0,5.800000000000001,133.92000000000002,94.36,1.4000000000000001,0.9,209
2020,1,8,6,0,6.4,0,0,0,5.7,143.78,95.10000000000001,1.3,0.8,202
2020,1,8,7,0,6.6000000000000005,0,4,0,5.800000000000001,152.04,94.5,1.3,0.8,215
2020,1,8,8,0,6.6000000000000005,0,4,0,5.7,156.64000000000001,94.22,1.2000000000000002,0.7000000000000001,236
2020,1,8,9,0,6,0,4,0,5.2,155.33,94.5,1.2000000000000002,0.5,260
2020,1,8,10,0,5.2,0,4,0,4.3,148.85,94.10000000000001,1.1,0.5,268
2020,1,8,11,0,4.5,0,8,0,3.6,139.74,94.17,1,0.4,261
2020,1,8,12,0,4,0,8,0,3.1,129.55,93.99,1,0.4,243
2020,1,8,13,0,3.7,0,6,0,2.9000000000000004,119.04,94.52,1.1,0.4,222
2020,1,8,14,0,3.7,0,7,0,2.9000000000000004,108.62,94.57000000000001,1.2000000000000002,0.4,215
2020,1,8,15,0,3.8000000000000003,0,6,0,3,98.62,94.68,1.2000000000000002,0.5,211
2020,1,8,16,0,4.3,13,6,3,3.5,88.94,94.56,1.2000000000000002,0.6000000000000001,207
2020,1,8,17,0,5,119,8,46,4.1000000000000005,81.06,94,1.3,0.9,207
2020,1,8,18,0,5.6000000000000005,238,6,50,4.6000000000000005,74.45,93.12,1.3,1,215
2020,1,8,19,0,6,325,7,159,4.800000000000001,69.84,91.82000000000001,1.4000000000000001,1,228
2020,1,8,20,0,5.9,366,6,91,4.6000000000000005,67.69,91.59,1.4000000000000001,0.8,230
2020,1,8,21,0,5.6000000000000005,356,8,72,4.5,68.25,92.92,1.4000000000000001,0.8,221
2020,1,8,22,0,5.5,298,4,24,4.4,71.45,92.82000000000001,1.3,0.8,221
2020,1,8,23,0,5.1000000000000005,197,4,37,4.1000000000000005,76.94,93.45,1.3,0.6000000000000001,225
2020,1,9,0,0,4.5,73,8,16,3.7,84.19,94.51,1.3,0.4,226
2020,1,9,1,0,4.2,0,6,0,3.4000000000000004,93.02,94.37,1.3,0.30000000000000004,222
2020,1,9,2,0,4,0,7,0,3.2,102.63,94.53,1.2000000000000002,0.2,215
2020,1,9,3,0,3.8000000000000003,0,7,0,3,112.83,94.74,1.2000000000000002,0.2,209
2020,1,9,4,0,3.7,0,7,0,2.9000000000000004,123.32000000000001,94.24,1.2000000000000002,0.2,200
2020,1,9,5,0,3.6,0,0,0,2.8000000000000003,133.76,94.43,1.1,0.2,183
2020,1,9,6,0,3.5,0,8,0,2.6,143.61,93.91,1,0.1,194
2020,1,9,7,0,3.3000000000000003,0,0,0,2.5,151.87,94.18,1,0.1,345
2020,1,9,8,0,3,0,0,0,2.2,156.5,94.25,0.9,0.2,9
2020,1,9,9,0,2.8000000000000003,0,0,0,1.9000000000000001,155.23,93.51,0.8,0.30000000000000004,6
2020,1,9,10,0,2.5,0,0,0,1.6,148.8,93.56,0.8,0.30000000000000004,356
2020,1,9,11,0,2.2,0,0,0,1.2000000000000002,139.71,93.2,0.7000000000000001,0.2,326
2020,1,9,12,0,1.8,0,0,0,0.8,129.53,92.99,0.8,0.2,286
2020,1,9,13,0,1.5,0,0,0,0.4,119.02,92.16,0.8,0.30000000000000004,264
2020,1,9,14,0,1.2000000000000002,0,0,0,0.1,108.60000000000001,92.21000000000001,0.8,0.2,235
2020,1,9,15,0,1,0,0,0,0,98.59,92.9,0.9,0.30000000000000004,219
2020,1,9,16,0,1.5,14,0,14,0.4,88.89,92.71000000000001,0.9,0.5,208
2020,1,9,17,0,2.4000000000000004,129,0,129,1.1,80.99,91.01,0.9,0.7000000000000001,204
2020,1,9,18,0,3.2,249,4,21,1.8,74.36,90.32000000000001,1,0.8,202
2020,1,9,19,0,3.7,336,8,23,2.1,69.73,89.55,1,0.9,202
2020,1,9,20,0,4.1000000000000005,377,7,123,2.5,67.55,89.25,1,0.9,211
2020,1,9,21,0,4.3,364,7,83,2.8000000000000003,68.09,90.13,1.1,0.9,214
2020,1,9,22,0,4.4,303,4,11,3.1,71.29,90.95,1.1,0.7000000000000001,208
2020,1,9,23,0,4.2,202,8,55,3.2,76.77,92.89,1.1,0.5,202
2020,1,10,0,0,3.3000000000000003,76,4,12,2.5,84.03,94.64,1.1,0.4,197
2020,1,10,1,0,3,0,7,0,2.3000000000000003,92.85000000000001,94.91,1.1,0.4,195
2020,1,10,2,0,2.9000000000000004,0,4,0,2.1,102.46000000000001,94.72,1.1,0.4,195
2020,1,10,3,0,2.9000000000000004,0,4,0,2.1,112.67,94.43,1.2000000000000002,0.5,194
2020,1,10,4,0,2.8000000000000003,0,4,0,2,123.16,94.57000000000001,1.2000000000000002,0.4,200
2020,1,10,5,0,3,0,8,0,2.2,133.59,94.41,1.3,0.5,197
2020,1,10,6,0,3.1,0,7,0,2.3000000000000003,143.44,94.49,1.4000000000000001,0.6000000000000001,183
2020,1,10,7,0,3.1,0,7,0,2.2,151.70000000000002,94.14,1.4000000000000001,0.6000000000000001,178
2020,1,10,8,0,2.9000000000000004,0,7,0,2.1,156.34,94.17,1.5,0.5,175
2020,1,10,9,0,2.7,0,7,0,1.9000000000000001,155.12,94.4,1.5,0.6000000000000001,175
2020,1,10,10,0,2.6,0,8,0,1.8,148.74,94.7,1.5,0.8,169
2020,1,10,11,0,2.6,0,8,0,1.8,139.68,94.4,1.5,0.8,170
2020,1,10,12,0,2.9000000000000004,0,7,0,2,129.51,93.59,1.7000000000000002,0.9,174
2020,1,10,13,0,3.2,0,7,0,2.2,119,93.11,1.8,1.1,176
2020,1,10,14,0,3.3000000000000003,0,6,0,2.3000000000000003,108.57000000000001,92.91,1.9000000000000001,1.3,178
2020,1,10,15,0,3.2,0,4,0,2.1,98.55,92.75,1.8,1.6,177
2020,1,10,16,0,3.2,15,4,2,2.1,88.85000000000001,92.32000000000001,1.7000000000000002,1.7000000000000002,178
2020,1,10,17,0,3.6,127,4,47,2.3000000000000003,80.92,91.04,1.7000000000000002,2,183
2020,1,10,18,0,4.1000000000000005,245,4,26,2.6,74.27,89.79,1.7000000000000002,2.4000000000000004,188
2020,1,10,19,0,4.6000000000000005,331,4,17,3,69.61,89.68,1.7000000000000002,2.4000000000000004,189
2020,1,10,20,0,5,373,4,14,3.5,67.41,90.31,1.7000000000000002,2.3000000000000003,194
2020,1,10,21,0,5.4,357,4,14,4.2,67.94,91.91,1.5,2.1,198
2020,1,10,22,0,6,300,4,14,4.9,71.12,92.94,1.3,1.7000000000000002,198
2020,1,10,23,0,6.5,196,4,20,5.5,76.60000000000001,93.61,1.3,1.6,204
2020,1,11,0,0,6.800000000000001,71,7,19,5.7,83.86,92.82000000000001,1.4000000000000001,1.5,209
2020,1,11,1,0,6.6000000000000005,0,1,0,5.5,92.68,92.8,1.4000000000000001,1.6,209
2020,1,11,2,0,6.5,0,8,0,5.4,102.29,92.82000000000001,1.5,1.8,208
2020,1,11,3,0,6.6000000000000005,0,8,0,5.5,112.5,92.99,1.5,1.9000000000000001,209
2020,1,11,4,0,6.7,0,7,0,5.7,122.99000000000001,93.05,1.5,1.8,210
2020,1,11,5,0,6.6000000000000005,0,6,0,5.6000000000000005,133.42000000000002,93.10000000000001,1.5,1.8,211
2020,1,11,6,0,6.300000000000001,0,7,0,5.2,143.27,92.91,1.5,1.9000000000000001,212
2020,1,11,7,0,6,0,7,0,4.9,151.53,92.55,1.5,1.9000000000000001,214
2020,1,11,8,0,5.9,0,8,0,4.9,156.18,93.11,1.5,1.8,217
2020,1,11,9,0,6.1000000000000005,0,6,0,5.2,155.01,93.66,1.5,1.7000000000000002,223
2020,1,11,10,0,6.5,0,7,0,5.5,148.67000000000002,93.56,1.5,1.5,234
2020,1,11,11,0,6.800000000000001,0,8,0,5.800000000000001,139.63,93.22,1.5,1.4000000000000001,243
2020,1,11,12,0,6.6000000000000005,0,6,0,5.6000000000000005,129.48,93.48,1.4000000000000001,1.4000000000000001,251
