Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2301573,-,-,-,33.44,-101.65,0,942,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Dew Point,Cloud Type,GHI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2020,1,1,12,0,-1.1,0,-2.5,0,0,90.22,112.43,0.7000000000000001,3.8000000000000003,241
2020,1,1,13,0,-1.4000000000000001,0,-2.9000000000000004,0,0,89.23,100.48,0.7000000000000001,3.8000000000000003,244
2020,1,1,14,0,-0.4,17,-3.6,0,17,78.92,88.76,0.7000000000000001,4.6000000000000005,250
2020,1,1,15,0,2.5,182,-4.2,0,182,61.53,78.55,0.6000000000000001,4.800000000000001,254
2020,1,1,16,0,6.7,361,-4.1000000000000005,0,361,45.97,69.42,0.6000000000000001,4.800000000000001,252
2020,1,1,17,0,11.5,502,-4.6000000000000005,0,502,32.09,62.2,0.6000000000000001,6.300000000000001,264
2020,1,1,18,0,14.600000000000001,588,-4.6000000000000005,0,588,26.17,57.660000000000004,0.6000000000000001,7.2,263
2020,1,1,19,0,16,610,-4.6000000000000005,0,610,24.02,56.47,0.6000000000000001,7.5,252
2020,1,1,20,0,16.6,567,-4.6000000000000005,6,336,23.14,58.82,0.6000000000000001,7.800000000000001,244
2020,1,1,21,0,16.3,462,-4.4,6,119,23.88,64.32000000000001,0.6000000000000001,7.9,239
2020,1,1,22,0,15.100000000000001,306,-3.7,6,148,27.12,72.25,0.6000000000000001,6.7,234
2020,1,1,23,0,12.4,121,-3.1,6,51,33.84,81.86,0.6000000000000001,5.6000000000000005,229
2020,1,2,0,0,10.8,0,-3,6,0,37.980000000000004,92.77,0.6000000000000001,6,231
2020,1,2,1,0,9.600000000000001,0,-2.8000000000000003,7,0,41.81,104.36,0.6000000000000001,5.9,235
2020,1,2,2,0,7.800000000000001,0,-2.4000000000000004,6,0,48.33,116.45,0.6000000000000001,5.2,243
2020,1,2,3,0,6.800000000000001,0,-2.4000000000000004,7,0,51.83,128.85,0.7000000000000001,5.2,252
2020,1,2,4,0,6.1000000000000005,0,-2.5,8,0,54.06,141.35,0.8,4.9,253
2020,1,2,5,0,5.6000000000000005,0,-2.6,7,0,55.69,153.65,0.9,4.9,248
2020,1,2,6,0,5.300000000000001,0,-2.7,4,0,56.47,164.77,1,5.2,248
2020,1,2,7,0,4.9,0,-2.9000000000000004,8,0,57.11,169.3,1,5,257
2020,1,2,8,0,4.2,0,-3.1,1,0,59.120000000000005,161.45000000000002,1.1,4.5,258
2020,1,2,9,0,3.6,0,-3.1,0,0,61.56,149.72,1.1,4.3,257
2020,1,2,10,0,3.1,0,-3.3000000000000003,0,0,63,137.3,1.1,3.9000000000000004,268
2020,1,2,11,0,2.5,0,-3.5,4,0,64.68,124.8,1.1,3.2,274
2020,1,2,12,0,2.3000000000000003,0,-3.6,4,0,64.79,112.48,1.1,2.8000000000000003,278
2020,1,2,13,0,2.3000000000000003,0,-3.7,4,0,64.46000000000001,100.52,1.2000000000000002,2.7,290
2020,1,2,14,0,3.7,16,-3.6,4,3,58.910000000000004,88.8,1.2000000000000002,3.6,306
2020,1,2,15,0,6.2,174,-3.2,0,174,51.01,78.57000000000001,1.2000000000000002,3.9000000000000004,315
2020,1,2,16,0,9.5,348,-3.3000000000000003,0,348,40.56,69.42,1.2000000000000002,3.7,341
2020,1,2,17,0,12,487,-3.5,7,203,33.74,62.17,1.2000000000000002,3.6,3
2020,1,2,18,0,13.600000000000001,572,-3.3000000000000003,6,161,30.82,57.6,1.2000000000000002,3.5,15
2020,1,2,19,0,14.200000000000001,594,-3,6,208,30.23,56.370000000000005,1.2000000000000002,3.6,19
2020,1,2,20,0,14.200000000000001,550,-2.7,6,191,31.09,58.7,1.3,3.7,17
2020,1,2,21,0,13.4,446,-2,7,28,34.29,64.19,1.3,4.1000000000000005,14
2020,1,2,22,0,11.8,294,-0.9,7,116,41.27,72.12,1.3,4.6000000000000005,9
2020,1,2,23,0,9.200000000000001,116,0.30000000000000004,4,34,53.58,81.72,1.3,4.800000000000001,359
2020,1,3,0,0,7.4,0,1,7,0,64.08,92.63,1.3,5.4,354
2020,1,3,1,0,6.2,0,1.7000000000000002,4,0,72.93,104.22,1.4000000000000001,5.6000000000000005,352
2020,1,3,2,0,5.5,0,1.9000000000000001,7,0,77.58,116.32000000000001,1.3,5.5,351
2020,1,3,3,0,5.4,0,1.6,7,0,76.60000000000001,128.71,1.3,5.2,350
2020,1,3,4,0,5.2,0,1.3,7,0,76.17,141.21,1.3,4.7,343
2020,1,3,5,0,5,0,1.3,7,0,77.03,153.51,1.3,4.4,338
2020,1,3,6,0,4.7,0,1.4000000000000001,7,0,79.42,164.63,1.3,4.4,337
2020,1,3,7,0,4.5,0,1.6,6,0,81.67,169.23,1.3,4.3,338
2020,1,3,8,0,4.3,0,1.7000000000000002,7,0,83.25,161.48,1.2000000000000002,4.1000000000000005,340
2020,1,3,9,0,4.2,0,1.6,7,0,83.39,149.77,1.2000000000000002,3.5,340
2020,1,3,10,0,4,0,1.5,7,0,83.7,137.35,1.2000000000000002,3.2,335
2020,1,3,11,0,3.8000000000000003,0,1.3,7,0,83.79,124.86,1.1,3.3000000000000003,331
2020,1,3,12,0,3.5,0,1.1,7,0,84.11,112.53,1.1,3.6,329
2020,1,3,13,0,2.6,0,0.7000000000000001,4,0,86.99,100.56,1,3.3000000000000003,330
2020,1,3,14,0,2.8000000000000003,16,0.1,4,5,82.46000000000001,88.82000000000001,0.9,4,333
2020,1,3,15,0,5,177,-0.5,0,177,67.49,78.58,0.9,4.2,337
2020,1,3,16,0,8.1,356,-2.1,0,356,48.7,69.41,0.8,4.800000000000001,5
2020,1,3,17,0,10.100000000000001,500,-3.7,0,500,37.6,62.13,0.7000000000000001,4.800000000000001,10
2020,1,3,18,0,11.4,586,-4.7,0,586,32.01,57.53,0.7000000000000001,4.3,1
2020,1,3,19,0,12.3,609,-5.2,0,609,29.060000000000002,56.28,0.7000000000000001,3.9000000000000004,345
2020,1,3,20,0,12.600000000000001,566,-5.4,0,566,28.12,58.58,0.7000000000000001,3.6,326
2020,1,3,21,0,12.4,463,-5.300000000000001,0,463,28.71,64.06,0.7000000000000001,3.3000000000000003,306
2020,1,3,22,0,11.5,309,-4.7,0,309,31.96,71.97,0.7000000000000001,2.8000000000000003,291
2020,1,3,23,0,7.4,125,-2.2,0,125,50.410000000000004,81.58,0.7000000000000001,1.3,286
2020,1,4,0,0,5.4,0,-3.1,0,0,54.17,92.49,0.7000000000000001,1.4000000000000001,281
2020,1,4,1,0,4.7,0,-3.4000000000000004,0,0,55.81,104.08,0.7000000000000001,1.4000000000000001,273
2020,1,4,2,0,3.9000000000000004,0,-3.6,0,0,58.050000000000004,116.18,0.7000000000000001,1.5,276
2020,1,4,3,0,3.2,0,-3.9000000000000004,0,0,59.69,128.58,0.7000000000000001,1.7000000000000002,275
2020,1,4,4,0,2.6,0,-4.3,0,0,60.34,141.07,0.7000000000000001,1.9000000000000001,270
2020,1,4,5,0,2,0,-4.9,0,0,60.160000000000004,153.37,0.7000000000000001,2,273
2020,1,4,6,0,1.5,0,-5.7,0,0,58.980000000000004,164.49,0.6000000000000001,2.1,274
2020,1,4,7,0,1.1,0,-6.4,0,0,57.19,169.15,0.6000000000000001,2.5,276
2020,1,4,8,0,0.7000000000000001,0,-7,0,0,56.28,161.5,0.6000000000000001,2.8000000000000003,279
2020,1,4,9,0,0.30000000000000004,0,-7.300000000000001,0,0,56.76,149.82,0.6000000000000001,3.2,284
2020,1,4,10,0,-0.30000000000000004,0,-7.2,0,0,59.58,137.41,0.7000000000000001,3.5,291
2020,1,4,11,0,-0.9,0,-7,0,0,63.410000000000004,124.91,0.7000000000000001,3.7,299
2020,1,4,12,0,-1.4000000000000001,0,-6.7,0,0,67.23,112.58,0.7000000000000001,3.6,305
2020,1,4,13,0,-1.7000000000000002,0,-6.4,0,0,70.16,100.60000000000001,0.7000000000000001,3.2,309
2020,1,4,14,0,-0.4,16,-6,0,16,65.8,88.83,0.7000000000000001,3.7,312
2020,1,4,15,0,2.5,180,-5.4,0,180,56.050000000000004,78.58,0.7000000000000001,3.5,315
2020,1,4,16,0,6.2,358,-4.3,0,358,46.800000000000004,69.39,0.7000000000000001,2.4000000000000004,318
2020,1,4,17,0,10.5,500,-3.8000000000000003,0,500,36.52,62.09,0.7000000000000001,0.7000000000000001,297
2020,1,4,18,0,14.200000000000001,585,-4.7,0,585,26.64,57.46,0.7000000000000001,2.3000000000000003,198
2020,1,4,19,0,16.6,608,-5.7,0,608,21.17,56.17,0.7000000000000001,3.9000000000000004,206
2020,1,4,20,0,17.5,566,-5.7,0,566,19.97,58.45,0.7000000000000001,4.5,212
2020,1,4,21,0,17.400000000000002,460,-5.4,0,460,20.580000000000002,63.92,0.8,4.6000000000000005,217
2020,1,4,22,0,15.8,310,-3.4000000000000004,0,310,26.6,71.83,0.7000000000000001,3.3000000000000003,218
2020,1,4,23,0,10.700000000000001,128,-2,0,128,41.2,81.43,0.7000000000000001,2.3000000000000003,218
2020,1,5,0,0,8.700000000000001,0,-2.7,0,0,44.49,92.35000000000001,0.7000000000000001,2.6,222
2020,1,5,1,0,8.1,0,-3,0,0,45.34,103.94,0.7000000000000001,3,227
2020,1,5,2,0,7.5,0,-3.3000000000000003,0,0,46.42,116.04,0.7000000000000001,3.2,231
2020,1,5,3,0,7.1000000000000005,0,-3.5,8,0,46.92,128.44,0.7000000000000001,3.7,234
2020,1,5,4,0,6.9,0,-3.6,7,0,47.12,140.94,0.7000000000000001,4.2,242
2020,1,5,5,0,6.2,0,-3.6,7,0,49.52,153.23,0.7000000000000001,4.2,252
2020,1,5,6,0,5.5,0,-3.5,8,0,52.21,164.34,0.6000000000000001,4.1000000000000005,261
2020,1,5,7,0,5,0,-3.5,0,0,54.050000000000004,169.07,0.6000000000000001,4.1000000000000005,269
2020,1,5,8,0,4.6000000000000005,0,-3.6,0,0,55.370000000000005,161.51,0.5,4.3,276
2020,1,5,9,0,4.3,0,-3.7,0,0,56.17,149.86,0.4,4.6000000000000005,283
2020,1,5,10,0,3.8000000000000003,0,-3.8000000000000003,0,0,57.65,137.46,0.4,4.7,290
2020,1,5,11,0,3.1,0,-3.9000000000000004,0,0,59.910000000000004,124.96000000000001,0.4,4.6000000000000005,301
2020,1,5,12,0,2.7,0,-4.2,0,0,60.31,112.62,0.4,4.3,320
2020,1,5,13,0,2.4000000000000004,0,-4.6000000000000005,0,0,60.01,100.63,0.5,3.3000000000000003,345
2020,1,5,14,0,4.4,17,-4.7,0,17,51.800000000000004,88.86,0.4,3.4000000000000004,358
2020,1,5,15,0,8.3,186,-4.800000000000001,0,186,39.07,78.59,0.4,4.5,5
2020,1,5,16,0,11.600000000000001,368,-4.800000000000001,0,368,31.41,69.37,0.4,5.4,24
2020,1,5,17,0,13.700000000000001,508,-4.6000000000000005,0,508,27.85,62.04,0.5,5.9,40
2020,1,5,18,0,15,594,-4.7,0,594,25.45,57.370000000000005,0.5,5.2,45
2020,1,5,19,0,15.8,618,-4.9,0,618,23.78,56.06,0.5,4.2,49
2020,1,5,20,0,16,576,-5.1000000000000005,0,576,23.13,58.32,0.5,3.3000000000000003,51
2020,1,5,21,0,15.700000000000001,475,-5.2,0,475,23.41,63.77,0.5,2.7,54
2020,1,5,22,0,14.3,320,-3.1,0,320,29.93,71.68,0.5,1.8,59
2020,1,5,23,0,9.4,134,-1.4000000000000001,0,134,46.78,81.28,0.5,1.3,71
2020,1,6,0,0,6.800000000000001,0,-3,0,0,49.69,92.2,0.5,1.5,81
2020,1,6,1,0,5.7,0,-3.4000000000000004,0,0,52.02,103.79,0.5,1.6,93
2020,1,6,2,0,4.7,0,-3.7,0,0,54.7,115.9,0.5,1.7000000000000002,104
2020,1,6,3,0,3.8000000000000003,0,-3.8000000000000003,0,0,57.6,128.29,0.5,1.6,116
2020,1,6,4,0,3.1,0,-3.9000000000000004,0,0,60.02,140.79,0.5,1.5,130
2020,1,6,5,0,2.5,0,-4,0,0,62.28,153.09,0.5,1.5,144
2020,1,6,6,0,2.2,0,-4,0,0,63.6,164.19,0.5,1.4000000000000001,158
2020,1,6,7,0,1.9000000000000001,0,-3.9000000000000004,0,0,65.39,168.97,0.6000000000000001,1.4000000000000001,172
2020,1,6,8,0,1.6,0,-3.8000000000000003,0,0,67.47,161.52,0.6000000000000001,1.4000000000000001,186
2020,1,6,9,0,1.3,0,-3.6,0,0,69.69,149.9,0.6000000000000001,1.3,205
2020,1,6,10,0,0.7000000000000001,0,-3.5,0,0,73.34,137.5,0.6000000000000001,1.4000000000000001,230
2020,1,6,11,0,0,0,-3.5,0,0,77.26,125,0.6000000000000001,1.5,257
2020,1,6,12,0,-0.4,0,-3.7,0,0,78.66,112.66,0.6000000000000001,2,276
2020,1,6,13,0,-0.4,0,-4,0,0,76.5,100.66,0.6000000000000001,2.8000000000000003,287
2020,1,6,14,0,1.5,16,-4.4,0,16,65.01,88.87,0.5,4.6000000000000005,298
2020,1,6,15,0,4.2,185,-4.4,0,185,53.52,78.58,0.5,5.4,313
2020,1,6,16,0,8.3,370,-4.5,0,370,40.03,69.34,0.4,6.7,337
2020,1,6,17,0,11.5,511,-4.9,0,511,31.44,61.980000000000004,0.5,8.3,353
2020,1,6,18,0,13.3,600,-5.6000000000000005,0,600,26.36,57.28,0.5,8.5,359
2020,1,6,19,0,13.9,630,-6.9,0,630,23.04,55.94,0.4,8.1,1
2020,1,6,20,0,13.8,588,-8.1,0,588,21.19,58.18,0.4,7.4,1
2020,1,6,21,0,13.200000000000001,489,-9.1,0,489,20.37,63.620000000000005,0.30000000000000004,6.7,359
2020,1,6,22,0,12,331,-9.3,0,331,21.6,71.52,0.30000000000000004,5,358
2020,1,6,23,0,7.300000000000001,141,-6.9,0,141,35.86,81.13,0.30000000000000004,2,4
2020,1,7,0,0,4.4,0,-6.800000000000001,0,0,43.980000000000004,92.05,0.30000000000000004,1.6,12
2020,1,7,1,0,3.8000000000000003,0,-7.300000000000001,0,0,44.300000000000004,103.65,0.30000000000000004,1.5,11
2020,1,7,2,0,4.1000000000000005,0,-8.1,0,0,40.7,115.75,0.30000000000000004,1.4000000000000001,4
2020,1,7,3,0,4.5,0,-8.9,0,0,37.17,128.15,0.30000000000000004,1.1,337
2020,1,7,4,0,3.7,0,-9.1,0,0,38.7,140.65,0.30000000000000004,1.2000000000000002,301
2020,1,7,5,0,2,0,-9.1,0,0,43.78,152.94,0.30000000000000004,1.5,285
2020,1,7,6,0,0.6000000000000001,0,-9.1,0,0,48.26,164.03,0.30000000000000004,1.6,278
2020,1,7,7,0,-0.2,0,-9.200000000000001,0,0,50.53,168.87,0.30000000000000004,1.7000000000000002,273
2020,1,7,8,0,-0.7000000000000001,0,-9.600000000000001,0,0,51.1,161.52,0.30000000000000004,1.8,270
2020,1,7,9,0,-1.1,0,-10.100000000000001,0,0,50.58,149.93,0.30000000000000004,1.9000000000000001,270
2020,1,7,10,0,-1.4000000000000001,0,-10.700000000000001,0,0,49.24,137.54,0.30000000000000004,2,270
2020,1,7,11,0,-1.6,0,-11.200000000000001,0,0,47.93,125.04,0.30000000000000004,2.1,270
2020,1,7,12,0,-1.8,0,-11.5,0,0,47.46,112.69,0.30000000000000004,2.3000000000000003,270
2020,1,7,13,0,-1.8,0,-11.5,0,0,47.480000000000004,100.68,0.30000000000000004,2.6,271
2020,1,7,14,0,0.6000000000000001,17,-11,0,17,41.54,88.87,0.30000000000000004,3.6,270
2020,1,7,15,0,4.1000000000000005,190,-10.700000000000001,0,190,33.19,78.57000000000001,0.30000000000000004,4.6000000000000005,264
2020,1,7,16,0,7.6000000000000005,375,-9.4,0,375,28.79,69.3,0.30000000000000004,4.3,251
2020,1,7,17,0,12.100000000000001,521,-9,0,521,22.01,61.92,0.30000000000000004,5,241
2020,1,7,18,0,15.200000000000001,611,-10.8,0,611,15.58,57.19,0.30000000000000004,6.300000000000001,240
2020,1,7,19,0,16.2,637,-11.4,0,637,13.96,55.81,0.30000000000000004,6.5,234
2020,1,7,20,0,16.5,595,-11.600000000000001,0,595,13.52,58.03,0.30000000000000004,6.4,231
2020,1,7,21,0,16.1,490,-11.5,0,490,14,63.46,0.30000000000000004,5.800000000000001,228
2020,1,7,22,0,14.4,333,-9.700000000000001,0,333,17.93,71.36,0.30000000000000004,4.1000000000000005,222
2020,1,7,23,0,8.9,144,-7,0,144,31.75,80.97,0.30000000000000004,2.5,212
2020,1,8,0,0,6.4,0,-7.7,0,0,35.77,91.89,0.30000000000000004,2.7,210
2020,1,8,1,0,5.5,0,-8.1,0,0,36.83,103.5,0.30000000000000004,2.9000000000000004,210
2020,1,8,2,0,4.6000000000000005,0,-8.4,0,0,38.230000000000004,115.60000000000001,0.30000000000000004,3,210
2020,1,8,3,0,3.7,0,-8.8,0,0,39.67,128.01,0.30000000000000004,2.9000000000000004,209
2020,1,8,4,0,2.8000000000000003,0,-9.200000000000001,0,0,40.9,140.51,0.30000000000000004,2.9000000000000004,210
2020,1,8,5,0,2,0,-9.700000000000001,0,0,41.57,152.79,0.30000000000000004,3,212
2020,1,8,6,0,1.4000000000000001,0,-10.200000000000001,1,0,41.61,163.87,0.2,3.2,215
2020,1,8,7,0,0.7000000000000001,0,-10.700000000000001,1,0,42.26,168.75,0.2,3.4000000000000004,219
2020,1,8,8,0,0.1,0,-11,7,0,42.93,161.51,0.2,3.3000000000000003,223
2020,1,8,9,0,-0.5,0,-11.100000000000001,4,0,44.45,149.95000000000002,0.2,3,225
2020,1,8,10,0,-0.7000000000000001,0,-11,4,0,45.77,137.57,0.2,2.9000000000000004,226
2020,1,8,11,0,-0.4,0,-10.5,0,0,46.46,125.07000000000001,0.30000000000000004,2.9000000000000004,225
2020,1,8,12,0,-0.1,0,-9.9,0,0,47.63,112.71000000000001,0.30000000000000004,2.8000000000000003,225
2020,1,8,13,0,-0.1,0,-9.4,8,0,49.58,100.7,0.30000000000000004,2.7,223
2020,1,8,14,0,0.9,17,-9.1,4,6,47.26,88.87,0.30000000000000004,3.5,220
2020,1,8,15,0,3.1,187,-8.6,0,187,41.97,78.55,0.4,4.1000000000000005,216
2020,1,8,16,0,6.800000000000001,372,-7.300000000000001,7,272,35.78,69.26,0.4,4.3,206
2020,1,8,17,0,10.8,514,-6.5,7,393,29.12,61.84,0.5,5.7,204
2020,1,8,18,0,13.700000000000001,600,-6.300000000000001,0,600,24.47,57.08,0.6000000000000001,6.4,205
2020,1,8,19,0,15.3,625,-6,0,625,22.47,55.68,0.6000000000000001,6.800000000000001,204
2020,1,8,20,0,16.2,581,-5.300000000000001,0,581,22.48,57.88,0.7000000000000001,7,202
2020,1,8,21,0,16.400000000000002,479,-4.2,7,363,24,63.300000000000004,0.7000000000000001,7,199
2020,1,8,22,0,15.5,324,-2.7,7,216,28.44,71.2,0.7000000000000001,6.1000000000000005,196
2020,1,8,23,0,11.9,138,-0.8,7,108,41.32,80.81,0.7000000000000001,4,191
2020,1,9,0,0,9.8,0,0.6000000000000001,7,0,52.74,91.73,0.8,4,186
2020,1,9,1,0,9.9,0,2.2,6,0,58.95,103.34,0.8,5.1000000000000005,183
2020,1,9,2,0,9.3,0,3.9000000000000004,7,0,68.79,115.46000000000001,0.8,5.6000000000000005,183
2020,1,9,3,0,8.6,0,5.1000000000000005,7,0,78.84,127.86,0.9,5.9,187
2020,1,9,4,0,8,0,6,7,0,87.08,140.36,0.9,5.7,194
2020,1,9,5,0,7.4,0,6.5,7,0,93.77,152.64000000000001,0.9,5.4,204
2020,1,9,6,0,7,0,6.7,6,0,98.09,163.71,1,5.1000000000000005,214
2020,1,9,7,0,7.1000000000000005,0,6.9,7,0,98.83,168.63,0.9,4.9,219
2020,1,9,8,0,7.2,0,7.2,7,0,99.85000000000001,161.5,0.9,4.6000000000000005,220
2020,1,9,9,0,7,0,7,7,0,100,149.97,0.7000000000000001,4.2,222
2020,1,9,10,0,6.5,0,6.5,7,0,100,137.6,0.6000000000000001,3.8000000000000003,226
2020,1,9,11,0,5.9,0,5.9,7,0,100,125.10000000000001,0.6000000000000001,3.6,233
2020,1,9,12,0,4.6000000000000005,0,4.6000000000000005,7,0,100,112.74000000000001,0.5,2.8000000000000003,241
2020,1,9,13,0,3.4000000000000004,0,3.4000000000000004,7,0,100,100.71000000000001,0.5,2.4000000000000004,250
2020,1,9,14,0,4.5,15,3,0,15,90.18,88.87,0.5,3.2,255
2020,1,9,15,0,7,186,2,0,186,70.35000000000001,78.53,0.4,3.5,258
2020,1,9,16,0,10.200000000000001,371,1.5,0,371,54.81,69.21000000000001,0.4,2.6,256
2020,1,9,17,0,14.3,514,-0.30000000000000004,0,514,36.74,61.76,0.5,2.6,264
2020,1,9,18,0,17.5,605,-3.5,0,605,23.61,56.97,0.5,3,258
2020,1,9,19,0,18.8,631,-5.4,0,631,18.95,55.54,0.5,3.3000000000000003,245
2020,1,9,20,0,19.3,591,-6.7,0,591,16.6,57.72,0.5,3.7,234
2020,1,9,21,0,19.3,484,-7.6000000000000005,0,484,15.49,63.13,0.6000000000000001,3.8000000000000003,228
2020,1,9,22,0,17.3,329,-2.6,0,329,25.61,71.03,0.6000000000000001,2.1,221
2020,1,9,23,0,12.200000000000001,143,-2.1,7,121,37.06,80.65,0.6000000000000001,1.6,211
2020,1,10,0,0,10.3,0,-3.3000000000000003,7,0,38.18,91.57000000000001,0.6000000000000001,1.8,206
2020,1,10,1,0,10,0,-3.7,7,0,38.03,103.19,0.6000000000000001,2.1,201
2020,1,10,2,0,9.200000000000001,0,-4.2,0,0,38.69,115.3,0.6000000000000001,2.2,201
2020,1,10,3,0,7.800000000000001,0,-4.5,0,0,41.4,127.71000000000001,0.6000000000000001,2.1,204
2020,1,10,4,0,6.800000000000001,0,-4.6000000000000005,0,0,44.160000000000004,140.21,0.6000000000000001,1.9000000000000001,209
2020,1,10,5,0,6,0,-4.4,0,0,47.38,152.48,0.7000000000000001,1.7000000000000002,213
2020,1,10,6,0,5.5,0,-4,0,0,50.300000000000004,163.54,0.7000000000000001,1.5,217
2020,1,10,7,0,5.4,0,-3.6,0,0,52.42,168.5,0.8,1.3,220
2020,1,10,8,0,5.300000000000001,0,-2.9000000000000004,1,0,55.300000000000004,161.47,0.9,1.1,217
2020,1,10,9,0,5.4,0,-2.4000000000000004,0,0,57.230000000000004,149.99,0.9,0.8,210
2020,1,10,10,0,5.5,0,-2.3000000000000003,1,0,57.33,137.62,0.9,0.30000000000000004,227
2020,1,10,11,0,5.6000000000000005,0,-2.4000000000000004,0,0,56.38,125.12,0.8,0.30000000000000004,36
2020,1,10,12,0,4.800000000000001,0,-2.5,0,0,59.34,112.75,0.7000000000000001,0.8,50
2020,1,10,13,0,4.2,0,-2.2,4,0,63.14,100.71000000000001,0.7000000000000001,0.7000000000000001,59
2020,1,10,14,0,5,14,-1.5,4,5,62.85,88.87,0.7000000000000001,0.4,12
2020,1,10,15,0,7.9,178,-1.2000000000000002,7,99,52.47,78.5,0.7000000000000001,1.7000000000000002,305
2020,1,10,16,0,10.700000000000001,361,-1.9000000000000001,4,260,41.39,69.15,0.7000000000000001,3,304
2020,1,10,17,0,14,503,-2.7,7,361,31.3,61.68,0.8,4,295
2020,1,10,18,0,16.400000000000002,594,-3.3000000000000003,7,461,25.75,56.85,0.8,4.5,287
2020,1,10,19,0,17.400000000000002,620,-3.3000000000000003,0,620,24.13,55.39,0.8,4.4,277
2020,1,10,20,0,17.6,576,-3,0,576,24.39,57.550000000000004,0.9,4.1000000000000005,267
2020,1,10,21,0,16.8,467,-2.4000000000000004,0,467,26.78,62.96,1.1,3.8000000000000003,267
2020,1,10,22,0,14.8,309,-0.7000000000000001,0,309,34.67,70.86,1.2000000000000002,3.1,282
2020,1,10,23,0,11.5,129,0.9,4,83,48.24,80.48,1.3,2.4000000000000004,325
2020,1,11,0,0,9.5,0,1.6,7,0,57.94,91.41,1.3,4.2,7
2020,1,11,1,0,7.9,0,2,4,0,66.22,103.03,1.3,6.4,23
