Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2301573,-,-,-,33.44,-101.65,0,942,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Dew Point,Cloud Type,GHI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2023,1,2,2,0,12.3,0,3.8000000000000003,7,0,55.95,116.42,1.4000000000000001,1.9000000000000001,206
2023,1,2,3,0,11.9,0,4.1000000000000005,7,0,59.03,128.82,1.4000000000000001,2,202
2023,1,2,4,0,11.4,0,4.6000000000000005,7,0,63.06,141.32,1.5,2.1,195
2023,1,2,5,0,10.9,0,5,7,0,66.93,153.62,1.4000000000000001,2.4000000000000004,187
2023,1,2,6,0,10.3,0,5.2,6,0,70.53,164.74,1.4000000000000001,2.6,184
2023,1,2,7,0,9.8,0,5,7,0,72.2,169.28,1.5,2.9000000000000004,186
2023,1,2,8,0,9.4,0,4.800000000000001,6,0,72.91,161.45000000000002,1.5,3.1,188
2023,1,2,9,0,8.8,0,4.7,6,0,75.53,149.73,1.5,3,194
2023,1,2,10,0,8.6,0,4.800000000000001,6,0,77.18,137.31,1.5,3.3000000000000003,216
2023,1,2,11,0,8.700000000000001,0,4.7,6,0,76.12,124.81,1.6,3.5,241
2023,1,2,12,0,8.3,0,4.4,6,0,76.63,112.49000000000001,1.7000000000000002,2.5,258
2023,1,2,13,0,8.3,0,4.1000000000000005,6,0,75.06,100.53,1.6,2.1,264
2023,1,2,14,0,9.200000000000001,16,4,6,3,69.77,88.81,1.5,2.3000000000000003,264
2023,1,2,15,0,11.3,174,4.1000000000000005,6,41,61.27,78.57000000000001,1.4000000000000001,3.3000000000000003,266
2023,1,2,16,0,14.200000000000001,349,4.7,6,153,52.74,69.41,1.3,4.800000000000001,270
2023,1,2,17,0,17.5,487,3.9000000000000004,0,487,40.37,62.160000000000004,1.2000000000000002,6.5,269
2023,1,2,18,0,19.200000000000003,570,3,0,570,34.03,57.59,1.2000000000000002,7.6000000000000005,258
2023,1,2,19,0,19.3,594,2.4000000000000004,0,594,32.480000000000004,56.35,1.2000000000000002,8.3,253
2023,1,2,20,0,18.3,553,1.8,5,177,33.06,58.67,1.2000000000000002,8.8,251
2023,1,2,21,0,16.900000000000002,453,0.30000000000000004,5,180,32.53,64.16,1.1,9,250
2023,1,2,22,0,15.4,305,-2.8000000000000003,5,11,28.46,72.08,0.8,8.700000000000001,250
2023,1,2,23,0,13,126,-5.9,5,76,26.3,81.69,0.5,7.4,254
2023,1,3,0,0,10.3,0,-6.7,5,0,29.72,92.60000000000001,0.5,5.4,260
2023,1,3,1,0,8.4,0,-6.2,7,0,35.12,104.19,0.5,4.2,261
2023,1,3,2,0,7.300000000000001,0,-5.4,5,0,40.06,116.29,0.5,3.9000000000000004,260
2023,1,3,3,0,6.6000000000000005,0,-4.800000000000001,5,0,43.88,128.68,0.6000000000000001,3.8000000000000003,253
2023,1,3,4,0,6.1000000000000005,0,-4.4,1,0,46.76,141.18,0.6000000000000001,4.1000000000000005,247
2023,1,3,5,0,5.6000000000000005,0,-4.2,1,0,49.49,153.48,0.6000000000000001,4.5,245
2023,1,3,6,0,5.1000000000000005,0,-3.8000000000000003,0,0,52.47,164.6,0.6000000000000001,4.800000000000001,246
2023,1,3,7,0,4.6000000000000005,0,-3.5,1,0,55.7,169.21,0.6000000000000001,4.800000000000001,251
2023,1,3,8,0,4.1000000000000005,0,-3.2,0,0,58.86,161.48,0.6000000000000001,4.7,255
2023,1,3,9,0,3.7,0,-3.1,0,0,61.28,149.78,0.6000000000000001,4.800000000000001,259
2023,1,3,10,0,3.3000000000000003,0,-3,0,0,63.5,137.36,0.6000000000000001,4.800000000000001,262
2023,1,3,11,0,2.9000000000000004,0,-2.9000000000000004,1,0,65.63,124.87,0.6000000000000001,4.6000000000000005,264
2023,1,3,12,0,2.6,0,-2.8000000000000003,0,0,67.35,112.54,0.7000000000000001,4.7,265
2023,1,3,13,0,2.9000000000000004,0,-2.8000000000000003,4,0,66.39,100.57000000000001,0.7000000000000001,4.7,267
2023,1,3,14,0,3.9000000000000004,16,-2.6,6,5,62.410000000000004,88.83,0.7000000000000001,4.800000000000001,265
2023,1,3,15,0,5.7,180,-2.4000000000000004,9,52,55.95,78.58,0.8,4.800000000000001,264
2023,1,3,16,0,9.4,358,-3,7,154,41.68,69.4,0.8,6.4,277
2023,1,3,17,0,12,499,-4.3,0,499,31.78,62.120000000000005,0.8,7.1000000000000005,283
2023,1,3,18,0,13.4,586,-5.4,8,414,26.68,57.51,0.8,7.6000000000000005,281
2023,1,3,19,0,14,612,-6.5,0,612,23.66,56.25,0.7000000000000001,8,282
2023,1,3,20,0,14.100000000000001,570,-7.300000000000001,7,408,22.11,58.550000000000004,0.7000000000000001,8.1,281
2023,1,3,21,0,13.9,465,-7.5,0,465,21.92,64.03,0.7000000000000001,7.9,279
2023,1,3,22,0,13.100000000000001,310,-7.1000000000000005,1,310,23.81,71.94,0.7000000000000001,6.9,278
2023,1,3,23,0,10.4,126,-5.9,3,90,31.27,81.55,0.7000000000000001,4.5,279
2023,1,4,0,0,8.200000000000001,0,-5.1000000000000005,0,0,38.62,92.46000000000001,0.8,3.6,284
2023,1,4,1,0,7.6000000000000005,0,-4.7,5,0,41.300000000000004,104.05,0.8,3.7,288
2023,1,4,2,0,6.800000000000001,0,-4.4,5,0,44.81,116.15,0.8,3.4000000000000004,287
2023,1,4,3,0,6,0,-4,3,0,48.53,128.54,0.8,3.2,282
2023,1,4,4,0,5.5,0,-3.7,3,0,51.51,141.04,0.8,3.5,276
2023,1,4,5,0,5,0,-3.3000000000000003,1,0,54.92,153.34,0.8,3.9000000000000004,273
2023,1,4,6,0,4.5,0,-2.9000000000000004,1,0,58.45,164.46,0.7000000000000001,4.3,273
2023,1,4,7,0,4.1000000000000005,0,-2.8000000000000003,0,0,60.88,169.13,0.7000000000000001,4.5,273
2023,1,4,8,0,4.1000000000000005,0,-2.9000000000000004,1,0,60.51,161.5,0.6000000000000001,5.2,276
2023,1,4,9,0,4.3,0,-3.1,0,0,58.800000000000004,149.83,0.6000000000000001,5.800000000000001,279
2023,1,4,10,0,4.2,0,-3,0,0,59.27,137.42000000000002,0.6000000000000001,6.1000000000000005,283
2023,1,4,11,0,4,0,-2.9000000000000004,0,0,60.88,124.92,0.5,6.1000000000000005,288
2023,1,4,12,0,3.4000000000000004,0,-2.8000000000000003,0,0,64.02,112.59,0.5,5.5,288
2023,1,4,13,0,2.6,0,-2.8000000000000003,1,0,67.61,100.61,0.5,4.9,287
2023,1,4,14,0,3.2,17,-2.7,4,6,65.07000000000001,88.84,0.5,4.9,284
2023,1,4,15,0,5.800000000000001,185,-2.7,1,185,54.53,78.58,0.5,5.300000000000001,282
2023,1,4,16,0,9.5,366,-4.5,0,366,37.04,69.38,0.5,7,297
2023,1,4,17,0,11.700000000000001,509,-7,0,509,26.47,62.08,0.5,6.9,301
2023,1,4,18,0,13,597,-8.700000000000001,3,505,21.27,57.44,0.5,6.300000000000001,296
2023,1,4,19,0,13.9,620,-9.8,0,620,18.32,56.14,0.5,6.4,288
2023,1,4,20,0,14.3,577,-10.5,0,577,16.96,58.42,0.5,6.9,286
2023,1,4,21,0,14.200000000000001,474,-10.600000000000001,0,474,16.98,63.88,0.5,6.800000000000001,287
2023,1,4,22,0,13.4,317,-9.9,0,317,18.830000000000002,71.79,0.5,5.7,289
2023,1,4,23,0,9.3,132,-7.6000000000000005,0,132,29.55,81.4,0.5,2.9000000000000004,288
2023,1,5,0,0,6.6000000000000005,0,-7,0,0,37.2,92.31,0.5,2.3000000000000003,291
2023,1,5,1,0,5.9,0,-7.2,1,0,38.57,103.91,0.5,2.4000000000000004,297
2023,1,5,2,0,5.2,0,-7.5,0,0,39.57,116.01,0.5,2.6,304
2023,1,5,3,0,4.2,0,-7.6000000000000005,0,0,41.99,128.4,0.5,2.6,308
2023,1,5,4,0,3,0,-7.5,0,0,46.17,140.9,0.5,2.5,314
2023,1,5,5,0,1.8,0,-7.2,0,0,51.4,153.20000000000002,0.5,2.3000000000000003,321
2023,1,5,6,0,0.7000000000000001,0,-6.9,0,0,56.95,164.31,0.5,2.2,327
2023,1,5,7,0,-0.30000000000000004,0,-6.6000000000000005,0,0,62.43,169.04,0.5,2,331
2023,1,5,8,0,-1.1,0,-6.4,0,0,67.19,161.51,0.5,1.8,329
2023,1,5,9,0,-1.8,0,-6.300000000000001,0,0,71.10000000000001,149.87,0.5,1.7000000000000002,328
2023,1,5,10,0,-2.2,0,-6.4,0,0,73.15,137.46,0.5,1.7000000000000002,330
2023,1,5,11,0,-2.6,0,-6.4,0,0,74.97,124.97,0.6000000000000001,1.5,334
2023,1,5,12,0,-2.9000000000000004,0,-6.5,0,0,76.25,112.63,0.6000000000000001,1.4000000000000001,335
2023,1,5,13,0,-3,0,-6.6000000000000005,0,0,76.47,100.64,0.7000000000000001,1.2000000000000002,330
2023,1,5,14,0,-0.8,16,-6.5,0,16,65.5,88.85000000000001,0.8,1.5,317
2023,1,5,15,0,2,179,-6.300000000000001,0,179,54.22,78.58,0.9,1.8,298
2023,1,5,16,0,5.2,355,-5.800000000000001,0,355,44.86,69.36,1,1.5,241
2023,1,5,17,0,8.6,496,-5.800000000000001,3,367,35.71,62.02,1,2.5,219
2023,1,5,18,0,11.9,583,-5.800000000000001,3,455,28.44,57.35,1,3.5,236
2023,1,5,19,0,14.100000000000001,606,-5.7,3,521,24.990000000000002,56.03,1,3.9000000000000004,240
2023,1,5,20,0,15.5,565,-5.300000000000001,0,565,23.400000000000002,58.28,1,4.2,239
2023,1,5,21,0,16.1,463,-5,0,463,23.06,63.74,1,4.2,238
2023,1,5,22,0,14.9,311,-3,8,136,28.92,71.64,1,2.7,233
2023,1,5,23,0,10.8,130,-1.6,0,130,41.910000000000004,81.25,0.9,1.7000000000000002,221
2023,1,6,0,0,9.200000000000001,0,-2.4000000000000004,7,0,44.06,92.16,0.9,1.8,215
2023,1,6,1,0,8.5,0,-2.8000000000000003,4,0,44.980000000000004,103.76,0.9,2,211
2023,1,6,2,0,7.7,0,-3.1,7,0,46.37,115.86,0.9,2.1,209
2023,1,6,3,0,7.6000000000000005,0,-3.2,7,0,46.27,128.26,0.9,2.4000000000000004,209
2023,1,6,4,0,7.800000000000001,0,-3.2,0,0,45.58,140.76,1,2.8000000000000003,210
2023,1,6,5,0,7.7,0,-3.2,7,0,45.96,153.05,1,3.1,210
2023,1,6,6,0,7.4,0,-3.2,0,0,46.94,164.15,1.1,3.3000000000000003,209
2023,1,6,7,0,6.2,0,-3.2,7,0,51.04,168.94,1.1,3,213
2023,1,6,8,0,4.9,0,-3.2,7,0,55.730000000000004,161.52,1.1,2.8000000000000003,222
2023,1,6,9,0,4.2,0,-3.2,7,0,58.67,149.9,1.1,2.6,237
2023,1,6,10,0,4.1000000000000005,0,-3.1,8,0,59.57,137.51,1.1,2.4000000000000004,255
2023,1,6,11,0,4.4,0,-2.8000000000000003,7,0,59.32,125.01,1.2000000000000002,2.2,269
2023,1,6,12,0,4.6000000000000005,0,-2.6,0,0,59.54,112.66,1.2000000000000002,1.6,273
2023,1,6,13,0,4.800000000000001,0,-2.4000000000000004,4,0,59.53,100.66,1.2000000000000002,1.3,261
2023,1,6,14,0,6.2,15,-1.7000000000000002,7,6,56.76,88.87,1.1,1.4000000000000001,239
2023,1,6,15,0,8.9,177,-2,7,105,46.42,78.57000000000001,1.1,3.1,228
2023,1,6,16,0,10.9,356,-1.7000000000000002,8,275,41.43,69.33,1,3.5,226
2023,1,6,17,0,14,498,-1.1,7,264,35.29,61.96,1,3.9000000000000004,229
2023,1,6,18,0,18.2,588,-1.5,7,352,26.3,57.26,0.9,5.4,244
2023,1,6,19,0,21.700000000000003,615,-2.2,7,471,20.1,55.910000000000004,0.8,6.300000000000001,254
2023,1,6,20,0,23.3,574,-3.9000000000000004,7,408,16.06,58.14,0.8,6.6000000000000005,261
2023,1,6,21,0,23.200000000000003,474,-5.1000000000000005,8,390,14.780000000000001,63.58,0.7000000000000001,6,267
2023,1,6,22,0,20.700000000000003,320,-3.3000000000000003,0,320,19.67,71.49,0.7000000000000001,3.8000000000000003,276
2023,1,6,23,0,14.9,135,-2.5,0,135,30,81.10000000000001,0.7000000000000001,2.5,290
2023,1,7,0,0,12.4,0,-3.7,0,0,32.43,92.01,0.6000000000000001,2.8000000000000003,305
2023,1,7,1,0,11.700000000000001,0,-4.4,0,0,32.12,103.61,0.6000000000000001,4,316
2023,1,7,2,0,11,0,-4.5,0,0,33.39,115.72,0.6000000000000001,4.7,321
2023,1,7,3,0,9.700000000000001,0,-4.3,1,0,36.94,128.12,0.6000000000000001,4.3,321
2023,1,7,4,0,8.5,0,-4.6000000000000005,1,0,39.33,140.62,0.5,3.8000000000000003,318
2023,1,7,5,0,7.4,0,-5.1000000000000005,1,0,40.81,152.9,0.5,3.8000000000000003,318
2023,1,7,6,0,6.4,0,-5.300000000000001,1,0,42.910000000000004,164,0.5,3.9000000000000004,319
2023,1,7,7,0,5.4,0,-5.2,1,0,46.51,168.84,0.5,3.9000000000000004,321
2023,1,7,8,0,4.4,0,-4.800000000000001,1,0,51.160000000000004,161.51,0.5,3.6,323
2023,1,7,9,0,3.7,0,-4.6000000000000005,0,0,54.71,149.93,0.5,3.6,326
2023,1,7,10,0,3.4000000000000004,0,-4.4,4,0,56.65,137.54,0.6000000000000001,3.8000000000000003,329
2023,1,7,11,0,3.4000000000000004,0,-4.2,5,0,57.300000000000004,125.04,0.6000000000000001,3.8000000000000003,332
2023,1,7,12,0,3.1,0,-4.1000000000000005,8,0,59.03,112.69,0.6000000000000001,3.8000000000000003,335
2023,1,7,13,0,2.6,0,-4.1000000000000005,5,0,61.34,100.68,0.6000000000000001,3.6,338
2023,1,7,14,0,2.8000000000000003,16,-4.1000000000000005,4,4,60.61,88.87,0.6000000000000001,4.1000000000000005,341
2023,1,7,15,0,4.5,183,-3.9000000000000004,8,70,54.34,78.56,0.6000000000000001,3.8000000000000003,345
2023,1,7,16,0,7.6000000000000005,365,-4,7,274,43.77,69.29,0.6000000000000001,3.8000000000000003,6
2023,1,7,17,0,10.100000000000001,506,-3.9000000000000004,7,293,37.11,61.89,0.7000000000000001,3.5,21
2023,1,7,18,0,11.8,595,-3.9000000000000004,7,366,33.14,57.160000000000004,0.7000000000000001,3,31
2023,1,7,19,0,12.5,620,-4.1000000000000005,7,359,31.310000000000002,55.78,0.7000000000000001,2.5,38
2023,1,7,20,0,12.600000000000001,579,-4.2,6,284,30.84,57.99,0.7000000000000001,2.2,40
2023,1,7,21,0,12.5,477,-4.1000000000000005,7,357,31.240000000000002,63.42,0.7000000000000001,2,37
2023,1,7,22,0,11.8,321,-2.6,7,197,36.61,71.33,0.7000000000000001,1.4000000000000001,40
2023,1,7,23,0,8.9,137,-1.1,7,53,49.410000000000004,80.94,0.7000000000000001,1,60
2023,1,8,0,0,7.1000000000000005,0,-2.1,7,0,51.96,91.86,0.6000000000000001,1.2000000000000002,65
2023,1,8,1,0,5.800000000000001,0,-2.6,7,0,54.88,103.46000000000001,0.6000000000000001,1.3,66
2023,1,8,2,0,4.7,0,-2.7,7,0,58.69,115.57000000000001,0.6000000000000001,1.3,71
2023,1,8,3,0,4.1000000000000005,0,-2.6,6,0,61.92,127.97,0.6000000000000001,1.3,74
2023,1,8,4,0,3.4000000000000004,0,-2.5,7,0,65.42,140.47,0.6000000000000001,1.3,77
2023,1,8,5,0,2.5,0,-2.4000000000000004,0,0,69.96000000000001,152.75,0.5,1.3,81
2023,1,8,6,0,1.9000000000000001,0,-2.3000000000000003,0,0,73.63,163.83,0.5,1.2000000000000002,91
2023,1,8,7,0,1.5,0,-2.2,0,0,76.36,168.72,0.5,1.2000000000000002,105
2023,1,8,8,0,1.4000000000000001,0,-2.1,0,0,77.42,161.5,0.4,1.1,120
2023,1,8,9,0,1.6,0,-2.1,0,0,76.67,149.96,0.4,0.9,141
2023,1,8,10,0,1.7000000000000002,0,-2,0,0,76.36,137.58,0.4,0.7000000000000001,183
2023,1,8,11,0,1.2000000000000002,0,-2,0,0,79.23,125.07000000000001,0.4,0.8,232
2023,1,8,12,0,0.4,0,-2,0,0,83.85000000000001,112.72,0.4,1.1,255
2023,1,8,13,0,-0.4,0,-2.1,0,0,88.59,100.69,0.4,1.2000000000000002,264
2023,1,8,14,0,0.9,17,-2.1,0,17,80.41,88.87,0.4,1.1,267
2023,1,8,15,0,4.5,188,-2,0,188,62.68,78.54,0.4,2.4000000000000004,266
2023,1,8,16,0,8,372,-2,0,372,49.22,69.24,0.4,2.3000000000000003,244
2023,1,8,17,0,11.200000000000001,519,-2.3000000000000003,0,519,38.87,61.82,0.4,2.9000000000000004,223
2023,1,8,18,0,13.3,609,-2.7,0,609,32.83,57.050000000000004,0.4,3.2,217
2023,1,8,19,0,15.100000000000001,635,-3.6,0,635,27.34,55.64,0.4,3.6,216
2023,1,8,20,0,16.2,594,-4.5,0,594,23.89,57.84,0.4,3.8000000000000003,216
2023,1,8,21,0,16.5,491,-4.9,0,491,22.66,63.26,0.4,3.8000000000000003,213
2023,1,8,22,0,15.100000000000001,334,-3.1,0,334,28.38,71.16,0.4,2.5,204
2023,1,8,23,0,9.9,146,-2,0,146,43.46,80.78,0.4,1.7000000000000002,188
2023,1,9,0,0,7.7,0,-3,0,0,46.78,91.7,0.4,2,183
2023,1,9,1,0,7.300000000000001,0,-2.9000000000000004,0,0,48.19,103.31,0.4,2.3000000000000003,184
2023,1,9,2,0,6.9,0,-2.8000000000000003,0,0,49.89,115.42,0.4,2.4000000000000004,185
2023,1,9,3,0,6.800000000000001,0,-2.8000000000000003,7,0,50.53,127.83,0.5,2.5,188
2023,1,9,4,0,6.7,0,-2.7,7,0,51.2,140.33,0.6000000000000001,2.6,194
2023,1,9,5,0,6.2,0,-2.5,7,0,53.550000000000004,152.6,0.7000000000000001,2.7,205
2023,1,9,6,0,5.300000000000001,0,-2.4000000000000004,7,0,57.77,163.67000000000002,0.7000000000000001,2.8000000000000003,221
2023,1,9,7,0,4.800000000000001,0,-2.1,1,0,60.86,168.6,0.8,3,236
2023,1,9,8,0,4.4,0,-1.9000000000000001,1,0,63.550000000000004,161.49,0.8,3.2,246
2023,1,9,9,0,4,0,-1.8,0,0,65.8,149.97,0.8,3.1,253
2023,1,9,10,0,3.6,0,-1.8,0,0,67.61,137.6,0.8,3,259
2023,1,9,11,0,3.3000000000000003,0,-2,8,0,68.21000000000001,125.10000000000001,0.8,3,266
2023,1,9,12,0,2.9000000000000004,0,-2.4000000000000004,1,0,68.39,112.73,0.8,3,274
2023,1,9,13,0,2.6,0,-2.8000000000000003,4,0,67.36,100.7,0.7000000000000001,3,281
2023,1,9,14,0,4.4,16,-3.2,0,16,57.99,88.87,0.7000000000000001,4.1000000000000005,285
2023,1,9,15,0,7.300000000000001,183,-3.1,1,183,47.79,78.51,0.7000000000000001,4.5,284
2023,1,9,16,0,11.100000000000001,364,-2.4000000000000004,0,364,38.83,69.19,0.7000000000000001,4.1000000000000005,278
2023,1,9,17,0,15.8,508,-2.5,0,508,28.38,61.74,0.7000000000000001,4.9,283
2023,1,9,18,0,19.400000000000002,596,-4.800000000000001,0,596,19.04,56.94,0.7000000000000001,5.800000000000001,292
2023,1,9,19,0,20.900000000000002,622,-5.9,0,622,16.02,55.5,0.7000000000000001,5.6000000000000005,290
2023,1,9,20,0,21.5,582,-6.300000000000001,0,582,14.99,57.68,0.7000000000000001,5.2,285
2023,1,9,21,0,21.400000000000002,486,-6.1000000000000005,0,486,15.24,63.09,0.6000000000000001,4.6000000000000005,279
2023,1,9,22,0,19,328,-2.1,0,328,23.97,70.99,0.7000000000000001,2.5,272
2023,1,9,23,0,13.700000000000001,144,-1.3,0,144,35.54,80.61,0.7000000000000001,1.7000000000000002,268
2023,1,10,0,0,11.3,0,-2.7,0,0,37.58,91.54,0.7000000000000001,1.8,271
2023,1,10,1,0,10.4,0,-3,1,0,38.800000000000004,103.15,0.7000000000000001,1.7000000000000002,268
2023,1,10,2,0,9.600000000000001,0,-3.4000000000000004,1,0,39.76,115.27,0.8,1.8,262
2023,1,10,3,0,8.700000000000001,0,-3.8000000000000003,1,0,41.25,127.68,0.8,1.9000000000000001,258
2023,1,10,4,0,8.1,0,-4,0,0,42.29,140.18,0.8,2.1,259
2023,1,10,5,0,7.6000000000000005,0,-4,1,0,43.550000000000004,152.45000000000002,0.8,2.3000000000000003,265
2023,1,10,6,0,7.2,0,-4.1000000000000005,1,0,44.44,163.5,0.8,2.5,274
2023,1,10,7,0,6.7,0,-4.4,1,0,45.12,168.47,0.8,2.6,280
2023,1,10,8,0,6.5,0,-4.7,1,0,44.78,161.46,0.8,2.9000000000000004,281
2023,1,10,9,0,6.5,0,-4.7,1,0,44.53,149.99,0.9,3.3000000000000003,278
2023,1,10,10,0,6.5,0,-4.4,1,0,45.49,137.62,0.9,3.8000000000000003,277
2023,1,10,11,0,6.300000000000001,0,-4.1000000000000005,1,0,47.42,125.12,0.9,4.3,277
2023,1,10,12,0,5.9,0,-3.9000000000000004,1,0,49.43,112.75,0.9,4.6000000000000005,277
2023,1,10,13,0,5.5,0,-3.9000000000000004,3,0,50.730000000000004,100.71000000000001,0.9,4.7,277
2023,1,10,14,0,6.7,16,-4,3,5,46.54,88.86,0.9,5.300000000000001,276
2023,1,10,15,0,9.700000000000001,181,-3.9000000000000004,3,120,38.11,78.48,0.9,5.4,273
2023,1,10,16,0,13.8,362,-3.5,1,362,30,69.13,0.9,4.9,266
2023,1,10,17,0,18.400000000000002,506,-3.6,7,376,22.27,61.65,0.9,5.4,262
2023,1,10,18,0,22.1,596,-6.5,7,477,14.23,56.82,0.9,7.2,268
2023,1,10,19,0,23.6,623,-7.300000000000001,8,505,12.17,55.35,0.9,7.6000000000000005,270
2023,1,10,20,0,24.1,583,-6.9,0,583,12.14,57.51,0.9,7.300000000000001,271
2023,1,10,21,0,23.900000000000002,482,-6.300000000000001,8,386,12.88,62.92,0.8,6.6000000000000005,272
2023,1,10,22,0,22.1,330,-4.6000000000000005,8,280,16.34,70.82000000000001,0.8,4.7,273
2023,1,10,23,0,16.7,146,-2.7,7,46,26.490000000000002,80.45,0.8,2.9000000000000004,272
2023,1,11,0,0,14.3,0,-3,7,0,30.13,91.38,0.8,3,273
2023,1,11,1,0,13.700000000000001,0,-3.3000000000000003,8,0,30.75,103,0.7000000000000001,3.3000000000000003,274
2023,1,11,2,0,13.4,0,-3.5,7,0,30.79,115.12,0.6000000000000001,3.7,274
2023,1,11,3,0,13.100000000000001,0,-3.7,7,0,30.94,127.53,0.6000000000000001,4.1000000000000005,275
