Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2753970,-,-,-,35.34,-97.49,0,381,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,Clearsky GHI,Dew Point,Cloud Type,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2023,1,7,6,0,7.6000000000000005,0,0,7.300000000000001,0,98.12,164.87,0.8,4.4,285
2023,1,7,7,0,5.7,0,0,3.1,0,83.60000000000001,166.04,0.7000000000000001,4.5,310
2023,1,7,8,0,4.6000000000000005,0,0,0.8,0,76.58,157.59,0.8,4.800000000000001,323
2023,1,7,9,0,3.9000000000000004,0,0,0.6000000000000001,0,78.89,146.16,0.8,5.1000000000000005,329
2023,1,7,10,0,3.2,0,0,0.2,0,80.87,134.04,0.8,5.300000000000001,331
2023,1,7,11,0,2.1,0,0,-0.5,0,82.97,121.82000000000001,0.8,5.5,333
2023,1,7,12,0,0.9,0,0,-1,0,87.37,109.78,0.9,5.4,335
2023,1,7,13,0,0.1,0,0,-1.2000000000000002,0,91.25,98.14,0.9,5.4,337
2023,1,7,14,0,0.7000000000000001,37,37,-1.3,0,86.57000000000001,86.91,0.9,5.5,339
2023,1,7,15,0,2.6,204,204,-1.2000000000000002,0,75.9,77.04,0.9,5.4,339
2023,1,7,16,0,5.1000000000000005,367,367,-0.7000000000000001,0,65.95,68.49,1,5.4,341
2023,1,7,17,0,7.5,491,491,0.1,0,59.620000000000005,61.99,1,5.300000000000001,344
2023,1,7,18,0,9.200000000000001,560,560,1,0,56.480000000000004,58.29,1,5.2,343
2023,1,7,19,0,10.4,222,567,1.3,7,53.120000000000005,57.92,1,5.1000000000000005,343
2023,1,7,20,0,11,376,511,1.2000000000000002,8,50.86,60.96,1,5,343
2023,1,7,21,0,10.8,301,397,1.1,8,51.22,66.93,1,4.7,344
2023,1,7,22,0,9.600000000000001,165,239,1.3,8,56.410000000000004,75.11,1,3.4000000000000004,347
2023,1,7,23,0,5.9,44,67,1.4000000000000001,7,72.67,84.78,0.9,1.7000000000000002,352
2023,1,8,0,0,4.7,0,0,0.9,7,76.3,95.77,0.9,1.8,359
2023,1,8,1,0,3.8000000000000003,0,0,0.5,8,79.14,107.3,0.9,1.8,8
2023,1,8,2,0,2.8000000000000003,0,0,0.2,0,82.89,119.27,0.8,1.7000000000000002,15
2023,1,8,3,0,1.9000000000000001,0,0,-0.2,4,86.18,131.46,0.8,1.6,20
2023,1,8,4,0,1,0,0,-0.6000000000000001,0,89.27,143.63,0.8,1.4000000000000001,21
2023,1,8,5,0,0.2,0,0,-1,0,91.74,155.28,0.8,1.2000000000000002,17
2023,1,8,6,0,-0.4,0,0,-1.3,0,93.33,164.71,0.8,1.2000000000000002,10
2023,1,8,7,0,-0.9,0,0,-1.7000000000000002,0,94.56,165.95000000000002,0.8,1.2000000000000002,3
2023,1,8,8,0,-1.4000000000000001,0,0,-1.9000000000000001,0,96.22,157.59,0.8,1.3,358
2023,1,8,9,0,-1.8,0,0,-2.2,0,97.38,146.18,0.8,1.3,357
2023,1,8,10,0,-2.2,0,0,-2.4000000000000004,0,98.69,134.06,0.7000000000000001,1.4000000000000001,357
2023,1,8,11,0,-2.5,0,0,-2.6,0,99.48,121.84,0.7000000000000001,1.3,357
2023,1,8,12,0,-2.9000000000000004,0,0,-2.9000000000000004,0,100,109.8,0.7000000000000001,1.2000000000000002,354
2023,1,8,13,0,-3.1,0,0,-3.1,0,100,98.15,0.7000000000000001,1.2000000000000002,348
2023,1,8,14,0,-0.30000000000000004,39,39,-2.9000000000000004,0,82.75,86.89,0.7000000000000001,2,336
2023,1,8,15,0,2.2,209,209,-2.5,0,71,77.01,0.7000000000000001,1.9000000000000001,321
2023,1,8,16,0,5.7,375,375,-2,0,57.79,68.43,0.7000000000000001,1.1,297
2023,1,8,17,0,9,501,501,-2,0,45.95,61.910000000000004,0.7000000000000001,0.8,268
2023,1,8,18,0,11.3,572,572,-2.1,0,39.24,58.17,0.7000000000000001,0.8,226
2023,1,8,19,0,13.4,579,579,-2.1,0,34.160000000000004,57.78,0.7000000000000001,1.1,218
2023,1,8,20,0,14.200000000000001,523,523,-1.5,0,33.94,60.800000000000004,0.7000000000000001,1.4000000000000001,208
2023,1,8,21,0,14,407,407,-0.9,0,35.97,66.76,0.7000000000000001,1.7000000000000002,198
2023,1,8,22,0,11.4,247,247,3.2,0,57.25,74.95,0.7000000000000001,1,188
2023,1,8,23,0,7.4,71,71,0.7000000000000001,0,62.28,84.62,0.7000000000000001,1.4000000000000001,182
2023,1,9,0,0,5.9,0,0,0.2,0,66.98,95.61,0.7000000000000001,1.6,182
2023,1,9,1,0,5.2,0,0,0.2,0,70.16,107.14,0.7000000000000001,1.8,188
2023,1,9,2,0,4.7,0,0,0.2,0,72.47,119.12,0.6000000000000001,2,196
2023,1,9,3,0,4.2,0,0,0.1,0,74.47,131.31,0.6000000000000001,2.3000000000000003,201
2023,1,9,4,0,3.9000000000000004,0,0,-0.1,1,75.05,143.47,0.6000000000000001,2.5,201
2023,1,9,5,0,3.6,0,0,-0.30000000000000004,0,75.88,155.12,0.6000000000000001,2.8000000000000003,199
2023,1,9,6,0,3.3000000000000003,0,0,-0.30000000000000004,0,77.23,164.54,0.6000000000000001,3,197
2023,1,9,7,0,3.1,0,0,-0.30000000000000004,0,78.60000000000001,165.86,0.6000000000000001,3.1,195
2023,1,9,8,0,2.9000000000000004,0,0,-0.2,0,79.94,157.57,0.6000000000000001,3.3000000000000003,192
2023,1,9,9,0,2.6,0,0,-0.2,0,81.96000000000001,146.19,0.6000000000000001,3.4000000000000004,192
2023,1,9,10,0,2.7,0,0,-0.1,7,81.76,134.08,0.7000000000000001,3.6,192
2023,1,9,11,0,2.8000000000000003,0,0,0,0,81.76,121.86,0.7000000000000001,3.9000000000000004,192
2023,1,9,12,0,3,0,0,0.1,8,81.37,109.81,0.7000000000000001,4,191
2023,1,9,13,0,3.2,0,0,0.30000000000000004,0,81.14,98.15,0.8,4.3,190
2023,1,9,14,0,4.3,23,37,0.6000000000000001,7,76.83,86.89,0.8,5,188
2023,1,9,15,0,6.800000000000001,169,203,1.2000000000000002,7,67.33,76.98,0.9,5.300000000000001,184
2023,1,9,16,0,10.600000000000001,370,370,1.8,1,54.42,68.37,0.9,6.300000000000001,190
2023,1,9,17,0,13.8,496,496,2.3000000000000003,0,45.67,61.82,0.9,7.1000000000000005,200
2023,1,9,18,0,15.8,569,569,2.7,0,41.39,58.050000000000004,0.9,6.9,209
2023,1,9,19,0,17,576,576,3,0,39.07,57.63,0.9,6.2,217
2023,1,9,20,0,17.5,520,520,3,0,37.9,60.64,0.9,5.4,225
2023,1,9,21,0,17.3,407,407,3,0,38.480000000000004,66.59,0.9,4.3,235
2023,1,9,22,0,14.3,249,249,4.6000000000000005,0,52.050000000000004,74.78,0.9,2,248
2023,1,9,23,0,9.9,74,74,2.9000000000000004,0,61.72,84.46000000000001,0.8,1.5,272
2023,1,10,0,0,8.4,0,0,1.4000000000000001,0,61.42,95.45,0.7000000000000001,1.5,292
2023,1,10,1,0,7.6000000000000005,0,0,0.2,0,59.28,106.99000000000001,0.6000000000000001,1.5,301
2023,1,10,2,0,7.5,0,0,-0.9,7,55.22,118.96000000000001,0.5,1.5,296
2023,1,10,3,0,8,0,0,-1.9000000000000001,7,49.72,131.16,0.5,1.4000000000000001,282
2023,1,10,4,0,8.200000000000001,0,0,-2.4000000000000004,0,47.19,143.32,0.6000000000000001,1.3,278
2023,1,10,5,0,8.5,0,0,-2.7,0,45.18,154.95000000000002,0.7000000000000001,1.1,264
2023,1,10,6,0,8,0,0,-2.8000000000000003,0,46.47,164.37,0.7000000000000001,1.2000000000000002,239
2023,1,10,7,0,7.5,0,0,-2.7,0,48.28,165.75,0.8,1.3,223
2023,1,10,8,0,6.9,0,0,-2.5,0,51.36,157.55,0.9,1.4000000000000001,212
2023,1,10,9,0,6.4,0,0,-2.1,0,54.61,146.20000000000002,1,1.5,199
2023,1,10,10,0,5.300000000000001,0,0,-1.6,0,61.26,134.09,1,1.5,186
2023,1,10,11,0,3.9000000000000004,0,0,-0.5,0,72.91,121.87,1,1.5,178
2023,1,10,12,0,3,0,0,1.2000000000000002,0,87.89,109.82000000000001,1,1.6,173
2023,1,10,13,0,2.8000000000000003,0,0,2.8000000000000003,0,100,98.14,1.1,1.8,172
2023,1,10,14,0,6.2,24,37,4.800000000000001,7,91.04,86.87,1.2000000000000002,2.9000000000000004,179
2023,1,10,15,0,9.1,168,204,5.5,7,78.08,76.93,1.2000000000000002,3.9000000000000004,185
2023,1,10,16,0,12,304,369,5.800000000000001,8,65.96000000000001,68.3,1.2000000000000002,3.7,186
2023,1,10,17,0,15.700000000000001,495,495,4.3,0,46.61,61.72,1.2000000000000002,4.4,207
2023,1,10,18,0,18.1,459,565,3.1,7,36.72,57.92,1.2000000000000002,4.9,222
2023,1,10,19,0,19.700000000000003,575,575,2.6,0,32.18,57.480000000000004,1.1,5.1000000000000005,233
2023,1,10,20,0,20.200000000000003,393,520,2.7,7,31.36,60.47,1.1,5,240
2023,1,10,21,0,19.200000000000003,161,408,4,6,36.62,66.42,1.1,3.8000000000000003,239
2023,1,10,22,0,16.2,175,250,5.800000000000001,7,49.99,74.61,1.1,2.3000000000000003,228
2023,1,10,23,0,12.700000000000001,48,77,4.7,3,58.31,84.3,1,2.2,219
2023,1,11,0,0,11.9,0,0,4.2,1,59.370000000000005,95.29,1,2.6,222
2023,1,11,1,0,11.5,0,0,3.6,7,58.51,106.83,1,2.8000000000000003,232
2023,1,11,2,0,10.8,0,0,2.8000000000000003,0,57.76,118.81,0.9,2.7,240
2023,1,11,3,0,10.100000000000001,0,0,2,0,57.230000000000004,131,0.9,2.5,244
2023,1,11,4,0,9.5,0,0,1.6,0,57.65,143.16,0.8,2.5,254
2023,1,11,5,0,8.9,0,0,1.3,8,59.1,154.79,0.8,2.6,268
2023,1,11,6,0,8.3,0,0,1.3,7,61.33,164.19,0.8,2.5,281
2023,1,11,7,0,7.300000000000001,0,0,1.1,7,64.97,165.64000000000001,0.8,2.3000000000000003,293
2023,1,11,8,0,6.2,0,0,0.9,7,68.67,157.52,0.8,2.1,306
2023,1,11,9,0,5.4,0,0,0.5,7,70.73,146.20000000000002,0.8,2.2,312
2023,1,11,10,0,4.9,0,0,0.1,0,71.12,134.1,0.8,2.8000000000000003,309
2023,1,11,11,0,4.6000000000000005,0,0,-0.2,0,70.8,121.88,0.7000000000000001,3,312
