Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,548995,-,-,-,45.44,-122.65,0,39,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Dew Point,Cloud Type,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2022,1,1,0,0,-3.7,61,61,-5.300000000000001,0,85.37,88.95,0.5,0.6000000000000001,71
2022,1,1,1,0,-6.2,0,0,-7.9,0,94.24,87.68,0.5,0.6000000000000001,73
2022,1,1,2,0,-7.7,0,0,-9.600000000000001,0,103.85000000000001,86.11,0.5,0.7000000000000001,77
2022,1,1,3,0,-8.200000000000001,0,0,-10.3,0,114.04,84.82000000000001,0.5,0.8,78
2022,1,1,4,0,-8.200000000000001,0,0,-10.4,0,124.52,83.93,0.5,0.8,78
2022,1,1,5,0,-8.6,0,0,-10.9,0,134.94,83.68,0.5,0.8,80
2022,1,1,6,0,-8.9,0,0,-11.200000000000001,0,144.78,83.59,0.6000000000000001,0.8,83
2022,1,1,7,0,-9.1,0,0,-11.3,0,152.98,83.88,0.6000000000000001,0.8,87
2022,1,1,8,0,-9.1,0,0,-11.5,0,157.37,82.92,0.7000000000000001,0.7000000000000001,94
2022,1,1,9,0,-9.3,0,0,-11.600000000000001,0,155.68,83.42,0.7000000000000001,0.7000000000000001,100
2022,1,1,10,0,-9.5,0,0,-11.700000000000001,4,148.92000000000002,84.03,0.8,0.8,103
2022,1,1,11,0,-9.600000000000001,0,0,-11.8,4,139.66,84.16,0.9,0.8,107
2022,1,1,12,0,-9.600000000000001,0,0,-11.8,1,129.42000000000002,83.89,0.9,0.8,110
2022,1,1,13,0,-9.4,0,0,-11.600000000000001,1,118.92,84.13,1,0.8,113
2022,1,1,14,0,-8.9,0,0,-11.100000000000001,7,108.55,84.08,1,0.8,118
2022,1,1,15,0,-8.4,0,0,-10.600000000000001,7,98.62,84.02,0.9,0.8,123
2022,1,1,16,0,-7.2,0,0,-9.4,8,89.01,84.04,0.9,0.7000000000000001,133
2022,1,1,17,0,-4.7,126,126,-6.7,0,81.29,85.85000000000001,0.9,0.7000000000000001,142
2022,1,1,18,0,-2.4000000000000004,246,96,-4.2,4,74.84,87.25,0.9,0.8,158
2022,1,1,19,0,-0.6000000000000001,330,50,-2.3000000000000003,4,70.41,88.43,0.9,0.8,171
2022,1,1,20,0,0.7000000000000001,367,82,-0.9,4,68.43,88.83,1,0.7000000000000001,178
2022,1,1,21,0,1.3,353,121,-0.2,4,69.13,89.59,1,0.7000000000000001,181
2022,1,1,22,0,1.4000000000000001,291,291,-0.1,0,72.43,89.97,0.9,0.7000000000000001,170
2022,1,1,23,0,0.7000000000000001,187,187,-0.5,0,77.98,92,0.8,0.5,156
2022,1,2,0,0,-1,62,27,-2.2,7,85.24,91.23,0.8,0.4,146
2022,1,2,1,0,-2.2,0,0,-3.3000000000000003,7,94.10000000000001,91.87,0.8,0.5,135
2022,1,2,2,0,-2.7,0,0,-3.8000000000000003,7,103.71000000000001,92.26,0.8,0.5,127
2022,1,2,3,0,-2.7,0,0,-3.9000000000000004,6,113.9,91.69,0.8,0.7000000000000001,125
2022,1,2,4,0,-2.6,0,0,-3.8000000000000003,7,124.38000000000001,91.31,0.8,0.8,131
2022,1,2,5,0,-2.7,0,0,-4,6,134.81,90.56,0.8,0.7000000000000001,134
